Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,345.628250E-3,199.665740E-3,-44.674650E-3,27.834268E-3,100.000000E+0
25.000000E+0,490.198500E-3,2.814346E-3,-30.371692E-3,26.537109E-3,100.000000E+0
30.000000E+0,498.443250E-3,7.256761E-3,-87.884975E-3,31.545439E-3,100.000000E+0
40.000000E+0,467.835500E-3,18.659134E-3,-155.528750E-3,19.118249E-3,100.000000E+0
50.000000E+0,572.831500E-3,26.278942E-3,-264.812000E-3,26.318593E-3,100.000000E+0
60.000000E+0,591.009750E-3,16.055997E-3,-246.488750E-3,10.403602E-3,100.000000E+0
75.000000E+0,514.209250E-3,9.208399E-3,-348.741750E-3,11.434449E-3,100.000000E+0
100.000000E+0,808.114500E-3,63.878499E-3,-246.533250E-3,19.493819E-3,100.000000E+0
120.000000E+0,869.321250E-3,66.531085E-3,-380.992250E-3,22.089942E-3,100.000000E+0
150.000000E+0,894.305250E-3,40.824204E-3,-283.027250E-3,54.337579E-3,100.000000E+0
200.000000E+0,1.088472E+0,24.915761E-3,52.939350E-3,11.013297E-3,100.000000E+0
250.000000E+0,1.398640E+0,83.855991E-3,-92.323100E-3,19.464937E-3,100.000000E+0
300.000000E+0,1.527750E+0,36.110402E-3,122.820650E-3,33.615067E-3,100.000000E+0
400.000000E+0,1.927835E+0,41.280528E-3,-165.876750E-3,19.827726E-3,100.000000E+0
500.000000E+0,1.965817E+0,23.058268E-3,63.060675E-3,19.955486E-3,100.000000E+0
600.000000E+0,1.752897E+0,4.006054E-3,200.319750E-3,23.741560E-3,100.000000E+0
750.000000E+0,2.045295E+0,81.034107E-3,-545.111750E-3,42.696683E-3,100.000000E+0
1.000000E+3,2.440472E+0,16.890046E-3,48.207675E-3,17.264776E-3,100.000000E+0
1.200000E+3,2.053685E+0,35.711739E-3,-246.791000E-3,9.342165E-3,100.000000E+0
1.500000E+3,3.001550E+0,10.001365E-3,7.188523E-3,8.138570E-3,100.000000E+0
2.000000E+3,2.787997E+0,7.974815E-3,61.985050E-3,1.389965E-3,100.000000E+0
2.500000E+3,2.582372E+0,7.714906E-3,96.584750E-3,6.681009E-3,100.000000E+0
3.000000E+3,2.362520E+0,4.186287E-3,98.324350E-3,3.602719E-3,100.000000E+0
4.000000E+3,2.658362E+0,5.373101E-3,-53.975675E-3,5.446088E-3,100.000000E+0
5.000000E+3,3.094265E+0,1.486817E-3,-61.889650E-3,2.107583E-3,100.000000E+0
6.000000E+3,3.208052E+0,1.309244E-3,-57.734950E-3,3.487327E-3,100.000000E+0
7.500000E+3,3.240623E+0,1.389647E-3,-64.174125E-3,660.171426E-6,100.000000E+0
10.000000E+3,3.240175E+0,568.264900E-6,-84.498575E-3,489.379374E-6,100.000000E+0
12.000000E+3,3.239915E+0,871.564686E-6,-100.151475E-3,281.813018E-6,100.000000E+0
15.000000E+3,3.240092E+0,602.593356E-6,-125.605000E-3,876.235414E-6,100.000000E+0
20.000000E+3,3.237250E+0,229.019650E-6,-166.736000E-3,338.008136E-6,100.000000E+0
25.000000E+3,3.235375E+0,769.366621E-6,-206.801750E-3,131.326644E-6,100.000000E+0
30.000000E+3,3.233498E+0,678.799490E-6,-247.696250E-3,263.756872E-6,100.000000E+0
40.000000E+3,3.226350E+0,742.866072E-6,-328.656750E-3,1.583431E-3,100.000000E+0
50.000000E+3,3.223937E+0,613.366734E-6,-408.887250E-3,510.432843E-6,100.000000E+0
60.000000E+3,3.218312E+0,1.340884E-3,-489.338250E-3,1.148670E-3,100.000000E+0
75.000000E+3,3.211018E+0,800.636465E-6,-609.323000E-3,368.162328E-6,100.000000E+0
100.000000E+3,3.198633E+0,589.464799E-6,-812.370000E-3,256.103495E-6,100.000000E+0
120.000000E+3,3.184957E+0,517.994931E-6,-972.717750E-3,485.708954E-6,100.000000E+0
150.000000E+3,3.163663E+0,445.890962E-6,-1.214668E+0,536.021222E-6,100.000000E+0
200.000000E+3,3.118027E+0,710.083623E-6,-1.619130E+0,713.652577E-6,100.000000E+0
