Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,1.782665E+0,1.029291E+0,270.900250E-3,156.503806E-3,100.000000E+0
25.000000E+0,2.427345E+0,23.516074E-3,288.218500E-3,15.643069E-3,100.000000E+0
30.000000E+0,2.442040E+0,6.558655E-3,219.162750E-3,19.938159E-3,100.000000E+0
40.000000E+0,2.472400E+0,55.507154E-3,153.568225E-3,69.493789E-3,100.000000E+0
50.000000E+0,2.572992E+0,54.512601E-3,58.664215E-3,45.891640E-3,100.000000E+0
60.000000E+0,2.604312E+0,9.478297E-3,110.712700E-3,28.288272E-3,100.000000E+0
75.000000E+0,2.678310E+0,49.680148E-3,-1.047975E-3,48.085546E-3,100.000000E+0
100.000000E+0,2.808155E+0,106.023123E-3,16.718100E-3,65.865262E-3,100.000000E+0
120.000000E+0,2.939235E+0,28.664246E-3,17.876055E-3,30.463601E-3,100.000000E+0
150.000000E+0,3.003557E+0,50.469186E-3,-115.609125E-3,75.716548E-3,100.000000E+0
200.000000E+0,2.898770E+0,16.885363E-3,-26.456650E-3,4.090920E-3,100.000000E+0
250.000000E+0,2.800240E+0,25.647508E-3,-59.236500E-3,20.969789E-3,100.000000E+0
300.000000E+0,2.983058E+0,19.283391E-3,-5.355955E-3,1.481888E-3,100.000000E+0
400.000000E+0,2.877600E+0,16.443705E-3,-76.920425E-3,12.544839E-3,100.000000E+0
500.000000E+0,3.195710E+0,18.759020E-3,50.560025E-3,11.977563E-3,100.000000E+0
600.000000E+0,3.117242E+0,3.675135E-3,-20.138475E-3,2.825013E-3,100.000000E+0
750.000000E+0,3.022740E+0,14.846946E-3,-49.106525E-3,6.642023E-3,100.000000E+0
1.000000E+3,3.227195E+0,14.570855E-3,-1.407005E-3,9.002812E-3,100.000000E+0
1.200000E+3,3.211387E+0,13.012833E-3,-9.843197E-3,3.188106E-3,100.000000E+0
1.500000E+3,3.214883E+0,2.976973E-3,-13.315925E-3,1.690715E-3,100.000000E+0
2.000000E+3,3.231952E+0,2.280092E-3,-15.870450E-3,1.815668E-3,100.000000E+0
2.500000E+3,3.242337E+0,3.027246E-3,-19.187425E-3,426.482944E-6,100.000000E+0
3.000000E+3,3.242340E+0,1.148934E-3,-22.803000E-3,1.481985E-3,100.000000E+0
4.000000E+3,3.240840E+0,1.119754E-3,-33.653875E-3,590.862202E-6,100.000000E+0
5.000000E+3,3.239390E+0,1.091581E-3,-41.101825E-3,2.004569E-3,100.000000E+0
6.000000E+3,3.240810E+0,1.457412E-3,-48.721750E-3,1.435263E-3,100.000000E+0
7.500000E+3,3.241175E+0,1.523261E-3,-64.395325E-3,324.182089E-6,100.000000E+0
10.000000E+3,3.240308E+0,471.188657E-6,-83.976975E-3,686.075865E-6,100.000000E+0
12.000000E+3,3.239407E+0,527.559238E-6,-101.524000E-3,662.595276E-6,100.000000E+0
15.000000E+3,3.238115E+0,786.590745E-6,-126.414000E-3,776.824948E-6,100.000000E+0
20.000000E+3,3.237110E+0,343.220047E-6,-166.372000E-3,583.729818E-6,100.000000E+0
25.000000E+3,3.235530E+0,797.088450E-6,-208.525000E-3,1.487852E-3,100.000000E+0
30.000000E+3,3.232803E+0,694.671682E-6,-249.111500E-3,346.383097E-6,100.000000E+0
40.000000E+3,3.227877E+0,876.823101E-6,-328.778250E-3,897.672929E-6,100.000000E+0
50.000000E+3,3.223560E+0,794.512429E-6,-410.296000E-3,642.412251E-6,100.000000E+0
60.000000E+3,3.219098E+0,924.996621E-6,-491.158750E-3,668.158430E-6,100.000000E+0
75.000000E+3,3.213650E+0,790.158210E-6,-611.923000E-3,1.052834E-3,100.000000E+0
100.000000E+3,3.199187E+0,542.834000E-6,-813.443750E-3,514.710295E-6,100.000000E+0
120.000000E+3,3.187257E+0,452.900376E-6,-975.506750E-3,419.574412E-6,100.000000E+0
150.000000E+3,3.165573E+0,584.652674E-6,-1.218600E+0,550.045452E-6,100.000000E+0
200.000000E+3,3.119432E+0,373.589014E-6,-1.623155E+0,1.037630E-3,100.000000E+0
