t (s)	I (A)	V (V)	R(ohm)	Ibias (A)	Rrem(ohm)	Vsense (V)	Rsense(ohm)	Vdif (V)	Rdif(ohm)	VbiasSense (V)	RremSense(ohm)	VbiasDif (V)	RremDif(ohm)	T [K]	Rterm(ohm)	IbiasNEG (A)	RremNEG(ohm)	VbiasSenseNEG (V)	RremSenseNEG(ohm)	VbiasDifNEG (V)	RremDifNEG(ohm)	PasodeV	Saturó?	Saturó? (bias)	Saturó? (biasNEG)
1.3297000E+1	4.8964139E-5	2.2000000E-1	4.4930840E+3	2.2333570E-5	4.4775645E+3	2.1998480E-1	4.4927739E+3	1.5200000E-5	3.1043127E-1	1.0006310E-1	4.4803896E+3	-6.3100000E-5	-2.8253431E+0	1.8943854E+2	1.0491390E+1	-2.2078490E-5	4.5292954E+3	-1.0009310E-1	4.5335122E+3	9.3100003E-5	-4.2167740E+0	1.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.4110000E+1	5.3731030E-5	2.3999999E-1	4.4666929E+3	2.2023871E-5	4.5405278E+3	2.4002360E-1	4.4671318E+3	-2.3600000E-5	-4.3922478E-1	1.0006140E-1	4.5433159E+3	-6.1400002E-5	-2.7878842E+0	1.8943854E+2	1.0491390E+1	-2.2331880E-5	4.4779033E+3	-1.0002950E-1	4.4792241E+3	2.9500001E-5	-1.3209815E+0	1.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.4922000E+1	5.8122288E-5	2.5999999E-1	4.4733267E+3	2.1928319E-5	4.5603130E+3	2.6001099E-1	4.4735161E+3	-1.1000000E-5	-1.8925613E-1	1.0007290E-1	4.5636372E+3	-7.2900002E-5	-3.3244681E+0	1.8943854E+2	1.0491390E+1	-2.2335311E-5	4.4772158E+3	-1.0003730E-1	4.4788857E+3	3.7300000E-5	-1.6700014E+0	1.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.5750000E+1	6.2463383E-5	2.8000000E-1	4.4826265E+3	2.1935761E-5	4.5587661E+3	2.8004721E-1	4.4833823E+3	-4.7199999E-5	-7.5564277E-1	1.0005660E-1	4.5613462E+3	-5.6600002E-5	-2.5802617E+0	1.8943854E+2	1.0491390E+1	-2.2061260E-5	4.5328325E+3	-1.0002590E-1	4.5340068E+3	2.5900001E-5	-1.1740037E+0	1.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.6563000E+1	6.7050620E-5	3.0000001E-1	4.4742314E+3	2.2109631E-5	4.5229160E+3	3.0004740E-1	4.4749385E+3	-4.7400001E-5	-7.0692861E-1	1.0007860E-1	4.5264712E+3	-7.8600002E-5	-3.5550120E+0	1.8943854E+2	1.0491390E+1	-2.1950071E-5	4.5557939E+3	-1.0004470E-1	4.5578306E+3	4.4699998E-5	-2.0364399E+0	1.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.7375000E+1	7.1698872E-5	3.1999999E-1	4.4631108E+3	2.1942091E-5	4.5574512E+3	3.1999439E-1	4.4630327E+3	5.5999999E-6	7.8104436E-2	1.0002680E-1	4.5586724E+3	-2.6800000E-5	-1.2213969E+0	1.8943854E+2	1.0491390E+1	-2.2213941E-5	4.5016777E+3	-1.0000630E-1	4.5019614E+3	6.3000002E-6	-2.8360569E-1	1.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.0219000E+1	7.6319753E-5	3.4000000E-1	4.4549414E+3	2.2310111E-5	4.4822729E+3	3.3999440E-1	4.4548677E+3	5.5999999E-6	7.3375501E-2	1.0004280E-1	4.4841914E+3	-4.2799998E-5	-1.9184128E+0	1.8943854E+2	1.0491558E+1	-2.1896720E-5	4.5668940E+3	-1.0005500E-1	4.5694058E+3	5.5000000E-5	-2.5117917E+0	1.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.1032000E+1	8.1335827E-5	3.6000001E-1	4.4260937E+3	2.2303950E-5	4.4835107E+3	3.5992220E-1	4.4251372E+3	7.7800003E-5	9.5652801E-1	1.0002110E-1	4.4844570E+3	-2.1100001E-5	-9.4602078E-1	1.8943854E+2	1.0491558E+1	-2.2212160E-5	4.5020386E+3	-1.0002610E-1	4.5032134E+3	2.6100000E-5	-1.1750320E+0	1.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.1844000E+1	8.5787142E-5	3.8000000E-1	4.4295684E+3	2.1901669E-5	4.5658618E+3	3.7999490E-1	4.4295088E+3	5.1000002E-6	5.9449472E-2	1.0009050E-1	4.5699941E+3	-9.0499998E-5	-4.1321049E+0	1.8943854E+2	1.0491558E+1	-2.2230581E-5	4.4983081E+3	-1.0007430E-1	4.5016504E+3	7.4299998E-5	-3.3422430E+0	2.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.2657000E+1	9.0273243E-5	4.0000001E-1	4.4309922E+3	2.2067219E-5	4.5316084E+3	3.9990810E-1	4.4299741E+3	9.1900001E-5	1.0180204E+0	1.0007430E-1	4.5349756E+3	-7.4299998E-5	-3.3669851E+0	1.8943854E+2	1.0491558E+1	-2.1963600E-5	4.5529878E+3	-1.0005690E-1	4.5555781E+3	5.6900000E-5	-2.5906501E+0	2.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.3469000E+1	9.5100979E-5	4.1999999E-1	4.4163584E+3	2.2306869E-5	4.4829238E+3	4.1998979E-1	4.4162510E+3	1.0200000E-5	1.0725442E-1	1.0006190E-1	4.4856987E+3	-6.1899998E-5	-2.7749298E+0	1.8943854E+2	1.0491558E+1	-2.1917611E-5	4.5625415E+3	-1.0001610E-1	4.5632759E+3	1.6100001E-5	-7.3456913E-1	2.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.4282000E+1	1.0010390E-4	4.4000000E-1	4.3954331E+3	2.2244831E-5	4.4954268E+3	4.3996859E-1	4.3951196E+3	3.1399999E-5	3.1367409E-1	1.0004380E-1	4.4973955E+3	-4.3799999E-5	-1.9689969E+0	1.8943854E+2	1.0491558E+1	-2.2271141E-5	4.4901157E+3	-1.0000630E-1	4.4903989E+3	6.3000002E-6	-2.8287730E-1	2.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.5094000E+1	1.0462460E-4	4.6000001E-1	4.3966714E+3	2.1924699E-5	4.5610659E+3	4.5995429E-1	4.3962349E+3	4.5699999E-5	4.3679976E-1	1.0007720E-1	4.5645869E+3	-7.7199998E-5	-3.5211427E+0	1.8943854E+2	1.0491558E+1	-2.2337041E-5	4.4768691E+3	-1.0006620E-1	4.4798325E+3	6.6200002E-5	-2.9636872E+0	2.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.5922001E+1	1.0920340E-4	4.7999999E-1	4.3954678E+3	2.1933050E-5	4.5593296E+3	4.7992900E-1	4.3948174E+3	7.1000002E-5	6.5016294E-1	1.0005550E-1	4.5618599E+3	-5.5500001E-5	-2.5304279E+0	1.8943854E+2	1.0491558E+1	-2.1981919E-5	4.5491934E+3	-1.0004450E-1	4.5512178E+3	4.4500001E-5	-2.0243909E+0	2.5000000E+1	1.0000000E+0	0.0000000E+0	0.0000000E+0
2.6735001E+1	1.1394250E-4	5.0000000E-1	4.3881782E+3	2.1919430E-5	4.5621626E+3	4.9991301E-1	4.3874146E+3	8.7000000E-5	7.6354301E-1	1.0005040E-1	4.5644619E+3	-5.0400002E-5	-2.2993298E+0	1.8943854E+2	1.0491558E+1	-2.2055619E-5	4.5339917E+3	-1.0004040E-1	4.5358237E+3	4.0399998E-5	-1.8317326E+0	2.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.7547001E+1	1.1869260E-4	5.1999998E-1	4.3810649E+3	2.1998010E-5	4.5458657E+3	5.1993817E-1	4.3805444E+3	6.1799998E-5	5.2067274E-1	1.0009670E-1	4.5502617E+3	-9.6700001E-5	-4.3958521E+0	1.8943854E+2	1.0491558E+1	-2.2042270E-5	4.5367378E+3	-1.0004880E-1	4.5389517E+3	4.8800001E-5	-2.2139280E+0	2.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.8375000E+1	1.2361760E-4	5.4000002E-1	4.3683101E+3	2.2302909E-5	4.4837197E+3	5.3989363E-1	4.3674492E+3	1.0640000E-4	8.6071885E-1	1.0005880E-1	4.4863564E+3	-5.8800000E-5	-2.6364272E+0	1.8943854E+2	1.0491558E+1	-2.1911550E-5	4.5638032E+3	-1.0001850E-1	4.5646475E+3	1.8500001E-5	-8.4430355E-1	2.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.9188000E+1	1.2865290E-4	5.6000000E-1	4.3527974E+3	2.2353710E-5	4.4735303E+3	5.5993873E-1	4.3523208E+3	6.1300001E-5	4.7647586E-1	1.0007360E-1	4.4768228E+3	-7.3600000E-5	-3.2925184E+0	1.8943854E+2	1.0491558E+1	-2.1964810E-5	4.5527368E+3	-1.0004040E-1	4.5545762E+3	4.0399998E-5	-1.8393056E+0	2.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.2140999E+1	1.3341851E-4	5.7999998E-1	4.3472231E+3	2.2306491E-5	4.4830000E+3	5.7989877E-1	4.3464648E+3	1.0120000E-4	7.5851548E-1	1.0004810E-1	4.4851567E+3	-4.8099999E-5	-2.1563232E+0	1.8943854E+2	1.0491556E+1	-2.1934360E-5	4.5590571E+3	-1.0002230E-1	4.5600737E+3	2.2300001E-5	-1.0166698E+0	3.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.2953999E+1	1.3819350E-4	6.0000002E-1	4.3417383E+3	2.2359951E-5	4.4722817E+3	5.9987712E-1	4.3408491E+3	1.2290000E-4	8.8933271E-1	1.0001490E-1	4.4729482E+3	-1.4900000E-5	-6.6637003E-1	1.8943854E+2	1.0491556E+1	-2.2091919E-5	4.5265420E+3	-1.0002180E-1	4.5275288E+3	2.1800000E-5	-9.8678613E-1	3.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.3782001E+1	1.4333460E-4	6.2000000E-1	4.3255430E+3	2.2136301E-5	4.5174668E+3	6.1990052E-1	4.3248491E+3	9.9500001E-5	6.9417989E-1	1.0008070E-1	4.5211123E+3	-8.0700003E-5	-3.6455958E+0	1.8943854E+2	1.0491556E+1	-2.2296579E-5	4.4849927E+3	-1.0012130E-1	4.4904331E+3	1.2130000E-4	-5.4402962E+0	3.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.4594002E+1	1.4786571E-4	6.3999999E-1	4.3282520E+3	2.2013821E-5	4.5426011E+3	6.3993019E-1	4.3277798E+3	6.9800000E-5	4.7204998E-1	1.0005690E-1	4.5451855E+3	-5.6900000E-5	-2.5847399E+0	1.8943854E+2	1.0491556E+1	-2.2075710E-5	4.5298657E+3	-1.0001540E-1	4.5305630E+3	1.5400001E-5	-6.9759929E-1	3.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.5407001E+1	1.5272771E-4	6.6000003E-1	4.3214165E+3	2.2003989E-5	4.5446304E+3	6.5985107E-1	4.3204414E+3	1.4890000E-4	9.7493774E-1	1.0001710E-1	4.5454072E+3	-1.7099999E-5	-7.7713180E-1	1.8943854E+2	1.0491556E+1	-2.2066421E-5	4.5317729E+3	-1.0001350E-1	4.5323843E+3	1.3500000E-5	-6.1178935E-1	3.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.6219002E+1	1.5760290E-4	6.8000001E-1	4.3146416E+3	2.2243410E-5	4.4957134E+3	6.7981768E-1	4.3134849E+3	1.8230001E-4	1.1567045E+0	1.0007260E-1	4.4989775E+3	-7.2600000E-5	-3.2638881E+0	1.8943854E+2	1.0491556E+1	-2.1922620E-5	4.5614985E+3	-1.0002160E-1	4.5624839E+3	2.1600001E-5	-9.8528367E-1	3.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.7297001E+1	1.6283810E-4	6.9999999E-1	4.2987480E+3	2.2382121E-5	4.4678521E+3	6.9987208E-1	4.2979629E+3	1.2790000E-4	7.8544271E-1	1.0005310E-1	4.4702246E+3	-5.3100001E-5	-2.3724294E+0	1.8943854E+2	1.0491556E+1	-2.2016129E-5	4.5421245E+3	-1.0006520E-1	4.5450859E+3	6.5200002E-5	-2.9614651E+0	3.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.9828999E+1	1.6777140E-4	7.2000003E-1	4.2915537E+3	2.2373710E-5	4.4695312E+3	7.1988863E-1	4.2908896E+3	1.1140000E-4	6.6399872E-1	1.0005780E-1	4.4721147E+3	-5.7800000E-5	-2.5833893E+0	1.8943854E+2	1.0491894E+1	-2.2099990E-5	4.5248892E+3	-1.0005660E-1	4.5274502E+3	5.6600002E-5	-2.5610871E+0	3.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.0657001E+1	1.7290311E-4	7.4000001E-1	4.2798540E+3	2.2060891E-5	4.5329087E+3	7.3989522E-1	4.2792476E+3	1.0480000E-4	6.0611987E-1	1.0006620E-1	4.5359097E+3	-6.6200002E-5	-3.0007856E+0	1.8943854E+2	1.0491894E+1	-2.2367010E-5	4.4708701E+3	-1.0006450E-1	4.4737539E+3	6.4499996E-5	-2.8837113E+0	3.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.1469002E+1	1.7769331E-4	7.5999999E-1	4.2770322E+3	2.1962411E-5	4.5532344E+3	7.5985032E-1	4.2761899E+3	1.4970000E-4	8.4246284E-1	1.0000210E-1	4.5533301E+3	-2.1000001E-6	-9.5617920E-2	1.8943854E+2	1.0491894E+1	-2.2328441E-5	4.4785933E+3	-1.0000040E-1	4.4786113E+3	4.0000000E-7	-1.7914373E-2	3.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.2282001E+1	1.8240931E-4	7.7999997E-1	4.2760977E+3	2.2101931E-5	4.5244917E+3	7.7986938E-1	4.2753818E+3	1.3060000E-4	7.1597224E-1	1.0008500E-1	4.5283374E+3	-8.5000000E-5	-3.8458180E+0	1.8943854E+2	1.0491894E+1	-2.2025260E-5	4.5402417E+3	-1.0003920E-1	4.5420215E+3	3.9200000E-5	-1.7797747E+0	4.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.3094002E+1	1.8773149E-4	8.0000001E-1	4.2614053E+3	2.2369981E-5	4.4702769E+3	7.9983342E-1	4.2605176E+3	1.6660000E-4	8.8743764E-1	1.0006930E-1	4.4733745E+3	-6.9299997E-5	-3.0979018E+0	1.8943854E+2	1.0491894E+1	-2.2005650E-5	4.5442876E+3	-1.0005620E-1	4.5468413E+3	5.6199999E-5	-2.5538895E+0	4.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.3907001E+1	1.9291371E-4	8.1999999E-1	4.2506055E+3	2.1918200E-5	4.5624185E+3	8.1985348E-1	4.2498457E+3	1.4650000E-4	7.5940692E-1	1.0004570E-1	4.5645034E+3	-4.5699999E-5	-2.0850253E+0	1.8943854E+2	1.0491894E+1	-2.2066930E-5	4.5316680E+3	-1.0003690E-1	4.5333403E+3	3.6900001E-5	-1.6721855E+0	4.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.6750000E+1	1.9760789E-4	8.3999997E-1	4.2508423E+3	2.1922920E-5	4.5614360E+3	8.3986270E-1	4.2501475E+3	1.3730000E-4	6.9481027E-1	1.0006070E-1	4.5642051E+3	-6.0700000E-5	-2.7687917E+0	1.8943854E+2	1.0492102E+1	-2.2187971E-5	4.5069468E+3	-1.0003090E-1	4.5083394E+3	3.0899999E-5	-1.3926466E+0	4.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.7578999E+1	2.0274711E-4	8.6000001E-1	4.2417378E+3	2.1918629E-5	4.5623291E+3	8.5985041E-1	4.2409995E+3	1.4960000E-4	7.3786503E-1	1.0007520E-1	4.5657598E+3	-7.5199998E-5	-3.4308712E+0	1.8943854E+2	1.0492102E+1	-2.2079590E-5	4.5290698E+3	-1.0006210E-1	4.5318823E+3	6.2100000E-5	-2.8125522E+0	4.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.8390999E+1	2.0775090E-4	8.8000000E-1	4.2358423E+3	2.1935481E-5	4.5588242E+3	8.7981403E-1	4.2349468E+3	1.8600000E-4	8.9530295E-1	1.0006810E-1	4.5619287E+3	-6.8100002E-5	-3.1045594E+0	1.8943854E+2	1.0492102E+1	-2.2160570E-5	4.5125195E+3	-1.0000660E-1	4.5128169E+3	6.5999998E-6	-2.9782626E-1	4.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.9219002E+1	2.1296740E-4	8.9999998E-1	4.2259990E+3	2.2374221E-5	4.4694297E+3	8.9983767E-1	4.2252368E+3	1.6230000E-4	7.6208848E-1	1.0007860E-1	4.4729424E+3	-7.8600002E-5	-3.5129716E+0	1.8943854E+2	1.0492102E+1	-2.2278040E-5	4.4887251E+3	-1.0002330E-1	4.4897710E+3	2.3299999E-5	-1.0458729E+0	4.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.0015999E+1	2.1829701E-4	9.2000002E-1	4.2144419E+3	2.2214181E-5	4.5016289E+3	9.1985333E-1	4.2137695E+3	1.4670000E-4	6.7202026E-1	1.0006400E-1	4.5045103E+3	-6.4000000E-5	-2.8810427E+0	1.8943854E+2	1.0492102E+1	-2.2284350E-5	4.4874541E+3	-1.0003070E-1	4.4888320E+3	3.0700001E-5	-1.3776485E+0	4.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.0844002E+1	2.2315110E-4	9.4000000E-1	4.2123926E+3	2.1954551E-5	4.5548643E+3	9.3984717E-1	4.2117075E+3	1.5280000E-4	6.8473780E-1	9.9991798E-2	4.5544912E+3	8.1999997E-6	3.7349889E-1	1.8943854E+2	1.0492102E+1	-2.2142751E-5	4.5161509E+3	-1.0001060E-1	4.5166294E+3	1.0600000E-5	-4.7871199E-1	4.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.1657001E+1	2.2821400E-4	9.5999998E-1	4.2065781E+3	2.1939220E-5	4.5580474E+3	9.5981598E-1	4.2057720E+3	1.8400000E-4	8.0626076E-1	9.9981777E-2	4.5572168E+3	1.8220000E-5	8.3047622E-1	1.8943854E+2	1.0492102E+1	-2.2165201E-5	4.5115767E+3	-1.0009120E-1	4.5156914E+3	9.1200003E-5	-4.1145577E+0	4.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.2469002E+1	2.3336450E-4	9.8000002E-1	4.1994390E+3	2.1929591E-5	4.5600488E+3	9.7979867E-1	4.1985767E+3	2.0130000E-4	8.6259907E-1	1.0006240E-1	4.5628940E+3	-6.2400002E-5	-2.8454704E+0	1.8943854E+2	1.0492102E+1	-2.2074630E-5	4.5300874E+3	-1.0002590E-1	4.5312607E+3	2.5900001E-5	-1.1732926E+0	5.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.3297001E+1	2.3845650E-4	1.0000000E+0	4.1936372E+3	2.2344540E-5	4.4753662E+3	9.9979568E-1	4.1927803E+3	2.0430000E-4	8.5676003E-1	9.9999897E-2	4.4753618E+3	1.0000000E-7	4.4753663E-3	1.8943854E+2	1.0492102E+1	-2.2118100E-5	4.5211841E+3	-1.0010930E-1	4.5261255E+3	1.0930000E-4	-4.9416542E+0	5.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.4110001E+1	2.3357219E-4	9.8000002E-1	4.1957046E+3	2.2399810E-5	4.4643237E+3	9.7981203E-1	4.1948999E+3	1.8800001E-4	8.0489033E-1	1.0002280E-1	4.4653413E+3	-2.2800001E-5	-1.0178658E+0	1.8943854E+2	1.0492102E+1	-2.2065240E-5	4.5320151E+3	-1.0003190E-1	4.5334609E+3	3.1899999E-5	-1.4457128E+0	5.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.4922001E+1	2.2855170E-4	9.5999998E-1	4.2003623E+3	2.1973519E-5	4.5509321E+3	9.5981199E-1	4.1995400E+3	1.8800001E-4	8.2257098E-1	1.0008600E-1	4.5548462E+3	-8.6000000E-5	-3.9138017E+0	1.8943854E+2	1.0492102E+1	-2.2391880E-5	4.4659048E+3	-1.0003040E-1	4.4672622E+3	3.0400000E-5	-1.3576350E+0	5.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.5735001E+1	2.2332180E-4	9.4000000E-1	4.2091724E+3	2.1986119E-5	4.5483242E+3	9.3985260E-1	4.2085127E+3	1.4740000E-4	6.6003406E-1	1.0004850E-1	4.5505303E+3	-4.8499998E-5	-2.2059371E+0	1.8943854E+2	1.0492102E+1	-2.2089211E-5	4.5270972E+3	-1.0005140E-1	4.5294243E+3	5.1399998E-5	-2.3269279E+0	5.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.8672001E+1	2.1808140E-4	9.2000002E-1	4.2186084E+3	2.1941760E-5	4.5575195E+3	9.1982073E-1	4.2177861E+3	1.7930000E-4	8.2217008E-1	1.0007000E-1	4.5607100E+3	-7.0000002E-5	-3.1902637E+0	1.8943854E+2	1.0492396E+1	-2.2216900E-5	4.5010781E+3	-1.0004850E-1	4.5032612E+3	4.8499998E-5	-2.1830227E+0	5.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.9500000E+1	2.1295941E-4	8.9999998E-1	4.2261577E+3	2.1943610E-5	4.5571353E+3	8.9985740E-1	4.2254883E+3	1.4259999E-4	6.6961122E-1	1.0003350E-1	4.5586621E+3	-3.3500000E-5	-1.5266403E+0	1.8943854E+2	1.0492396E+1	-2.2009230E-5	4.5435483E+3	-1.0002260E-1	4.5445752E+3	2.2599999E-5	-1.0268419E+0	5.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
