t (s)	I (A)	V (V)	R(ohm)	Ibias (A)	Rrem(ohm)	Vsense (V)	Rsense(ohm)	Vdif (V)	Rdif(ohm)	VbiasSense (V)	RremSense(ohm)	VbiasDif (V)	RremDif(ohm)	T [K]	Rterm(ohm)	IbiasNEG (A)	RremNEG(ohm)	VbiasSenseNEG (V)	RremSenseNEG(ohm)	VbiasDifNEG (V)	RremDifNEG(ohm)	PasodeV	Saturó?	Saturó? (bias)	Saturó? (biasNEG)
3.9828999E+1	9.8974617E-8	7.2000003E-1	7.2745920E+6	-1.8321410E-7	-5.4580950E+5	7.1973568E-1	7.2719220E+6	2.6430000E-4	2.6703816E+3	9.9830151E-2	-5.4488244E+5	1.6985000E-4	-9.2705750E+2	8.0730850E+1	1.5686898E+1	-3.0024689E-9	3.3305922E+7	-9.9642992E-2	3.3187018E+7	-3.5700999E-4	1.1890548E+5	3.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.0657001E+1	-2.0823690E-7	7.4000001E-1	-3.5536450E+6	-1.0093340E-8	-9.9075230E+6	7.3999858E-1	-3.5536382E+6	1.4000000E-6	-6.7231121E+0	1.0042830E-1	-9.9499570E+6	-4.2830000E-4	4.2433922E+4	8.0730850E+1	1.5686898E+1	1.5980820E-7	-6.2575012E+5	-9.9824190E-2	-6.2465000E+5	-1.7581000E-4	-1.1001312E+3	3.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.1469002E+1	-1.1500310E-7	7.5999999E-1	-6.6085175E+6	1.1009720E-7	9.0828831E+5	7.6031011E-1	-6.6112140E+6	-3.1010000E-4	2.6964490E+3	1.0016610E-1	9.0979700E+5	-1.6610000E-4	-1.5086669E+3	8.0730850E+1	1.5686898E+1	2.1519961E-7	-4.6468487E+5	-9.9994659E-2	-4.6466006E+5	-5.3399999E-6	-2.4814173E+1	3.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.2282001E+1	-2.0129021E-7	7.7999997E-1	-3.8750022E+6	1.1136190E-8	8.9797320E+6	7.7989691E-1	-3.8744902E+6	1.0310000E-4	-5.1219580E+2	1.0047580E-1	9.0224570E+6	-4.7580001E-4	-4.2725562E+4	8.0730850E+1	1.5686898E+1	2.1332229E-7	-4.6877425E+5	-1.0001850E-1	-4.6886097E+5	1.8500001E-5	8.6723236E+1	4.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.3110001E+1	-1.2046050E-7	8.0000001E-1	-6.6411810E+6	1.7533981E-7	5.7032119E+5	8.0026722E-1	-6.6433995E+6	-2.6720000E-4	2.2181545E+3	1.0033800E-1	5.7224887E+5	-3.3800001E-4	-1.9276855E+3	8.0730850E+1	1.5686898E+1	1.9569170E-7	-5.1100787E+5	-9.9973679E-2	-5.1087337E+5	-2.6320000E-5	-1.3449727E+2	4.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.3922001E+1	1.3402520E-7	8.1999999E-1	6.1182525E+6	2.0037820E-7	4.9905628E+5	8.2025230E-1	6.1201350E+6	-2.5230000E-4	-1.8824818E+3	1.0015300E-1	4.9981984E+5	-1.5300000E-4	-7.6355609E+2	8.0730850E+1	1.5686898E+1	-2.1806579E-7	4.5857719E+5	-1.0014610E-1	4.5924716E+5	1.4610001E-4	-6.6998126E+2	4.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.6750000E+1	-1.9837969E-7	8.3999997E-1	-4.2343040E+6	1.1518510E-7	8.6816787E+5	8.3995759E-1	-4.2340905E+6	4.2399999E-5	-2.1373155E+2	1.0024380E-1	8.7028444E+5	-2.4379999E-4	-2.1165933E+3	8.0730850E+1	1.5688368E+1	1.8933849E-7	-5.2815462E+5	-1.0001440E-1	-5.2823062E+5	1.4400000E-5	7.6054260E+1	4.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.7563000E+1	1.2165280E-7	8.6000001E-1	7.0692990E+6	2.0989100E-7	4.7643778E+5	8.6021709E-1	7.0710835E+6	-2.1709999E-4	-1.7845869E+3	1.0014890E-1	4.7714719E+5	-1.4890000E-4	-7.0941583E+2	8.0730850E+1	1.5688368E+1	4.0876561E-8	-2.4463898E+6	-1.0027500E-1	-2.4531175E+6	2.7500000E-4	6.7275718E+3	4.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.8375000E+1	1.2009249E-7	8.8000000E-1	7.3276850E+6	-2.0952901E-7	-4.7726091E+5	8.7977558E-1	7.3258165E+6	2.2440001E-4	1.8685597E+3	9.9898823E-2	-4.7677800E+5	1.0118000E-4	-4.8289258E+2	8.0730850E+1	1.5688368E+1	-1.0634860E-7	9.4030387E+5	-9.9773653E-2	9.3817550E+5	-2.2635001E-4	2.1283777E+3	4.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.9203999E+1	-1.8182941E-7	8.9999998E-1	-4.9496945E+6	-1.2980770E-7	-7.7037031E+5	8.9985681E-1	-4.9489070E+6	1.4320000E-4	-7.8755139E+2	1.0029150E-1	-7.7261594E+5	-2.9150001E-4	2.2456294E+3	8.0730850E+1	1.5688368E+1	1.1707540E-7	-8.5415037E+5	-9.9893093E-2	-8.5323725E+5	-1.0691000E-4	-9.1317218E+2	4.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.0015999E+1	-1.2579900E-7	9.2000002E-1	-7.3132535E+6	1.1251670E-7	8.8875694E+5	9.2015767E-1	-7.3145075E+6	-1.5769999E-4	1.2535870E+3	1.0019710E-1	8.9050869E+5	-1.9710000E-4	-1.7517400E+3	8.0730850E+1	1.5688368E+1	2.1587159E-7	-4.6323834E+5	-1.0004140E-1	-4.6343012E+5	4.1399999E-5	1.9178067E+2	4.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.0828999E+1	9.8428018E-8	9.4000000E-1	9.5501260E+6	2.1803331E-7	4.5864553E+5	9.4029188E-1	9.5530920E+6	-2.9190001E-4	-2.9656189E+3	1.0019040E-1	4.5951881E+5	-1.9039999E-4	-8.7326111E+2	8.0730850E+1	1.5688368E+1	-2.4741890E-8	4.0417285E+6	-1.0052110E-1	4.0627898E+6	5.2110001E-4	-2.1061447E+4	4.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.1640999E+1	1.4683110E-7	9.5999998E-1	6.5381245E+6	-1.2383229E-7	-8.0754375E+5	9.5981419E-1	6.5368590E+6	1.8580000E-4	1.2653995E+3	9.9833250E-2	-8.0619719E+5	1.6675000E-4	-1.3465792E+3	8.0730850E+1	1.5688368E+1	-2.1814550E-7	4.5840962E+5	-1.0017490E-1	4.5921141E+5	1.7489999E-4	-8.0175848E+2	4.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.2453999E+1	-1.4309730E-7	9.8000002E-1	-6.8484870E+6	-2.4449150E-8	-4.0901218E+6	9.7976798E-1	-6.8468655E+6	2.3200001E-4	-1.6212745E+3	1.0044360E-1	-4.1082655E+6	-4.4360000E-4	1.8143779E+4	8.0730850E+1	1.5688368E+1	2.0738101E-7	-4.8220425E+5	-1.0000610E-1	-4.8223366E+5	6.1000001E-6	2.9414459E+1	5.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.3265999E+1	2.2060981E-7	1.0000000E+0	4.5328900E+6	9.9912882E-8	1.0008719E+6	1.0002720E+0	4.5341230E+6	-2.7200000E-4	-1.2329462E+3	9.9744797E-2	9.9831775E+5	2.5519999E-4	2.5542253E+3	8.0730850E+1	1.5688368E+1	-7.4442028E-8	1.3433271E+6	-1.0039780E-1	1.3486709E+6	3.9780000E-4	-5.3437554E+3	5.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.4094002E+1	2.0152690E-7	9.8000002E-1	4.8628745E+6	-1.8385170E-7	-5.4391662E+5	9.8006582E-1	4.8632010E+6	-6.5799999E-5	-3.2650729E+2	9.9798918E-2	-5.4282294E+5	2.0107999E-4	-1.0937076E+3	8.0730850E+1	1.5688368E+1	-5.7951870E-9	1.7255698E+7	-9.9671841E-2	1.7199072E+7	-3.2816001E-4	5.6626301E+4	5.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.4890999E+1	-9.9887068E-8	9.5999998E-1	-9.6108540E+6	1.3814051E-7	7.2390069E+5	9.6032017E-1	-9.6140590E+6	-3.2019999E-4	3.2056201E+3	1.0025880E-1	7.2577412E+5	-2.5879999E-4	-1.8734550E+3	8.0730850E+1	1.5688368E+1	2.1456130E-7	-4.6606728E+5	-9.9956512E-2	-4.6586459E+5	-4.3489999E-5	-2.0269266E+2	5.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.5719002E+1	5.3410080E-8	9.4000000E-1	1.7599674E+7	1.8713830E-7	5.3436419E+5	9.4048119E-1	1.7608684E+7	-4.8120000E-4	-9.0095352E+3	1.0012510E-1	5.3503262E+5	-1.2510001E-4	-6.6848956E+2	8.0730850E+1	1.5688368E+1	1.1747320E-7	-8.5125800E+5	-1.0029980E-1	-8.5381006E+5	2.9980001E-4	2.5520715E+3	5.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.8688000E+1	9.5359383E-9	9.2000002E-1	9.6477136E+7	2.0940639E-7	4.7754031E+5	9.2044771E-1	9.6524088E+7	-4.4770000E-4	-4.6948711E+4	1.0027500E-1	4.7885356E+5	-2.7500000E-4	-1.3132358E+3	8.0730850E+1	1.5690670E+1	1.1793470E-7	-8.4792687E+5	-1.0035060E-1	-8.5089969E+5	3.5059999E-4	2.9728315E+3	5.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
