t (s)	I (A)	V (V)	R(ohm)	Ibias (A)	Rrem(ohm)	Vsense (V)	Rsense(ohm)	Vdif (V)	Rdif(ohm)	VbiasSense (V)	RremSense(ohm)	VbiasDif (V)	RremDif(ohm)	T [K]	Rterm(ohm)	IbiasNEG (A)	RremNEG(ohm)	VbiasSenseNEG (V)	RremSenseNEG(ohm)	VbiasDifNEG (V)	RremDifNEG(ohm)	PasodeV	Saturó?	Saturó? (bias)	Saturó? (biasNEG)
2.7531000E+1	-4.9812009E-4	-6.0000002E-1	1.2045288E+3	8.1661266E-5	1.2245707E+3	-5.9957480E-1	1.2036752E+3	-4.2520001E-4	8.5360938E-1	9.9977247E-2	1.2242921E+3	2.2750000E-5	2.7858984E-1	3.0032098E+2	8.7843962E+0	-8.2316779E-5	1.2148191E+3	-9.9994898E-2	1.2147572E+3	-5.1000002E-6	6.1955776E-2	2.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.8343000E+1	-5.8528013E-4	-6.9999999E-1	1.1960085E+3	8.1488994E-5	1.2271597E+3	-6.9945532E-1	1.1950779E+3	-5.4470001E-4	9.3066549E-1	1.0000060E-1	1.2271670E+3	-6.0000002E-7	-7.3629580E-3	3.0032098E+2	8.7843962E+0	-8.1738683E-5	1.2234110E+3	-9.9968672E-2	1.2230277E+3	-3.1330001E-5	3.8329467E-1	2.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.9171000E+1	-6.7325740E-4	-8.0000001E-1	1.1882528E+3	8.2163999E-5	1.2170780E+3	-7.9938442E-1	1.1873385E+3	-6.1559997E-4	9.1436052E-1	1.0001210E-1	1.2172253E+3	-1.2100000E-5	-1.4726645E-1	3.0032098E+2	8.7843962E+0	-8.1452403E-5	1.2277109E+3	-9.9980123E-2	1.2274668E+3	-1.9880001E-5	2.4406894E-1	2.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.2125000E+1	-7.6179177E-4	-8.9999998E-1	1.1814252E+3	8.2276172E-5	1.2154187E+3	-8.9931822E-1	1.1805302E+3	-6.8180001E-4	8.9499521E-1	9.9998467E-2	1.2154001E+3	1.5300000E-6	1.8595908E-2	3.0032098E+2	8.7842722E+0	-8.1448547E-5	1.2277689E+3	-9.9993713E-2	1.2276918E+3	-6.2899999E-6	7.7226669E-2	3.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.2952999E+1	-8.5136481E-4	-1.0000000E+0	1.1745846E+3	8.2368118E-5	1.2140619E+3	-9.9920112E-1	1.1736462E+3	-7.9889997E-4	9.3837565E-1	9.9995613E-2	1.2140087E+3	4.3900000E-6	5.3297319E-2	3.0032098E+2	8.7842722E+0	-8.1503727E-5	1.2269377E+3	-9.9992037E-2	1.2268401E+3	-7.9600004E-6	9.7664244E-2	3.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.3764999E+1	-7.6088461E-4	-8.9999998E-1	1.1828337E+3	8.1489838E-5	1.2271469E+3	-8.9931250E-1	1.1819302E+3	-6.8750000E-4	9.0355355E-1	1.0000210E-1	1.2271726E+3	-2.1000001E-6	-2.5770083E-2	3.0032098E+2	8.7842722E+0	-8.2092272E-5	1.2181415E+3	-9.9969856E-2	1.2177743E+3	-3.0140000E-5	3.6714783E-1	3.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.4577999E+1	-6.7290978E-4	-8.0000001E-1	1.1888666E+3	8.1922117E-5	1.2206715E+3	-7.9938650E-1	1.1879550E+3	-6.1350001E-4	9.1171211E-1	1.0001520E-1	1.2208571E+3	-1.5200000E-5	-1.8554208E-1	3.0032098E+2	8.7842722E+0	-8.1327002E-5	1.2296040E+3	-9.9976540E-2	1.2293154E+3	-2.3459999E-5	2.8846508E-1	3.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.5389999E+1	-5.8485981E-4	-6.9999999E-1	1.1968680E+3	8.2468723E-5	1.2125809E+3	-6.9946980E-1	1.1959615E+3	-5.3020002E-4	9.0654206E-1	9.9995852E-2	1.2125306E+3	4.1500002E-6	5.0322112E-2	3.0032098E+2	8.7842722E+0	-8.1592218E-5	1.2256071E+3	-9.9984877E-2	1.2254218E+3	-1.5120000E-5	1.8531178E-1	3.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.6202999E+1	-4.9789750E-4	-6.0000002E-1	1.2050673E+3	8.2014107E-5	1.2193024E+3	-5.9958392E-1	1.2042316E+3	-4.1610000E-4	8.3571416E-1	9.9986553E-2	1.2191384E+3	1.3450000E-5	1.6399617E-1	3.0032098E+2	8.7842722E+0	-8.2295213E-5	1.2151376E+3	-9.9986076E-2	1.2149684E+3	-1.3920000E-5	1.6914715E-1	3.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.7280998E+1	-4.1340620E-4	-5.0000000E-1	1.2094642E+3	8.2094521E-5	1.2181082E+3	-4.9961779E-1	1.2085397E+3	-3.8220000E-4	9.2451441E-1	9.9989183E-2	1.2179763E+3	1.0820000E-5	1.3179930E-1	3.0032098E+2	8.7842722E+0	-8.1275983E-5	1.2303759E+3	-9.9981308E-2	1.2301459E+3	-1.8690000E-5	2.2995724E-1	3.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.9812000E+1	-3.2871249E-4	-4.0000001E-1	1.2168689E+3	8.2432620E-5	1.2131119E+3	-3.9967200E-1	1.2158710E+3	-3.2799999E-4	9.9783248E-1	1.0000820E-1	1.2132114E+3	-8.1999997E-6	-9.9475183E-2	3.0032098E+2	8.7842722E+0	-8.1750070E-5	1.2232406E+3	-9.9993467E-2	1.2231606E+3	-6.5300001E-6	7.9877608E-2	3.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.0625000E+1	-2.4545929E-4	-3.0000001E-1	1.2221986E+3	8.1689650E-5	1.2241453E+3	-2.9979989E-1	1.2213833E+3	-2.0010000E-4	8.1520641E-1	9.9998713E-2	1.2241295E+3	1.2900000E-6	1.5791474E-2	3.0032098E+2	8.7842722E+0	-8.2272432E-5	1.2154740E+3	-9.9987753E-2	1.2153251E+3	-1.2250000E-5	1.4889556E-1	3.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.1437000E+1	-1.6383021E-4	-2.0000000E-1	1.2207761E+3	8.1429716E-5	1.2280529E+3	-1.9989111E-1	1.2201115E+3	-1.0890000E-4	6.6471261E-1	1.0000710E-1	1.2281400E+3	-7.0999999E-6	-8.7191753E-2	3.0032098E+2	8.7842722E+0	-8.1875362E-5	1.2213687E+3	-9.9978209E-2	1.2211025E+3	-2.1790000E-5	2.6613623E-1	3.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.2264999E+1	-8.2274200E-5	-1.0000000E-1	1.2154479E+3	8.2333143E-5	1.2145778E+3	-9.9963903E-2	1.2150090E+3	-3.6099998E-5	4.3877667E-1	1.0001400E-1	1.2147478E+3	-1.4000000E-5	-1.7004089E-1	3.0032098E+2	8.7842722E+0	-8.1789287E-5	1.2226539E+3	-9.9996567E-2	1.2226121E+3	-3.4300001E-6	4.1937031E-2	4.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.3077999E+1	8.2443592E-5	1.0000000E-1	1.2129506E+3	8.1699669E-5	1.2239951E+3	1.0000540E-1	1.2130161E+3	-5.4000002E-6	-6.5499328E-2	9.9997044E-2	1.2239589E+3	2.9600001E-6	3.6230255E-2	3.0032098E+2	8.7842722E+0	-8.2332037E-5	1.2145940E+3	-9.9976778E-2	1.2143119E+3	-2.3220000E-5	2.8202873E-1	4.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
