t (s)	I (A)	V (V)	R(ohm)	Ibias (A)	Rrem(ohm)	Vsense (V)	Rsense(ohm)	Vdif (V)	Rdif(ohm)	VbiasSense (V)	RremSense(ohm)	VbiasDif (V)	RremDif(ohm)	T [K]	Rterm(ohm)	IbiasNEG (A)	RremNEG(ohm)	VbiasSenseNEG (V)	RremSenseNEG(ohm)	VbiasDifNEG (V)	RremDifNEG(ohm)	PasodeV	Saturó?	Saturó? (bias)	Saturó? (biasNEG)
1.0750000E+1	-9.7232601E-8	2.0000000E-1	-2.0569232E+6	9.4073577E-8	1.0629978E+6	1.9988631E-1	-2.0557539E+6	1.1370000E-4	-1.1693608E+3	1.0023740E-1	1.0655212E+6	-2.3740000E-4	-2.5235566E+3	1.2876337E+2	1.2375450E+1	2.1785600E-7	-4.5901881E+5	-1.0002780E-1	-4.5914641E+5	2.7800001E-5	1.2760722E+2	1.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.3281000E+1	1.5824079E-7	2.2000000E-1	1.3902862E+6	8.2162501E-8	1.2171002E+6	2.2024730E-1	1.3918490E+6	-2.4729999E-4	-1.5628081E+3	9.9708319E-2	1.2135502E+6	2.9167999E-4	3.5500381E+3	1.2876337E+2	1.2374692E+1	-1.3070020E-7	7.6510975E+5	-1.0025980E-1	7.6709750E+5	2.5980000E-4	-1.9877551E+3	1.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.4094000E+1	2.1492281E-7	2.3999999E-1	1.1166800E+6	1.0089510E-7	9.9112844E+5	2.4028800E-1	1.1180200E+6	-2.8800001E-4	-1.3400160E+3	9.9802732E-2	9.8917319E+5	1.9727000E-4	1.9551990E+3	1.2876337E+2	1.2374692E+1	-1.2195410E-7	8.1998062E+5	-1.0028670E-1	8.2233150E+5	2.8670000E-4	-2.3508845E+3	1.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.4906000E+1	7.0348051E-8	2.5999999E-1	3.6959092E+6	-1.7585430E-7	-5.6865256E+5	2.5977561E-1	3.6927192E+6	2.2440001E-4	3.1898538E+3	9.9797733E-2	-5.6750237E+5	2.0227001E-4	-1.1502135E+3	1.2876337E+2	1.2374692E+1	-2.2208830E-7	4.5027134E+5	-1.0020260E-1	4.5118359E+5	2.0260000E-4	-9.1224976E+2	1.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.5734000E+1	-8.4635872E-8	2.8000000E-1	-3.3082900E+6	-2.1577550E-7	-4.6344466E+5	2.7994061E-1	-3.3075882E+6	5.9400001E-5	-7.0183008E+2	9.9957697E-2	-4.6324859E+5	4.2299998E-5	-1.9603708E+2	1.2876337E+2	1.2374692E+1	7.1237309E-9	-1.4037588E+7	-9.9671356E-2	-1.3991455E+7	-3.2863999E-4	-4.6133129E+4	1.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.6547001E+1	-2.0289271E-7	3.0000001E-1	-1.4786141E+6	3.2404841E-8	3.0859588E+6	2.9985589E-1	-1.4779039E+6	1.4410001E-4	-7.1022760E+2	1.0054230E-1	3.1026940E+6	-5.4230000E-4	-1.6735154E+4	1.2876337E+2	1.2374692E+1	1.8602290E-7	-5.3756825E+5	-9.9793673E-2	-5.3645906E+5	-2.0633001E-4	-1.1091646E+3	1.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.7359001E+1	1.6457189E-8	3.1999999E-1	1.9444388E+7	-1.9295250E-7	-5.1826228E+5	3.2038140E-1	1.9467564E+7	-3.8139999E-4	-2.3175281E+4	1.0000850E-1	-5.1830631E+5	-8.5000001E-6	4.4052292E+1	1.2876337E+2	1.2374692E+1	6.2443628E-9	-1.6014444E+7	-9.9676847E-2	-1.5962693E+7	-3.2314999E-4	-5.1750676E+4	1.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.0202999E+1	-1.9913359E-7	3.4000000E-1	-1.7073965E+6	4.0458080E-8	2.4716942E+6	3.3991119E-1	-1.7069505E+6	8.8800000E-5	-4.4593176E+2	1.0051300E-1	2.4843740E+6	-5.1300001E-4	-1.2679791E+4	1.2876337E+2	1.2373832E+1	1.8566691E-7	-5.3859894E+5	-9.9825382E-2	-5.3765844E+5	-1.7462000E-4	-9.4050153E+2	1.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.1016001E+1	-8.1176267E-8	3.6000001E-1	-4.4347935E+6	2.0790660E-7	4.8098522E+5	3.6036941E-1	-4.4393440E+6	-3.6939999E-4	4.5505908E+3	1.0020640E-1	4.8197797E+5	-2.0640000E-4	-9.9275348E+2	1.2876337E+2	1.2373832E+1	-1.8394530E-8	5.4363990E+6	-1.0051300E-1	5.4642875E+6	5.1300001E-4	-2.7888727E+4	1.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.1827999E+1	1.4047789E-7	3.8000000E-1	2.7050518E+6	-8.4535372E-8	-1.1829368E+6	3.7978861E-1	2.7035470E+6	2.1139999E-4	1.5048630E+3	9.9912412E-2	-1.1819006E+6	8.7590000E-5	-1.0361344E+3	1.2876337E+2	1.2373832E+1	-1.6152300E-7	6.1910687E+5	-1.0028670E-1	6.2088187E+5	2.8670000E-4	-1.7749794E+3	2.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.2656000E+1	4.6244391E-8	4.0000001E-1	8.6496980E+6	-2.1766230E-7	-4.5942728E+5	3.9977860E-1	8.6449100E+6	2.2140000E-4	4.7876079E+3	9.9972963E-2	-4.5930306E+5	2.7040000E-5	-1.2422914E+2	1.2876337E+2	1.2373832E+1	-3.7607951E-8	2.6590122E+6	-9.9863768E-2	2.6553900E+6	-1.3623000E-4	3.6223723E+3	2.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.3469000E+1	-1.5031230E-7	4.1999999E-1	-2.7941825E+6	1.1433270E-7	8.7464044E+5	4.2012519E-1	-2.7950155E+6	-1.2519999E-4	8.3293250E+2	1.0018870E-1	8.7629087E+5	-1.8870000E-4	-1.6504464E+3	1.2876337E+2	1.2373832E+1	2.1800270E-7	-4.5870991E+5	-9.9965572E-2	-4.5855197E+5	-3.4429999E-5	-1.5793382E+2	2.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.4281000E+1	1.7554480E-7	4.4000000E-1	2.5064828E+6	8.2628837E-8	1.2102312E+6	4.4020319E-1	2.5076402E+6	-2.0320000E-4	-1.1575393E+3	9.9744081E-2	1.2071340E+6	2.5591999E-4	3.0972236E+3	1.2876337E+2	1.2373832E+1	-7.0028591E-8	1.4279882E+6	-1.0050680E-1	1.4352252E+6	5.0680002E-4	-7.2370439E+3	2.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.5094000E+1	4.8798821E-8	4.6000001E-1	9.4264570E+6	-1.7474630E-7	-5.7225819E+5	4.5978829E-1	9.4221190E+6	2.1170000E-4	4.3382197E+3	9.9750042E-2	-5.7082775E+5	2.4995999E-4	-1.4304165E+3	1.2876337E+2	1.2373832E+1	-1.9374281E-7	5.1614822E+5	-1.0015580E-1	5.1695237E+5	1.5579999E-4	-8.0415894E+2	2.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.5906000E+1	-1.8575921E-7	4.7999999E-1	-2.5839905E+6	-1.6142390E-7	-6.1948694E+5	4.7988251E-1	-2.5833580E+6	1.1750000E-4	-6.3253931E+2	1.0012870E-1	-6.2028425E+5	-1.2870001E-4	7.9727972E+2	1.2876337E+2	1.2373832E+1	-3.7471179E-10	2.6687176E+8	-9.9668033E-2	2.6598584E+8	-3.3196999E-4	8.8593419E+5	2.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.6719000E+1	-2.0616490E-7	5.0000000E-1	-2.4252430E+6	-2.6965269E-8	-3.7084740E+6	4.9996141E-1	-2.4250558E+6	3.8599999E-5	-1.8722876E+2	1.0035660E-1	-3.7216982E+6	-3.5660001E-4	1.3224418E+4	1.2876337E+2	1.2373832E+1	2.1634780E-7	-4.6221872E+5	-9.9960089E-2	-4.6203422E+5	-3.9909999E-5	-1.8447148E+2	2.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.7547001E+1	5.2935771E-8	5.1999998E-1	9.8232250E+6	2.2007400E-7	4.5439262E+5	5.2050662E-1	9.8327950E+6	-5.0660002E-4	-9.5700889E+3	1.0014150E-1	4.5503559E+5	-1.4150000E-4	-6.4296558E+2	1.2876337E+2	1.2373832E+1	6.8646159E-8	-1.4567458E+6	-1.0034680E-1	-1.4617978E+6	3.4679999E-4	5.0519941E+3	2.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.8359001E+1	2.1067960E-7	5.4000002E-1	2.5631338E+6	-2.6926610E-8	-3.7137982E+6	5.4030633E-1	2.5645878E+6	-3.0630000E-4	-1.4538665E+3	9.9640854E-2	-3.7004602E+6	3.5915000E-4	-1.3338106E+4	1.2876337E+2	1.2373832E+1	-2.0238269E-7	4.9411337E+5	-1.0021570E-1	4.9517919E+5	2.1570000E-4	-1.0658026E+3	2.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.9172001E+1	1.9554360E-8	5.6000000E-1	2.8638114E+7	-1.9835750E-7	-5.0414025E+5	5.5963540E-1	2.8619470E+7	3.6460001E-4	1.8645459E+4	9.9899292E-2	-5.0363253E+5	1.0071000E-4	-5.0771964E+2	1.2876337E+2	1.2373832E+1	-1.1208190E-7	8.9220469E+5	-9.9760532E-2	8.9006812E+5	-2.3947000E-4	2.1365627E+3	2.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.2125000E+1	7.1529030E-8	5.7999998E-1	8.1085960E+6	2.1810980E-7	4.5848466E+5	5.8054543E-1	8.1162210E+6	-5.4540002E-4	-7.6248765E+3	1.0023570E-1	4.5956531E+5	-2.3570000E-4	-1.0806483E+3	1.2876337E+2	1.2372576E+1	1.1998610E-7	-8.3342987E+5	-1.0033660E-1	-8.3623519E+5	3.3660000E-4	2.8053250E+3	3.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.2937000E+1	2.3390700E-7	6.0000002E-1	2.5651220E+6	-2.7827580E-8	-3.5935572E+6	6.0023808E-1	2.5661400E+6	-2.3809999E-4	-1.0179259E+3	9.9648237E-2	-3.5809165E+6	3.5176001E-4	-1.2640696E+4	1.2876337E+2	1.2372576E+1	-2.1830370E-7	4.5807744E+5	-1.0018060E-1	4.5890472E+5	1.8059999E-4	-8.2728784E+2	3.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.3750000E+1	-1.4758641E-7	6.2000000E-1	-4.2009290E+6	-9.5580731E-8	-1.0462360E+6	6.1977291E-1	-4.1993905E+6	2.2710000E-4	-1.5387596E+3	1.0044050E-1	-1.0508446E+6	-4.4050001E-4	4.6086694E+3	1.2876337E+2	1.2372576E+1	6.6872083E-8	-1.4953924E+6	-9.9654667E-2	-1.4902284E+6	-3.4532999E-4	-5.1640386E+3	3.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.4562000E+1	-1.6609600E-7	6.3999999E-1	-3.8531932E+6	1.6706311E-7	5.9857625E+5	6.3995081E-1	-3.8528970E+6	4.9200000E-5	-2.9621423E+2	1.0035440E-1	6.0069756E+5	-3.5439999E-4	-2.1213542E+3	1.2876337E+2	1.2372576E+1	2.0212180E-7	-4.9475119E+5	-9.9930517E-2	-4.9440744E+5	-6.9479996E-5	-3.4375311E+2	3.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.5390999E+1	-1.3901830E-7	6.6000003E-1	-4.7475765E+6	8.7873218E-8	1.1380031E+6	6.6004288E-1	-4.7478850E+6	-4.2899999E-5	3.0859247E+2	1.0024260E-1	1.1407639E+6	-2.4260000E-4	-2.7607957E+3	1.2876337E+2	1.2372576E+1	2.0194101E-7	-4.9519416E+5	-9.9954844E-2	-4.9497050E+5	-4.5159999E-5	-2.2362967E+2	3.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.6202999E+1	1.6242510E-7	6.8000001E-1	4.1865450E+6	2.2177940E-7	4.5089850E+5	6.8013018E-1	4.1873468E+6	-1.3020000E-4	-8.0160022E+2	1.0020950E-1	4.5184312E+5	-2.0949999E-4	-9.4463239E+2	1.2876337E+2	1.2372576E+1	1.0078320E-7	-9.9222887E+5	-1.0041380E-1	-9.9633469E+5	4.1380001E-4	4.1058433E+3	3.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.7280998E+1	2.3555670E-7	6.9999999E-1	2.9716838E+6	-7.3603019E-8	-1.3586399E+6	7.0009619E-1	2.9720920E+6	-9.6199998E-5	-4.0839426E+2	1.0037590E-1	-1.3637470E+6	-3.7590001E-4	5.1071274E+3	1.2876337E+2	1.2372576E+1	1.4135161E-7	-7.0745575E+5	-9.9798203E-2	-7.0602806E+5	-2.0179999E-4	-1.4276456E+3	3.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.9812000E+1	6.9117050E-8	7.2000003E-1	1.0417111E+7	2.2168800E-7	4.5108441E+5	7.2039503E-1	1.0422826E+7	-3.9500001E-4	-5.7149429E+3	1.0016250E-1	4.5181741E+5	-1.6250000E-4	-7.3301215E+2	1.2876337E+2	1.2371550E+1	-4.3732602E-8	2.2866238E+6	-1.0049770E-1	2.2980042E+6	4.9770001E-4	-1.1380526E+4	3.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.0625000E+1	1.8606541E-7	7.4000001E-1	3.9770962E+6	2.0655381E-7	4.8413537E+5	7.4025422E-1	3.9784625E+6	-2.5419999E-4	-1.3661863E+3	1.0022310E-1	4.8521547E+5	-2.2310000E-4	-1.0801060E+3	1.2876337E+2	1.2371550E+1	2.3185860E-8	-4.3129735E+6	-1.0040280E-1	-4.3303460E+6	4.0280001E-4	1.7372658E+4	3.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.1437000E+1	2.4378690E-7	7.5999999E-1	3.1174768E+6	-2.0217090E-7	-4.9463103E+5	7.6006722E-1	3.1177525E+6	-6.7200002E-5	-2.7565057E+2	9.9930517E-2	-4.9428734E+5	6.9479996E-5	-3.4366965E+2	1.2876337E+2	1.2371550E+1	-2.0058000E-8	4.9855420E+6	-9.9692583E-2	4.9702155E+6	-3.0742001E-4	1.5326553E+4	3.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.2250000E+1	-1.2009821E-7	7.7999997E-1	-6.4946850E+6	8.2389761E-8	1.2137431E+6	7.7996713E-1	-6.4944110E+6	3.2899999E-5	-2.7394250E+2	1.0025950E-1	1.2168928E+6	-2.5950000E-4	-3.1496633E+3	1.2876337E+2	1.2371550E+1	2.0762070E-7	-4.8164753E+5	-9.9892624E-2	-4.8113034E+5	-1.0738000E-4	-5.1719312E+2	4.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.3062000E+1	2.1578030E-7	8.0000001E-1	3.7074748E+6	6.3743762E-8	1.5687810E+6	8.0020308E-1	3.7084160E+6	-2.0310000E-4	-9.4123511E+2	9.9892139E-2	1.5670889E+6	1.0786000E-4	1.6920872E+3	1.2876337E+2	1.2371550E+1	-2.2228269E-7	4.4987756E+5	-1.0013870E-1	4.5050153E+5	1.3869999E-4	-6.2398016E+2	4.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.3875000E+1	-2.8586211E-8	8.1999999E-1	-2.8685160E+7	-2.1464770E-7	-4.6587966E+5	8.1985450E-1	-2.8680070E+7	1.4550000E-4	-5.0898667E+3	9.9986553E-2	-4.6581700E+5	1.3450000E-5	-6.2660816E+1	1.2876337E+2	1.2371550E+1	8.6818197E-8	-1.1518322E+6	-9.9827528E-2	-1.1498456E+6	-1.7247000E-4	-1.9865651E+3	4.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.6734001E+1	3.9440810E-8	8.3999997E-1	2.1297738E+7	2.1407030E-7	4.6713625E+5	8.4042919E-1	2.1308620E+7	-4.2920001E-4	-1.0882130E+4	1.0021850E-1	4.6815697E+5	-2.1850000E-4	-1.0206927E+3	1.2876337E+2	1.2370604E+1	6.3984089E-9	-1.5628885E+7	-1.0045650E-1	-1.5700231E+7	4.5650001E-4	7.1345859E+4	4.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.7547001E+1	3.3004650E-7	8.6000001E-1	2.6056935E+6	-9.3896013E-8	-1.0650080E+6	8.6010730E-1	2.6060185E+6	-1.0730000E-4	-3.2510571E+2	9.9952459E-2	-1.0645016E+6	4.7540001E-5	-5.0630478E+2	1.2876337E+2	1.2370604E+1	-2.2181020E-7	4.5083591E+5	-1.0009880E-1	4.5128131E+5	9.8800003E-5	-4.4542587E+2	4.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.8359001E+1	-3.1645978E-8	8.8000000E-1	-2.7807640E+7	2.5797590E-8	3.8763310E+6	8.7986529E-1	-2.7803382E+7	1.3470001E-4	-4.2564648E+3	1.0048630E-1	3.8951818E+6	-4.8630001E-4	-1.8850598E+4	1.2876337E+2	1.2370604E+1	2.1816030E-7	-4.5837853E+5	-9.9900007E-2	-4.5792022E+5	-9.9990000E-5	-4.5833270E+2	4.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.9172001E+1	2.5939050E-7	8.9999998E-1	3.4696722E+6	2.2125990E-7	4.5195719E+5	9.0053219E-1	3.4717240E+6	-5.3219998E-4	-2.0517329E+3	1.0017130E-1	4.5273137E+5	-1.7129999E-4	-7.7420264E+2	1.2876337E+2	1.2370604E+1	1.7136220E-7	-5.8355925E+5	-1.0003590E-1	-5.8376875E+5	3.5900001E-5	2.0949777E+2	4.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.9984001E+1	4.1939069E-7	9.2000002E-1	2.1936585E+6	-1.5330070E-7	-6.5231275E+5	9.2008650E-1	2.1938648E+6	-8.6499997E-5	-2.0625159E+2	9.9846840E-2	-6.5131369E+5	1.5316000E-4	-9.9908221E+2	1.2876337E+2	1.2370604E+1	-2.2148090E-7	4.5150619E+5	-1.0014100E-1	4.5214281E+5	1.4100000E-4	-6.3662372E+2	4.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.0797001E+1	1.8220889E-7	9.4000000E-1	5.1589140E+6	-2.1486930E-7	-4.6539919E+5	9.3956178E-1	5.1565090E+6	4.3819999E-4	2.4049319E+3	9.9941254E-2	-4.6512578E+5	5.8750000E-5	-2.7342203E+2	1.2876337E+2	1.2370604E+1	-1.0397840E-7	9.6173819E+5	-9.9762440E-2	9.5945350E+5	-2.3756000E-4	2.2847053E+3	4.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.1625000E+1	5.9103169E-8	9.5999998E-1	1.6242784E+7	6.8207441E-8	1.4661158E+6	9.5988518E-1	1.6240841E+7	1.1480000E-4	1.9423662E+3	1.0046980E-1	1.4730035E+6	-4.6980000E-4	-6.8878115E+3	1.2876337E+2	1.2370604E+1	2.0258240E-7	-4.9362631E+5	-9.9935293E-2	-4.9330687E+5	-6.4710002E-5	-3.1942557E+2	4.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.2437000E+1	2.1804431E-7	9.8000002E-1	4.4944995E+6	1.9581989E-7	5.1067331E+5	9.8026627E-1	4.4957210E+6	-2.6629999E-4	-1.2213114E+3	1.0028820E-1	5.1214509E+5	-2.8820001E-4	-1.4717605E+3	1.2876337E+2	1.2370604E+1	6.7151400E-9	-1.4891722E+7	-1.0043950E-1	-1.4957171E+7	4.3950000E-4	6.5449121E+4	5.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.3250000E+1	3.9726879E-7	1.0000000E+0	2.5171872E+6	-9.6154622E-8	-1.0399916E+6	9.9977249E-1	2.5166148E+6	2.2750000E-4	5.7266010E+2	9.9940062E-2	-1.0393682E+6	5.9940001E-5	-6.2337097E+2	1.2876337E+2	1.2370604E+1	-1.8602090E-7	5.3757400E+5	-1.0035230E-1	5.3946787E+5	3.5230001E-4	-1.8938732E+3	5.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.4062000E+1	1.5557271E-7	9.8000002E-1	6.2993055E+6	-1.7179531E-7	-5.8208812E+5	9.7990131E-1	6.2986715E+6	9.8700002E-5	6.3443005E+2	1.0008120E-1	-5.8256075E+5	-8.1200000E-5	4.7265555E+2	1.2876337E+2	1.2370604E+1	1.4279610E-7	-7.0029925E+5	-9.9849701E-2	-6.9924669E+5	-1.5029999E-4	-1.0525498E+3	5.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.4875000E+1	2.4306101E-7	9.5999998E-1	3.9496258E+6	2.0708490E-7	4.8289372E+5	9.6042949E-1	3.9513928E+6	-4.2950001E-4	-1.7670461E+3	1.0025330E-1	4.8411691E+5	-2.5330001E-4	-1.2231698E+3	1.2876337E+2	1.2370604E+1	1.7028420E-7	-5.8725356E+5	-1.0003760E-1	-5.8747437E+5	3.7599999E-5	2.2080733E+2	5.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.5687000E+1	3.8889939E-7	9.4000000E-1	2.4170775E+6	4.7573959E-8	2.1019902E+6	9.4035548E-1	2.4179918E+6	-3.5550000E-4	-9.1411816E+2	9.9902868E-2	2.0999485E+6	9.7130003E-5	2.0416631E+3	1.2876337E+2	1.2370604E+1	4.6555901E-9	-2.1479554E+7	-1.0048390E-1	-2.1583494E+7	4.8389999E-4	1.0393956E+5	5.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.8655998E+1	2.5137251E-7	9.2000002E-1	3.6599070E+6	5.5194160E-8	1.8117859E+6	9.2051542E-1	3.6619575E+6	-5.1540002E-4	-2.0503435E+3	1.0055020E-1	1.8217544E+6	-5.5020000E-4	-9.9684463E+3	1.2876337E+2	1.2369306E+1	2.0290631E-7	-4.9283831E+5	-9.9858277E-2	-4.9213987E+5	-1.4172000E-4	-6.9845044E+2	5.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
