t (s)	I (A)	V (V)	R(ohm)	Ibias (A)	Rrem(ohm)	Vsense (V)	Rsense(ohm)	Vdif (V)	Rdif(ohm)	VbiasSense (V)	RremSense(ohm)	VbiasDif (V)	RremDif(ohm)	T [K]	Rterm(ohm)	IbiasNEG (A)	RremNEG(ohm)	VbiasSenseNEG (V)	RremSenseNEG(ohm)	VbiasDifNEG (V)	RremDifNEG(ohm)	PasodeV	Saturó?	Saturó? (bias)	Saturó? (biasNEG)
2.0218000E+1	2.1124430E-4	3.4000000E-1	1.6095109E+3	6.1616651E-5	1.6229380E+3	3.3981180E-1	1.6086200E+3	1.8820001E-4	8.9091164E-1	1.0003300E-1	1.6234735E+3	-3.3000000E-5	-5.3556955E-1	2.6792609E+2	9.1731997E+0	-6.1128238E-5	1.6359052E+3	-9.9997759E-2	1.6358684E+3	-2.2400000E-6	3.6644276E-2	1.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.1047001E+1	2.2432650E-4	3.6000001E-1	1.6048037E+3	6.1618739E-5	1.6228829E+3	3.5978821E-1	1.6038595E+3	2.1180000E-4	9.4415951E-1	1.0002470E-1	1.6232838E+3	-2.4700001E-5	-4.0085208E-1	2.6792609E+2	9.1731997E+0	-6.1390019E-5	1.6289293E+3	-1.0000540E-1	1.6290172E+3	5.4000002E-6	-8.7962180E-2	1.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.1858999E+1	2.3714510E-4	3.8000000E-1	1.6023945E+3	6.1602230E-5	1.6233179E+3	3.7978601E-1	1.6014921E+3	2.1400000E-4	9.0240109E-1	1.0004090E-1	1.6239818E+3	-4.0899999E-5	-6.6393703E-1	2.6792609E+2	9.1731997E+0	-6.1321480E-5	1.6307500E+3	-1.0000560E-1	1.6308413E+3	5.5999999E-6	-9.1321997E-2	2.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.2672001E+1	2.5003040E-4	4.0000001E-1	1.5998054E+3	6.1510109E-5	1.6257490E+3	3.9973190E-1	1.5987332E+3	2.6810000E-4	1.0722696E+0	9.9996567E-2	1.6256932E+3	3.4300001E-6	5.5763192E-2	2.6792609E+2	9.1731997E+0	-6.1527608E-5	1.6252866E+3	-9.9981308E-2	1.6249828E+3	-1.8690000E-5	3.0376607E-1	2.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.3483999E+1	2.6272741E-4	4.1999999E-1	1.5986151E+3	6.1233659E-5	1.6330887E+3	4.1973761E-1	1.5976163E+3	2.6239999E-4	9.9875385E-1	1.0000680E-1	1.6331998E+3	-6.7999999E-6	-1.1105003E-1	2.6792609E+2	9.1731997E+0	-6.1592349E-5	1.6235782E+3	-9.9983223E-2	1.6233058E+3	-1.6780001E-5	2.7243644E-1	2.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.4312000E+1	2.7568641E-4	4.4000000E-1	1.5960164E+3	6.1139763E-5	1.6355969E+3	4.3972611E-1	1.5950228E+3	2.7389999E-4	9.9352020E-1	1.0000010E-1	1.6355985E+3	-1.0000000E-7	-1.6355969E-3	2.6792609E+2	9.1731997E+0	-6.1552317E-5	1.6246342E+3	-9.9981777E-2	1.6243381E+3	-1.8220000E-5	2.9600835E-1	2.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.5125000E+1	2.8861719E-4	4.6000001E-1	1.5938066E+3	6.1332343E-5	1.6304612E+3	4.5973399E-1	1.5928850E+3	2.6599999E-4	9.2163599E-1	1.0000560E-1	1.6305525E+3	-5.5999999E-6	-9.1305830E-2	2.6792609E+2	9.1731997E+0	-6.1541978E-5	1.6249071E+3	-9.9987030E-2	1.6246963E+3	-1.2970000E-5	2.1075045E-1	2.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.5937000E+1	3.0120561E-4	4.7999999E-1	1.5935958E+3	6.1327803E-5	1.6305819E+3	4.7970909E-1	1.5926301E+3	2.9090000E-4	9.6578550E-1	1.0002950E-1	1.6310629E+3	-2.9500001E-5	-4.8102164E-1	2.6792609E+2	9.1731997E+0	-6.1175771E-5	1.6346342E+3	-9.9987753E-2	1.6344338E+3	-1.2250000E-5	2.0024268E-1	2.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.6750000E+1	3.1425900E-4	5.0000000E-1	1.5910443E+3	6.1469291E-5	1.6268286E+3	4.9970081E-1	1.5900923E+3	2.9920001E-4	9.5208091E-1	9.9999897E-2	1.6268270E+3	1.0000000E-7	1.6268286E-3	2.6792609E+2	9.1731997E+0	-6.1060549E-5	1.6377186E+3	-1.0001210E-1	1.6379167E+3	1.2100000E-5	-1.9816396E-1	2.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.7577999E+1	3.2733689E-4	5.1999998E-1	1.5885774E+3	6.1486913E-5	1.6263624E+3	5.1970309E-1	1.5876704E+3	2.9689999E-4	9.0701658E-1	1.0003210E-1	1.6268845E+3	-3.2100001E-5	-5.2206236E-1	2.6792609E+2	9.1731997E+0	-6.1060680E-5	1.6377151E+3	-1.0000440E-1	1.6377872E+3	4.3999999E-6	-7.2059467E-2	2.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.8389999E+1	3.4034601E-4	5.4000002E-1	1.5866207E+3	6.1437007E-5	1.6276833E+3	5.3968310E-1	1.5856896E+3	3.1690000E-4	9.3111128E-1	1.0002590E-1	1.6281050E+3	-2.5900001E-5	-4.2157000E-1	2.6792609E+2	9.1731997E+0	-6.1103463E-5	1.6365685E+3	-1.0001800E-1	1.6368632E+3	1.8000001E-5	-2.9458234E-1	2.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.9202999E+1	3.5354600E-4	5.6000000E-1	1.5839523E+3	6.1272578E-5	1.6320514E+3	5.5966967E-1	1.5830181E+3	3.3030001E-4	9.3424898E-1	1.0002950E-1	1.6325328E+3	-2.9500001E-5	-4.8145518E-1	2.6792609E+2	9.1731997E+0	-6.1284911E-5	1.6317230E+3	-9.9989891E-2	1.6315581E+3	-1.0110000E-5	1.6496719E-1	2.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.2139999E+1	3.6722180E-4	5.7999998E-1	1.5794269E+3	6.1388317E-5	1.6289744E+3	5.7962608E-1	1.5784087E+3	3.7389999E-4	1.0181857E+0	1.0000850E-1	1.6291128E+3	-8.5000001E-6	-1.3846283E-1	2.6792609E+2	9.1726561E+0	-6.1466402E-5	1.6269052E+3	-1.0000280E-1	1.6269507E+3	2.7999999E-6	-4.5553342E-2	3.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.2952999E+1	3.8040639E-4	6.0000002E-1	1.5772605E+3	6.1303042E-5	1.6312405E+3	5.9962273E-1	1.5762687E+3	3.7729999E-4	9.9183398E-1	1.0000590E-1	1.6313367E+3	-5.8999999E-6	-9.6243188E-2	2.6792609E+2	9.1726561E+0	-6.1539380E-5	1.6249757E+3	-9.9990606E-2	1.6248231E+3	-9.3899998E-6	1.5258522E-1	3.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.3764999E+1	3.9330419E-4	6.2000000E-1	1.5763879E+3	6.1148181E-5	1.6353717E+3	6.1960769E-1	1.5753905E+3	3.9229999E-4	9.9744678E-1	1.0003470E-1	1.6359391E+3	-3.4699999E-5	-5.6747395E-1	2.6792609E+2	9.1726561E+0	-6.1261773E-5	1.6323394E+3	-9.9972963E-2	1.6318979E+3	-2.7040000E-5	4.4138458E-1	3.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.4592999E+1	4.0651191E-4	6.3999999E-1	1.5743696E+3	6.1402126E-5	1.6286080E+3	6.3957191E-1	1.5733165E+3	4.2810000E-4	1.0531057E+0	1.0001400E-1	1.6288361E+3	-1.4000000E-5	-2.2800513E-1	2.6792609E+2	9.1726561E+0	-6.1082261E-5	1.6371366E+3	-9.9988461E-2	1.6369476E+3	-1.1540000E-5	1.8892556E-1	3.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.5405998E+1	4.1991289E-4	6.6000003E-1	1.5717545E+3	6.1336686E-5	1.6303456E+3	6.5957552E-1	1.5707437E+3	4.2450000E-4	1.0109240E+0	1.0002450E-1	1.6307450E+3	-2.4499999E-5	-3.9943466E-1	2.6792609E+2	9.1726561E+0	-6.1177387E-5	1.6345908E+3	-9.9987984E-2	1.6343943E+3	-1.2020000E-5	1.9647782E-1	3.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.6217999E+1	4.3344669E-4	6.8000001E-1	1.5688203E+3	6.1618943E-5	1.6228777E+3	6.7952538E-1	1.5677253E+3	4.7460000E-4	1.0949444E+0	1.0002230E-1	1.6232395E+3	-2.2300001E-5	-3.6190170E-1	2.6792609E+2	9.1726561E+0	-6.1420869E-5	1.6281111E+3	-9.9995367E-2	1.6280358E+3	-4.6300001E-6	7.5381547E-2	3.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.7297001E+1	4.4717241E-4	6.9999999E-1	1.5653917E+3	6.1432453E-5	1.6278042E+3	6.9951022E-1	1.5642965E+3	4.8980000E-4	1.0953270E+0	1.0003850E-1	1.6284309E+3	-3.8499998E-5	-6.2670463E-1	2.6792609E+2	9.1726561E+0	-6.1446597E-5	1.6274293E+3	-9.9977016E-2	1.6270554E+3	-2.2980001E-5	3.7398326E-1	3.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.9827999E+1	4.6050639E-4	7.2000003E-1	1.5634962E+3	6.1227744E-5	1.6332466E+3	7.1950400E-1	1.5624191E+3	4.9599999E-4	1.0770751E+0	1.0000560E-1	1.6333381E+3	-5.5999999E-6	-9.1461815E-2	2.6792609E+2	9.1724863E+0	-6.1517043E-5	1.6255659E+3	-9.9974386E-2	1.6251495E+3	-2.5609999E-5	4.1630742E-1	3.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.0639999E+1	4.7366231E-4	7.4000001E-1	1.5622944E+3	6.1116603E-5	1.6362167E+3	7.3952901E-1	1.5613000E+3	4.7100001E-4	9.9437934E-1	1.0004260E-1	1.6369137E+3	-4.2600001E-5	-6.9702828E-1	2.6792609E+2	9.1724863E+0	-6.1409941E-5	1.6284009E+3	-1.0001130E-1	1.6285848E+3	1.1300000E-5	-1.8400930E-1	3.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.1467999E+1	4.8723989E-4	7.5999999E-1	1.5598065E+3	6.1326900E-5	1.6306058E+3	7.5950539E-1	1.5587915E+3	4.9459998E-4	1.0151057E+0	1.0004930E-1	1.6314097E+3	-4.9300001E-5	-8.0388868E-1	2.6792609E+2	9.1724863E+0	-6.1072380E-5	1.6374014E+3	-9.9990837E-2	1.6372515E+3	-9.1600004E-6	1.4998597E-1	3.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.2280998E+1	5.0117658E-4	7.7999997E-1	1.5563376E+3	6.1589730E-5	1.6236473E+3	7.7949828E-1	1.5553365E+3	5.0169998E-4	1.0010444E+0	1.0001040E-1	1.6238162E+3	-1.0400000E-5	-1.6885932E-1	2.6792609E+2	9.1724863E+0	-6.1146588E-5	1.6354142E+3	-9.9974163E-2	1.6349916E+3	-2.5840000E-5	4.2259103E-1	4.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.3092999E+1	5.1476352E-4	8.0000001E-1	1.5541117E+3	6.1467639E-5	1.6268723E+3	7.9947138E-1	1.5530848E+3	5.2860001E-4	1.0268793E+0	1.0000610E-1	1.6269716E+3	-6.1000001E-6	-9.9239208E-2	2.6792609E+2	9.1724863E+0	-6.1493527E-5	1.6261874E+3	-9.9997282E-2	1.6261431E+3	-2.7200001E-6	4.4232294E-2	4.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.3905998E+1	5.2831630E-4	8.1999999E-1	1.5521005E+3	6.1248968E-5	1.6326805E+3	8.1946838E-1	1.5510942E+3	5.3159997E-4	1.0062155E+0	9.9998243E-2	1.6326517E+3	1.7600000E-6	2.8735178E-2	2.6792609E+2	9.1724863E+0	-6.1014551E-5	1.6389534E+3	-9.9984169E-2	1.6386938E+3	-1.5830001E-5	2.5944632E-1	4.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.6750000E+1	5.4145121E-4	8.3999997E-1	1.5513864E+3	6.1356470E-5	1.6298199E+3	8.3945990E-1	1.5503888E+3	5.4009998E-4	9.9750447E-1	1.0002060E-1	1.6301558E+3	-2.0600000E-5	-3.3574292E-1	2.6792609E+2	9.1724463E+0	-6.1018261E-5	1.6388536E+3	-9.9985361E-2	1.6386138E+3	-1.4640000E-5	2.3992819E-1	4.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.7577999E+1	5.5548060E-4	8.6000001E-1	1.5482089E+3	6.1465304E-5	1.6269342E+3	8.5945833E-1	1.5472336E+3	5.4169999E-4	9.7519159E-1	1.0003640E-1	1.6275264E+3	-3.6400001E-5	-5.9220403E-1	2.6792609E+2	9.1724463E+0	-6.1077713E-5	1.6372585E+3	-9.9995852E-2	1.6371906E+3	-4.1500002E-6	6.7946225E-2	4.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.8389999E+1	5.6944159E-4	8.8000000E-1	1.5453735E+3	6.1495230E-5	1.6261423E+3	8.7943238E-1	1.5443768E+3	5.6760001E-4	9.9676597E-1	1.0004070E-1	1.6268042E+3	-4.0700001E-5	-6.6183996E-1	2.6792609E+2	9.1724463E+0	-6.1062907E-5	1.6376553E+3	-9.9961281E-2	1.6370212E+3	-3.8720002E-5	6.3410014E-1	4.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.9217999E+1	5.8335578E-4	8.9999998E-1	1.5427977E+3	6.1557817E-5	1.6244890E+3	8.9940393E-1	1.5417759E+3	5.9610000E-4	1.0218464E+0	1.0000400E-1	1.6245540E+3	-4.0000000E-6	-6.4979561E-2	2.6792609E+2	9.1724463E+0	-6.1379913E-5	1.6291975E+3	-9.9977247E-2	1.6288269E+3	-2.2750000E-5	3.7064245E-1	4.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.0030998E+1	5.9727801E-4	9.2000002E-1	1.5403213E+3	6.1447718E-5	1.6273997E+3	9.1937292E-1	1.5392714E+3	6.2710000E-4	1.0499299E+0	1.0002110E-1	1.6277430E+3	-2.1100001E-5	-3.4338135E-1	2.6792609E+2	9.1724463E+0	-6.1368439E-5	1.6295021E+3	-9.9977493E-2	1.6291353E+3	-2.2509999E-5	3.6680090E-1	4.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.0842999E+1	6.1112398E-4	9.4000000E-1	1.5381494E+3	6.1135048E-5	1.6357229E+3	9.3936920E-1	1.5371172E+3	6.3079997E-4	1.0321964E+0	1.0000820E-1	1.6358571E+3	-8.1999997E-6	-1.3412927E-1	2.6792609E+2	9.1724463E+0	-6.1403487E-5	1.6285719E+3	-9.9971771E-2	1.6281122E+3	-2.8230001E-5	4.5974585E-1	4.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.1655998E+1	6.2481099E-4	9.5999998E-1	1.5364646E+3	6.1207757E-5	1.6337798E+3	9.5934713E-1	1.5354197E+3	6.5290002E-4	1.0449560E+0	1.0003420E-1	1.6343385E+3	-3.4199998E-5	-5.5875266E-1	2.6792609E+2	9.1724463E+0	-6.1152808E-5	1.6352478E+3	-1.0000320E-1	1.6353002E+3	3.2000000E-6	-5.2327931E-2	4.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.2467999E+1	6.3881598E-4	9.8000002E-1	1.5340880E+3	6.1553328E-5	1.6246074E+3	9.7931612E-1	1.5330175E+3	6.8390003E-4	1.0705743E+0	1.0001420E-1	1.6248381E+3	-1.4200000E-5	-2.3069426E-1	2.6792609E+2	9.1724463E+0	-6.1205603E-5	1.6338374E+3	-1.0000210E-1	1.6338717E+3	2.1000001E-6	-3.4310587E-2	5.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.3297001E+1	6.5300951E-4	1.0000000E+0	1.5313713E+3	6.1548271E-5	1.6247411E+3	9.9930990E-1	1.5303145E+3	6.9010002E-4	1.0567993E+0	1.0001850E-1	1.6250416E+3	-1.8500001E-5	-3.0057710E-1	2.6792609E+2	9.1724463E+0	-6.1320927E-5	1.6307645E+3	-9.9996813E-2	1.6307125E+3	-3.1899999E-6	5.2021388E-2	5.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.4109001E+1	6.6705933E-4	1.0200000E+0	1.5290995E+3	6.1182152E-5	1.6344636E+3	1.0193130E+0	1.5280696E+3	6.8699999E-4	1.0298934E+0	1.0001440E-1	1.6346990E+3	-1.4400000E-5	-2.3536277E-1	2.6792609E+2	9.1724463E+0	-6.1475257E-5	1.6266707E+3	-9.9997997E-2	1.6266381E+3	-2.0000000E-6	3.2533411E-2	5.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.4922001E+1	6.8095519E-4	1.0400000E+0	1.5272664E+3	6.1091007E-5	1.6369021E+3	1.0392990E+0	1.5262369E+3	7.0099998E-4	1.0294363E+0	1.0002710E-1	1.6373457E+3	-2.7100001E-5	-4.4360045E-1	2.6792609E+2	9.1724463E+0	-6.1271872E-5	1.6320703E+3	-9.9954844E-2	1.6313333E+3	-4.5159999E-5	7.3704296E-1	5.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.5734001E+1	6.9501827E-4	1.0599999E+0	1.5251396E+3	6.1443978E-5	1.6274988E+3	1.0592840E+0	1.5241095E+3	7.1599998E-4	1.0301887E+0	1.0003020E-1	1.6279902E+3	-3.0200001E-5	-4.9150461E-1	2.6792609E+2	9.1724463E+0	-6.1309649E-5	1.6310646E+3	-9.9999189E-2	1.6310514E+3	-8.1000002E-7	1.3211623E-2	5.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.8687000E+1	7.0938241E-4	1.0800000E+0	1.5224510E+3	6.1167972E-5	1.6348425E+3	1.0792700E+0	1.5214220E+3	7.3000003E-4	1.0290642E+0	1.0001830E-1	1.6351417E+3	-1.8299999E-5	-2.9917619E-1	2.6792609E+2	9.1721096E+0	-6.1476749E-5	1.6266312E+3	-9.9974632E-2	1.6262185E+3	-2.5370000E-5	4.1267633E-1	5.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.9500000E+1	7.2329951E-4	1.1000000E+0	1.5208085E+3	6.1049221E-5	1.6380226E+3	1.0992870E+0	1.5198228E+3	7.1300002E-4	9.8576039E-1	1.0002090E-1	1.6383649E+3	-2.0900001E-5	-3.4234673E-1	2.6792609E+2	9.1721096E+0	-6.1390827E-5	1.6289077E+3	-9.9986792E-2	1.6286926E+3	-1.3210000E-5	2.1517871E-1	5.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
