t (s)	I (A)	V (V)	R(ohm)	Ibias (A)	Rrem(ohm)	Vsense (V)	Rsense(ohm)	Vdif (V)	Rdif(ohm)	VbiasSense (V)	RremSense(ohm)	VbiasDif (V)	RremDif(ohm)	T [K]	Rterm(ohm)	IbiasNEG (A)	RremNEG(ohm)	VbiasSenseNEG (V)	RremSenseNEG(ohm)	VbiasDifNEG (V)	RremDifNEG(ohm)	PasodeV	Saturó?	Saturó? (bias)	Saturó? (biasNEG)
3.7284399E+2	0.0000000E+0	2.0000000E-1	Inf	0.0000000E+0	Inf	3.8704870E-3	Inf	1.9612952E-1	Inf	3.9148331E-3	Inf	9.6085168E-2	Inf	1.9836754E+2	1.0293512E+1	0.0000000E+0	-Inf	-3.1533239E-3	-Inf	-9.6846677E-2	-Inf	1.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.1009399E+2	0.0000000E+0	2.2000000E-1	Inf	0.0000000E+0	Inf	4.5850282E-3	Inf	2.1541497E-1	Inf	5.4168701E-3	Inf	9.4583131E-2	Inf	1.9836754E+2	1.0293448E+1	0.0000000E+0	-Inf	-3.2739639E-3	-Inf	-9.6726038E-2	-Inf	1.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.4735999E+2	0.0000000E+0	2.3999999E-1	Inf	0.0000000E+0	Inf	4.2388439E-3	Inf	2.3576115E-1	Inf	3.6711690E-3	Inf	9.6328832E-2	Inf	1.9836754E+2	1.0293638E+1	0.0000000E+0	-Inf	-4.2111869E-3	-Inf	-9.5788814E-2	-Inf	1.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.8460999E+2	0.0000000E+0	2.5999999E-1	Inf	0.0000000E+0	Inf	3.5665040E-3	Inf	2.5643349E-1	Inf	3.2773020E-3	Inf	9.6722700E-2	Inf	1.9836754E+2	1.0293910E+1	0.0000000E+0	-Inf	-4.9445629E-3	-Inf	-9.5055439E-2	-Inf	1.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.2185999E+2	0.0000000E+0	2.8000000E-1	Inf	0.0000000E+0	Inf	4.9488540E-3	Inf	2.7505115E-1	Inf	3.8938520E-3	Inf	9.6106149E-2	Inf	1.9836754E+2	1.0294242E+1	0.0000000E+0	-Inf	-5.0532818E-3	-Inf	-9.4946720E-2	-Inf	1.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.5912500E+2	0.0000000E+0	3.0000001E-1	Inf	0.0000000E+0	Inf	3.5874839E-3	Inf	2.9641253E-1	Inf	3.4198761E-3	Inf	9.6580125E-2	Inf	1.9836754E+2	1.0294472E+1	0.0000000E+0	-Inf	-4.9371719E-3	-Inf	-9.5062830E-2	-Inf	1.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.9637500E+2	0.0000000E+0	3.1999999E-1	Inf	0.0000000E+0	Inf	4.7452450E-3	Inf	3.1525475E-1	Inf	4.4679642E-3	Inf	9.5532037E-2	Inf	1.9836754E+2	1.0294914E+1	0.0000000E+0	-Inf	-3.9820671E-3	-Inf	-9.6017934E-2	-Inf	1.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
6.3364099E+2	0.0000000E+0	3.4000000E-1	Inf	0.0000000E+0	Inf	3.7035940E-3	Inf	3.3629641E-1	Inf	4.7688480E-3	Inf	9.5231153E-2	Inf	1.9836754E+2	1.0295500E+1	0.0000000E+0	-Inf	-4.9858089E-3	-Inf	-9.5014192E-2	-Inf	1.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
6.7089099E+2	0.0000000E+0	3.6000001E-1	Inf	0.0000000E+0	Inf	5.3839679E-3	Inf	3.5461605E-1	Inf	4.0330891E-3	Inf	9.5966913E-2	Inf	1.9836754E+2	1.0296132E+1	0.0000000E+0	-Inf	-4.8139100E-3	-Inf	-9.5186092E-2	-Inf	1.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
7.0814099E+2	0.0000000E+0	3.8000000E-1	Inf	0.0000000E+0	Inf	3.5452840E-3	Inf	3.7645471E-1	Inf	3.6532879E-3	Inf	9.6346714E-2	Inf	1.9836754E+2	1.0296508E+1	0.0000000E+0	-Inf	-3.7636759E-3	-Inf	-9.6236326E-2	-Inf	2.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
7.4540601E+2	0.0000000E+0	4.0000001E-1	Inf	0.0000000E+0	Inf	3.4291740E-3	Inf	3.9657083E-1	Inf	4.7466750E-3	Inf	9.5253326E-2	Inf	1.9836754E+2	1.0297302E+1	0.0000000E+0	-Inf	-4.5182700E-3	-Inf	-9.5481731E-2	-Inf	2.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
7.8265601E+2	0.0000000E+0	4.1999999E-1	Inf	0.0000000E+0	Inf	5.0661559E-3	Inf	4.1493383E-1	Inf	3.2827849E-3	Inf	9.6717216E-2	Inf	1.9836754E+2	1.0298120E+1	0.0000000E+0	-Inf	-3.3235550E-3	-Inf	-9.6676446E-2	-Inf	2.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
8.1990601E+2	0.0000000E+0	4.4000000E-1	Inf	0.0000000E+0	Inf	3.7667749E-3	Inf	4.3623322E-1	Inf	4.9090390E-3	Inf	9.5090963E-2	Inf	1.9836754E+2	1.0298752E+1	0.0000000E+0	-Inf	-3.6928649E-3	-Inf	-9.6307136E-2	-Inf	2.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
8.5717200E+2	0.0000000E+0	4.6000001E-1	Inf	0.0000000E+0	Inf	5.1105018E-3	Inf	4.5488951E-1	Inf	3.4620760E-3	Inf	9.6537925E-2	Inf	1.9836754E+2	1.0299610E+1	0.0000000E+0	-Inf	-3.6981110E-3	-Inf	-9.6301891E-2	-Inf	2.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
8.9443799E+2	0.0000000E+0	4.7999999E-1	Inf	0.0000000E+0	Inf	4.2386050E-3	Inf	4.7576138E-1	Inf	4.5206551E-3	Inf	9.5479347E-2	Inf	1.9836754E+2	1.0300236E+1	0.0000000E+0	-Inf	-3.0701160E-3	-Inf	-9.6929885E-2	-Inf	2.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
9.3168799E+2	0.0000000E+0	5.0000000E-1	Inf	0.0000000E+0	Inf	5.0344472E-3	Inf	4.9496555E-1	Inf	3.5707951E-3	Inf	9.6429206E-2	Inf	1.9836754E+2	1.0301140E+1	0.0000000E+0	-Inf	-3.9155479E-3	-Inf	-9.6084453E-2	-Inf	2.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
9.6895300E+2	0.0000000E+0	5.1999998E-1	Inf	0.0000000E+0	Inf	3.3586030E-3	Inf	5.1664138E-1	Inf	4.3573380E-3	Inf	9.5642664E-2	Inf	1.9836754E+2	1.0302022E+1	0.0000000E+0	-Inf	-3.0996799E-3	-Inf	-9.6900322E-2	-Inf	2.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.0062030E+3	0.0000000E+0	5.4000002E-1	Inf	0.0000000E+0	Inf	4.2471890E-3	Inf	5.3575283E-1	Inf	5.1107411E-3	Inf	9.4889261E-2	Inf	1.9836754E+2	1.0302858E+1	0.0000000E+0	-Inf	-3.3445361E-3	-Inf	-9.6655466E-2	-Inf	2.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.0434690E+3	0.0000000E+0	5.6000000E-1	Inf	0.0000000E+0	Inf	4.3251510E-3	Inf	5.5567485E-1	Inf	3.7376881E-3	Inf	9.6262313E-2	Inf	1.9836754E+2	1.0304074E+1	0.0000000E+0	-Inf	-5.1682000E-3	-Inf	-9.4831802E-2	-Inf	2.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.0807190E+3	0.0000000E+0	5.7999998E-1	Inf	0.0000000E+0	Inf	5.5263038E-3	Inf	5.7447368E-1	Inf	3.9942260E-3	Inf	9.6005775E-2	Inf	1.9836754E+2	1.0304916E+1	0.0000000E+0	-Inf	-3.3214090E-3	-Inf	-9.6678592E-2	-Inf	3.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.1179690E+3	0.0000000E+0	6.0000002E-1	Inf	0.0000000E+0	Inf	4.5342450E-3	Inf	5.9546578E-1	Inf	5.1393509E-3	Inf	9.4860651E-2	Inf	1.9836754E+2	1.0305524E+1	0.0000000E+0	-Inf	-5.0184731E-3	-Inf	-9.4981529E-2	-Inf	3.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.1552350E+3	0.0000000E+0	6.2000000E-1	Inf	0.0000000E+0	Inf	4.4529438E-3	Inf	6.1554706E-1	Inf	4.4836998E-3	Inf	9.5516302E-2	Inf	1.9836754E+2	1.0306798E+1	0.0000000E+0	-Inf	-4.3344498E-3	-Inf	-9.5665552E-2	-Inf	3.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.1924850E+3	0.0000000E+0	6.3999999E-1	Inf	0.0000000E+0	Inf	5.4936409E-3	Inf	6.3450634E-1	Inf	3.9918418E-3	Inf	9.6008159E-2	Inf	1.9836754E+2	1.0307724E+1	0.0000000E+0	-Inf	-5.3436761E-3	-Inf	-9.4656326E-2	-Inf	3.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.2297500E+3	0.0000000E+0	6.6000003E-1	Inf	0.0000000E+0	Inf	5.3627491E-3	Inf	6.5463728E-1	Inf	4.3170452E-3	Inf	9.5682956E-2	Inf	1.9836754E+2	1.0308746E+1	0.0000000E+0	-Inf	-3.4394260E-3	-Inf	-9.6560575E-2	-Inf	3.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.2670160E+3	0.0000000E+0	6.8000001E-1	Inf	0.0000000E+0	Inf	3.4577849E-3	Inf	6.7654222E-1	Inf	4.2874808E-3	Inf	9.5712520E-2	Inf	1.9836754E+2	1.0309608E+1	0.0000000E+0	-Inf	-3.5419459E-3	-Inf	-9.6458055E-2	-Inf	3.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.3042660E+3	0.0000000E+0	6.9999999E-1	Inf	0.0000000E+0	Inf	3.5665040E-3	Inf	6.9643348E-1	Inf	4.5828819E-3	Inf	9.5417120E-2	Inf	1.9836754E+2	1.0310512E+1	0.0000000E+0	-Inf	-3.1135080E-3	-Inf	-9.6886493E-2	-Inf	3.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.3415310E+3	0.0000000E+0	7.2000003E-1	Inf	0.0000000E+0	Inf	5.5389400E-3	Inf	7.1446109E-1	Inf	4.8458581E-3	Inf	9.5154144E-2	Inf	1.9836754E+2	1.0311414E+1	0.0000000E+0	-Inf	-3.4279821E-3	-Inf	-9.6572019E-2	-Inf	3.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.3787810E+3	0.0000000E+0	7.4000001E-1	Inf	0.0000000E+0	Inf	4.2767520E-3	Inf	7.3572326E-1	Inf	5.5570598E-3	Inf	9.4442941E-2	Inf	1.9836754E+2	1.0312438E+1	0.0000000E+0	-Inf	-3.4627910E-3	-Inf	-9.6537210E-2	-Inf	3.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.4160310E+3	0.0000000E+0	7.5999999E-1	Inf	0.0000000E+0	Inf	3.6983490E-3	Inf	7.5630164E-1	Inf	4.2865281E-3	Inf	9.5713474E-2	Inf	1.9836754E+2	1.0313026E+1	0.0000000E+0	-Inf	-3.1809809E-3	-Inf	-9.6819021E-2	-Inf	3.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.4532970E+3	0.0000000E+0	7.7999997E-1	Inf	0.0000000E+0	Inf	5.0778389E-3	Inf	7.7492213E-1	Inf	3.9591789E-3	Inf	9.6040823E-2	Inf	1.9836754E+2	1.0313718E+1	0.0000000E+0	-Inf	-4.4624810E-3	-Inf	-9.5537521E-2	-Inf	4.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.4905470E+3	0.0000000E+0	8.0000001E-1	Inf	0.0000000E+0	Inf	4.0349960E-3	Inf	7.9596502E-1	Inf	4.4975281E-3	Inf	9.5502473E-2	Inf	1.9836754E+2	1.0314034E+1	0.0000000E+0	-Inf	-3.1113620E-3	-Inf	-9.6888639E-2	-Inf	4.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.5278130E+3	0.0000000E+0	8.1999999E-1	Inf	0.0000000E+0	Inf	4.5003891E-3	Inf	8.1549960E-1	Inf	3.7839410E-3	Inf	9.6216060E-2	Inf	1.9836754E+2	1.0314328E+1	0.0000000E+0	-Inf	-3.7014480E-3	-Inf	-9.6298553E-2	-Inf	4.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.5650780E+3	0.0000000E+0	8.3999997E-1	Inf	0.0000000E+0	Inf	3.5169120E-3	Inf	8.3648306E-1	Inf	4.0793419E-3	Inf	9.5920660E-2	Inf	1.9836754E+2	1.0314432E+1	0.0000000E+0	-Inf	-4.2417049E-3	-Inf	-9.5758297E-2	-Inf	4.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.6023280E+3	0.0000000E+0	8.6000001E-1	Inf	0.0000000E+0	Inf	3.3047199E-3	Inf	8.5669529E-1	Inf	4.3647289E-3	Inf	9.5635273E-2	Inf	1.9836754E+2	1.0314452E+1	0.0000000E+0	-Inf	-3.7994380E-3	-Inf	-9.6200563E-2	-Inf	4.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.6395940E+3	0.0000000E+0	8.8000000E-1	Inf	0.0000000E+0	Inf	5.0184731E-3	Inf	8.7498152E-1	Inf	3.5390849E-3	Inf	9.6460916E-2	Inf	1.9836754E+2	1.0314350E+1	0.0000000E+0	-Inf	-4.3978691E-3	-Inf	-9.5602132E-2	-Inf	4.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.6768440E+3	0.0000000E+0	8.9999998E-1	Inf	0.0000000E+0	Inf	3.2517910E-3	Inf	8.9674819E-1	Inf	3.4725671E-3	Inf	9.6527435E-2	Inf	1.9836754E+2	1.0314244E+1	0.0000000E+0	-Inf	-2.9561520E-3	-Inf	-9.7043850E-2	-Inf	4.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.7141100E+3	0.0000000E+0	9.2000002E-1	Inf	0.0000000E+0	Inf	3.9896970E-3	Inf	9.1601032E-1	Inf	4.9419398E-3	Inf	9.5058061E-2	Inf	1.9836754E+2	1.0313952E+1	0.0000000E+0	-Inf	-4.7304630E-3	-Inf	-9.5269538E-2	-Inf	4.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.7513600E+3	0.0000000E+0	9.4000000E-1	Inf	0.0000000E+0	Inf	3.4663680E-3	Inf	9.3653363E-1	Inf	5.2733421E-3	Inf	9.4726659E-2	Inf	1.9836754E+2	1.0313488E+1	0.0000000E+0	-Inf	-4.9192910E-3	-Inf	-9.5080711E-2	-Inf	4.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.7886100E+3	0.0000000E+0	9.5999998E-1	Inf	0.0000000E+0	Inf	4.1406150E-3	Inf	9.5585936E-1	Inf	3.5517220E-3	Inf	9.6448280E-2	Inf	1.9836754E+2	1.0312922E+1	0.0000000E+0	-Inf	-4.9974918E-3	-Inf	-9.5002510E-2	-Inf	4.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.8258910E+3	0.0000000E+0	9.8000002E-1	Inf	0.0000000E+0	Inf	5.3153038E-3	Inf	9.7468472E-1	Inf	3.4050939E-3	Inf	9.6594907E-2	Inf	1.9836754E+2	1.0312354E+1	0.0000000E+0	-Inf	-3.0531881E-3	-Inf	-9.6946813E-2	-Inf	5.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.8631410E+3	0.0000000E+0	1.0000000E+0	Inf	0.0000000E+0	Inf	5.1906109E-3	Inf	9.9480939E-1	Inf	3.4146309E-3	Inf	9.6585371E-2	Inf	1.9836754E+2	1.0311622E+1	0.0000000E+0	-Inf	-4.6343799E-3	-Inf	-9.5365621E-2	-Inf	5.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.9003910E+3	0.0000000E+0	1.0200000E+0	Inf	0.0000000E+0	Inf	3.5030839E-3	Inf	1.0164969E+0	Inf	3.3237929E-3	Inf	9.6676208E-2	Inf	1.9836754E+2	1.0310848E+1	0.0000000E+0	-Inf	-4.1794782E-3	-Inf	-9.5820524E-2	-Inf	5.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.9376560E+3	0.0000000E+0	1.0400000E+0	Inf	0.0000000E+0	Inf	3.2613280E-3	Inf	1.0367386E+0	Inf	3.4165380E-3	Inf	9.6583463E-2	Inf	1.9836754E+2	1.0310028E+1	0.0000000E+0	-Inf	-4.3387408E-3	-Inf	-9.5661260E-2	-Inf	5.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.9749060E+3	0.0000000E+0	1.0599999E+0	Inf	0.0000000E+0	Inf	3.1704900E-3	Inf	1.0568295E+0	Inf	4.2061810E-3	Inf	9.5793821E-2	Inf	1.9836754E+2	1.0309212E+1	0.0000000E+0	-Inf	-3.3645630E-3	-Inf	-9.6635439E-2	-Inf	5.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.0121720E+3	0.0000000E+0	1.0800000E+0	Inf	0.0000000E+0	Inf	5.0146580E-3	Inf	1.0749854E+0	Inf	3.9539342E-3	Inf	9.6046068E-2	Inf	1.9836754E+2	1.0308080E+1	0.0000000E+0	-Inf	-4.4581890E-3	-Inf	-9.5541812E-2	-Inf	5.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.0494221E+3	0.0000000E+0	1.1000000E+0	Inf	0.0000000E+0	Inf	5.1388741E-3	Inf	1.0948611E+0	Inf	4.8480029E-3	Inf	9.5151998E-2	Inf	1.9836754E+2	1.0306946E+1	0.0000000E+0	-Inf	-3.4513469E-3	-Inf	-9.6548654E-2	-Inf	5.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.0866880E+3	0.0000000E+0	1.1200000E+0	Inf	0.0000000E+0	Inf	5.0797458E-3	Inf	1.1149203E+0	Inf	5.0253868E-3	Inf	9.4974615E-2	Inf	1.9836754E+2	1.0305960E+1	0.0000000E+0	-Inf	-4.5382981E-3	-Inf	-9.5461704E-2	-Inf	5.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.1239380E+3	0.0000000E+0	1.1400000E+0	Inf	0.0000000E+0	Inf	4.3303971E-3	Inf	1.1356696E+0	Inf	3.3659930E-3	Inf	9.6634008E-2	Inf	1.9836754E+2	1.0304956E+1	0.0000000E+0	-Inf	-4.4264789E-3	-Inf	-9.5573522E-2	-Inf	5.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.1612029E+3	0.0000000E+0	1.1600000E+0	Inf	0.0000000E+0	Inf	3.2212730E-3	Inf	1.1567787E+0	Inf	3.9761071E-3	Inf	9.6023895E-2	Inf	1.9836754E+2	1.0303718E+1	0.0000000E+0	-Inf	-3.6370750E-3	-Inf	-9.6362926E-2	-Inf	5.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.1984690E+3	0.0000000E+0	1.1799999E+0	Inf	0.0000000E+0	Inf	4.3442249E-3	Inf	1.1756557E+0	Inf	3.3943651E-3	Inf	9.6605636E-2	Inf	1.9836754E+2	1.0302626E+1	0.0000000E+0	-Inf	-4.8537250E-3	-Inf	-9.5146276E-2	-Inf	6.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.2357190E+3	0.0000000E+0	1.2000000E+0	Inf	0.0000000E+0	Inf	4.2936802E-3	Inf	1.1957064E+0	Inf	3.3576491E-3	Inf	9.6642353E-2	Inf	1.9836754E+2	1.0301478E+1	0.0000000E+0	-Inf	-4.7745700E-3	-Inf	-9.5225431E-2	-Inf	6.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.2729690E+3	0.0000000E+0	1.2200000E+0	Inf	0.0000000E+0	Inf	5.2275662E-3	Inf	1.2147725E+0	Inf	4.9853320E-3	Inf	9.5014669E-2	Inf	1.9836754E+2	1.0300404E+1	0.0000000E+0	-Inf	-4.4484138E-3	-Inf	-9.5551588E-2	-Inf	6.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.3102351E+3	0.0000000E+0	1.2400000E+0	Inf	0.0000000E+0	Inf	4.3263440E-3	Inf	1.2356737E+0	Inf	4.2915340E-3	Inf	9.5708467E-2	Inf	1.9836754E+2	1.0299358E+1	0.0000000E+0	-Inf	-3.4985540E-3	-Inf	-9.6501447E-2	-Inf	6.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.3474851E+3	0.0000000E+0	1.2600000E+0	Inf	0.0000000E+0	Inf	4.9045091E-3	Inf	1.2550955E+0	Inf	4.4014449E-3	Inf	9.5598556E-2	Inf	1.9836754E+2	1.0298372E+1	0.0000000E+0	-Inf	-3.4785271E-3	-Inf	-9.6521474E-2	-Inf	6.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.3847500E+3	0.0000000E+0	1.2800000E+0	Inf	0.0000000E+0	Inf	3.2720570E-3	Inf	1.2767279E+0	Inf	4.4140820E-3	Inf	9.5585920E-2	Inf	1.9836754E+2	1.0297218E+1	0.0000000E+0	-Inf	-3.6008360E-3	-Inf	-9.6399166E-2	-Inf	6.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.4220000E+3	0.0000000E+0	1.3000000E+0	Inf	0.0000000E+0	Inf	3.4904480E-3	Inf	1.2965095E+0	Inf	3.8535590E-3	Inf	9.6146442E-2	Inf	1.9836754E+2	1.0296068E+1	0.0000000E+0	-Inf	-3.2601361E-3	-Inf	-9.6739866E-2	-Inf	6.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.4592661E+3	0.0000000E+0	1.3200001E+0	Inf	0.0000000E+0	Inf	3.4396651E-3	Inf	1.3165604E+0	Inf	4.4679642E-3	Inf	9.5532037E-2	Inf	1.9836754E+2	1.0295374E+1	0.0000000E+0	-Inf	-2.9361250E-3	-Inf	-9.7063877E-2	-Inf	6.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.4965310E+3	0.0000000E+0	1.3400000E+0	Inf	0.0000000E+0	Inf	4.2746072E-3	Inf	1.3357254E+0	Inf	5.2638049E-3	Inf	9.4736196E-2	Inf	1.9836754E+2	1.0294346E+1	0.0000000E+0	-Inf	-4.9510002E-3	-Inf	-9.5049001E-2	-Inf	6.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.5337810E+3	0.0000000E+0	1.3600000E+0	Inf	0.0000000E+0	Inf	3.6687851E-3	Inf	1.3563312E+0	Inf	3.5791399E-3	Inf	9.6420862E-2	Inf	1.9836754E+2	1.0293320E+1	0.0000000E+0	-Inf	-2.8908250E-3	-Inf	-9.7109176E-2	-Inf	6.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
