t (s)	I (A)	V (V)	R(ohm)	Ibias (A)	Rrem(ohm)	Vsense (V)	Rsense(ohm)	Vdif (V)	Rdif(ohm)	VbiasSense (V)	RremSense(ohm)	VbiasDif (V)	RremDif(ohm)	T [K]	Rterm(ohm)	IbiasNEG (A)	RremNEG(ohm)	VbiasSenseNEG (V)	RremSenseNEG(ohm)	VbiasDifNEG (V)	RremDifNEG(ohm)	PasodeV	Saturó?	Saturó? (bias)	Saturó? (biasNEG)
1.0764999E+1	2.4013011E-7	2.0000000E-1	8.3288181E+5	-2.7847140E-8	-3.5910330E+6	2.0005660E-1	8.3311756E+5	-5.6600002E-5	-2.3570557E+2	1.0038040E-1	-3.6046932E+6	-3.8039999E-4	1.3660290E+4	2.1792053E+2	9.9269724E+0	1.3200550E-7	-7.5754419E+5	-9.9800587E-2	-7.5603356E+5	-1.9941000E-4	-1.5106189E+3	1.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.3297000E+1	3.5751778E-8	2.2000000E-1	6.1535400E+6	-1.7936250E-7	-5.5753012E+5	2.1962400E-1	6.1430230E+6	3.7600001E-4	1.0516959E+4	9.9899054E-2	-5.5696731E+5	1.0095000E-4	-5.6282666E+2	2.1792053E+2	9.9264898E+0	-1.7881799E-8	5.5922780E+6	-9.9605083E-2	5.5701930E+6	-3.9492000E-4	2.2085025E+4	1.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.4108999E+1	-1.0260770E-7	2.3999999E-1	-2.3390058E+6	-4.5066368E-8	-2.2189495E+6	2.3988581E-1	-2.3378928E+6	1.1420000E-4	-1.1129769E+3	1.0048630E-1	-2.2297402E+6	-4.8630001E-4	1.0790752E+4	2.1792053E+2	9.9264898E+0	1.0624830E-7	-9.4119150E+5	-9.9784851E-2	-9.3916656E+5	-2.1514999E-4	-2.0249736E+3	1.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.4937000E+1	-3.4356160E-9	2.5999999E-1	-7.5677840E+7	2.4917131E-7	4.0133034E+5	2.6030731E-1	-7.5767288E+7	-3.0730001E-4	8.9445383E+4	1.0022450E-1	4.0223131E+5	-2.2450001E-4	-9.0098657E+2	2.1792053E+2	9.9264898E+0	1.1621470E-7	-8.6047631E+5	-1.0025240E-1	-8.6264819E+5	2.5240000E-4	2.1718423E+3	1.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.5750000E+1	3.5135770E-7	2.8000000E-1	7.9690869E+5	4.9186038E-8	2.0330972E+6	2.8012681E-1	7.9726956E+5	-1.2680001E-4	-3.6088577E+2	9.9717617E-2	2.0273561E+6	2.8238000E-4	5.7410601E+3	2.1792053E+2	9.9264898E+0	-1.9717569E-7	5.0716187E+5	-1.0027460E-1	5.0855456E+5	2.7460000E-4	-1.3926665E+3	1.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.6562000E+1	1.5203231E-8	3.0000001E-1	1.9732648E+7	-4.7514160E-8	-2.1046358E+6	2.9979610E-1	1.9719238E+7	2.0390000E-4	1.3411624E+4	1.0047460E-1	-2.1146242E+6	-4.7460000E-4	9.9886016E+3	2.1792053E+2	9.9264898E+0	8.5013880E-8	-1.1762785E+6	-9.9855661E-2	-1.1745806E+6	-1.4434000E-4	-1.6978405E+3	1.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.7375000E+1	5.7803959E-8	3.1999999E-1	5.5359530E+6	-1.8478060E-7	-5.4118237E+5	3.2043290E-1	5.5434420E+6	-4.3290001E-4	-7.4891064E+3	9.9944592E-2	-5.4088250E+5	5.5410001E-5	-2.9986914E+2	2.1792053E+2	9.9264898E+0	1.6293860E-7	-6.1372812E+5	-9.9810362E-2	-6.1256425E+5	-1.8964001E-4	-1.1638740E+3	1.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.0218000E+1	1.1618140E-7	3.4000000E-1	2.9264580E+6	2.1789120E-7	4.5894466E+5	3.4031409E-1	2.9291618E+6	-3.1410001E-4	-2.7035308E+3	1.0036090E-1	4.6060097E+5	-3.6090001E-4	-1.6563312E+3	2.1792053E+2	9.9261961E+0	3.1213968E-8	-3.2036938E+6	-1.0032130E-1	-3.2139872E+6	3.2130000E-4	1.0293468E+4	1.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.1031000E+1	3.2231199E-7	3.6000001E-1	1.1169301E+6	-8.6024897E-8	-1.1624541E+6	3.5984021E-1	1.1164344E+6	1.5979999E-4	4.9579291E+2	9.9935047E-2	-1.1616991E+6	6.4950000E-5	-7.5501398E+2	2.1792053E+2	9.9261961E+0	-2.3925489E-7	4.1796428E+5	-1.0021970E-1	4.1888253E+5	2.1970000E-4	-9.1826752E+2	1.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.1843000E+1	3.9977331E-7	3.8000000E-1	9.5053869E+5	-7.9803037E-8	-1.2530851E+6	3.8010311E-1	9.5079662E+5	-1.0310000E-4	-2.5789615E+2	9.9893332E-2	-1.2517484E+6	1.0667000E-4	-1.3366659E+3	2.1792053E+2	9.9261961E+0	-2.5085589E-7	3.9863522E+5	-1.0014300E-1	3.9920528E+5	1.4300000E-4	-5.7004840E+2	2.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.2672001E+1	5.4966680E-8	4.0000001E-1	7.2771360E+6	-1.6592030E-7	-6.0269900E+5	3.9978191E-1	7.2731680E+6	2.1810000E-4	3.9678584E+3	1.0000420E-1	-6.0272431E+5	-4.2000001E-6	2.5313358E+1	2.1792053E+2	9.9261961E+0	-3.8588719E-9	2.5914308E+7	-9.9674217E-2	2.5829886E+7	-3.2578001E-4	8.4423633E+4	2.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.3483999E+1	1.2968080E-7	4.1999999E-1	3.2387215E+6	2.0295420E-7	4.9272200E+5	4.2042419E-1	3.2419928E+6	-4.2420000E-4	-3.2711086E+3	1.0032960E-1	4.9434600E+5	-3.2960001E-4	-1.6240117E+3	2.1792053E+2	9.9261961E+0	1.6833710E-7	-5.9404612E+5	-1.0003160E-1	-5.9423381E+5	3.1600001E-5	1.8771857E+2	2.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.4297001E+1	3.5458589E-7	4.4000000E-1	1.2408841E+6	2.3703829E-7	4.2187275E+5	4.4018441E-1	1.2414041E+6	-1.8440001E-4	-5.2004321E+2	1.0018850E-1	4.2266797E+5	-1.8849999E-4	-7.9523016E+2	2.1792053E+2	9.9261961E+0	-1.5117060E-7	6.6150431E+5	-1.0019540E-1	6.6279687E+5	1.9540000E-4	-1.2925793E+3	2.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.5108999E+1	3.5759010E-7	4.6000001E-1	1.2863891E+6	-1.2199720E-7	-8.1969094E+5	4.5968601E-1	1.2855110E+6	3.1400000E-4	8.7810040E+2	9.9835403E-2	-8.1834175E+5	1.6460000E-4	-1.3492113E+3	2.1792053E+2	9.9261961E+0	-2.5490681E-7	3.9230025E+5	-1.0012940E-1	3.9280787E+5	1.2940000E-4	-5.0763651E+2	2.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.5922001E+1	1.3595840E-7	4.7999999E-1	3.5304918E+6	-9.4440452E-8	-1.0588684E+6	4.7983411E-1	3.5292715E+6	1.6590000E-4	1.2202262E+3	1.0040380E-1	-1.0631440E+6	-4.0379999E-4	4.2757104E+3	2.1792053E+2	9.9261961E+0	1.3313240E-7	-7.5113194E+5	-9.9821813E-2	-7.4979350E+5	-1.7819001E-4	-1.3384420E+3	2.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.6733999E+1	2.3169351E-7	5.0000000E-1	2.1580235E+6	2.2305710E-7	4.4831569E+5	5.0024718E-1	2.1590902E+6	-2.4719999E-4	-1.0669268E+3	1.0027290E-1	4.4953916E+5	-2.7290001E-4	-1.2234535E+3	2.1792053E+2	9.9261961E+0	1.5762249E-7	-6.3442719E+5	-9.9947207E-2	-6.3409225E+5	-5.2790001E-5	-3.3491412E+2	2.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.7562000E+1	4.9695632E-7	5.1999998E-1	1.0463697E+6	-7.7075129E-8	-1.2974354E+6	5.2007788E-1	1.0465264E+6	-7.7899997E-5	-1.5675423E+2	9.9930517E-2	-1.2965339E+6	6.9479996E-5	-9.0145807E+2	2.1792053E+2	9.9261961E+0	-2.5236810E-7	3.9624659E+5	-1.0013150E-1	3.9676766E+5	1.3150000E-4	-5.2106427E+2	2.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.8375000E+1	5.0195268E-7	5.4000002E-1	1.0757986E+6	-4.7607500E-8	-2.1005092E+6	5.4012042E-1	1.0760385E+6	-1.2040000E-4	-2.3986324E+2	9.9752434E-2	-2.0953091E+6	2.4756999E-4	-5.2002310E+3	2.1792053E+2	9.9261961E+0	-2.5008970E-7	3.9985653E+5	-1.0011700E-1	4.0032437E+5	1.1700000E-4	-4.6783215E+2	2.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.9187000E+1	2.2122610E-7	5.6000000E-1	2.5313470E+6	-1.9374291E-7	-5.1614794E+5	5.5979800E-1	2.5304338E+6	2.0200000E-4	9.1309296E+2	9.9977732E-2	-5.1603300E+5	2.2270000E-5	-1.1494614E+2	2.1792053E+2	9.9261961E+0	1.8080850E-7	-5.5307131E+5	-9.9919081E-2	-5.5262381E+5	-8.0919999E-5	-4.4754532E+2	2.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.2139999E+1	3.8554299E-7	5.7999998E-1	1.5043718E+6	-1.9028560E-7	-5.2552581E+5	5.7984710E-1	1.5039751E+6	1.5290000E-4	3.9658353E+2	9.9992990E-2	-5.2548900E+5	7.0100000E-6	-3.6839363E+1	2.1792053E+2	9.9257517E+0	4.3469750E-8	-2.3004502E+6	-9.9693783E-2	-2.2934058E+6	-3.0622000E-4	-7.0444390E+3	3.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.2952999E+1	1.7817720E-7	6.0000002E-1	3.3674342E+6	1.0095800E-7	9.9051087E+5	5.9996992E-1	3.3672652E+6	3.0100000E-5	1.6893295E+2	1.0048290E-1	9.9529406E+5	-4.8290001E-4	-4.7831772E+3	2.1792053E+2	9.9257517E+0	1.8135900E-7	-5.5139256E+5	-9.9862806E-2	-5.5063606E+5	-1.3719000E-4	-7.5645544E+2	3.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.3764999E+1	5.0366958E-7	6.2000000E-1	1.2309658E+6	2.0189680E-7	4.9530256E+5	6.2042397E-1	1.2318075E+6	-4.2400000E-4	-8.4182172E+2	1.0006590E-1	4.9562897E+5	-6.5900000E-5	-3.2640439E+2	2.1792053E+2	9.9257517E+0	-1.5176489E-7	6.5891387E+5	-1.0023860E-1	6.6048606E+5	2.3860000E-4	-1.5721686E+3	3.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.4577999E+1	6.3717459E-7	6.3999999E-1	1.0044342E+6	-6.6729058E-8	-1.4985975E+6	6.4007998E-1	1.0045598E+6	-7.9999998E-5	-1.2555428E+2	9.9953651E-2	-1.4979029E+6	4.6350000E-5	-6.9459991E+2	2.1792053E+2	9.9257517E+0	-2.3097580E-7	4.3294578E+5	-1.0025720E-1	4.3405931E+5	2.5720001E-4	-1.1135366E+3	3.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.5389999E+1	4.2695271E-7	6.6000003E-1	1.5458386E+6	-1.8844710E-7	-5.3065287E+5	6.5978038E-1	1.5453244E+6	2.1960000E-4	5.1434271E+2	9.9986553E-2	-5.3058150E+5	1.3450000E-5	-7.1372818E+1	2.1792053E+2	9.9257517E+0	-9.6688723E-8	1.0342468E+6	-9.9742167E-2	1.0315802E+6	-2.5782999E-4	2.6665986E+3	3.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.6217999E+1	3.2118879E-7	6.8000001E-1	2.1171348E+6	-6.8038617E-8	-1.4697535E+6	6.7995042E-1	2.1169805E+6	4.9599999E-5	1.5442630E+2	1.0039090E-1	-1.4754988E+6	-3.9090001E-4	5.7452666E+3	2.1792053E+2	9.9257517E+0	1.7897310E-7	-5.5874319E+5	-9.9859484E-2	-5.5795806E+5	-1.4052000E-4	-7.8514594E+2	3.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.7297001E+1	6.2355701E-7	6.9999999E-1	1.1225919E+6	-1.5642000E-7	-6.3930444E+5	7.0050532E-1	1.1234022E+6	-5.0530001E-4	-8.1035095E+2	9.9846117E-2	-6.3832069E+5	1.5388000E-4	-9.8376166E+2	2.1792053E+2	9.9257517E+0	-6.1067567E-8	1.6375304E+6	-9.9801302E-2	1.6342766E+6	-1.9870000E-4	3.2537729E+3	3.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.9827999E+1	5.2246861E-7	7.2000003E-1	1.3780732E+6	1.5687149E-7	6.3746444E+5	7.2001141E-1	1.3780951E+6	-1.1400000E-5	-2.1819492E+1	1.0021900E-1	6.3886044E+5	-2.1899999E-4	-1.3960471E+3	2.1792053E+2	9.9255018E+0	1.8920500E-7	-5.2852725E+5	-1.0007500E-1	-5.2892362E+5	7.5000004E-5	3.9639545E+2	3.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.0639999E+1	8.9263330E-7	7.4000001E-1	8.2900781E+5	1.4068180E-8	7.1082400E+6	7.4031621E-1	8.2936206E+5	-3.1619999E-4	-3.5423282E+2	9.9694490E-2	7.0865235E+6	3.0551001E-4	2.1716385E+4	2.1792053E+2	9.9255018E+0	-2.4650899E-7	4.0566469E+5	-1.0020590E-1	4.0649997E+5	2.0590000E-4	-8.3526361E+2	3.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.1452999E+1	5.0336359E-7	7.5999999E-1	1.5098430E+6	4.5779420E-9	2.1843876E+7	7.6004893E-1	1.5099401E+6	-4.8900001E-5	-9.7146477E+1	1.0027150E-1	2.1903182E+7	-2.7150000E-4	-5.9306125E+4	2.1792053E+2	9.9255018E+0	1.3916259E-7	-7.1858387E+5	-9.9833012E-2	-7.1738394E+5	-1.6698999E-4	-1.1999633E+3	3.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.2264999E+1	7.9104399E-7	7.7999997E-1	9.8603869E+5	2.5568070E-7	3.9111281E+5	7.8040290E-1	9.8654800E+5	-4.0290001E-4	-5.0932690E+2	1.0016060E-1	3.9174094E+5	-1.6060000E-4	-6.2812720E+2	2.1792053E+2	9.9255018E+0	5.8231759E-8	-1.7172759E+6	-1.0046200E-1	-1.7252098E+6	4.6200000E-4	7.9338149E+3	4.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.3077999E+1	9.1802309E-7	8.0000001E-1	8.7143775E+5	2.4126021E-7	4.1449025E+5	8.0051780E-1	8.7200181E+5	-5.1779998E-4	-5.6403809E+2	1.0019250E-1	4.1528816E+5	-1.9250000E-4	-7.9789374E+2	2.1792053E+2	9.9255018E+0	-2.1563780E-8	4.6374060E+6	-1.0045700E-1	4.6585990E+6	4.5699999E-4	-2.1192945E+4	4.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.3905998E+1	1.0489690E-6	8.1999999E-1	7.8171994E+5	-4.6289980E-8	-2.1602948E+6	7.9193079E-1	7.5496112E+5	2.8069200E-2	2.6758846E+4	1.0041860E-1	-2.1693378E+6	-4.1859999E-4	9.0429941E+3	2.1792053E+2	9.9255018E+0	1.5967660E-7	-6.2626581E+5	-9.9854469E-2	-6.2535444E+5	-1.4552999E-4	-9.1140466E+2	4.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.6750000E+1	1.0377430E-6	8.3999997E-1	8.0944894E+5	2.0925010E-7	4.7789703E+5	8.4010488E-1	8.0955006E+5	-1.0490000E-4	-1.0108475E+2	1.0033230E-1	4.7948506E+5	-3.3230000E-4	-1.5880518E+3	2.1792053E+2	9.9251661E+0	4.6963919E-8	-2.1292942E+6	-1.0037640E-1	-2.1373088E+6	3.7640001E-4	8.0146631E+3	4.3000000E+1	1.0000000E+0	0.0000000E+0	0.0000000E+0
4.7562000E+1	1.0500520E-6	8.6000001E-1	8.1900706E+5	2.5855499E-7	3.8676491E+5	8.0471343E-1	7.6635575E+5	5.5286601E-2	5.2651297E+4	1.0013080E-1	3.8727078E+5	-1.3080001E-4	-5.0588849E+2	2.1792053E+2	9.9251661E+0	3.7237101E-8	-2.6854938E+6	-1.0037830E-1	-2.6956530E+6	3.7830000E-4	1.0159223E+4	4.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.8389999E+1	1.6532920E-6	8.8000000E-1	5.3227137E+5	2.3716630E-7	4.2164506E+5	8.8010943E-1	5.3233756E+5	-1.0940000E-4	-6.6171013E+1	1.0033110E-1	4.2304112E+5	-3.3109999E-4	-1.3960668E+3	2.1792053E+2	9.9251661E+0	1.3118270E-7	-7.6229562E+5	-1.0008980E-1	-7.6298019E+5	8.9800000E-5	6.8454150E+2	4.5000000E+1	1.0000000E+0	0.0000000E+0	0.0000000E+0
4.9217999E+1	1.7511570E-6	8.9999998E-1	5.1394594E+5	2.4797629E-7	4.0326434E+5	9.0016222E-1	5.1403856E+5	-1.6220000E-4	-9.2624474E+1	1.0025860E-1	4.0430719E+5	-2.5859999E-4	-1.0428416E+3	2.1792053E+2	9.9251661E+0	-2.9308239E-8	3.4120098E+6	-1.0041570E-1	3.4261935E+6	4.1569999E-4	-1.4183725E+4	4.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.0030998E+1	2.2945669E-6	9.2000002E-1	4.0094709E+5	-7.2121573E-8	-1.3865478E+6	9.2005217E-1	4.0096984E+5	-5.2200001E-5	-2.2749390E+1	9.9927433E-2	-1.3855415E+6	7.2570001E-5	-1.0062177E+3	2.1792053E+2	9.9251661E+0	-2.5766380E-7	3.8810262E+5	-1.0013200E-1	3.8861494E+5	1.3200000E-4	-5.1229547E+2	4.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.0842999E+1	2.3698169E-6	9.4000000E-1	3.9665509E+5	-8.7726448E-9	-1.1399071E+7	9.4005913E-1	3.9668003E+5	-5.9099999E-5	-2.4938635E+1	1.0028740E-1	-1.1431832E+7	-2.8740001E-4	3.2760930E+4	2.1792053E+2	9.9251661E+0	1.8890280E-7	-5.2937275E+5	-9.9955559E-2	-5.2913750E+5	-4.4439999E-5	-2.3525327E+2	4.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.1655998E+1	2.3217640E-6	9.5999998E-1	4.1347872E+5	-1.7011191E-8	-5.8784835E+6	9.6008402E-1	4.1351491E+5	-8.3999999E-5	-3.6179386E+1	1.0029240E-1	-5.8956720E+6	-2.9239999E-4	1.7188686E+4	2.1792053E+2	9.9251661E+0	1.4122671E-7	-7.0808137E+5	-9.9773876E-2	-7.0648031E+5	-2.2612000E-4	-1.6011136E+3	4.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.2484001E+1	2.4949600E-6	9.8000002E-1	3.9279187E+5	1.1081040E-7	9.0244237E+5	9.8007017E-1	3.9282000E+5	-7.0200003E-5	-2.8136724E+1	1.0052560E-1	9.0718562E+5	-5.2559999E-4	-4.7432373E+3	2.1792053E+2	9.9251661E+0	1.7655950E-7	-5.6638131E+5	-9.9861383E-2	-5.6559619E+5	-1.3862000E-4	-7.8511774E+2	5.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.3312000E+1	2.7310659E-6	1.0000000E+0	3.6615737E+5	2.2334829E-7	4.4773119E+5	1.0000970E+0	3.6619291E+5	-9.6999996E-5	-3.5517265E+1	1.0039590E-1	4.4950375E+5	-3.9589999E-4	-1.7725677E+3	2.1792053E+2	9.9251661E+0	1.4725440E-7	-6.7909687E+5	-9.9984877E-2	-6.7899419E+5	-1.5120000E-5	-1.0267944E+2	5.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.4125000E+1	3.2542080E-6	9.8000002E-1	3.0114853E+5	2.4515131E-7	4.0791134E+5	9.8015839E-1	3.0119722E+5	-1.5840000E-4	-4.8675438E+1	1.0016420E-1	4.0858116E+5	-1.6420000E-4	-6.6979047E+2	2.1792053E+2	9.9251661E+0	-9.3986053E-8	1.0639878E+6	-1.0054560E-1	1.0697928E+6	5.4560002E-4	-5.8051167E+3	5.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.4937000E+1	2.5518821E-6	9.5999998E-1	3.7619294E+5	-1.0272230E-7	-9.7349844E+5	9.5989138E-1	3.7615037E+5	1.0860000E-4	4.2556828E+1	1.0022000E-1	-9.7564012E+5	-2.2000000E-4	2.1416965E+3	2.1792053E+2	9.9251661E+0	6.3096422E-8	-1.5848760E+6	-9.9898823E-2	-1.5832724E+6	-1.0118000E-4	-1.6035775E+3	5.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.5750000E+1	2.0971299E-6	9.4000000E-1	4.4823162E+5	2.0490231E-7	4.8803747E+5	9.4003522E-1	4.4824841E+5	-3.5199999E-5	-1.6784843E+1	1.0030560E-1	4.8952891E+5	-3.0560000E-4	-1.4914425E+3	2.1792053E+2	9.9251661E+0	-2.6845171E-7	3.7250650E+5	-1.0022810E-1	3.7335619E+5	2.2810001E-4	-8.4968732E+2	5.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.8672001E+1	2.5606200E-6	9.2000002E-1	3.5928800E+5	1.6307230E-7	6.1322494E+5	9.2003423E-1	3.5930134E+5	-3.4199998E-5	-1.3356140E+1	1.0019680E-1	6.1443175E+5	-1.9680000E-4	-1.2068267E+3	2.1792053E+2	9.9245796E+0	1.4277700E-7	-7.0039294E+5	-9.9950314E-2	-7.0004487E+5	-4.9689999E-5	-3.4802524E+2	5.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
