t (s)	I (A)	V (V)	R(ohm)	Ibias (A)	Rrem(ohm)	Vsense (V)	Rsense(ohm)	Vdif (V)	Rdif(ohm)	VbiasSense (V)	RremSense(ohm)	VbiasDif (V)	RremDif(ohm)	T [K]	Rterm(ohm)	IbiasNEG (A)	RremNEG(ohm)	VbiasSenseNEG (V)	RremSenseNEG(ohm)	VbiasDifNEG (V)	RremDifNEG(ohm)	PasodeV	Saturó?	Saturó? (bias)	Saturó? (biasNEG)
1.0750000E+1	6.9396781E-5	2.0000000E-1	2.8819780E+3	3.4161090E-5	2.9273071E+3	2.0001601E-1	2.8822087E+3	-1.6000000E-5	-2.3055825E-1	1.0005660E-1	2.9289639E+3	-5.6600002E-5	-1.6568558E+0	2.1946182E+2	9.9001360E+0	-3.4545341E-5	2.8947463E+3	-1.0002260E-1	2.8954006E+3	2.2599999E-5	-6.5421271E-1	1.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.3281000E+1	7.5961623E-5	2.2000000E-1	2.8961995E+3	3.4475881E-5	2.9005786E+3	2.1998140E-1	2.8959546E+3	1.8600000E-5	2.4486050E-1	1.0003690E-1	2.9016489E+3	-3.6900001E-5	-1.0703135E+0	2.1946182E+2	9.9000959E+0	-3.4192359E-5	2.9246299E+3	-1.0005120E-1	2.9261274E+3	5.1200001E-5	-1.4974105E+0	1.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.4094000E+1	8.3346880E-5	2.3999999E-1	2.8795320E+3	3.4627770E-5	2.8878557E+3	2.4000619E-1	2.8796062E+3	-6.1999999E-6	-7.4387908E-2	1.0004640E-1	2.8891956E+3	-4.6400000E-5	-1.3399650E+0	2.1946182E+2	9.9000959E+0	-3.4348701E-5	2.9113184E+3	-1.0004710E-1	2.9126895E+3	4.7099998E-5	-1.3712310E+0	1.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.4906000E+1	9.0431291E-5	2.5999999E-1	2.8751111E+3	3.4184141E-5	2.9253333E+3	2.5994971E-1	2.8745549E+3	5.0300001E-5	5.5622339E-1	1.0004000E-1	2.9265034E+3	-3.9999999E-5	-1.1701332E+0	2.1946182E+2	9.9000959E+0	-3.4571149E-5	2.8925852E+3	-1.0003850E-1	2.8936990E+3	3.8499998E-5	-1.1136453E+0	1.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.5719000E+1	9.7204000E-5	2.8000000E-1	2.8805398E+3	3.4313660E-5	2.9142913E+3	2.8002101E-1	2.8807559E+3	-2.1000000E-5	-2.1604049E-1	1.0008500E-1	2.9167683E+3	-8.5000000E-5	-2.4771476E+0	2.1946182E+2	9.9000959E+0	-3.4285458E-5	2.9166882E+3	-1.0004570E-1	2.9180212E+3	4.5699999E-5	-1.3329265E+0	1.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.6531000E+1	1.0442370E-4	3.0000001E-1	2.8729111E+3	3.4563109E-5	2.8932581E+3	2.9997319E-1	2.8726543E+3	2.6800000E-5	2.5664672E-1	1.0005780E-1	2.8949304E+3	-5.7800000E-5	-1.6723032E+0	2.1946182E+2	9.9000959E+0	-3.4162891E-5	2.9271528E+3	-1.0005550E-1	2.9287773E+3	5.5500001E-5	-1.6245698E+0	1.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.7359001E+1	1.1178120E-4	3.1999999E-1	2.8627354E+3	3.4365308E-5	2.9099111E+3	3.1993681E-1	2.8621699E+3	6.3200001E-5	5.6539023E-1	1.0000800E-1	2.9101440E+3	-8.0000000E-6	-2.3279290E-1	2.1946182E+2	9.9000959E+0	-3.4363082E-5	2.9101001E+3	-1.0003400E-1	2.9110894E+3	3.4000001E-5	-9.8943400E-1	1.7000000E+1	1.0000000E+0	0.0000000E+0	0.0000000E+0
2.0202999E+1	1.1899670E-4	3.4000000E-1	2.8572222E+3	3.4630739E-5	2.8876079E+3	3.3995181E-1	2.8568171E+3	4.8200000E-5	4.0505326E-1	1.0004850E-1	2.8890085E+3	-4.8499998E-5	-1.4004898E+0	2.1946182E+2	9.9002399E+0	-3.4488639E-5	2.8995054E+3	-1.0003540E-1	2.9005320E+3	3.5400000E-5	-1.0264249E+0	1.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.1031000E+1	1.2628990E-4	3.6000001E-1	2.8505842E+3	3.4376819E-5	2.9089370E+3	3.5988519E-1	2.8496753E+3	1.1480000E-4	9.0901965E-1	1.0002140E-1	2.9095593E+3	-2.1399999E-5	-6.2251252E-1	2.1946182E+2	9.9002399E+0	-3.4614612E-5	2.8889536E+3	-1.0003260E-1	2.8898953E+3	3.2600001E-5	-9.4179887E-1	1.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.1844000E+1	1.3343040E-4	3.8000000E-1	2.8479268E+3	3.4615590E-5	2.8888718E+3	3.7988830E-1	2.8470896E+3	1.1170000E-4	8.3714056E-1	1.0005450E-1	2.8904463E+3	-5.4500000E-5	-1.5744351E+0	2.1946182E+2	9.9002399E+0	-3.4515790E-5	2.8972246E+3	-1.0004160E-1	2.8984299E+3	4.1600000E-5	-1.2052455E+0	2.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.2672001E+1	1.4072940E-4	4.0000001E-1	2.8423342E+3	3.4643199E-5	2.8865693E+3	3.9985871E-1	2.8413303E+3	1.4130000E-4	1.0040545E+0	1.0003640E-1	2.8876201E+3	-3.6400001E-5	-1.0507113E+0	2.1946182E+2	9.9002399E+0	-3.4438370E-5	2.9037378E+3	-1.0005070E-1	2.9052102E+3	5.0700000E-5	-1.4721951E+0	2.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.3484001E+1	1.4805830E-4	4.1999999E-1	2.8367205E+3	3.4303281E-5	2.9151731E+3	4.1984749E-1	2.8356904E+3	1.5250000E-4	1.0299996E+0	1.0003610E-1	2.9162256E+3	-3.6099998E-5	-1.0523775E+0	2.1946182E+2	9.9002399E+0	-3.4664281E-5	2.8848140E+3	-1.0004830E-1	2.8862073E+3	4.8300000E-5	-1.3933651E+0	2.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.4297001E+1	1.5535230E-4	4.4000000E-1	2.8322722E+3	3.4346540E-5	2.9115015E+3	4.3987370E-1	2.8314592E+3	1.2630000E-4	8.1299084E-1	1.0002400E-1	2.9122002E+3	-2.4000001E-5	-6.9876033E-1	2.1946182E+2	9.9002399E+0	-3.4664510E-5	2.8847949E+3	-1.0005830E-1	2.8864768E+3	5.8300000E-5	-1.6818354E+0	2.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.5125000E+1	1.6228959E-4	4.6000001E-1	2.8344392E+3	3.4197841E-5	2.9241614E+3	4.5988771E-1	2.8337473E+3	1.1230000E-4	6.9197285E-1	1.0005640E-1	2.9258105E+3	-5.6400000E-5	-1.6492270E+0	2.1946182E+2	9.9002399E+0	-3.4536239E-5	2.8955093E+3	-1.0004880E-1	2.8969221E+3	4.8800001E-5	-1.4130085E+0	2.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.5938000E+1	1.6965660E-4	4.7999999E-1	2.8292444E+3	3.4460099E-5	2.9019067E+3	4.7984961E-1	2.8283579E+3	1.5040000E-4	8.8649660E-1	1.0004590E-1	2.9032388E+3	-4.5900000E-5	-1.3319752E+0	2.1946182E+2	9.9002399E+0	-3.4205299E-5	2.9235234E+3	-1.0005380E-1	2.9250964E+3	5.3799999E-5	-1.5728557E+0	2.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.6750000E+1	1.7712871E-4	5.0000000E-1	2.8228062E+3	3.4605458E-5	2.8897173E+3	4.9988100E-1	2.8221345E+3	1.1900000E-4	6.7182791E-1	1.0003780E-1	2.8908098E+3	-3.7800000E-5	-1.0923132E+0	2.1946182E+2	9.9002399E+0	-3.4224871E-5	2.9218518E+3	-1.0002680E-1	2.9226350E+3	2.6800000E-5	-7.8305632E-1	2.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.7577999E+1	1.8483540E-4	5.1999998E-1	2.8133140E+3	3.4640721E-5	2.8867761E+3	5.1983237E-1	2.8124072E+3	1.6760000E-4	9.0675271E-1	1.0002280E-1	2.8874343E+3	-2.2800001E-5	-6.5818495E-1	2.1946182E+2	9.9002399E+0	-3.4554309E-5	2.8939949E+3	-1.0002880E-1	2.8948284E+3	2.8799999E-5	-8.3347058E-1	2.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.8391001E+1	1.9238770E-4	5.4000002E-1	2.8068323E+3	3.4517871E-5	2.8970500E+3	5.3988481E-1	2.8062334E+3	1.1520000E-4	5.9879088E-1	1.0005570E-1	2.8986638E+3	-5.5699998E-5	-1.6136569E+0	2.1946182E+2	9.9002399E+0	-3.4588389E-5	2.8911436E+3	-1.0002570E-1	2.8918865E+3	2.5699999E-5	-7.4302387E-1	2.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.9202999E+1	1.9951550E-4	5.6000000E-1	2.8067996E+3	3.4244920E-5	2.9201411E+3	5.5985051E-1	2.8060500E+3	1.4950000E-4	7.4931520E-1	1.0002920E-1	2.9209939E+3	-2.9200000E-5	-8.5268122E-1	2.1946182E+2	9.9002399E+0	-3.4224289E-5	2.9219014E+3	-1.0007550E-1	2.9241074E+3	7.5500000E-5	-2.2060356E+0	2.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.2125000E+1	2.0733550E-4	5.7999998E-1	2.7973984E+3	3.4325491E-5	2.9132869E+3	5.7983708E-1	2.7966128E+3	1.6290000E-4	7.8568310E-1	1.0006190E-1	2.9150903E+3	-6.1899998E-5	-1.8033246E+0	2.1946182E+2	9.9004917E+0	-3.4689601E-5	2.8827083E+3	-1.0001920E-1	2.8832620E+3	1.9200001E-5	-5.5348003E-1	3.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.2938000E+1	2.1455550E-4	6.0000002E-1	2.7964792E+3	3.4413250E-5	2.9058574E+3	5.9980267E-1	2.7955596E+3	1.9730000E-4	9.1957557E-1	1.0003300E-1	2.9068164E+3	-3.3000000E-5	-9.5893300E-1	2.1946182E+2	9.9004917E+0	-3.4262510E-5	2.9186421E+3	-1.0004330E-1	2.9199058E+3	4.3299999E-5	-1.2637720E+0	3.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.3750000E+1	2.2236300E-4	6.2000000E-1	2.7882336E+3	3.4706569E-5	2.8812988E+3	6.1982870E-1	2.7874634E+3	1.7129999E-4	7.7036196E-1	1.0000800E-1	2.8815293E+3	-8.0000000E-6	-2.3050390E-1	2.1946182E+2	9.9004917E+0	-3.4423429E-5	2.9049980E+3	-1.0003810E-1	2.9061050E+3	3.8099999E-5	-1.1068043E+0	3.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.4577999E+1	2.2979430E-4	6.3999999E-1	2.7850996E+3	3.4704350E-5	2.8814832E+3	6.3981563E-1	2.7842971E+3	1.8440001E-4	8.0245680E-1	1.0004230E-1	2.8827019E+3	-4.2299998E-5	-1.2188674E+0	2.1946182E+2	9.9004917E+0	-3.4423250E-5	2.9050134E+3	-1.0004830E-1	2.9064165E+3	4.8300000E-5	-1.4031215E+0	3.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.5390999E+1	2.3762850E-4	6.6000003E-1	2.7774446E+3	3.4613480E-5	2.8890479E+3	6.5978849E-1	2.7765547E+3	2.1150000E-4	8.9004475E-1	1.0003810E-1	2.8901487E+3	-3.8099999E-5	-1.1007272E+0	2.1946182E+2	9.9004917E+0	-3.4563029E-5	2.8932649E+3	-1.0004070E-1	2.8944424E+3	4.0700001E-5	-1.1775588E+0	3.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.6202999E+1	2.4525399E-4	6.8000001E-1	2.7726357E+3	3.4625689E-5	2.8880291E+3	6.7974979E-1	2.7716155E+3	2.5020001E-4	1.0201669E+0	1.0005780E-1	2.8896985E+3	-5.7800000E-5	-1.6692808E+0	2.1946182E+2	9.9004917E+0	-3.4541401E-5	2.8950767E+3	-1.0000780E-1	2.8953025E+3	7.8000003E-6	-2.2581598E-1	3.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.7280998E+1	2.5260411E-4	6.9999999E-1	2.7711348E+3	3.4655470E-5	2.8855474E+3	6.9980073E-1	2.7703457E+3	1.9930000E-4	7.8898168E-1	1.0004620E-1	2.8868804E+3	-4.6199999E-5	-1.3331228E+0	2.1946182E+2	9.9004917E+0	-3.4252949E-5	2.9194565E+3	-1.0005210E-1	2.9209775E+3	5.2100000E-5	-1.5210369E+0	3.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.9813000E+1	2.6028481E-4	7.2000003E-1	2.7662007E+3	3.4654691E-5	2.8856123E+3	7.1977222E-1	2.7653254E+3	2.2780000E-4	8.7519515E-1	1.0002830E-1	2.8864290E+3	-2.8300001E-5	-8.1662828E-1	2.1946182E+2	9.9007883E+0	-3.4377790E-5	2.9088547E+3	-1.0005500E-1	2.9104546E+3	5.5000000E-5	-1.5998702E+0	3.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.0640999E+1	2.6845129E-4	7.4000001E-1	2.7565520E+3	3.4525150E-5	2.8964392E+3	7.3978198E-1	2.7557400E+3	2.1800000E-4	8.1206536E-1	1.0004500E-1	2.8977427E+3	-4.5000001E-5	-1.3033977E+0	2.1946182E+2	9.9007883E+0	-3.4663171E-5	2.8849062E+3	-1.0004350E-1	2.8861614E+3	4.3500000E-5	-1.2549343E+0	3.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.1452999E+1	2.7586019E-4	7.5999999E-1	2.7550186E+3	3.4338231E-5	2.9122061E+3	7.5975192E-1	2.7541194E+3	2.4810000E-4	8.9936858E-1	1.0005570E-1	2.9138281E+3	-5.5699998E-5	-1.6220988E+0	2.1946182E+2	9.9007883E+0	-3.4291461E-5	2.9161780E+3	-1.0003950E-1	2.9173298E+3	3.9499999E-5	-1.1518903E+0	3.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.2265999E+1	2.8344450E-4	7.7999997E-1	2.7518616E+3	3.4473280E-5	2.9007974E+3	7.7977133E-1	2.7510547E+3	2.2870000E-4	8.0685991E-1	1.0005550E-1	2.9024072E+3	-5.5500001E-5	-1.6099426E+0	2.1946182E+2	9.9007883E+0	-3.4307581E-5	2.9148079E+3	-1.0004020E-1	2.9159795E+3	4.0200001E-5	-1.1717527E+0	4.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.3077999E+1	2.9159701E-4	8.0000001E-1	2.7435125E+3	3.4721641E-5	2.8800483E+3	7.9976457E-1	2.7427051E+3	2.3540000E-4	8.0727851E-1	1.0005690E-1	2.8816870E+3	-5.6900000E-5	-1.6387475E+0	2.1946182E+2	9.9007883E+0	-3.4447799E-5	2.9029431E+3	-1.0004710E-1	2.9043103E+3	4.7099998E-5	-1.3672862E+0	4.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.3890999E+1	2.9944369E-4	8.1999999E-1	2.7384114E+3	3.4564870E-5	2.8931108E+3	8.1975198E-1	2.7375830E+3	2.4800000E-4	8.2820243E-1	1.0004350E-1	2.8943694E+3	-4.3500000E-5	-1.2585032E+0	2.1946182E+2	9.9007883E+0	-3.4367298E-5	2.9097427E+3	-1.0003810E-1	2.9108513E+3	3.8099999E-5	-1.1086119E+0	4.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.6734001E+1	3.0737661E-4	8.3999997E-1	2.7328040E+3	3.4410939E-5	2.9060525E+3	8.3973610E-1	2.7319456E+3	2.6390000E-4	8.5855591E-1	1.0004000E-1	2.9072151E+3	-3.9999999E-5	-1.1624210E+0	2.1946182E+2	9.9007044E+0	-3.4754779E-5	2.8773020E+3	-9.9998243E-2	2.8772515E+3	-1.7600000E-6	5.0640516E-2	4.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.7547001E+1	3.1524221E-4	8.6000001E-1	2.7280610E+3	3.4391869E-5	2.9076638E+3	8.5974008E-1	2.7272368E+3	2.5990000E-4	8.2444549E-1	1.0002420E-1	2.9083677E+3	-2.4200001E-5	-7.0365465E-1	2.1946182E+2	9.9007044E+0	-3.4730179E-5	2.8793401E+3	-1.0004190E-1	2.8805466E+3	4.1899999E-5	-1.2064435E+0	4.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.8375000E+1	3.2269789E-4	8.8000000E-1	2.7270088E+3	3.4568311E-5	2.8928230E+3	8.7973928E-1	2.7262009E+3	2.6070001E-4	8.0787635E-1	1.0004120E-1	2.8940149E+3	-4.1200001E-5	-1.1918430E+0	2.1946182E+2	9.9007044E+0	-3.4345710E-5	2.9115718E+3	-1.0002710E-1	2.9123608E+3	2.7100001E-5	-7.8903598E-1	4.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.9188000E+1	3.3077280E-4	8.9999998E-1	2.7209009E+3	3.4689459E-5	2.8827200E+3	8.9972818E-1	2.7200791E+3	2.7180000E-4	8.2171208E-1	1.0003690E-1	2.8837837E+3	-3.6900001E-5	-1.0637237E+0	2.1946182E+2	9.9007044E+0	-3.4298089E-5	2.9156143E+3	-1.0003330E-1	2.9165852E+3	3.3299999E-5	-9.7089952E-1	4.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.0000000E+1	3.3908591E-4	9.2000002E-1	2.7131768E+3	3.4430152E-5	2.9044312E+3	9.1970378E-1	2.7123032E+3	2.9620001E-4	8.7352496E-1	1.0005860E-1	2.9061331E+3	-5.8599999E-5	-1.7019967E+0	2.1946182E+2	9.9007044E+0	-3.4749610E-5	2.8777302E+3	-1.0002330E-1	2.8784006E+3	2.3299999E-5	-6.7051113E-1	4.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.0813000E+1	3.4670340E-4	9.4000000E-1	2.7112512E+3	3.4295099E-5	2.9158684E+3	9.3971378E-1	2.7104258E+3	2.8620000E-4	8.2548946E-1	1.0003230E-1	2.9168103E+3	-3.2299999E-5	-9.4182551E-1	2.1946182E+2	9.9007044E+0	-3.4525121E-5	2.8964419E+3	-1.0004120E-1	2.8976350E+3	4.1200001E-5	-1.1933340E+0	4.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.1625000E+1	3.5447159E-4	9.5999998E-1	2.7082563E+3	3.4564899E-5	2.8931084E+3	9.5964599E-1	2.7072578E+3	3.5399999E-4	9.9866956E-1	1.0004830E-1	2.8945056E+3	-4.8300000E-5	-1.3973713E+0	2.1946182E+2	9.9007044E+0	-3.4285069E-5	2.9167214E+3	-1.0003330E-1	2.9176926E+3	3.3299999E-5	-9.7126824E-1	4.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.2438000E+1	3.6243620E-4	9.8000002E-1	2.7039241E+3	3.4636749E-5	2.8871069E+3	9.7967821E-1	2.7030364E+3	3.2180001E-4	8.8788038E-1	1.0005760E-1	2.8887698E+3	-5.7599998E-5	-1.6629735E+0	2.1946182E+2	9.9007044E+0	-3.4367109E-5	2.9097588E+3	-1.0003590E-1	2.9108035E+3	3.5900001E-5	-1.0446033E+0	5.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.3250000E+1	3.7099750E-4	1.0000000E+0	2.6954360E+3	3.4624481E-5	2.8881301E+3	9.9965358E-1	2.6945022E+3	3.4639999E-4	9.3369901E-1	1.0003710E-1	2.8892014E+3	-3.7099999E-5	-1.0714962E+0	2.1946182E+2	9.9007044E+0	-3.4633660E-5	2.8873645E+3	-1.0004090E-1	2.8885454E+3	4.0899999E-5	-1.1809320E+0	5.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.4077999E+1	3.6303909E-4	9.8000002E-1	2.6994338E+3	3.4375291E-5	2.9090664E+3	9.7965658E-1	2.6984878E+3	3.4340000E-4	9.4590360E-1	1.0005400E-1	2.9106372E+3	-5.4000000E-5	-1.5708958E+0	2.1946182E+2	9.9007044E+0	-3.4759771E-5	2.8768889E+3	-1.0002640E-1	2.8776484E+3	2.6399999E-5	-7.5949872E-1	5.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.4890999E+1	3.5503539E-4	9.5999998E-1	2.7039558E+3	3.4671331E-5	2.8842273E+3	9.5966262E-1	2.7030054E+3	3.3740001E-4	9.5032775E-1	1.0002210E-1	2.8848647E+3	-2.2099999E-5	-6.3741428E-1	2.1946182E+2	9.9007044E+0	-3.4729630E-5	2.8793857E+3	-1.0002900E-1	2.8802207E+3	2.9000001E-5	-8.3502185E-1	5.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.5719002E+1	3.4715049E-4	9.4000000E-1	2.7077593E+3	3.4615041E-5	2.8889177E+3	9.3968427E-1	2.7068499E+3	3.1569999E-4	9.0940386E-1	1.0004310E-1	2.8901628E+3	-4.3100001E-5	-1.2451235E+0	2.1946182E+2	9.9007044E+0	-3.4373010E-5	2.9092593E+3	-1.0002900E-1	2.9101030E+3	2.9000001E-5	-8.4368521E-1	5.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.8655998E+1	3.3905360E-4	9.2000002E-1	2.7134353E+3	3.4731191E-5	2.8792563E+3	9.1969472E-1	2.7125349E+3	3.0530000E-4	9.0044761E-1	9.9999189E-2	2.8792332E+3	8.1000002E-7	2.3321977E-2	2.1946182E+2	9.9010363E+0	-3.4325582E-5	2.9132793E+3	-1.0005350E-1	2.9148379E+3	5.3500000E-5	-1.5586044E+0	5.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.9484001E+1	3.3104190E-4	8.9999998E-1	2.7186890E+3	3.4655492E-5	2.8855457E+3	8.9971137E-1	2.7178174E+3	2.8859999E-4	8.7179297E-1	1.0004430E-1	2.8868240E+3	-4.4299999E-5	-1.2782967E+0	2.1946182E+2	9.9010363E+0	-3.4343258E-5	2.9117795E+3	-1.0003780E-1	2.9128801E+3	3.7800000E-5	-1.1006527E+0	5.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
