t (s)	I (A)	V (V)	R(ohm)	Ibias (A)	Rrem(ohm)	Vsense (V)	Rsense(ohm)	Vdif (V)	Rdif(ohm)	VbiasSense (V)	RremSense(ohm)	VbiasDif (V)	RremDif(ohm)	T [K]	Rterm(ohm)	IbiasNEG (A)	RremNEG(ohm)	VbiasSenseNEG (V)	RremSenseNEG(ohm)	VbiasDifNEG (V)	RremDifNEG(ohm)	PasodeV	Saturó?	Saturó? (bias)	Saturó? (biasNEG)
1.0455930E+3	0.0000000E+0	5.6000000E-1	Inf	0.0000000E+0	Inf	2.3379331E-3	Inf	5.5766207E-1	Inf	3.3564570E-3	Inf	9.6643545E-2	Inf	2.2794115E+2	9.7516861E+0	0.0000000E+0	-Inf	-3.3340449E-3	-Inf	-9.6665956E-2	-Inf	2.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.0828430E+3	0.0000000E+0	5.7999998E-1	Inf	0.0000000E+0	Inf	3.0059810E-3	Inf	5.7699400E-1	Inf	3.6194320E-3	Inf	9.6380569E-2	Inf	2.2794115E+2	9.7524643E+0	0.0000000E+0	-Inf	-2.7248859E-3	-Inf	-9.7275116E-2	-Inf	3.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.1200930E+3	0.0000000E+0	6.0000002E-1	Inf	0.0000000E+0	Inf	3.4239290E-3	Inf	5.9657609E-1	Inf	2.5596621E-3	Inf	9.7440340E-2	Inf	2.2794115E+2	9.7531757E+0	0.0000000E+0	-Inf	-3.0605791E-3	-Inf	-9.6939422E-2	-Inf	3.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.1573590E+3	0.0000000E+0	6.2000000E-1	Inf	0.0000000E+0	Inf	2.4180410E-3	Inf	6.1758196E-1	Inf	3.1359200E-3	Inf	9.6864082E-2	Inf	2.2794115E+2	9.7537203E+0	0.0000000E+0	-Inf	-3.2031541E-3	-Inf	-9.6796848E-2	-Inf	3.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.1946090E+3	0.0000000E+0	6.3999999E-1	Inf	0.0000000E+0	Inf	2.8698440E-3	Inf	6.3713014E-1	Inf	2.3486610E-3	Inf	9.7651340E-2	Inf	2.2794115E+2	9.7545605E+0	0.0000000E+0	-Inf	-2.0315649E-3	-Inf	-9.7968437E-2	-Inf	3.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.2318750E+3	0.0000000E+0	6.6000003E-1	Inf	0.0000000E+0	Inf	2.2323129E-3	Inf	6.5776771E-1	Inf	2.7813909E-3	Inf	9.7218610E-2	Inf	2.2794115E+2	9.7552099E+0	0.0000000E+0	-Inf	-2.3365021E-3	-Inf	-9.7663499E-2	-Inf	3.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.2691250E+3	0.0000000E+0	6.8000001E-1	Inf	0.0000000E+0	Inf	2.2704599E-3	Inf	6.7772955E-1	Inf	2.4075510E-3	Inf	9.7592451E-2	Inf	2.2794115E+2	9.7560682E+0	0.0000000E+0	-Inf	-2.1359921E-3	-Inf	-9.7864009E-2	-Inf	3.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.3063750E+3	0.0000000E+0	6.9999999E-1	Inf	0.0000000E+0	Inf	3.1430719E-3	Inf	6.9685692E-1	Inf	2.4487970E-3	Inf	9.7551204E-2	Inf	2.2794115E+2	9.7567844E+0	0.0000000E+0	-Inf	-3.3879280E-3	-Inf	-9.6612073E-2	-Inf	3.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.3436400E+3	0.0000000E+0	7.2000003E-1	Inf	0.0000000E+0	Inf	3.5865309E-3	Inf	7.1641350E-1	Inf	3.5593510E-3	Inf	9.6440651E-2	Inf	2.2794115E+2	9.7575359E+0	0.0000000E+0	-Inf	-2.4409289E-3	-Inf	-9.7559072E-2	-Inf	3.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.3808900E+3	0.0000000E+0	7.4000001E-1	Inf	0.0000000E+0	Inf	3.6919119E-3	Inf	7.3630810E-1	Inf	3.6215780E-3	Inf	9.6378423E-2	Inf	2.2794115E+2	9.7583122E+0	0.0000000E+0	-Inf	-2.0031929E-3	-Inf	-9.7996809E-2	-Inf	3.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.4181400E+3	0.0000000E+0	7.5999999E-1	Inf	0.0000000E+0	Inf	3.1547551E-3	Inf	7.5684524E-1	Inf	2.6988981E-3	Inf	9.7301103E-2	Inf	2.2794115E+2	9.7591105E+0	0.0000000E+0	-Inf	-3.3845899E-3	-Inf	-9.6615411E-2	-Inf	3.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.4554060E+3	0.0000000E+0	7.7999997E-1	Inf	0.0000000E+0	Inf	3.4577849E-3	Inf	7.7654219E-1	Inf	3.1096940E-3	Inf	9.6890308E-2	Inf	2.2794115E+2	9.7598438E+0	0.0000000E+0	-Inf	-3.1387811E-3	-Inf	-9.6861221E-2	-Inf	4.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.4926560E+3	0.0000000E+0	8.0000001E-1	Inf	0.0000000E+0	Inf	3.7300589E-3	Inf	7.9626995E-1	Inf	3.4112930E-3	Inf	9.6588708E-2	Inf	2.2794115E+2	9.7607641E+0	0.0000000E+0	-Inf	-2.4633410E-3	-Inf	-9.7536661E-2	-Inf	4.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.5299220E+3	0.0000000E+0	8.1999999E-1	Inf	0.0000000E+0	Inf	3.5030839E-3	Inf	8.1649691E-1	Inf	3.1158919E-3	Inf	9.6884109E-2	Inf	2.2794115E+2	9.7617722E+0	0.0000000E+0	-Inf	-3.1397340E-3	-Inf	-9.6860267E-2	-Inf	4.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.5671720E+3	0.0000000E+0	8.3999997E-1	Inf	0.0000000E+0	Inf	2.5479789E-3	Inf	8.3745199E-1	Inf	2.3643970E-3	Inf	9.7635604E-2	Inf	2.2794115E+2	9.7623796E+0	0.0000000E+0	-Inf	-3.1332970E-3	-Inf	-9.6866705E-2	-Inf	4.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.6044220E+3	0.0000000E+0	8.6000001E-1	Inf	0.0000000E+0	Inf	3.5262110E-3	Inf	8.5647380E-1	Inf	2.3570061E-3	Inf	9.7642995E-2	Inf	2.2794115E+2	9.7631140E+0	0.0000000E+0	-Inf	-1.9767280E-3	-Inf	-9.8023273E-2	-Inf	4.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.6416870E+3	0.0000000E+0	8.8000000E-1	Inf	0.0000000E+0	Inf	2.7441981E-3	Inf	8.7725580E-1	Inf	2.8171539E-3	Inf	9.7182848E-2	Inf	2.2794115E+2	9.7638884E+0	0.0000000E+0	-Inf	-2.6638510E-3	-Inf	-9.7336151E-2	-Inf	4.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.6789530E+3	0.0000000E+0	8.9999998E-1	Inf	0.0000000E+0	Inf	2.9881001E-3	Inf	8.9701188E-1	Inf	2.5987630E-3	Inf	9.7401239E-2	Inf	2.2794115E+2	9.7643919E+0	0.0000000E+0	-Inf	-3.1261439E-3	-Inf	-9.6873857E-2	-Inf	4.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.7162030E+3	0.0000000E+0	9.2000002E-1	Inf	0.0000000E+0	Inf	3.4492020E-3	Inf	9.1655082E-1	Inf	2.6030540E-3	Inf	9.7396947E-2	Inf	2.2794115E+2	9.7651901E+0	0.0000000E+0	-Inf	-3.1323431E-3	-Inf	-9.6867658E-2	-Inf	4.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.7534680E+3	0.0000000E+0	9.4000000E-1	Inf	0.0000000E+0	Inf	2.9459000E-3	Inf	9.3705410E-1	Inf	2.3529530E-3	Inf	9.7647049E-2	Inf	2.2794115E+2	9.7655458E+0	0.0000000E+0	-Inf	-3.2484529E-3	-Inf	-9.6751548E-2	-Inf	4.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.7907180E+3	0.0000000E+0	9.5999998E-1	Inf	0.0000000E+0	Inf	3.6034579E-3	Inf	9.5639652E-1	Inf	2.4182801E-3	Inf	9.7581722E-2	Inf	2.2794115E+2	9.7662163E+0	0.0000000E+0	-Inf	-3.1809809E-3	-Inf	-9.6819021E-2	-Inf	4.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.8279680E+3	0.0000000E+0	9.8000002E-1	Inf	0.0000000E+0	Inf	3.5665040E-3	Inf	9.7643352E-1	Inf	2.8562550E-3	Inf	9.7143747E-2	Inf	2.2794115E+2	9.7663183E+0	0.0000000E+0	-Inf	-3.2908921E-3	-Inf	-9.6709110E-2	-Inf	5.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.8652180E+3	0.0000000E+0	1.0000000E+0	Inf	0.0000000E+0	Inf	2.4201870E-3	Inf	9.9757981E-1	Inf	2.7327540E-3	Inf	9.7267248E-2	Inf	2.2794115E+2	9.7665081E+0	0.0000000E+0	-Inf	-1.9671919E-3	-Inf	-9.8032810E-2	-Inf	5.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.9024680E+3	0.0000000E+0	1.0200000E+0	Inf	0.0000000E+0	Inf	2.3210051E-3	Inf	1.0176790E+0	Inf	2.7971270E-3	Inf	9.7202875E-2	Inf	2.2794115E+2	9.7666540E+0	0.0000000E+0	-Inf	-2.0303731E-3	-Inf	-9.7969629E-2	-Inf	5.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.9397180E+3	0.0000000E+0	1.0400000E+0	Inf	0.0000000E+0	Inf	2.1700859E-3	Inf	1.0378299E+0	Inf	2.9385090E-3	Inf	9.7061493E-2	Inf	2.2794115E+2	9.7665701E+0	0.0000000E+0	-Inf	-1.9207000E-3	-Inf	-9.8079301E-2	-Inf	5.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.9769840E+3	0.0000000E+0	1.0599999E+0	Inf	0.0000000E+0	Inf	3.4291740E-3	Inf	1.0565708E+0	Inf	2.1607880E-3	Inf	9.7839214E-2	Inf	2.2794115E+2	9.7663603E+0	0.0000000E+0	-Inf	-2.1371839E-3	-Inf	-9.7862817E-2	-Inf	5.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.0142340E+3	0.0000000E+0	1.0800000E+0	Inf	0.0000000E+0	Inf	3.5409930E-3	Inf	1.0764591E+0	Inf	2.6831629E-3	Inf	9.7316839E-2	Inf	2.2794115E+2	9.7660923E+0	0.0000000E+0	-Inf	-3.3254621E-3	-Inf	-9.6674539E-2	-Inf	5.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.0515000E+3	0.0000000E+0	1.1000000E+0	Inf	0.0000000E+0	Inf	2.2904871E-3	Inf	1.0977095E+0	Inf	3.3607481E-3	Inf	9.6639253E-2	Inf	2.2794115E+2	9.7657356E+0	0.0000000E+0	-Inf	-2.7177329E-3	-Inf	-9.7282268E-2	-Inf	5.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.0887500E+3	0.0000000E+0	1.1200000E+0	Inf	0.0000000E+0	Inf	3.5116670E-3	Inf	1.1164883E+0	Inf	2.5184150E-3	Inf	9.7481586E-2	Inf	2.2794115E+2	9.7651062E+0	0.0000000E+0	-Inf	-2.8989320E-3	-Inf	-9.7101070E-2	-Inf	5.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.1260000E+3	0.0000000E+0	1.1400000E+0	Inf	0.0000000E+0	Inf	2.1321769E-3	Inf	1.1378678E+0	Inf	2.1269319E-3	Inf	9.7873069E-2	Inf	2.2794115E+2	9.7647076E+0	0.0000000E+0	-Inf	-3.2918451E-3	-Inf	-9.6708156E-2	-Inf	5.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.1632649E+3	0.0000000E+0	1.1600000E+0	Inf	0.0000000E+0	Inf	3.3438210E-3	Inf	1.1566561E+0	Inf	2.2461410E-3	Inf	9.7753860E-2	Inf	2.2794115E+2	9.7634239E+0	0.0000000E+0	-Inf	-2.5548930E-3	-Inf	-9.7445108E-2	-Inf	5.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.2005149E+3	0.0000000E+0	1.1799999E+0	Inf	0.0000000E+0	Inf	2.2799971E-3	Inf	1.1777200E+0	Inf	2.2640231E-3	Inf	9.7735979E-2	Inf	2.2794115E+2	9.7629461E+0	0.0000000E+0	-Inf	-3.1883719E-3	-Inf	-9.6811630E-2	-Inf	6.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.2377649E+3	0.0000000E+0	1.2000000E+0	Inf	0.0000000E+0	Inf	2.6185510E-3	Inf	1.1973815E+0	Inf	3.4263129E-3	Inf	9.6573688E-2	Inf	2.2794115E+2	9.7618141E+0	0.0000000E+0	-Inf	-2.5129321E-3	-Inf	-9.7487070E-2	-Inf	6.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.2750310E+3	0.0000000E+0	1.2200000E+0	Inf	0.0000000E+0	Inf	3.4112930E-3	Inf	1.2165887E+0	Inf	3.2849310E-3	Inf	9.6715070E-2	Inf	2.2794115E+2	9.7605963E+0	0.0000000E+0	-Inf	-2.0315649E-3	-Inf	-9.7968437E-2	-Inf	6.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.3122810E+3	0.0000000E+0	1.2400000E+0	Inf	0.0000000E+0	Inf	2.3472309E-3	Inf	1.2376528E+0	Inf	3.2877920E-3	Inf	9.6712209E-2	Inf	2.2794115E+2	9.7598038E+0	0.0000000E+0	-Inf	-2.3019309E-3	-Inf	-9.7698070E-2	-Inf	6.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.3495310E+3	0.0000000E+0	1.2600000E+0	Inf	0.0000000E+0	Inf	3.2877920E-3	Inf	1.2567122E+0	Inf	2.8467181E-3	Inf	9.7153284E-2	Inf	2.2794115E+2	9.7581882E+0	0.0000000E+0	-Inf	-2.0306110E-3	-Inf	-9.7969390E-2	-Inf	6.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.3867971E+3	0.0000000E+0	1.2800000E+0	Inf	0.0000000E+0	Inf	2.7494431E-3	Inf	1.2772505E+0	Inf	3.2024379E-3	Inf	9.6797563E-2	Inf	2.2794115E+2	9.7571602E+0	0.0000000E+0	-Inf	-3.1449790E-3	-Inf	-9.6855022E-2	-Inf	6.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.4240471E+3	0.0000000E+0	1.3000000E+0	Inf	0.0000000E+0	Inf	2.6619430E-3	Inf	1.2973380E+0	Inf	2.5036330E-3	Inf	9.7496368E-2	Inf	2.2794115E+2	9.7556696E+0	0.0000000E+0	-Inf	-2.8283601E-3	-Inf	-9.7171642E-2	-Inf	6.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.4613120E+3	0.0000000E+0	1.3200001E+0	Inf	0.0000000E+0	Inf	2.5174620E-3	Inf	1.3174826E+0	Inf	2.9902461E-3	Inf	9.7009756E-2	Inf	2.2794115E+2	9.7544136E+0	0.0000000E+0	-Inf	-2.3715501E-3	-Inf	-9.7628452E-2	-Inf	6.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.4985620E+3	0.0000000E+0	1.3400000E+0	Inf	0.0000000E+0	Inf	2.1669860E-3	Inf	1.3378330E+0	Inf	2.2060871E-3	Inf	9.7793914E-2	Inf	2.2794115E+2	9.7530499E+0	0.0000000E+0	-Inf	-3.2083991E-3	-Inf	-9.6791603E-2	-Inf	6.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.5358120E+3	0.0000000E+0	1.3600000E+0	Inf	0.0000000E+0	Inf	2.7515891E-3	Inf	1.3572484E+0	Inf	3.0853751E-3	Inf	9.6914627E-2	Inf	2.2794115E+2	9.7515841E+0	0.0000000E+0	-Inf	-2.5076871E-3	-Inf	-9.7492315E-2	-Inf	6.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
