t (s)	I (A)	V (V)	R(ohm)	Ibias (A)	Rrem(ohm)	Vsense (V)	Rsense(ohm)	Vdif (V)	Rdif(ohm)	VbiasSense (V)	RremSense(ohm)	VbiasDif (V)	RremDif(ohm)	T [K]	Rterm(ohm)	IbiasNEG (A)	RremNEG(ohm)	VbiasSenseNEG (V)	RremSenseNEG(ohm)	VbiasDifNEG (V)	RremDifNEG(ohm)	PasodeV	Saturó?	Saturó? (bias)	Saturó? (biasNEG)
1.0750000E+1	5.9167610E-6	2.0000000E-1	3.3802277E+4	2.7540750E-6	3.6309832E+4	2.0012210E-1	3.3822914E+4	-1.2210000E-4	-2.0636292E+1	1.0006020E-1	3.6331691E+4	-6.0200000E-5	-2.1858519E+1	1.0084600E+2	1.3925168E+1	-3.0078361E-6	3.3246492E+4	-1.0007020E-1	3.3269832E+4	7.0200003E-5	-2.3339039E+1	1.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.3281000E+1	6.3135649E-6	2.2000000E-1	3.4845605E+4	3.0130091E-6	3.3189414E+4	2.2003441E-1	3.4851055E+4	-3.4400000E-5	-5.4485855E+0	1.0006140E-1	3.3209793E+4	-6.1400002E-5	-2.0378300E+1	1.0084600E+2	1.3926656E+1	-2.7237411E-6	3.6714211E+4	-1.0006590E-1	3.6738406E+4	6.5900000E-5	-2.4194664E+1	1.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.4093000E+1	7.2006560E-6	2.3999999E-1	3.3330297E+4	3.0847229E-6	3.2417822E+4	2.4008060E-1	3.3341488E+4	-8.0600003E-5	-1.1193424E+1	1.0004070E-1	3.2431016E+4	-4.0700001E-5	-1.3194054E+1	1.0084600E+2	1.3926656E+1	-3.0276231E-6	3.3029211E+4	-1.0007100E-1	3.3052660E+4	7.1000002E-5	-2.3450741E+1	1.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.4922000E+1	7.8591047E-6	2.5999999E-1	3.3082648E+4	3.1470170E-6	3.1776123E+4	2.6007870E-1	3.3092660E+4	-7.8700003E-5	-1.0013863E+1	1.0004660E-1	3.1790932E+4	-4.6599998E-5	-1.4807673E+1	1.0084600E+2	1.3926656E+1	-2.9233120E-6	3.4207773E+4	-1.0011360E-1	3.4246637E+4	1.1360000E-4	-3.8860031E+1	1.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.5733999E+1	8.4817157E-6	2.8000000E-1	3.3012187E+4	2.7871190E-6	3.5879344E+4	2.8005460E-1	3.3018625E+4	-5.4600001E-5	-6.4373765E+0	1.0003810E-1	3.5893012E+4	-3.8099999E-5	-1.3670030E+1	1.0084600E+2	1.3926656E+1	-3.1564680E-6	3.1680980E+4	-1.0009260E-1	3.1710316E+4	9.2599999E-5	-2.9336588E+1	1.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.6547001E+1	8.8035886E-6	3.0000001E-1	3.4077012E+4	2.7207591E-6	3.6754449E+4	3.0002451E-1	3.4079793E+4	-2.4499999E-5	-2.7829559E+0	1.0004470E-1	3.6770879E+4	-4.4699998E-5	-1.6429239E+1	1.0084600E+2	1.3926656E+1	-2.8314039E-6	3.5318168E+4	-1.0005260E-1	3.5336746E+4	5.2600000E-5	-1.8577356E+1	1.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
1.7358999E+1	9.5403102E-6	3.1999999E-1	3.3541887E+4	2.8230450E-6	3.5422742E+4	3.2008389E-1	3.3550680E+4	-8.3899999E-5	-8.7942638E+0	1.0003470E-1	3.5435035E+4	-3.4699999E-5	-1.2291692E+1	1.0084600E+2	1.3926656E+1	-2.9770340E-6	3.3590480E+4	-1.0001640E-1	3.3595988E+4	1.6399999E-5	-5.5088387E+0	1.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.0218000E+1	9.9506633E-6	3.4000000E-1	3.4168578E+4	2.9449591E-6	3.3956332E+4	3.4004310E-1	3.4172910E+4	-4.3100001E-5	-4.3313699E+0	1.0011700E-1	3.3996059E+4	-1.1700000E-4	-3.9728905E+1	1.0084600E+2	1.3928184E+1	-2.7558419E-6	3.6286551E+4	-1.0005550E-1	3.6306691E+4	5.5500001E-5	-2.0139036E+1	1.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.1031000E+1	1.0500470E-5	3.6000001E-1	3.4284180E+4	3.1525051E-6	3.1720807E+4	3.4995389E-1	3.3327449E+4	1.0046100E-2	9.5672858E+2	1.0007070E-1	3.1743232E+4	-7.0700000E-5	-2.2426609E+1	1.0084600E+2	1.3928184E+1	-2.8651391E-6	3.4902320E+4	-1.0008910E-1	3.4933418E+4	8.9100002E-5	-3.1097967E+1	1.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.1843000E+1	1.1626940E-5	3.8000000E-1	3.2682719E+4	2.8454081E-6	3.5144344E+4	3.8002011E-1	3.2684447E+4	-2.0100000E-5	-1.7287438E+0	1.0006330E-1	3.5166590E+4	-6.3300002E-5	-2.2246370E+1	1.0084600E+2	1.3928184E+1	-3.0205260E-6	3.3106816E+4	-1.0004930E-1	3.3123137E+4	4.9300001E-5	-1.6321661E+1	2.0000000E+1	1.0000000E+0	0.0000000E+0	0.0000000E+0
2.2656000E+1	1.1797750E-5	4.0000001E-1	3.3904770E+4	2.9887910E-6	3.3458344E+4	3.9999941E-1	3.3904719E+4	6.0000002E-7	5.0857157E-2	1.0011410E-1	3.3496520E+4	-1.1410000E-4	-3.8175972E+1	1.0084600E+2	1.3928184E+1	-2.7368701E-6	3.6538090E+4	-1.0004590E-1	3.6554859E+4	4.5900000E-5	-1.6770983E+1	2.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.3468000E+1	1.2777800E-5	4.1999999E-1	3.2869508E+4	3.1416989E-6	3.1829912E+4	4.2003769E-1	3.2872457E+4	-3.7700000E-5	-2.9504297E+0	1.0006000E-1	3.1849010E+4	-5.9999998E-5	-1.9097946E+1	1.0084600E+2	1.3928184E+1	-3.1002760E-6	3.2255193E+4	-1.0008620E-1	3.2282996E+4	8.6200002E-5	-2.7803976E+1	2.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.4281000E+1	1.3226210E-5	4.4000000E-1	3.3267277E+4	2.7064070E-6	3.6949359E+4	4.3999031E-1	3.3266543E+4	9.7000002E-6	7.3339224E-1	1.0007310E-1	3.6976367E+4	-7.3099996E-5	-2.7009981E+1	1.0084600E+2	1.3928184E+1	-3.0062081E-6	3.3264496E+4	-1.0008120E-1	3.3291508E+4	8.1200000E-5	-2.7010773E+1	2.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.5093000E+1	1.3653190E-5	4.6000001E-1	3.3691762E+4	2.9954081E-6	3.3384434E+4	4.6003720E-1	3.3694484E+4	-3.7199999E-5	-2.7246380E+0	1.0008120E-1	3.3411543E+4	-8.1200000E-5	-2.7108160E+1	1.0084600E+2	1.3928184E+1	-2.7194840E-6	3.6771684E+4	-1.0005640E-1	3.6792422E+4	5.6400000E-5	-2.0739229E+1	2.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.5906000E+1	1.4680750E-5	4.7999999E-1	3.2695877E+4	3.0861090E-6	3.2403262E+4	4.8002410E-1	3.2697520E+4	-2.4100000E-5	-1.6416055E+0	1.0003660E-1	3.2415123E+4	-3.6599999E-5	-1.1859594E+1	1.0084600E+2	1.3928184E+1	-3.0032641E-6	3.3297105E+4	-1.0007760E-1	3.3322945E+4	7.7600002E-5	-2.5838554E+1	2.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.6718000E+1	1.5315911E-5	5.0000000E-1	3.2645791E+4	2.7385399E-6	3.6515809E+4	5.0004083E-1	3.2648455E+4	-4.0800001E-5	-2.6638966E+0	1.0002610E-1	3.6525340E+4	-2.6100000E-5	-9.5306253E+0	1.0084600E+2	1.3928184E+1	-3.1188420E-6	3.2063182E+4	-1.0004780E-1	3.2078508E+4	4.7800000E-5	-1.5326201E+1	2.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.7547001E+1	1.5604210E-5	5.1999998E-1	3.3324340E+4	2.7378219E-6	3.6525383E+4	5.2002221E-1	3.3325762E+4	-2.2200000E-5	-1.4226930E+0	1.0005210E-1	3.6544414E+4	-5.2100000E-5	-1.9029726E+1	1.0084600E+2	1.3928184E+1	-2.9330790E-6	3.4093863E+4	-1.0003260E-1	3.4104980E+4	3.2600001E-5	-1.1114600E+1	2.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.8358999E+1	1.6331431E-5	5.4000002E-1	3.3065078E+4	3.1319221E-6	3.1929275E+4	5.4005069E-1	3.3068184E+4	-5.0700000E-5	-3.1044433E+0	1.0012150E-1	3.1968070E+4	-1.2150000E-4	-3.8794071E+1	1.0084600E+2	1.3928184E+1	-2.8193861E-6	3.5468715E+4	-1.0010620E-1	3.5506383E+4	1.0620000E-4	-3.7667774E+1	2.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
2.9172001E+1	1.7245900E-5	5.6000000E-1	3.2471486E+4	2.9277669E-6	3.4155723E+4	5.6004328E-1	3.2473996E+4	-4.3299999E-5	-2.5107417E+0	1.0001900E-1	3.4162215E+4	-1.8999999E-5	-6.4895873E+0	1.0084600E+2	1.3928184E+1	-3.1583090E-6	3.1662514E+4	-1.0005570E-1	3.1680148E+4	5.5699998E-5	-1.7636021E+1	2.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.2139999E+1	1.7571390E-5	5.7999998E-1	3.3008203E+4	2.7334320E-6	3.6584047E+4	5.8004880E-1	3.3010980E+4	-4.8800001E-5	-2.7772419E+0	1.0004500E-1	3.6600508E+4	-4.5000001E-5	-1.6462820E+1	1.0084600E+2	1.3930468E+1	-3.1097650E-6	3.2156771E+4	-1.0005070E-1	3.2173074E+4	5.0700000E-5	-1.6303482E+1	3.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.2967999E+1	1.8113949E-5	6.0000002E-1	3.3123641E+4	2.7618780E-6	3.6207246E+4	6.0000902E-1	3.3124141E+4	-9.0000003E-6	-4.9685463E-1	1.0008840E-1	3.6239254E+4	-8.8399996E-5	-3.2007206E+1	1.0084600E+2	1.3930468E+1	-2.7390720E-6	3.6508715E+4	-1.0005090E-1	3.6527297E+4	5.0899998E-5	-1.8582935E+1	3.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.3780998E+1	1.8890431E-5	6.2000000E-1	3.2820852E+4	3.1501941E-6	3.1744076E+4	6.2004763E-1	3.2823371E+4	-4.7599999E-5	-2.5197945E+0	1.0008430E-1	3.1770838E+4	-8.4300002E-5	-2.6760256E+1	1.0084600E+2	1.3930468E+1	-2.8520710E-6	3.5062242E+4	-1.0008690E-1	3.5092711E+4	8.6900000E-5	-3.0469088E+1	3.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.4592999E+1	1.9749201E-5	6.3999999E-1	3.2406375E+4	2.8744539E-6	3.4789215E+4	6.4000648E-1	3.2406705E+4	-6.4999999E-6	-3.2912725E-1	9.9989183E-2	3.4785453E+4	1.0820000E-5	3.7641931E+0	1.0084600E+2	1.3930468E+1	-3.1468369E-6	3.1777941E+4	-1.0008910E-1	3.1806256E+4	8.9100002E-5	-2.8314146E+1	3.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.5405998E+1	1.9955871E-5	6.6000003E-1	3.3072977E+4	2.8450179E-6	3.5149164E+4	6.6003060E-1	3.3074508E+4	-3.0600000E-5	-1.5333834E+0	1.0007170E-1	3.5174363E+4	-7.1700000E-5	-2.5201950E+1	1.0084600E+2	1.3930468E+1	-2.8088020E-6	3.5602367E+4	-1.0005430E-1	3.5621699E+4	5.4299999E-5	-1.9332085E+1	3.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.6217999E+1	2.0801361E-5	6.8000001E-1	3.2690170E+4	3.1406510E-6	3.1840533E+4	6.7997873E-1	3.2689146E+4	2.1300000E-5	1.0239716E+0	1.0007760E-1	3.1865240E+4	-7.7600002E-5	-2.4708254E+1	1.0084600E+2	1.3930468E+1	-3.0279839E-6	3.3025273E+4	-1.0009380E-1	3.3056250E+4	9.3800001E-5	-3.0977707E+1	3.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.7312000E+1	2.1336889E-5	6.9999999E-1	3.2807031E+4	3.0841090E-6	3.2424275E+4	7.0003313E-1	3.2808582E+4	-3.3100001E-5	-1.5513039E+0	1.0009690E-1	3.2455695E+4	-9.6900003E-5	-3.1419123E+1	1.0084600E+2	1.3930468E+1	-2.7158389E-6	3.6821035E+4	-1.0007640E-1	3.6849164E+4	7.6400000E-5	-2.8131269E+1	3.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
3.9842999E+1	2.2285611E-5	7.2000003E-1	3.2307844E+4	3.0167630E-6	3.3148113E+4	7.2000438E-1	3.2308041E+4	-4.3999999E-6	-1.9743682E-1	1.0002780E-1	3.3157328E+4	-2.7800001E-5	-9.2151756E+0	1.0084600E+2	1.3931938E+1	-3.1396130E-6	3.1851059E+4	-1.0005350E-1	3.1868100E+4	5.3500000E-5	-1.7040318E+1	3.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.0655998E+1	2.2603361E-5	7.4000001E-1	3.2738496E+4	2.7396070E-6	3.6501586E+4	7.4000549E-1	3.2738738E+4	-5.5000000E-6	-2.4332665E-1	1.0006930E-1	3.6526883E+4	-6.9299997E-5	-2.5295599E+1	1.0084600E+2	1.3931938E+1	-2.9199650E-6	3.4246984E+4	-1.0002970E-1	3.4257156E+4	2.9700001E-5	-1.0171355E+1	3.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.1467999E+1	2.3143850E-5	7.5999999E-1	3.2838098E+4	2.9446251E-6	3.3960184E+4	7.6000881E-1	3.2838477E+4	-8.7999997E-6	-3.8023061E-1	1.0014680E-1	3.4010035E+4	-1.4680000E-4	-4.9853546E+1	1.0084600E+2	1.3931938E+1	-2.7062399E-6	3.6951637E+4	-1.0007240E-1	3.6978391E+4	7.2399998E-5	-2.6752985E+1	3.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.2280998E+1	2.4177560E-5	7.7999997E-1	3.2261320E+4	3.1338750E-6	3.1909377E+4	7.8003180E-1	3.2262635E+4	-3.1799998E-5	-1.3152692E+0	1.0009480E-1	3.1939627E+4	-9.4800002E-5	-3.0250090E+1	1.0084600E+2	1.3931938E+1	-2.9240971E-6	3.4198594E+4	-1.0012820E-1	3.4242434E+4	1.2820000E-4	-4.3842594E+1	4.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.3092999E+1	2.4814690E-5	8.0000001E-1	3.2238969E+4	2.7228230E-6	3.6726590E+4	8.0000389E-1	3.2239125E+4	-3.9000001E-6	-1.5716498E-1	1.0004310E-1	3.6742418E+4	-4.3100001E-5	-1.5829160E+1	1.0084600E+2	1.3931938E+1	-3.0949200E-6	3.2311014E+4	-1.0002370E-1	3.2318670E+4	2.3700000E-5	-7.6577101E+0	4.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.3905998E+1	2.5116189E-5	8.1999999E-1	3.2648264E+4	3.1051841E-6	3.2204211E+4	8.2003659E-1	3.2649721E+4	-3.6599999E-5	-1.4572273E+0	1.0010170E-1	3.2236963E+4	-1.0170000E-4	-3.2751682E+1	1.0084600E+2	1.3931938E+1	-3.0077010E-6	3.3247984E+4	-1.0007170E-1	3.3271824E+4	7.1700000E-5	-2.3838806E+1	4.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.6764999E+1	2.6001961E-5	8.3999997E-1	3.2305258E+4	2.6970281E-6	3.7077852E+4	8.4002793E-1	3.2306330E+4	-2.7900000E-5	-1.0729960E+0	1.0004970E-1	3.7096277E+4	-4.9700000E-5	-1.8427692E+1	1.0084600E+2	1.3933320E+1	-2.8281161E-6	3.5359230E+4	-1.0007690E-1	3.5386418E+4	7.6900003E-5	-2.7191246E+1	4.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.7577999E+1	2.6397891E-5	8.6000001E-1	3.2578361E+4	3.0177989E-6	3.3136734E+4	8.6005223E-1	3.2580338E+4	-5.2200001E-5	-1.9774308E+0	1.0004400E-1	3.3151312E+4	-4.4000000E-5	-1.4580163E+1	1.0084600E+2	1.3933320E+1	-2.6974990E-6	3.7071375E+4	-1.0009740E-1	3.7107484E+4	9.7400000E-5	-3.6107521E+1	4.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.8389999E+1	2.7381380E-5	8.8000000E-1	3.2138629E+4	3.0089259E-6	3.3234449E+4	8.8003528E-1	3.2139918E+4	-3.5300000E-5	-1.2891972E+0	1.0003570E-1	3.3246316E+4	-3.5699999E-5	-1.1864698E+1	1.0084600E+2	1.3933320E+1	-3.1351080E-6	3.1896828E+4	-1.0010290E-1	3.1929650E+4	1.0290000E-4	-3.2821835E+1	4.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
4.9202999E+1	2.7942349E-5	8.9999998E-1	3.2209174E+4	2.7361070E-6	3.6548277E+4	9.0003228E-1	3.2210330E+4	-3.2299999E-5	-1.1559515E+0	1.0006330E-1	3.6571414E+4	-6.3300002E-5	-2.3135059E+1	1.0084600E+2	1.3933320E+1	-3.1212601E-6	3.2038344E+4	-1.0009530E-1	3.2068877E+4	9.5299998E-5	-3.0532541E+1	4.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.0014999E+1	2.8382190E-5	9.2000002E-1	3.2414693E+4	3.1433319E-6	3.1813375E+4	9.2001653E-1	3.2415275E+4	-1.6500000E-5	-5.8135051E-1	1.0005830E-1	3.1831922E+4	-5.8300000E-5	-1.8547197E+1	1.0084600E+2	1.3933320E+1	-2.9163950E-6	3.4288906E+4	-1.0011820E-1	3.4329437E+4	1.1820000E-4	-4.0529488E+1	4.7000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.0827999E+1	2.9358949E-5	9.4000000E-1	3.2017494E+4	2.8136960E-6	3.5540441E+4	9.4003111E-1	3.2018553E+4	-3.1100000E-5	-1.0593022E+0	1.0004830E-1	3.5557609E+4	-4.8300000E-5	-1.7166033E+1	1.0084600E+2	1.3933320E+1	-3.1474390E-6	3.1771863E+4	-1.0007190E-1	3.1794707E+4	7.1900002E-5	-2.2843969E+1	4.8000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.1639999E+1	2.9671490E-5	9.5999998E-1	3.2354291E+4	2.9922171E-6	3.3420035E+4	9.6001291E-1	3.2354725E+4	-1.2900000E-5	-4.3476078E-1	1.0010150E-1	3.3453957E+4	-1.0150000E-4	-3.3921337E+1	1.0084600E+2	1.3933320E+1	-2.7319149E-6	3.6604359E+4	-1.0007140E-1	3.6630496E+4	7.1399998E-5	-2.6135513E+1	4.9000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.2452999E+1	3.0716059E-5	9.8000002E-1	3.1905133E+4	3.0027500E-6	3.3302805E+4	9.8001248E-1	3.1905541E+4	-1.2500000E-5	-4.0695325E-1	1.0006330E-1	3.3323887E+4	-6.3300002E-5	-2.1080675E+1	1.0084600E+2	1.3933320E+1	-3.0432509E-6	3.2859598E+4	-1.0009880E-1	3.2892062E+4	9.8800003E-5	-3.2465282E+1	5.0000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.3264999E+1	3.1167510E-5	1.0000000E+0	3.2084693E+4	2.7133030E-6	3.6855449E+4	1.0000221E+0	3.2085398E+4	-2.2000000E-5	-7.0586324E-1	1.0004570E-1	3.6872293E+4	-4.5699999E-5	-1.6842939E+1	1.0084600E+2	1.3933320E+1	-2.7448041E-6	3.6432473E+4	-1.0004000E-1	3.6447047E+4	3.9999999E-5	-1.4572989E+1	5.1000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.4077999E+1	3.0528139E-5	9.8000002E-1	3.2101529E+4	3.1394191E-6	3.1853027E+4	9.8002541E-1	3.2102361E+4	-2.5400001E-5	-8.3201927E-1	1.0009070E-1	3.1881918E+4	-9.0699999E-5	-2.8890696E+1	1.0084600E+2	1.3933320E+1	-2.8680940E-6	3.4866359E+4	-1.0012910E-1	3.4911375E+4	1.2909999E-4	-4.5012470E+1	5.2000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.4889999E+1	3.0042809E-5	9.5999998E-1	3.1954400E+4	2.7457879E-6	3.6419418E+4	9.6000838E-1	3.1954682E+4	-8.4000003E-6	-2.7960101E-1	1.0005160E-1	3.6438211E+4	-5.1600000E-5	-1.8792419E+1	1.0084600E+2	1.3933320E+1	-2.8776590E-6	3.4750469E+4	-9.9981777E-2	3.4744137E+4	-1.8220000E-5	6.3315353E+0	5.3000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.5702999E+1	2.9006780E-5	9.4000000E-1	3.2406217E+4	3.0353419E-6	3.2945215E+4	9.4004232E-1	3.2407676E+4	-4.2299998E-5	-1.4582797E+0	1.0007480E-1	3.2969859E+4	-7.4800002E-5	-2.4643023E+1	1.0084600E+2	1.3933320E+1	-2.6942439E-6	3.7116164E+4	-1.0009430E-1	3.7151164E+4	9.4299998E-5	-3.5000542E+1	5.4000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.8687000E+1	2.8277151E-5	9.2000002E-1	3.2535104E+4	3.0227691E-6	3.3082250E+4	9.2002368E-1	3.2535941E+4	-2.3700000E-5	-8.3813256E-1	1.0009190E-1	3.3112652E+4	-9.1900001E-5	-3.0402588E+1	1.0084600E+2	1.3933320E+1	-2.7036390E-6	3.6987187E+4	-1.0005140E-1	3.7006199E+4	5.1399998E-5	-1.9011414E+1	5.5000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
5.9500000E+1	2.8030279E-5	8.9999998E-1	3.2108135E+4	2.9792429E-6	3.3565574E+4	9.0006101E-1	3.2110311E+4	-6.0999999E-5	-2.1762180E+0	1.0006430E-1	3.3587156E+4	-6.4300002E-5	-2.1582664E+1	1.0084600E+2	1.3935858E+1	-3.0427309E-6	3.2865211E+4	-1.0008260E-1	3.2892359E+4	8.2600003E-5	-2.7146666E+1	5.6000000E+1	0.0000000E+0	0.0000000E+0	0.0000000E+0
