Tiempo (s),Setpoint (K),Temperatura (K),dT/dt (K/min),Potencia_LS (%),Z_40Hz (Ohm),Fase_40Hz,Z_50kHz (Ohm),Fase_50kHz,Vac (mV),Vdc (mV),V_Arduino (V),P,I,D
1.230212E+3,300.000000E+0,301.060000E+0,0.000000E+0,31.000000E+0,1.791996E+0,3.819682E+0,1.844712E+0,-14.296780E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
1.275108E+3,300.000000E+0,301.060000E+0,0.000000E+0,31.000000E+0,1.798188E+0,3.850386E+0,1.843618E+0,-14.321380E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
1.319996E+3,300.000000E+0,301.060000E+0,0.000000E+0,31.000000E+0,1.795816E+0,3.473382E+0,1.843728E+0,-14.308460E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
1.364890E+3,300.000000E+0,301.060000E+0,0.000000E+0,31.000000E+0,1.788216E+0,3.869398E+0,1.843394E+0,-14.303320E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
1.409777E+3,300.000000E+0,301.060000E+0,0.000000E+0,31.000000E+0,1.796136E+0,3.709160E+0,1.842786E+0,-14.324980E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
1.454656E+3,300.000000E+0,301.060000E+0,0.000000E+0,31.000000E+0,1.794604E+0,3.811020E+0,1.843290E+0,-14.324440E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
1.499552E+3,300.000000E+0,301.060000E+0,0.000000E+0,30.000000E+0,1.786108E+0,3.925600E+0,1.843088E+0,-14.317520E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
1.544445E+3,300.000000E+0,301.060000E+0,0.000000E+0,30.000000E+0,1.791506E+0,3.467438E+0,1.843036E+0,-14.312680E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
1.589337E+3,300.000000E+0,301.060000E+0,0.000000E+0,30.000000E+0,1.791516E+0,3.625032E+0,1.842762E+0,-14.321460E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
1.634236E+3,300.000000E+0,301.060000E+0,0.000000E+0,30.000000E+0,1.791262E+0,4.077634E+0,1.842616E+0,-14.328320E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
1.679119E+3,300.000000E+0,300.940000E+0,0.000000E+0,30.000000E+0,1.787762E+0,3.593304E+0,1.842912E+0,-14.350920E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
1.724013E+3,300.000000E+0,301.060000E+0,0.000000E+0,30.000000E+0,1.789096E+0,3.495402E+0,1.842374E+0,-14.334680E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
1.768908E+3,300.000000E+0,301.060000E+0,-26.731376E-3,29.000000E+0,1.790240E+0,3.997646E+0,1.842754E+0,-14.336920E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
1.813827E+3,300.000000E+0,300.940000E+0,-26.731376E-3,29.000000E+0,1.791940E+0,3.738424E+0,1.842836E+0,-14.351120E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
1.858681E+3,300.000000E+0,300.940000E+0,-2.084265E-6,29.000000E+0,1.784764E+0,3.866886E+0,1.842250E+0,-14.359580E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
1.903575E+3,300.000000E+0,301.060000E+0,7.440622E-6,30.000000E+0,1.798974E+0,3.712296E+0,1.842656E+0,-14.347260E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
1.948461E+3,300.000000E+0,301.060000E+0,-26.726615E-3,29.000000E+0,1.795400E+0,3.789056E+0,1.842254E+0,-14.368220E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
1.993346E+3,300.000000E+0,301.060000E+0,-26.714404E-3,29.000000E+0,1.785620E+0,3.918942E+0,1.841978E+0,-14.380580E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.038234E+3,300.000000E+0,301.060000E+0,26.739419E-3,28.000000E+0,1.794632E+0,3.477036E+0,1.841380E+0,-14.376960E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.083133E+3,300.000000E+0,301.060000E+0,53.473475E-3,29.000000E+0,1.795808E+0,3.592500E+0,1.841704E+0,-14.377140E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.128008E+3,300.000000E+0,301.060000E+0,26.731971E-3,29.000000E+0,1.797116E+0,3.933924E+0,1.841182E+0,-14.362460E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.172859E+3,300.000000E+0,301.060000E+0,0.000000E+0,29.000000E+0,1.798580E+0,3.694152E+0,1.841242E+0,-14.375580E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.217693E+3,300.000000E+0,301.060000E+0,0.000000E+0,29.000000E+0,1.792130E+0,3.695914E+0,1.841292E+0,-14.386980E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.262583E+3,300.000000E+0,301.060000E+0,0.000000E+0,28.000000E+0,1.789142E+0,3.940316E+0,1.841432E+0,-14.385640E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.307480E+3,300.000000E+0,301.060000E+0,0.000000E+0,28.000000E+0,1.790104E+0,4.086602E+0,1.841590E+0,-14.398520E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.352365E+3,300.000000E+0,301.060000E+0,0.000000E+0,29.000000E+0,1.799230E+0,3.994380E+0,1.841434E+0,-14.428200E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.397274E+3,300.000000E+0,301.060000E+0,0.000000E+0,28.000000E+0,1.797650E+0,3.713898E+0,1.841702E+0,-14.423800E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.442184E+3,300.000000E+0,301.060000E+0,0.000000E+0,28.000000E+0,1.783960E+0,3.778986E+0,1.841920E+0,-14.416920E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.487069E+3,300.000000E+0,301.060000E+0,0.000000E+0,28.000000E+0,1.795308E+0,4.086136E+0,1.841182E+0,-14.427860E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.531928E+3,300.000000E+0,301.060000E+0,0.000000E+0,28.000000E+0,1.785752E+0,3.969954E+0,1.841348E+0,-14.421320E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.576817E+3,300.000000E+0,301.060000E+0,0.000000E+0,28.000000E+0,1.793018E+0,3.527648E+0,1.840906E+0,-14.418600E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.621701E+3,300.000000E+0,301.060000E+0,0.000000E+0,28.000000E+0,1.789646E+0,3.709620E+0,1.841332E+0,-14.427640E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.666596E+3,300.000000E+0,301.060000E+0,0.000000E+0,28.000000E+0,1.790754E+0,3.830196E+0,1.840978E+0,-14.417380E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.711484E+3,300.000000E+0,301.060000E+0,0.000000E+0,28.000000E+0,1.786660E+0,4.060552E+0,1.840822E+0,-14.430820E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.756378E+3,300.000000E+0,301.060000E+0,0.000000E+0,28.000000E+0,1.789796E+0,3.911790E+0,1.841408E+0,-14.446360E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.801265E+3,300.000000E+0,301.060000E+0,0.000000E+0,28.000000E+0,1.790538E+0,3.741056E+0,1.841310E+0,-14.433780E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.846155E+3,300.000000E+0,301.060000E+0,0.000000E+0,28.000000E+0,1.787504E+0,4.013788E+0,1.841268E+0,-14.448640E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.891085E+3,300.000000E+0,300.940000E+0,0.000000E+0,28.000000E+0,1.787598E+0,4.001004E+0,1.840702E+0,-14.427700E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.935941E+3,300.000000E+0,300.940000E+0,0.000000E+0,28.000000E+0,1.788234E+0,3.843418E+0,1.841186E+0,-14.458760E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
2.980826E+3,300.000000E+0,301.060000E+0,-26.720066E-3,28.000000E+0,1.796518E+0,3.794456E+0,1.841324E+0,-14.434400E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.025716E+3,300.000000E+0,301.060000E+0,-53.450251E-3,28.000000E+0,1.789736E+0,4.078630E+0,1.841030E+0,-14.442080E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.070612E+3,300.000000E+0,300.940000E+0,-26.706661E-3,28.000000E+0,1.787048E+0,3.816658E+0,1.841496E+0,-14.446980E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.115494E+3,300.000000E+0,301.060000E+0,26.746865E-3,27.000000E+0,1.796556E+0,3.908520E+0,1.840716E+0,-14.451200E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.160376E+3,300.000000E+0,300.940000E+0,26.746567E-3,28.000000E+0,1.786514E+0,3.498974E+0,1.841316E+0,-14.459300E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.205273E+3,300.000000E+0,301.060000E+0,2.977703E-6,28.000000E+0,1.793348E+0,3.600500E+0,1.841522E+0,-14.468280E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.250162E+3,300.000000E+0,301.060000E+0,-26.730483E-3,28.000000E+0,1.786980E+0,3.655702E+0,1.840760E+0,-14.466620E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.295049E+3,300.000000E+0,301.060000E+0,0.000000E+0,28.000000E+0,1.783248E+0,3.654730E+0,1.840568E+0,-14.476620E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.339944E+3,300.000000E+0,301.060000E+0,26.730185E-3,28.000000E+0,1.793992E+0,3.657566E+0,1.841354E+0,-14.473740E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.384887E+3,300.000000E+0,300.940000E+0,26.730185E-3,28.000000E+0,1.791478E+0,3.653392E+0,1.841204E+0,-14.483880E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.429698E+3,300.000000E+0,301.060000E+0,26.730185E-3,28.000000E+0,1.788426E+0,3.762858E+0,1.841084E+0,-14.463160E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.474557E+3,300.000000E+0,301.060000E+0,-26.715010E-3,28.000000E+0,1.791612E+0,3.697060E+0,1.841098E+0,-14.485800E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.519408E+3,300.000000E+0,301.060000E+0,-26.715010E-3,28.000000E+0,1.791562E+0,3.746020E+0,1.840444E+0,-14.477840E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.564310E+3,300.000000E+0,300.940000E+0,49.756329E-6,28.000000E+0,1.788990E+0,3.818768E+0,1.840594E+0,-14.485280E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.609188E+3,300.000000E+0,300.940000E+0,26.764766E-3,28.000000E+0,1.792608E+0,3.807036E+0,1.841162E+0,-14.492120E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.654083E+3,300.000000E+0,300.940000E+0,24.752429E-6,28.000000E+0,1.791578E+0,3.723948E+0,1.841582E+0,-14.480220E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.698975E+3,300.000000E+0,300.940000E+0,-53.471985E-3,28.000000E+0,1.790678E+0,3.869450E+0,1.841476E+0,-14.493100E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.743876E+3,300.000000E+0,301.060000E+0,-53.471985E-3,28.000000E+0,1.797256E+0,3.861056E+0,1.841056E+0,-14.495280E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.788795E+3,300.000000E+0,301.060000E+0,-26.731971E-3,28.000000E+0,1.788214E+0,4.100912E+0,1.841606E+0,-14.491380E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.833707E+3,300.000000E+0,301.060000E+0,26.728101E-3,28.000000E+0,1.796662E+0,3.761888E+0,1.841340E+0,-14.501540E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.878701E+3,300.000000E+0,300.940000E+0,53.448167E-3,28.000000E+0,1.792274E+0,3.837042E+0,1.843656E+0,-14.510880E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.923687E+3,300.000000E+0,300.940000E+0,53.448167E-3,28.000000E+0,1.790974E+0,3.759428E+0,1.846094E+0,-14.506060E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
3.968668E+3,300.000000E+0,300.940000E+0,25.560569E-6,31.000000E+0,1.796682E+0,3.854752E+0,1.851030E+0,-14.488720E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.000000E+0,1.000000E+0
4.013490E+3,300.000000E+0,300.830000E+0,-53.367056E-3,32.000000E+0,1.803826E+0,3.780576E+0,1.855070E+0,-14.466920E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.500000E+0,1.000000E+0
4.058384E+3,300.000000E+0,300.690000E+0,-53.367056E-3,35.000000E+0,1.801692E+0,3.838364E+0,1.854042E+0,-14.502820E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.500000E+0,1.000000E+0
4.103759E+3,300.000000E+0,300.460000E+0,-51.170854E-3,37.000000E+0,1.805540E+0,3.611560E+0,1.858070E+0,-14.438400E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.500000E+0,1.000000E+0
4.148672E+3,300.000000E+0,300.460000E+0,-80.229641E-3,40.000000E+0,1.803534E+0,3.553610E+0,1.862284E+0,-14.394300E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.500000E+0,1.000000E+0
4.361870E+3,298.324322E+0,300.570000E+0,-162.206694E-3,48.000000E+0,1.826168E+0,3.667604E+0,1.876618E+0,-14.289200E+0,2.650000E+0,200.000000E+0,0.000000E+0,35.000000E+0,3.500000E+0,1.000000E+0
4.406745E+3,298.324322E+0,300.570000E+0,-188.656375E-3,29.000000E+0,1.835674E+0,3.709750E+0,1.880614E+0,-14.256700E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
4.451634E+3,296.080593E+0,300.340000E+0,-133.463455E-3,35.000000E+0,1.827302E+0,3.542112E+0,1.886432E+0,-14.232920E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
4.496527E+3,293.836165E+0,299.530000E+0,-52.024814E-3,19.000000E+0,1.840888E+0,3.841158E+0,1.893850E+0,-14.098660E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
4.541432E+3,291.591486E+0,298.350000E+0,-52.322812E-3,8.000000E+0,1.849628E+0,3.844804E+0,1.903118E+0,-14.042680E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
4.586336E+3,289.346258E+0,296.720000E+0,-283.456319E-3,3.000000E+0,1.865534E+0,3.391082E+0,1.915362E+0,-13.928140E+0,2.650000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
4.631184E+3,287.101030E+0,294.640000E+0,-726.134233E-3,1.000000E+0,1.864584E+0,3.530050E+0,1.928654E+0,-13.863900E+0,2.005750E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
4.676109E+3,284.858651E+0,292.250000E+0,-1.300660E+0,0.000000E+0,1.878238E+0,3.681182E+0,1.942762E+0,-13.847840E+0,1.598000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
4.720987E+3,282.612373E+0,289.680000E+0,-1.895709E+0,0.000000E+0,1.896218E+0,3.397036E+0,1.957348E+0,-13.832540E+0,1.423250E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
4.765880E+3,280.368495E+0,287.570000E+0,-2.448336E+0,0.000000E+0,1.921864E+0,3.663274E+0,1.973090E+0,-13.829140E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
4.810769E+3,278.123866E+0,285.600000E+0,-2.927203E+0,0.000000E+0,1.923744E+0,3.551608E+0,1.990022E+0,-13.803540E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
4.855683E+3,275.879388E+0,283.780000E+0,-3.143145E+0,0.000000E+0,1.952528E+0,3.242716E+0,2.006756E+0,-13.798380E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
4.900559E+3,273.633709E+0,282.060000E+0,-3.056168E+0,0.000000E+0,1.971374E+0,3.440662E+0,2.025638E+0,-13.782140E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
4.945426E+3,271.389881E+0,280.160000E+0,-2.795598E+0,0.000000E+0,1.976592E+0,3.487806E+0,2.045288E+0,-13.702280E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
4.990302E+3,269.146553E+0,278.270000E+0,-2.541441E+0,0.000000E+0,2.003542E+0,3.662024E+0,2.064920E+0,-13.661320E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.035185E+3,266.902724E+0,276.000000E+0,-2.439321E+0,0.000000E+0,2.025048E+0,3.655144E+0,2.088996E+0,-13.673280E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.080067E+3,264.658596E+0,273.650000E+0,-2.439885E+0,0.000000E+0,2.047054E+0,3.252998E+0,2.116608E+0,-13.673280E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.124955E+3,262.414518E+0,271.520000E+0,-2.578305E+0,0.000000E+0,2.081424E+0,3.596858E+0,2.146658E+0,-13.700500E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.169931E+3,260.170089E+0,269.440000E+0,-2.800922E+0,0.000000E+0,2.117400E+0,3.128866E+0,2.178622E+0,-13.739940E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
5.214810E+3,257.921311E+0,267.070000E+0,-2.954394E+0,0.000000E+0,2.136954E+0,3.379304E+0,2.211642E+0,-13.759740E+0,1.365000E+0,200.000000E+0,0.000000E+0,40.000000E+0,3.500000E+0,1.000000E+0
