Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.002,
Sample Interval,2e-05,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.05
Label,,
TIME,CH1,CH2
-7.600e-04,0.02,0.004
-7.400e-04,-0.02,0.014
-7.200e-04,-0.02,-0.002
-7.000e-04,-0.02,0.002
-6.800e-04,0,0.01
-6.600e-04,0.04,0.004
-6.400e-04,-0.02,0.002
-6.200e-04,0,0.002
-6.000e-04,0.02,0.002
-5.800e-04,-0.04,0.008
-5.600e-04,0,-0.008
-5.400e-04,0,0.006
-5.200e-04,0,-0.006
-5.000e-04,0,0
-4.800e-04,0.02,0.008
-4.600e-04,0.2,0.026
-4.400e-04,0.46,0.056
-4.200e-04,0.72,0.098
-4.000e-04,1,0.136
-3.800e-04,1.34,0.188
-3.600e-04,1.42,0.2
-3.400e-04,1.42,0.196
-3.200e-04,1.4,0.196
-3.000e-04,1.42,0.192
-2.800e-04,1.44,0.196
-2.600e-04,1.42,0.206
-2.400e-04,1.46,0.214
-2.200e-04,1.4,0.204
-2.000e-04,1.44,0.206
-1.800e-04,1.44,0.21
-1.600e-04,1.42,0.206
-1.400e-04,1.46,0.206
-1.200e-04,1.44,0.204
-1.000e-04,1.46,0.2
-8.000e-05,1.4,0.202
-6.000e-05,1.54,0.224
-4.000e-05,1.86,0.276
-2.000e-05,2.22,0.334
3.862e-19,2.56,0.392
2.000e-05,2.88,0.424
4.000e-05,3.26,0.424
6.000e-05,3.56,0.424
8.000e-05,3.9,0.424
1.000e-04,4.2,0.424
1.200e-04,4.24,0.424
1.400e-04,4.24,0.424
1.600e-04,4.24,0.424
1.800e-04,4.24,0.424
2.000e-04,4.24,0.424
2.200e-04,4.24,0.424
2.400e-04,4.24,0.424
2.600e-04,4.24,0.424
2.800e-04,4.24,0.424
3.000e-04,4.24,0.424
3.200e-04,4.24,0.424
3.400e-04,4.24,0.424
3.600e-04,4.24,0.424
3.800e-04,4.24,0.424
4.000e-04,4.24,0.424
4.200e-04,4.24,0.424
4.400e-04,4.24,0.424
4.600e-04,4.24,0.424
4.800e-04,4.24,0.424
5.000e-04,4.24,0.424
5.200e-04,4.24,0.424
5.400e-04,4.24,0.424
5.600e-04,4.22,0.424
5.800e-04,3.9,0.424
6.000e-04,3.58,0.424
6.200e-04,3.22,0.424
6.400e-04,2.94,0.424
6.600e-04,2.62,0.424
6.800e-04,2.28,0.374
7.000e-04,1.92,0.304
7.200e-04,1.68,0.26
7.400e-04,1.44,0.222
7.600e-04,1.44,0.232
7.800e-04,1.42,0.218
8.000e-04,1.42,0.218
8.200e-04,1.44,0.212
8.400e-04,1.42,0.218
8.600e-04,1.44,0.212
8.800e-04,1.44,0.218
9.000e-04,1.42,0.208
9.200e-04,1.42,0.218
9.400e-04,1.42,0.226
9.600e-04,1.42,0.216
9.800e-04,1.44,0.226
1.000e-03,1.42,0.212
1.020e-03,1.42,0.222
1.040e-03,1.42,0.228
1.060e-03,1.44,0.224
1.080e-03,1.44,0.218
1.100e-03,1.42,0.218
1.120e-03,1.42,0.22
1.140e-03,1.44,0.224
1.160e-03,1.44,0.224
1.180e-03,1.46,0.226
1.200e-03,1.42,0.226
1.220e-03,1.42,0.222
1.240e-03,1.42,0.224
1.260e-03,1.46,0.23
1.280e-03,1.42,0.218
1.300e-03,1.44,0.22
1.320e-03,1.42,0.218
1.340e-03,1.42,0.214
1.360e-03,1.44,0.218
1.380e-03,1.46,0.222
1.400e-03,1.42,0.226
1.420e-03,1.42,0.224
1.440e-03,1.4,0.224
1.460e-03,1.42,0.212
1.480e-03,1.44,0.222
1.500e-03,1.42,0.226
1.520e-03,1.46,0.222
1.540e-03,1.44,0.228
1.560e-03,1.46,0.224
1.580e-03,1.44,0.214
1.600e-03,1.4,0.222
1.620e-03,1.44,0.226
1.640e-03,1.42,0.212
1.660e-03,1.42,0.228
1.680e-03,1.42,0.22
1.700e-03,1.44,0.212
1.720e-03,1.48,0.222
1.740e-03,1.42,0.216
1.760e-03,1.42,0.218
1.780e-03,1.42,0.218
1.800e-03,1.42,0.212
1.820e-03,1.4,0.22
1.840e-03,1.42,0.226
1.860e-03,1.42,0.218
1.880e-03,1.42,0.22
1.900e-03,1.44,0.21
1.920e-03,1.44,0.228
1.940e-03,1.42,0.204
1.960e-03,1.42,0.224
1.980e-03,1.4,0.216
2.000e-03,1.42,0.234
2.020e-03,1.44,0.228
2.040e-03,1.42,0.218
2.060e-03,1.4,0.218
2.080e-03,1.44,0.22
2.100e-03,1.4,0.216
2.120e-03,1.42,0.194
2.140e-03,1.4,0.226
2.160e-03,1.4,0.222
2.180e-03,1.42,0.22
2.200e-03,1.46,0.216
2.220e-03,1.46,0.224
2.240e-03,1.4,0.228
2.260e-03,1.44,0.218
2.280e-03,1.42,0.214
2.300e-03,1.46,0.214
2.320e-03,1.46,0.226
2.340e-03,1.44,0.226
2.360e-03,1.46,0.218
2.380e-03,1.44,0.21
2.400e-03,1.42,0.22
2.420e-03,1.46,0.214
2.440e-03,1.44,0.222
2.460e-03,1.44,0.222
2.480e-03,1.44,0.216
2.500e-03,1.42,0.224
2.520e-03,1.42,0.218
2.540e-03,1.42,0.218
2.560e-03,1.44,0.212
2.580e-03,1.42,0.218
2.600e-03,1.42,0.216
2.620e-03,1.46,0.232
2.640e-03,1.42,0.218
2.660e-03,1.42,0.222
2.680e-03,1.44,0.218
2.700e-03,1.44,0.218
2.720e-03,1.42,0.226
2.740e-03,1.42,0.226
2.760e-03,1.42,0.224
2.780e-03,1.42,0.224
2.800e-03,1.46,0.23
2.820e-03,1.42,0.218
2.840e-03,1.4,0.23
2.860e-03,1.4,0.214
2.880e-03,1.42,0.216
2.900e-03,1.42,0.218
2.920e-03,1.44,0.22
2.940e-03,1.44,0.216
2.960e-03,1.44,0.216
2.980e-03,1.44,0.226
3.000e-03,1.42,0.218
3.020e-03,1.44,0.22
3.040e-03,1.42,0.222
3.060e-03,1.42,0.224
3.080e-03,1.42,0.214
3.100e-03,1.44,0.22
3.120e-03,1.42,0.228
3.140e-03,1.42,0.222
3.160e-03,1.44,0.23
3.180e-03,1.46,0.24
3.200e-03,1.44,0.214
3.220e-03,1.42,0.218
3.240e-03,1.42,0.214
3.260e-03,1.42,0.216
3.280e-03,1.46,0.226
3.300e-03,1.42,0.218
3.320e-03,1.42,0.22
3.340e-03,1.42,0.236
3.360e-03,1.42,0.23
3.380e-03,1.42,0.214
3.400e-03,1.44,0.222
3.420e-03,1.42,0.236
3.440e-03,1.44,0.212
3.460e-03,1.44,0.216
3.480e-03,1.46,0.224
3.500e-03,1.48,0.256
3.520e-03,1.44,0.212
3.540e-03,1.42,0.216
3.560e-03,1.42,0.224
3.580e-03,1.46,0.218
3.600e-03,1.42,0.212
3.620e-03,1.42,0.204
3.640e-03,1.4,0.224
3.660e-03,1.42,0.222
3.680e-03,1.42,0.23
3.700e-03,1.44,0.22
3.720e-03,1.44,0.222
3.740e-03,1.44,0.222
3.760e-03,1.38,0.204
3.780e-03,1.46,0.222
3.800e-03,1.48,0.216
3.820e-03,1.44,0.206
3.840e-03,1.44,0.212
3.860e-03,1.42,0.224
3.880e-03,1.42,0.208
3.900e-03,1.4,0.224
3.920e-03,1.44,0.222
3.940e-03,1.44,0.23
3.960e-03,1.46,0.216
3.980e-03,1.44,0.206
