Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
25.000000E+0,369.300500E-3,14.150500E-3,-71.151800E-3,624.100000E-6,100.000000E+0
30.000000E+0,316.031500E-3,1.350500E-3,-117.796000E-3,13.989000E-3,100.000000E+0
40.000000E+0,370.480500E-3,1.645500E-3,-103.741500E-3,854.500000E-6,100.000000E+0
50.000000E+0,324.541000E-3,67.000000E-6,-222.117000E-3,34.000000E-6,100.000000E+0
60.000000E+0,314.017000E-3,201.000000E-6,-224.923500E-3,1.745500E-3,100.000000E+0
75.000000E+0,364.157000E-3,40.000000E-6,-207.254000E-3,40.000000E-6,100.000000E+0
100.000000E+0,489.493500E-3,3.529500E-3,-386.375500E-3,211.500000E-6,100.000000E+0
120.000000E+0,418.339500E-3,15.089500E-3,-360.916500E-3,23.641500E-3,100.000000E+0
150.000000E+0,619.421000E-3,57.770000E-3,-445.354000E-3,28.250000E-3,100.000000E+0
200.000000E+0,541.036000E-3,18.528000E-3,-106.607200E-3,8.329800E-3,100.000000E+0
250.000000E+0,1.066985E+0,2.305000E-3,-135.282000E-3,4.662000E-3,100.000000E+0
300.000000E+0,912.586000E-3,5.819000E-3,70.644400E-3,1.894200E-3,100.000000E+0
400.000000E+0,1.413105E+0,31.265000E-3,136.276000E-3,106.912000E-3,100.000000E+0
500.000000E+0,1.345550E+0,2.320000E-3,31.430300E-3,1.499800E-3,100.000000E+0
600.000000E+0,907.224000E-3,1.638000E-3,-26.528900E-3,2.468200E-3,100.000000E+0
750.000000E+0,1.496990E+0,1.220000E-3,-461.862500E-3,3.516500E-3,100.000000E+0
1.000000E+3,1.019290E+0,5.500000E-3,140.215500E-3,4.205500E-3,100.000000E+0
1.200000E+3,2.182245E+0,4.185000E-3,30.410350E-3,572.050000E-6,100.000000E+0
1.500000E+3,1.966095E+0,865.000000E-6,42.393300E-3,87.400000E-6,100.000000E+0
2.000000E+3,1.781600E+0,430.000000E-6,97.905650E-3,1.470650E-3,100.000000E+0
2.500000E+3,1.644670E+0,6.480000E-3,78.235000E-3,2.154100E-3,100.000000E+0
3.000000E+3,1.479505E+0,6.975000E-3,87.431400E-3,4.595700E-3,100.000000E+0
4.000000E+3,1.765690E+0,149.999999E-6,-42.902800E-3,358.200000E-6,100.000000E+0
5.000000E+3,2.113010E+0,99.999991E-6,-29.892850E-3,290.150000E-6,100.000000E+0
6.000000E+3,2.196565E+0,1.005000E-3,-37.802800E-3,66.400000E-6,100.000000E+0
7.500000E+3,2.214595E+0,54.999990E-6,-40.027350E-3,339.850000E-6,100.000000E+0
10.000000E+3,2.216525E+0,125.000003E-6,-49.876800E-3,59.900000E-6,100.000000E+0
12.000000E+3,2.209860E+0,100.000004E-6,-60.195200E-3,273.900000E-6,100.000000E+0
15.000000E+3,2.206345E+0,895.000000E-6,-71.953100E-3,66.400000E-6,100.000000E+0
20.000000E+3,2.211370E+0,199.999999E-6,-94.192800E-3,136.300000E-6,100.000000E+0
25.000000E+3,2.196760E+0,249.999998E-6,-107.603500E-3,39.500000E-6,100.000000E+0
30.000000E+3,2.194720E+0,419.999999E-6,-124.646500E-3,682.500000E-6,100.000000E+0
40.000000E+3,2.206055E+0,1.965000E-3,-181.936000E-3,2.090000E-3,100.000000E+0
50.000000E+3,2.189475E+0,185.000004E-6,-194.824000E-3,229.000000E-6,100.000000E+0
60.000000E+3,2.189140E+0,260.000001E-6,-231.790500E-3,118.500000E-6,100.000000E+0
75.000000E+3,2.187695E+0,234.999999E-6,-290.340000E-3,339.000000E-6,100.000000E+0
100.000000E+3,2.183230E+0,150.000000E-6,-392.000000E-3,345.000000E-6,100.000000E+0
120.000000E+3,2.178080E+0,950.000000E-6,-474.355000E-3,456.000000E-6,100.000000E+0
150.000000E+3,2.161125E+0,734.999999E-6,-599.319000E-3,482.000000E-6,100.000000E+0
200.000000E+3,2.114005E+0,775.000000E-6,-942.864000E-3,202.000000E-6,100.000000E+0
