Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
14 09 52,298.93,295.91,0.0,0.0017756799166666667,0.001,1.7756799166666666,0.0017756799166666667,0.001,1.7756799166666666
14 09 57,298.81,295.75,0.0,0.0018088699,0.001,1.8088699,0.0018088699,0.001,1.8088699
14 10 02,298.81,295.75,0.0,0.0017886512666666667,0.001,1.7886512666666665,0.0017886512666666667,0.001,1.7886512666666665
14 10 07,298.7,295.58,0.0,0.0017575971166666664,0.001,1.7575971166666664,0.0017575971166666664,0.001,1.7575971166666664
14 10 11,298.7,295.58,0.0,0.0017311423833333334,0.001,1.7311423833333333,0.0017311423833333334,0.001,1.7311423833333333
14 10 16,298.7,295.41,0.0,0.0017595917666666666,0.001,1.7595917666666665,0.0017595917666666666,0.001,1.7595917666666665
14 10 21,298.58,295.41,0.0,0.00179001155,0.001,1.79001155,0.00179001155,0.001,1.79001155
14 10 26,298.58,295.25,0.0,0.0017771259499999997,0.001,1.7771259499999996,0.0017771259499999997,0.001,1.7771259499999996
14 10 30,298.58,295.25,0.0,0.0018147214166666665,0.001,1.8147214166666665,0.0018147214166666665,0.001,1.8147214166666665
14 10 35,298.47,295.08,0.0,0.0018310313666666668,0.001,1.8310313666666667,0.0018310313666666668,0.001,1.8310313666666667
14 10 40,298.47,295.08,0.0,0.0018297953,0.001,1.8297953,0.0018297953,0.001,1.8297953
14 10 45,298.35,294.91,0.0,0.0018075947833333331,0.001,1.807594783333333,0.0018075947833333331,0.001,1.807594783333333
14 10 49,298.35,294.91,0.0,0.0017707405833333335,0.001,1.7707405833333334,0.0017707405833333335,0.001,1.7707405833333334
14 10 54,298.35,294.75,0.0,0.0017731481666666668,0.001,1.7731481666666669,0.0017731481666666668,0.001,1.7731481666666669
14 10 59,298.24,294.75,0.0,0.0017492062500000002,0.001,1.74920625,0.0017492062500000002,0.001,1.74920625
14 11 04,298.24,294.58,0.0,0.0017512743833333335,0.001,1.7512743833333335,0.0017512743833333335,0.001,1.7512743833333335
14 11 09,298.24,294.58,0.0,0.0017724714833333335,0.001,1.7724714833333335,0.0017724714833333335,0.001,1.7724714833333335
14 11 13,298.1,294.41,0.0,0.00178233375,0.001,1.7823337499999998,0.00178233375,0.001,1.7823337499999998
14 11 18,298.1,294.41,0.0,0.0017703258333333332,0.001,1.7703258333333332,0.0017703258333333332,0.001,1.7703258333333332
14 11 23,298.1,294.25,0.0,0.0017756460666666668,0.001,1.775646066666667,0.0017756460666666668,0.001,1.775646066666667
14 11 28,297.99,294.25,0.0,0.0017838322666666663,0.001,1.7838322666666664,0.0017838322666666663,0.001,1.7838322666666664
14 11 32,297.99,294.08,0.0,0.0018148186166666667,0.001,1.8148186166666667,0.0018148186166666667,0.001,1.8148186166666667
14 11 37,297.87,294.08,0.0,0.0017811380666666666,0.001,1.7811380666666665,0.0017811380666666666,0.001,1.7811380666666665
14 11 42,297.87,293.91,0.0,0.0017703233166666667,0.001,1.7703233166666668,0.0017703233166666667,0.001,1.7703233166666668
14 11 47,297.87,293.91,0.0,0.0017888547833333332,0.001,1.7888547833333333,0.0017888547833333332,0.001,1.7888547833333333
14 11 51,297.76,293.75,0.0,0.0018047912833333334,0.001,1.8047912833333333,0.0018047912833333334,0.001,1.8047912833333333
14 11 56,297.76,293.75,0.0,0.001803643383333333,0.001,1.803643383333333,0.001803643383333333,0.001,1.803643383333333
14 12 01,297.64,293.58,0.0,0.0018176797500000003,0.001,1.8176797500000001,0.0018176797500000003,0.001,1.8176797500000001
14 12 06,297.64,293.58,0.0,0.0018107595999999999,0.001,1.8107596,0.0018107595999999999,0.001,1.8107596
14 12 10,297.64,293.41,0.0,0.0018352854666666663,0.001,1.8352854666666663,0.0018352854666666663,0.001,1.8352854666666663
14 12 15,297.53,293.41,0.0,0.0018456717166666664,0.001,1.8456717166666665,0.0018456717166666664,0.001,1.8456717166666665
14 12 20,297.53,293.25,0.0,0.001831136983333333,0.001,1.831136983333333,0.001831136983333333,0.001,1.831136983333333
14 12 25,297.53,293.25,0.0,0.0018308668333333333,0.001,1.8308668333333333,0.0018308668333333333,0.001,1.8308668333333333
14 12 29,297.41,293.08,0.0,0.0018105736666666665,0.001,1.8105736666666665,0.0018105736666666665,0.001,1.8105736666666665
