Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
13 45 24,299.76,298.0,0.0,0.0017190714166666666,0.001,1.7190714166666665,0.0017190714166666666,0.001,1.7190714166666665
13 45 29,299.76,298.0,0.0,0.0016114548666666666,0.001,1.6114548666666666,0.0016114548666666666,0.001,1.6114548666666666
13 45 34,299.76,298.0,0.0,0.001695287,0.001,1.695287,0.001695287,0.001,1.695287
13 45 38,299.76,298.0,0.0,0.0016677313333333334,0.001,1.6677313333333332,0.0016677313333333334,0.001,1.6677313333333332
13 45 43,299.76,298.0,0.0,0.001722819333333333,0.001,1.7228193333333328,0.001722819333333333,0.001,1.7228193333333328
13 45 48,299.76,298.0,0.0,0.00174196675,0.001,1.74196675,0.00174196675,0.001,1.74196675
13 45 53,299.76,298.0,0.0,0.0016180748999999998,0.001,1.6180748999999999,0.0016180748999999998,0.001,1.6180748999999999
13 45 57,299.76,298.0,0.0,0.0016835971833333333,0.001,1.6835971833333332,0.0016835971833333333,0.001,1.6835971833333332
13 46 02,299.76,298.0,0.0,0.0017665611333333336,0.001,1.7665611333333335,0.0017665611333333336,0.001,1.7665611333333335
13 46 07,299.64,298.0,0.0,0.0017192644999999998,0.001,1.7192644999999998,0.0017192644999999998,0.001,1.7192644999999998
13 46 12,299.64,298.0,0.0,0.0017478220833333335,0.001,1.7478220833333336,0.0017478220833333335,0.001,1.7478220833333336
13 46 16,299.64,298.0,0.0,0.0017818086833333335,0.001,1.7818086833333333,0.0017818086833333335,0.001,1.7818086833333333
13 46 21,299.64,298.0,0.0,0.0017369066833333331,0.001,1.736906683333333,0.0017369066833333331,0.001,1.736906683333333
13 46 26,299.64,298.0,0.0,0.0017940666499999998,0.001,1.7940666499999998,0.0017940666499999998,0.001,1.7940666499999998
13 46 30,299.64,298.0,0.0,0.00176815855,0.001,1.7681585499999999,0.00176815855,0.001,1.7681585499999999
13 46 35,299.64,298.0,0.0,0.0017212211833333333,0.001,1.7212211833333333,0.0017212211833333333,0.001,1.7212211833333333
13 46 40,299.64,298.0,0.0,0.0017855667333333332,0.001,1.7855667333333332,0.0017855667333333332,0.001,1.7855667333333332
13 46 45,299.64,298.0,0.0,0.0016985709666666668,0.001,1.6985709666666668,0.0016985709666666668,0.001,1.6985709666666668
13 46 49,299.64,298.0,0.0,0.0017066937833333335,0.001,1.7066937833333335,0.0017066937833333335,0.001,1.7066937833333335
13 46 54,299.64,298.0,0.0,0.00173477855,0.001,1.73477855,0.00173477855,0.001,1.73477855
13 46 59,299.64,298.0,0.0,0.0017462522833333334,0.001,1.7462522833333334,0.0017462522833333334,0.001,1.7462522833333334
13 47 03,299.64,298.0,0.0,0.0016948361666666665,0.001,1.6948361666666665,0.0016948361666666665,0.001,1.6948361666666665
13 47 08,299.53,298.0,0.0,0.0017127398666666662,0.001,1.7127398666666662,0.0017127398666666662,0.001,1.7127398666666662
13 47 13,299.64,298.0,0.0,0.00181210315,0.001,1.81210315,0.00181210315,0.001,1.81210315
13 47 18,299.64,298.0,0.0,0.0017317212833333334,0.001,1.7317212833333333,0.0017317212833333334,0.001,1.7317212833333333
13 47 22,299.64,298.0,0.0,0.0018054647166666667,0.001,1.8054647166666666,0.0018054647166666667,0.001,1.8054647166666666
13 47 27,299.53,298.0,0.0,0.0017991110833333334,0.001,1.7991110833333335,0.0017991110833333334,0.001,1.7991110833333335
13 47 32,299.53,298.0,0.0,0.00184254205,0.001,1.84254205,0.00184254205,0.001,1.84254205
13 47 36,299.53,298.0,0.0,0.00182388145,0.001,1.82388145,0.00182388145,0.001,1.82388145
13 47 41,299.53,298.0,0.0,0.0018210706333333332,0.001,1.821070633333333,0.0018210706333333332,0.001,1.821070633333333
13 47 46,299.53,298.0,0.0,0.0018303902666666667,0.001,1.8303902666666667,0.0018303902666666667,0.001,1.8303902666666667
13 47 51,299.53,298.0,0.0,0.0017860018999999998,0.001,1.7860018999999998,0.0017860018999999998,0.001,1.7860018999999998
13 47 55,299.53,298.0,0.0,0.0017228102,0.001,1.7228102,0.0017228102,0.001,1.7228102
13 48 00,299.53,298.0,0.0,0.0017347324,0.001,1.7347324,0.0017347324,0.001,1.7347324
13 48 05,299.53,298.0,0.0,0.0017201687833333333,0.001,1.7201687833333332,0.0017201687833333333,0.001,1.7201687833333332
13 48 10,299.53,298.0,0.0,0.001691368683333333,0.001,1.691368683333333,0.001691368683333333,0.001,1.691368683333333
13 48 14,299.53,298.0,0.0,0.0016596660166666667,0.001,1.6596660166666666,0.0016596660166666667,0.001,1.6596660166666666
13 48 19,299.53,298.0,0.0,0.0016555825166666668,0.001,1.6555825166666667,0.0016555825166666668,0.001,1.6555825166666667
13 48 24,299.53,298.0,0.0,0.0016656767333333331,0.001,1.665676733333333,0.0016656767333333331,0.001,1.665676733333333
13 48 28,299.53,298.0,0.0,0.0017070009166666666,0.001,1.7070009166666666,0.0017070009166666666,0.001,1.7070009166666666
13 48 33,299.53,298.0,0.0,0.0017095053166666667,0.001,1.7095053166666667,0.0017095053166666667,0.001,1.7095053166666667
13 48 38,299.53,298.0,0.0,0.0017142991166666666,0.001,1.7142991166666666,0.0017142991166666666,0.001,1.7142991166666666
13 48 43,299.53,298.0,0.0,0.0017035901833333334,0.001,1.7035901833333333,0.0017035901833333334,0.001,1.7035901833333333
13 48 47,299.53,298.0,0.0,0.0016875530833333331,0.001,1.6875530833333332,0.0016875530833333331,0.001,1.6875530833333332
13 48 52,299.53,298.0,0.0,0.001713872833333333,0.001,1.713872833333333,0.001713872833333333,0.001,1.713872833333333
13 48 57,299.53,298.0,0.0,0.0017225308,0.001,1.7225308,0.0017225308,0.001,1.7225308
13 49 01,299.64,298.0,0.0,0.0016805403333333335,0.001,1.6805403333333335,0.0016805403333333335,0.001,1.6805403333333335
