Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
17 36 12,48.78,48.79,100.0,0.023706733499999997,0.001,23.706733499999995,0.023706733499999997,0.001,23.706733499999995
17 36 16,48.77,48.92,100.0,0.0410635515,0.001,41.0635515,0.0410635515,0.001,41.0635515
17 36 21,48.76,49.0,84.0,0.0395337565,0.001,39.5337565,0.0395337565,0.001,39.5337565
17 36 25,48.74,49.0,100.0,0.034916372,0.001,34.916372,0.034916372,0.001,34.916372
17 36 29,48.72,49.0,100.0,0.03884511383333333,0.001,38.845113833333336,0.03884511383333333,0.001,38.845113833333336
17 36 33,48.68,49.0,100.0,0.042917003333333335,0.001,42.917003333333334,0.042917003333333335,0.001,42.917003333333334
17 36 38,48.65,48.66,100.0,0.044600971499999996,0.001,44.60097149999999,0.044600971499999996,0.001,44.60097149999999
17 36 42,48.64,48.79,44.0,0.04013721483333333,0.001,40.13721483333333,0.04013721483333333,0.001,40.13721483333333
17 36 46,48.62,48.93,100.0,0.040682494166666666,0.001,40.682494166666665,0.040682494166666666,0.001,40.682494166666665
17 36 51,48.59,49.06,100.0,0.04254100783333333,0.001,42.54100783333333,0.04254100783333333,0.001,42.54100783333333
17 36 55,48.54,49.19,100.0,0.04394341300000001,0.001,43.94341300000001,0.04394341300000001,0.001,43.94341300000001
17 36 59,48.48,49.33,100.0,0.04443121133333333,0.001,44.43121133333333,0.04443121133333333,0.001,44.43121133333333
17 37 03,48.44,49.46,100.0,0.040831448166666666,0.001,40.83144816666667,0.040831448166666666,0.001,40.83144816666667
17 37 08,48.42,49.59,100.0,0.04244422383333333,0.001,42.444223833333325,0.04244422383333333,0.001,42.444223833333325
17 37 12,48.41,49.73,100.0,0.04270708883333333,0.001,42.70708883333333,0.04270708883333333,0.001,42.70708883333333
17 37 16,48.41,49.86,100.0,0.04169979983333333,0.001,41.69979983333333,0.04169979983333333,0.001,41.69979983333333
17 37 20,48.4,49.99,100.0,0.04120178966666667,0.001,41.20178966666667,0.04120178966666667,0.001,41.20178966666667
17 37 24,48.4,50.13,100.0,0.04279151616666666,0.001,42.79151616666666,0.04279151616666666,0.001,42.79151616666666
17 37 29,48.39,50.26,100.0,0.04269959066666667,0.001,42.699590666666666,0.04269959066666667,0.001,42.699590666666666
17 37 33,48.38,50.39,100.0,0.040603397500000006,0.001,40.60339750000001,0.040603397500000006,0.001,40.60339750000001
17 37 37,48.36,50.53,100.0,0.04134809699999999,0.001,41.348096999999996,0.04134809699999999,0.001,41.348096999999996
17 37 42,48.34,50.66,100.0,0.044283725999999995,0.001,44.283725999999994,0.044283725999999995,0.001,44.283725999999994
17 37 46,48.32,50.79,100.0,0.04083184016666667,0.001,40.831840166666666,0.04083184016666667,0.001,40.831840166666666
17 37 50,48.31,50.93,100.0,0.042921550499999996,0.001,42.921550499999995,0.042921550499999996,0.001,42.921550499999995
17 37 54,48.31,51.06,100.0,0.0431963465,0.001,43.196346500000004,0.0431963465,0.001,43.196346500000004
17 37 58,48.3,51.19,100.0,0.0422119725,0.001,42.2119725,0.0422119725,0.001,42.2119725
17 38 03,48.3,51.33,100.0,0.043421442166666664,0.001,43.421442166666665,0.043421442166666664,0.001,43.421442166666665
17 38 07,48.29,51.46,100.0,0.04203156733333333,0.001,42.03156733333333,0.04203156733333333,0.001,42.03156733333333
17 38 11,48.29,51.59,100.0,0.042923837166666666,0.001,42.923837166666665,0.042923837166666666,0.001,42.923837166666665
17 38 15,48.28,51.73,100.0,0.04315794616666666,0.001,43.15794616666666,0.04315794616666666,0.001,43.15794616666666
17 38 20,48.28,51.86,100.0,0.04217891283333333,0.001,42.17891283333333,0.04217891283333333,0.001,42.17891283333333
17 38 24,48.28,51.99,100.0,0.042342510666666666,0.001,42.34251066666666,0.042342510666666666,0.001,42.34251066666666
17 38 28,48.28,52.13,100.0,0.03963136516666666,0.0008500000000000001,46.62513549019607,0.03963136516666666,0.0008500000000000001,46.62513549019607
17 38 32,48.28,52.26,100.0,0.027729700833333332,0.0001,277.29700833333334,0.027729700833333332,0.0001,277.29700833333334
