Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
13 01 46,302.49,295.0,0.0,0.0004868969333333333,0.001,0.4868969333333333,0.0004868969333333333,0.001,0.4868969333333333
13 01 51,302.49,295.0,0.0,0.0005885094333333333,0.001,0.5885094333333333,0.0005885094333333333,0.001,0.5885094333333333
13 01 56,302.49,295.0,0.0,0.0005935397666666666,0.001,0.5935397666666665,0.0005935397666666666,0.001,0.5935397666666665
13 02 42,302.25,295.0,0.0,0.0007141039,0.001,0.7141039,0.0007141039,0.001,0.7141039
13 02 47,302.25,295.0,0.0,0.0007210156166666667,0.001,0.7210156166666667,0.0007210156166666667,0.001,0.7210156166666667
13 02 52,302.25,295.0,0.0,0.0007346845166666667,0.001,0.7346845166666667,0.0007346845166666667,0.001,0.7346845166666667
13 03 17,302.13,295.0,0.0,0.0014864599666666665,0.001,1.4864599666666665,0.0014864599666666665,0.001,1.4864599666666665
13 03 22,302.13,295.0,0.0,0.0016140443,0.001,1.6140443,0.0016140443,0.001,1.6140443
13 03 27,302.13,295.0,0.0,0.0015045212999999999,0.001,1.5045212999999997,0.0015045212999999999,0.001,1.5045212999999997
13 03 31,302.13,295.0,0.0,0.0015821618166666667,0.001,1.5821618166666667,0.0015821618166666667,0.001,1.5821618166666667
13 03 36,302.13,295.0,0.0,0.0016368092666666668,0.001,1.6368092666666667,0.0016368092666666668,0.001,1.6368092666666667
13 03 41,302.02,295.0,0.0,0.0016851752166666667,0.001,1.6851752166666667,0.0016851752166666667,0.001,1.6851752166666667
13 03 45,302.02,295.0,0.0,0.0015475832166666665,0.001,1.5475832166666665,0.0015475832166666665,0.001,1.5475832166666665
13 03 50,302.02,295.0,0.0,0.0015325526,0.001,1.5325525999999998,0.0015325526,0.001,1.5325525999999998
13 03 55,302.02,295.0,0.0,0.0015506695166666664,0.001,1.5506695166666664,0.0015506695166666664,0.001,1.5506695166666664
13 04 00,302.02,295.0,0.0,0.001505696,0.001,1.505696,0.001505696,0.001,1.505696
13 04 04,302.02,295.0,0.0,0.0015161191,0.001,1.5161191,0.0015161191,0.001,1.5161191
13 04 09,302.02,295.0,0.0,0.0014278236666666665,0.001,1.4278236666666664,0.0014278236666666665,0.001,1.4278236666666664
13 04 14,301.9,295.0,0.0,0.0014127103833333334,0.001,1.4127103833333334,0.0014127103833333334,0.001,1.4127103833333334
13 04 18,301.9,295.0,0.0,0.0014096675333333333,0.001,1.4096675333333333,0.0014096675333333333,0.001,1.4096675333333333
13 04 23,301.9,295.0,0.0,0.0014569410333333333,0.001,1.4569410333333332,0.0014569410333333333,0.001,1.4569410333333332
13 04 28,301.9,295.0,0.0,0.0014914686166666666,0.001,1.4914686166666666,0.0014914686166666666,0.001,1.4914686166666666
13 04 32,301.9,295.0,0.0,0.00146090165,0.001,1.4609016499999998,0.00146090165,0.001,1.4609016499999998
13 04 37,301.9,295.0,0.0,0.00156867915,0.001,1.56867915,0.00156867915,0.001,1.56867915
13 04 42,301.9,295.0,0.0,0.00163803275,0.001,1.63803275,0.00163803275,0.001,1.63803275
13 04 46,301.9,295.0,0.0,0.0016468070333333334,0.001,1.6468070333333333,0.0016468070333333334,0.001,1.6468070333333333
13 04 51,301.76,295.0,0.0,0.0018988793499999997,0.001,1.8988793499999996,0.0018988793499999997,0.001,1.8988793499999996
13 04 56,301.76,295.0,0.0,0.0017992102333333332,0.001,1.799210233333333,0.0017992102333333332,0.001,1.799210233333333
13 05 00,301.76,295.0,0.0,0.0017775820666666665,0.001,1.7775820666666664,0.0017775820666666665,0.001,1.7775820666666664
13 05 05,301.76,295.0,0.0,0.0017068191666666666,0.001,1.7068191666666666,0.0017068191666666666,0.001,1.7068191666666666
13 05 10,301.76,295.0,0.0,0.0017130295,0.001,1.7130295,0.0017130295,0.001,1.7130295
13 05 14,301.76,295.0,0.0,0.0016987008166666666,0.001,1.6987008166666666,0.0016987008166666666,0.001,1.6987008166666666
13 05 19,301.76,295.0,0.0,0.0016702457666666669,0.001,1.6702457666666668,0.0016702457666666669,0.001,1.6702457666666668
13 05 24,301.76,295.0,0.0,0.0017156951833333333,0.001,1.7156951833333332,0.0017156951833333333,0.001,1.7156951833333332
13 05 28,301.64,295.0,0.0,0.0016622198833333333,0.001,1.6622198833333333,0.0016622198833333333,0.001,1.6622198833333333
13 05 33,301.64,295.0,0.0,0.0015225131666666669,0.001,1.522513166666667,0.0015225131666666669,0.001,1.522513166666667
13 05 38,301.64,295.0,0.0,0.0016430741166666664,0.001,1.6430741166666663,0.0016430741166666664,0.001,1.6430741166666663
13 05 43,301.64,295.0,0.0,0.0016930008833333334,0.001,1.6930008833333334,0.0016930008833333334,0.001,1.6930008833333334
13 05 47,301.64,295.0,0.0,0.0017272250333333333,0.001,1.7272250333333332,0.0017272250333333333,0.001,1.7272250333333332
13 05 52,301.64,295.0,0.0,0.00179406845,0.001,1.79406845,0.00179406845,0.001,1.79406845
13 05 57,301.64,295.0,0.0,0.0017292247333333332,0.001,1.7292247333333333,0.0017292247333333332,0.001,1.7292247333333333
13 06 02,301.64,295.0,0.0,0.0017157421833333332,0.001,1.7157421833333333,0.0017157421833333332,0.001,1.7157421833333333
