Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,100.000000E+0
25.000000E+0,12.572900E+0,0.000000E+0,272.940000E-3,0.000000E+0,100.000000E+0
30.000000E+0,12.572700E+0,0.000000E+0,177.783000E-3,0.000000E+0,100.000000E+0
40.000000E+0,12.592300E+0,0.000000E+0,164.229000E-3,0.000000E+0,100.000000E+0
50.000000E+0,12.539500E+0,0.000000E+0,117.947000E-3,0.000000E+0,100.000000E+0
60.000000E+0,12.587100E+0,0.000000E+0,88.960600E-3,0.000000E+0,100.000000E+0
75.000000E+0,12.555600E+0,0.000000E+0,64.926600E-3,0.000000E+0,100.000000E+0
100.000000E+0,12.565500E+0,0.000000E+0,74.660800E-3,0.000000E+0,100.000000E+0
120.000000E+0,12.606600E+0,0.000000E+0,41.514400E-3,0.000000E+0,100.000000E+0
150.000000E+0,12.590800E+0,0.000000E+0,67.233100E-3,0.000000E+0,100.000000E+0
200.000000E+0,12.574000E+0,0.000000E+0,29.227700E-3,0.000000E+0,100.000000E+0
250.000000E+0,12.584000E+0,0.000000E+0,17.008300E-3,0.000000E+0,100.000000E+0
300.000000E+0,12.565000E+0,0.000000E+0,20.460100E-3,0.000000E+0,100.000000E+0
400.000000E+0,12.567800E+0,0.000000E+0,20.464900E-3,0.000000E+0,100.000000E+0
500.000000E+0,12.575700E+0,0.000000E+0,13.371000E-3,0.000000E+0,100.000000E+0
600.000000E+0,12.576400E+0,0.000000E+0,17.239100E-3,0.000000E+0,100.000000E+0
750.000000E+0,12.570800E+0,0.000000E+0,9.881970E-3,0.000000E+0,100.000000E+0
1.000000E+3,12.576100E+0,0.000000E+0,17.343500E-3,0.000000E+0,100.000000E+0
1.200000E+3,12.578200E+0,0.000000E+0,18.112200E-3,0.000000E+0,100.000000E+0
1.500000E+3,12.575100E+0,0.000000E+0,19.720600E-3,0.000000E+0,100.000000E+0
2.000000E+3,12.574400E+0,0.000000E+0,23.668300E-3,0.000000E+0,100.000000E+0
2.500000E+3,12.573900E+0,0.000000E+0,27.392400E-3,0.000000E+0,100.000000E+0
3.000000E+3,12.575400E+0,0.000000E+0,32.414000E-3,0.000000E+0,100.000000E+0
4.000000E+3,12.573300E+0,0.000000E+0,42.195800E-3,0.000000E+0,100.000000E+0
5.000000E+3,12.576000E+0,0.000000E+0,50.432200E-3,0.000000E+0,100.000000E+0
6.000000E+3,12.577400E+0,0.000000E+0,60.462500E-3,0.000000E+0,100.000000E+0
7.500000E+3,12.578400E+0,0.000000E+0,76.824200E-3,0.000000E+0,100.000000E+0
10.000000E+3,12.578900E+0,0.000000E+0,100.193000E-3,0.000000E+0,100.000000E+0
12.000000E+3,12.579900E+0,0.000000E+0,119.610000E-3,0.000000E+0,100.000000E+0
15.000000E+3,12.579600E+0,0.000000E+0,148.179000E-3,0.000000E+0,100.000000E+0
20.000000E+3,12.583400E+0,0.000000E+0,192.836000E-3,0.000000E+0,100.000000E+0
25.000000E+3,12.581500E+0,0.000000E+0,239.138000E-3,0.000000E+0,100.000000E+0
30.000000E+3,12.586200E+0,0.000000E+0,284.169000E-3,0.000000E+0,100.000000E+0
40.000000E+3,12.587800E+0,0.000000E+0,375.969000E-3,0.000000E+0,100.000000E+0
50.000000E+3,12.589800E+0,0.000000E+0,466.844000E-3,0.000000E+0,100.000000E+0
60.000000E+3,12.592200E+0,0.000000E+0,556.190000E-3,0.000000E+0,100.000000E+0
75.000000E+3,12.595000E+0,0.000000E+0,690.169000E-3,0.000000E+0,100.000000E+0
100.000000E+3,12.569700E+0,0.000000E+0,912.404000E-3,0.000000E+0,100.000000E+0
120.000000E+3,12.594100E+0,0.000000E+0,1.082310E+0,0.000000E+0,100.000000E+0
150.000000E+3,12.588900E+0,0.000000E+0,1.336250E+0,0.000000E+0,100.000000E+0
200.000000E+3,12.568900E+0,0.000000E+0,1.746120E+0,0.000000E+0,100.000000E+0
