Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	Rrem2 (Ohm)				
82.913743E+0	300.000000E+0	300.340000E+0	0.000000E+0	78.000000E+0	30.763434E+0	1.735393E+0				
86.737961E+0	300.000000E+0	300.340000E+0	0.000000E+0	78.000000E+0	30.891636E+0	1.653007E+0				
90.577181E+0	300.000000E+0	300.340000E+0	0.000000E+0	78.000000E+0	30.721686E+0	1.809603E+0				
94.404399E+0	300.000000E+0	300.340000E+0	0.000000E+0	78.000000E+0	30.581522E+0	1.718862E+0				
98.279621E+0	300.000000E+0	300.340000E+0	0.000000E+0	77.000000E+0	30.774382E+0	1.781825E+0				
102.108840E+0	300.000000E+0	300.340000E+0	0.000000E+0	78.000000E+0	30.663316E+0	1.742382E+0				
105.923059E+0	300.000000E+0	300.340000E+0	0.000000E+0	79.000000E+0	30.800175E+0	1.782184E+0				
273.663652E+0	300.379289E+0	300.570000E+0	0.000000E+0	83.000000E+0	30.348766E+0	2.104782E+0				
277.541874E+0	300.379289E+0	300.570000E+0	0.000000E+0	92.000000E+0	30.206809E+0	1.719639E+0				
281.370093E+0	300.185378E+0	300.570000E+0	0.000000E+0	93.000000E+0	30.325906E+0	1.807640E+0				
285.204313E+0	299.993967E+0	300.690000E+0	0.000000E+0	90.000000E+0	30.234630E+0	1.713673E+0				
289.038532E+0	299.802256E+0	300.690000E+0	0.000000E+0	85.000000E+0	30.147037E+0	1.818374E+0				
292.870751E+0	299.610545E+0	300.690000E+0	293.597104E-3	78.000000E+0	30.200443E+0	1.800132E+0				
296.680969E+0	299.418934E+0	300.690000E+0	606.895114E-3	76.000000E+0	30.082662E+0	1.636723E+0				
300.500187E+0	299.228423E+0	300.690000E+0	606.895114E-3	68.000000E+0	30.110414E+0	1.783667E+0				
304.321406E+0	299.037462E+0	300.690000E+0	313.298010E-3	67.000000E+0	30.107989E+0	1.837994E+0				
308.140625E+0	298.846401E+0	300.690000E+0	0.000000E+0	57.000000E+0	30.072734E+0	1.760047E+0				
312.034847E+0	298.655440E+0	300.690000E+0	0.000000E+0	55.000000E+0	30.155671E+0	1.757701E+0				
315.863066E+0	298.460729E+0	300.690000E+0	0.000000E+0	51.000000E+0	30.082144E+0	1.719538E+0				
319.687285E+0	298.269318E+0	300.690000E+0	0.000000E+0	48.000000E+0	30.289455E+0	1.673919E+0				
323.523504E+0	298.078107E+0	300.690000E+0	0.000000E+0	45.000000E+0	30.354656E+0	1.774794E+0				
327.351723E+0	297.886296E+0	300.690000E+0	0.000000E+0	40.000000E+0	30.355356E+0	1.757830E+0				
331.181942E+0	297.694886E+0	300.690000E+0	0.000000E+0	37.000000E+0	30.165442E+0	1.802629E+0				
335.010161E+0	297.503375E+0	300.690000E+0	0.000000E+0	36.000000E+0	30.265832E+0	1.876459E+0				
338.846381E+0	297.311964E+0	300.690000E+0	0.000000E+0	31.000000E+0	30.291567E+0	1.854323E+0				
342.679600E+0	297.120153E+0	300.690000E+0	0.000000E+0	30.000000E+0	30.181012E+0	1.798813E+0				
346.509819E+0	296.928492E+0	300.570000E+0	0.000000E+0	28.000000E+0	30.235008E+0	1.696816E+0				
350.343039E+0	296.736981E+0	300.460000E+0	0.000000E+0	25.000000E+0	30.120663E+0	1.817101E+0				
354.173257E+0	296.545320E+0	300.460000E+0	-313.093628E-3	24.000000E+0	30.306201E+0	1.703473E+0				
358.000476E+0	296.353809E+0	300.340000E+0	-913.503071E-3	23.000000E+0	30.204312E+0	1.751357E+0				
361.830696E+0	296.162448E+0	300.220000E+0	-1.200580E+0	22.000000E+0	30.330558E+0	1.696846E+0				
365.660914E+0	295.970937E+0	300.110000E+0	-1.200540E+0	22.000000E+0	30.177394E+0	1.770926E+0				
369.495134E+0	295.779426E+0	299.990000E+0	-1.223309E+0	19.000000E+0	30.331366E+0	1.787541E+0				
373.357355E+0	295.587715E+0	299.880000E+0	-1.533290E+0	20.000000E+0	30.340785E+0	1.763073E+0				
377.191574E+0	295.394604E+0	299.640000E+0	-1.822061E+0	19.000000E+0	30.233489E+0	1.792526E+0				
381.024793E+0	295.202893E+0	299.530000E+0	-1.149854E+0	19.000000E+0	30.434750E+0	1.657093E+0				
384.884014E+0	295.011232E+0	299.280000E+0	-478.138598E-3	18.000000E+0	30.484322E+0	1.629131E+0				
388.719234E+0	294.818271E+0	299.160000E+0	-784.646234E-3	18.000000E+0	30.291259E+0	1.762425E+0				
392.554453E+0	294.626510E+0	298.810000E+0	-1.773322E+0	18.000000E+0	30.376509E+0	1.696986E+0				
396.398673E+0	294.434749E+0	298.700000E+0	-2.812974E+0	17.000000E+0	30.357834E+0	1.678746E+0				
400.232892E+0	294.242538E+0	298.350000E+0	-3.130766E+0	19.000000E+0	30.207044E+0	1.749012E+0				
404.091113E+0	294.050827E+0	298.240000E+0	-3.394922E+0	19.000000E+0	30.316835E+0	1.756903E+0				
407.924332E+0	293.857916E+0	297.870000E+0	-3.635784E+0	17.000000E+0	30.348451E+0	1.734305E+0				
411.760551E+0	293.666255E+0	297.640000E+0	-3.613780E+0	20.000000E+0	30.503987E+0	1.749647E+0				
415.594770E+0	293.474444E+0	297.410000E+0	-3.666448E+0	19.000000E+0	30.185705E+0	1.707724E+0				
419.428990E+0	293.282733E+0	297.180000E+0	-4.016318E+0	19.000000E+0	30.220194E+0	1.693858E+0				
423.264209E+0	293.091022E+0	296.840000E+0	-4.003531E+0	20.000000E+0	30.592284E+0	1.746645E+0				
427.093428E+0	292.899261E+0	296.720000E+0	-3.949290E+0	21.000000E+0	30.460703E+0	1.745839E+0				
430.927648E+0	292.707800E+0	296.480000E+0	-3.881730E+0	20.000000E+0	30.520553E+0	1.695926E+0				
434.758867E+0	292.516089E+0	296.130000E+0	-3.890746E+0	20.000000E+0	30.539612E+0	1.702793E+0				
438.592086E+0	292.324528E+0	295.910000E+0	-3.628654E+0	22.000000E+0	30.618207E+0	1.726973E+0				
442.430305E+0	292.132867E+0	295.560000E+0	-3.681272E+0	21.000000E+0	30.704381E+0	1.596259E+0				
446.267525E+0	291.940956E+0	295.340000E+0	-3.968312E+0	22.000000E+0	30.549504E+0	1.749609E+0				
450.097744E+0	291.749095E+0	295.110000E+0	-4.514592E+0	21.000000E+0	30.646160E+0	1.800197E+0				
453.925963E+0	291.557584E+0	294.750000E+0	-4.461391E+0	22.000000E+0	30.833519E+0	1.835420E+0				
457.790184E+0	291.366174E+0	294.520000E+0	-4.148410E+0	23.000000E+0	30.797806E+0	1.765127E+0				
461.622403E+0	291.172962E+0	294.180000E+0	-4.201769E+0	22.000000E+0	30.594563E+0	1.717525E+0				
465.457623E+0	290.981352E+0	293.960000E+0	-4.255172E+0	25.000000E+0	30.876888E+0	1.830408E+0				
469.288842E+0	290.789591E+0	293.730000E+0	-4.569513E+0	23.000000E+0	30.678249E+0	1.754184E+0				
473.127061E+0	290.598030E+0	293.500000E+0	-4.491791E+0	25.000000E+0	30.932481E+0	1.759544E+0				
476.964281E+0	290.406119E+0	293.170000E+0	-4.125060E+0	25.000000E+0	30.789723E+0	1.798569E+0				
480.807501E+0	290.214258E+0	292.940000E+0	-3.831670E+0	24.000000E+0	30.805479E+0	1.691321E+0				
484.637720E+0	290.022097E+0	292.700000E+0	-3.824830E+0	25.000000E+0	30.667988E+0	1.688026E+0				
488.476939E+0	289.830586E+0	292.470000E+0	-4.111299E+0	26.000000E+0	30.627001E+0	1.701926E+0				
492.320159E+0	289.638625E+0	292.140000E+0	-4.137920E+0	28.000000E+0	30.757149E+0	1.794706E+0				
496.155378E+0	289.446464E+0	292.020000E+0	-3.904363E+0	28.000000E+0	30.911855E+0	1.755347E+0				
500.002599E+0	289.254703E+0	291.690000E+0	-3.903791E+0	28.000000E+0	30.842755E+0	1.739117E+0				
503.837818E+0	289.062342E+0	291.460000E+0	-3.853773E+0	29.000000E+0	30.768222E+0	1.828220E+0				
507.669037E+0	288.870581E+0	291.240000E+0	-3.804225E+0	30.000000E+0	30.894854E+0	1.856386E+0				
511.491256E+0	288.679020E+0	291.020000E+0	-3.800049E+0	30.000000E+0	30.838762E+0	1.745299E+0				
515.317474E+0	288.487909E+0	290.680000E+0	-3.798220E+0	30.000000E+0	30.904554E+0	1.798723E+0				
519.181695E+0	288.296598E+0	290.570000E+0	-3.773518E+0	31.000000E+0	30.862831E+0	1.716064E+0				
523.000914E+0	288.103387E+0	290.240000E+0	-3.777694E+0	31.000000E+0	31.040340E+0	1.782376E+0				
526.829133E+0	287.912426E+0	290.130000E+0	-3.781204E+0	30.000000E+0	31.109661E+0	1.655133E+0				
530.659352E+0	287.721015E+0	289.790000E+0	-3.781204E+0	32.000000E+0	30.954570E+0	1.819812E+0				
534.529573E+0	287.529504E+0	289.680000E+0	-3.469213E+0	31.000000E+0	31.021562E+0	1.877444E+0				
538.359792E+0	287.335993E+0	289.460000E+0	-3.469979E+0	31.000000E+0	30.862645E+0	1.709705E+0				
542.222013E+0	287.144482E+0	289.240000E+0	-3.496668E+0	32.000000E+0	30.913972E+0	1.726899E+0				
546.051232E+0	286.951371E+0	289.020000E+0	-3.209629E+0	31.000000E+0	31.071049E+0	1.720567E+0				
549.876451E+0	286.759910E+0	288.780000E+0	-3.182333E+0	33.000000E+0	30.977065E+0	1.785991E+0				
553.701670E+0	286.568649E+0	288.670000E+0	-3.154746E+0	31.000000E+0	31.103232E+0	1.788436E+0				
557.532889E+0	286.377388E+0	288.450000E+0	-3.493505E+0	30.000000E+0	31.060671E+0	1.836955E+0				
561.385109E+0	286.185827E+0	288.230000E+0	-3.260418E+0	31.000000E+0	31.091280E+0	1.786381E+0				
565.210328E+0	285.993216E+0	288.010000E+0	-2.971889E+0	31.000000E+0	31.022865E+0	1.872851E+0				
569.037547E+0	285.801955E+0	287.900000E+0	-2.915396E+0	31.000000E+0	31.018246E+0	1.743104E+0				
572.865766E+0	285.610594E+0	287.680000E+0	-3.149082E+0	29.000000E+0	31.196991E+0	1.791319E+0				
576.718987E+0	285.419183E+0	287.460000E+0	-3.151991E+0	28.000000E+0	31.039675E+0	1.822302E+0				
580.543205E+0	285.226522E+0	287.240000E+0	-2.869164E+0	27.000000E+0	31.113845E+0	1.791526E+0				
584.374424E+0	285.035311E+0	287.130000E+0	-2.867968E+0	27.000000E+0	31.024920E+0	1.753255E+0				
588.200643E+0	284.843750E+0	287.020000E+0	-3.152840E+0	25.000000E+0	31.030498E+0	1.798678E+0				
592.031862E+0	284.652440E+0	286.800000E+0	-3.152392E+0	25.000000E+0	31.253961E+0	1.721507E+0				
595.862082E+0	284.460879E+0	286.690000E+0	-2.579583E+0	23.000000E+0	31.061059E+0	1.797049E+0				
599.687300E+0	284.269368E+0	286.580000E+0	-2.292918E+0	23.000000E+0	31.353486E+0	1.773884E+0				
603.515519E+0	284.078107E+0	286.360000E+0	-2.292357E+0	22.000000E+0	31.152075E+0	1.831696E+0				
607.339738E+0	283.886696E+0	286.260000E+0	-2.291387E+0	19.000000E+0	31.249366E+0	1.731044E+0				
611.167957E+0	283.695485E+0	286.150000E+0	-2.291387E+0	19.000000E+0	31.417709E+0	1.791774E+0				
614.995176E+0	283.504074E+0	285.930000E+0	-2.266644E+0	18.000000E+0	31.322677E+0	1.795173E+0				
618.825395E+0	283.312713E+0	285.820000E+0	-2.242683E+0	17.000000E+0	31.242773E+0	1.786105E+0				
622.651614E+0	283.121202E+0	285.710000E+0	-2.246502E+0	15.000000E+0	31.253183E+0	1.774031E+0				
626.471832E+0	282.929891E+0	285.600000E+0	-2.269903E+0	14.000000E+0	31.491578E+0	1.748920E+0				
630.295051E+0	282.738880E+0	285.490000E+0	-2.293790E+0	14.000000E+0	31.423446E+0	1.858482E+0				
634.124270E+0	282.547719E+0	285.380000E+0	-2.006225E+0	13.000000E+0	31.296454E+0	1.783667E+0				
637.954489E+0	282.356258E+0	285.170000E+0	-1.722546E+0	12.000000E+0	31.467594E+0	1.836562E+0				
641.784708E+0	282.164747E+0	285.060000E+0	-1.721282E+0	13.000000E+0	31.339317E+0	1.785756E+0				
645.606926E+0	281.973236E+0	284.950000E+0	-1.977047E+0	11.000000E+0	31.311150E+0	1.838017E+0				
649.435145E+0	281.782125E+0	284.750000E+0	-2.234503E+0	12.000000E+0	31.481074E+0	1.883174E+0				
653.270365E+0	281.590714E+0	284.530000E+0	-2.235172E+0	12.000000E+0	31.300025E+0	1.803245E+0				
657.126585E+0	281.398953E+0	284.430000E+0	-2.214038E+0	11.000000E+0	31.465991E+0	1.800904E+0				
660.954804E+0	281.206142E+0	284.210000E+0	-2.480029E+0	12.000000E+0	31.673165E+0	1.792508E+0				
664.783023E+0	281.014731E+0	283.990000E+0	-2.743862E+0	12.000000E+0	31.607860E+0	1.887508E+0				
668.631244E+0	280.823321E+0	283.670000E+0	-2.766835E+0	12.000000E+0	31.352221E+0	1.714017E+0				
672.460463E+0	280.630910E+0	283.560000E+0	-2.815074E+0	12.000000E+0	31.671294E+0	1.807596E+0				
676.291682E+0	280.439449E+0	283.240000E+0	-3.390491E+0	12.000000E+0	31.474473E+0	1.901607E+0				
680.135901E+0	280.247888E+0	283.020000E+0	-3.680915E+0	11.000000E+0	31.579781E+0	1.879146E+0				
683.966121E+0	280.055677E+0	282.810000E+0	-3.654281E+0	12.000000E+0	31.598190E+0	1.856487E+0				
687.799340E+0	279.864166E+0	282.590000E+0	-3.649685E+0	13.000000E+0	31.599028E+0	1.731421E+0				
691.626559E+0	279.672505E+0	282.380000E+0	-3.649685E+0	12.000000E+0	31.679468E+0	1.734104E+0				
695.461778E+0	279.481144E+0	282.160000E+0	-3.653195E+0	12.000000E+0	31.528811E+0	1.776660E+0				
699.291997E+0	279.289383E+0	281.950000E+0	-3.369567E+0	12.000000E+0	31.729823E+0	1.885969E+0				
703.118216E+0	279.097872E+0	281.740000E+0	-3.368687E+0	11.000000E+0	31.575665E+0	1.822144E+0				
706.942435E+0	278.906561E+0	281.520000E+0	-3.368980E+0	11.000000E+0	31.687393E+0	1.839612E+0				
710.756653E+0	278.715350E+0	281.310000E+0	-3.343435E+0	12.000000E+0	31.483668E+0	1.860685E+0				
714.568871E+0	278.524639E+0	281.110000E+0	-3.344755E+0	13.000000E+0	31.703012E+0	1.720822E+0				
718.366088E+0	278.334028E+0	280.900000E+0	-3.345196E+0	14.000000E+0	31.634205E+0	1.805011E+0				
722.167305E+0	278.144167E+0	280.690000E+0	-3.318784E+0	13.000000E+0	31.580483E+0	1.844594E+0				
726.005525E+0	277.954106E+0	280.470000E+0	-3.265813E+0	14.000000E+0	31.551090E+0	1.811781E+0				
729.804742E+0	277.762195E+0	280.260000E+0	-3.239104E+0	13.000000E+0	31.614270E+0	1.901141E+0				
733.679964E+0	277.572235E+0	280.050000E+0	-3.292677E+0	16.000000E+0	31.847631E+0	1.948393E+0				
737.475181E+0	277.378473E+0	279.730000E+0	-3.346971E+0	15.000000E+0	31.632951E+0	1.905333E+0				
741.272398E+0	277.188713E+0	279.620000E+0	-3.347544E+0	15.000000E+0	31.666350E+0	1.853172E+0				
745.070616E+0	276.998852E+0	279.310000E+0	-3.606751E+0	14.000000E+0	31.746473E+0	1.817258E+0				
748.893834E+0	276.808941E+0	279.110000E+0	-3.604254E+0	14.000000E+0	31.874598E+0	1.812103E+0				
752.703052E+0	276.617780E+0	278.900000E+0	-3.604254E+0	14.000000E+0	31.965570E+0	1.953833E+0				
756.516270E+0	276.427319E+0	278.690000E+0	-3.553598E+0	14.000000E+0	31.708709E+0	1.808485E+0				
760.353490E+0	276.236658E+0	278.370000E+0	-3.500962E+0	15.000000E+0	31.927990E+0	1.943957E+0				
764.141706E+0	276.044797E+0	278.270000E+0	-3.495396E+0	14.000000E+0	31.775894E+0	1.987781E+0				
767.960925E+0	275.855386E+0	278.060000E+0	-3.541550E+0	14.000000E+0	31.842587E+0	1.900741E+0				
771.788144E+0	275.664425E+0	277.850000E+0	-3.568650E+0	13.000000E+0	31.934538E+0	1.937653E+0				
775.587361E+0	275.473065E+0	277.640000E+0	-3.284193E+0	14.000000E+0	32.015990E+0	1.772536E+0				
779.384578E+0	275.283104E+0	277.550000E+0	-2.998897E+0	14.000000E+0	31.836540E+0	1.753856E+0				
783.198796E+0	275.093243E+0	277.340000E+0	-2.998324E+0	14.000000E+0	31.892860E+0	1.873756E+0				
787.014015E+0	274.902532E+0	277.130000E+0	-2.972372E+0	15.000000E+0	32.100332E+0	1.796912E+0				
790.841234E+0	274.711771E+0	277.030000E+0	-2.660073E+0	15.000000E+0	31.893467E+0	1.907044E+0				
794.674453E+0	274.520410E+0	276.710000E+0	-2.659644E+0	14.000000E+0	32.080855E+0	1.908857E+0				
798.498672E+0	274.328749E+0	276.610000E+0	-2.687283E+0	14.000000E+0	31.969108E+0	1.960659E+0				
802.320890E+0	274.137538E+0	276.300000E+0	-3.001724E+0	14.000000E+0	31.923861E+0	1.783501E+0				
806.173110E+0	273.946427E+0	276.210000E+0	-3.001438E+0	15.000000E+0	32.191913E+0	1.800592E+0				
809.976328E+0	273.753816E+0	275.900000E+0	-3.263079E+0	14.000000E+0	31.921550E+0	1.899626E+0				
813.751544E+0	273.563655E+0	275.790000E+0	-3.212514E+0	14.000000E+0	32.207876E+0	1.894534E+0				
817.524760E+0	273.374894E+0	275.480000E+0	-3.164021E+0	14.000000E+0	32.046496E+0	1.902676E+0				
821.332977E+0	273.186234E+0	275.370000E+0	-3.194458E+0	15.000000E+0	32.278128E+0	1.770612E+0				
825.155196E+0	272.995823E+0	275.170000E+0	-3.252659E+0	14.000000E+0	32.049974E+0	1.891295E+0				
828.966414E+0	272.804712E+0	274.980000E+0	-3.310815E+0	14.000000E+0	31.956717E+0	1.799206E+0				
832.748631E+0	272.614151E+0	274.870000E+0	-3.020962E+0	13.000000E+0	32.249008E+0	1.868526E+0				
836.531847E+0	272.425040E+0	274.560000E+0	-2.938354E+0	14.000000E+0	32.311642E+0	1.873056E+0				
840.307063E+0	272.235879E+0	274.460000E+0	-2.614679E+0	13.000000E+0	32.153756E+0	1.948517E+0				
844.081279E+0	272.047119E+0	274.250000E+0	-2.898215E+0	14.000000E+0	32.409977E+0	1.776934E+0				
847.864495E+0	271.858408E+0	274.040000E+0	-2.956952E+0	14.000000E+0	32.170851E+0	1.969628E+0				
851.639711E+0	271.669247E+0	273.850000E+0	-2.991416E+0	15.000000E+0	32.413715E+0	1.849485E+0				
855.440928E+0	271.480486E+0	273.540000E+0	-2.998457E+0	14.000000E+0	32.363073E+0	1.904044E+0				
859.216145E+0	271.290425E+0	273.340000E+0	-2.966592E+0	14.000000E+0	32.331810E+0	1.852629E+0				
862.986360E+0	271.101664E+0	273.130000E+0	-3.462229E+0	14.000000E+0	32.445118E+0	1.933428E+0				
866.768576E+0	270.913154E+0	272.940000E+0	-3.693332E+0	15.000000E+0	32.450396E+0	1.892589E+0				
870.543792E+0	270.724043E+0	272.740000E+0	-3.720522E+0	15.000000E+0	32.469651E+0	1.833939E+0				
874.318008E+0	270.535282E+0	272.530000E+0	-3.460208E+0	14.000000E+0	32.239660E+0	1.869212E+0				
878.095224E+0	270.346571E+0	272.330000E+0	-3.147034E+0	15.000000E+0	32.509182E+0	1.886101E+0				
881.867440E+0	270.157710E+0	272.120000E+0	-3.146893E+0	14.000000E+0	32.423662E+0	1.849628E+0				
885.660657E+0	269.969100E+0	271.930000E+0	-3.174744E+0	12.000000E+0	32.272374E+0	1.839949E+0				
889.478875E+0	269.779439E+0	271.730000E+0	-3.231987E+0	12.000000E+0	32.547070E+0	1.869782E+0				
893.312095E+0	269.588528E+0	271.630000E+0	-3.205350E+0	13.000000E+0	32.567780E+0	1.844658E+0				
897.138313E+0	269.396867E+0	271.420000E+0	-3.146513E+0	12.000000E+0	32.594932E+0	1.938508E+0				
900.958532E+0	269.205556E+0	271.230000E+0	-2.852432E+0	13.000000E+0	32.627732E+0	1.910766E+0				
904.801752E+0	269.014545E+0	271.030000E+0	-2.613532E+0	12.000000E+0	32.564527E+0	1.770157E+0				
908.637971E+0	268.822384E+0	270.930000E+0	-2.639154E+0	12.000000E+0	32.747359E+0	1.871418E+0				
912.461190E+0	268.630573E+0	270.830000E+0	-2.872270E+0	12.000000E+0	32.574258E+0	1.956329E+0				
916.284409E+0	268.439412E+0	270.620000E+0	-2.846356E+0	10.000000E+0	32.635092E+0	1.873582E+0				
920.110627E+0	268.248251E+0	270.330000E+0	-2.327931E+0	10.000000E+0	32.471719E+0	1.840167E+0				
923.927845E+0	268.056940E+0	270.230000E+0	-2.132933E+0	11.000000E+0	32.491197E+0	1.821383E+0				
927.772066E+0	267.866079E+0	269.930000E+0	-2.668188E+0	11.000000E+0	32.631003E+0	2.043315E+0				
931.599285E+0	267.673868E+0	269.830000E+0	-3.162596E+0	11.000000E+0	32.574638E+0	1.931570E+0				
935.422503E+0	267.482507E+0	269.540000E+0	-3.389255E+0	11.000000E+0	32.619325E+0	1.831257E+0				
939.268723E+0	267.291347E+0	269.340000E+0	-3.123784E+0	9.000000E+0	32.709791E+0	1.903359E+0				
943.082941E+0	267.099036E+0	269.030000E+0	-3.132568E+0	10.000000E+0	32.818378E+0	1.889901E+0				
946.903160E+0	266.908325E+0	268.850000E+0	-3.381112E+0	10.000000E+0	32.492605E+0	1.844170E+0				
950.730379E+0	266.717314E+0	268.640000E+0	-3.678665E+0	10.000000E+0	32.892173E+0	1.864380E+0				
954.560598E+0	266.525953E+0	268.440000E+0	-3.944397E+0	9.000000E+0	32.604171E+0	1.938538E+0				
958.389817E+0	266.334442E+0	268.260000E+0	-3.679792E+0	8.000000E+0	32.584334E+0	2.017164E+0				
962.211035E+0	266.142981E+0	268.160000E+0	-3.411000E+0	9.000000E+0	32.684136E+0	1.960640E+0				
966.036254E+0	265.951920E+0	267.960000E+0	-3.117374E+0	8.000000E+0	32.966053E+0	1.943695E+0				
969.859473E+0	265.760659E+0	267.850000E+0	-2.827585E+0	7.000000E+0	32.930588E+0	1.910985E+0				
973.736694E+0	265.569498E+0	267.570000E+0	-2.539728E+0	8.000000E+0	32.967631E+0	1.971492E+0				
977.567914E+0	265.375637E+0	267.470000E+0	-2.357002E+0	8.000000E+0	32.875377E+0	1.979290E+0				
981.390132E+0	265.184076E+0	267.170000E+0	-2.648021E+0	8.000000E+0	32.756893E+0	1.979067E+0				
985.211351E+0	264.992965E+0	267.070000E+0	-2.860006E+0	8.000000E+0	32.748782E+0	2.119101E+0				
989.046570E+0	264.801904E+0	266.880000E+0	-3.099304E+0	6.000000E+0	32.863923E+0	1.983655E+0				
992.860788E+0	264.610143E+0	266.680000E+0	-3.123555E+0	7.000000E+0	32.984816E+0	1.900479E+0				
996.686007E+0	264.419432E+0	266.580000E+0	-2.879135E+0	6.000000E+0	32.900939E+0	1.905882E+0				
1.000529E+3	264.228171E+0	266.380000E+0	-2.838869E+0	5.000000E+0	32.928896E+0	1.928962E+0				
1.004363E+3	264.036010E+0	266.200000E+0	-2.564775E+0	6.000000E+0	33.002402E+0	2.059865E+0				
1.008170E+3	263.844299E+0	266.000000E+0	-2.587443E+0	5.000000E+0	32.850424E+0	1.979050E+0				
1.011968E+3	263.653988E+0	265.800000E+0	-2.559748E+0	5.000000E+0	33.216499E+0	1.867971E+0				
1.015806E+3	263.464078E+0	265.620000E+0	-2.766057E+0	5.000000E+0	33.278496E+0	2.009023E+0				
1.019602E+3	263.272167E+0	265.420000E+0	-3.025841E+0	5.000000E+0	33.153757E+0	1.919894E+0				
1.023402E+3	263.082356E+0	265.220000E+0	-3.028046E+0	4.000000E+0	33.168780E+0	1.917486E+0				
1.027212E+3	262.892395E+0	265.040000E+0	-3.031927E+0	4.000000E+0	32.968501E+0	1.951453E+0				
1.031007E+3	262.701884E+0	264.840000E+0	-3.034114E+0	4.000000E+0	33.219337E+0	1.870974E+0				
1.034798E+3	262.512123E+0	264.640000E+0	-3.032168E+0	4.000000E+0	33.128576E+0	1.908132E+0				
1.038591E+3	262.322562E+0	264.460000E+0	-3.029318E+0	4.000000E+0	33.311403E+0	1.901248E+0				
1.042394E+3	262.132901E+0	264.260000E+0	-3.028360E+0	4.000000E+0	33.458958E+0	1.867652E+0				
1.046192E+3	261.942791E+0	264.080000E+0	-3.027326E+0	4.000000E+0	33.200003E+0	1.927603E+0				
1.050036E+3	261.752880E+0	263.880000E+0	-3.028748E+0	3.000000E+0	33.407100E+0	1.937418E+0				
1.053835E+3	261.560669E+0	263.680000E+0	-2.978546E+0	3.000000E+0	33.338600E+0	1.873721E+0				
1.057641E+3	261.370708E+0	263.580000E+0	-2.981397E+0	2.000000E+0	33.421518E+0	2.009614E+0				
1.061442E+3	261.180397E+0	263.400000E+0	-3.034022E+0	2.000000E+0	33.423918E+0	2.129008E+0				
1.065250E+3	260.990386E+0	263.210000E+0	-2.821880E+0	3.000000E+0	33.321687E+0	1.917430E+0				
1.069086E+3	260.799975E+0	263.030000E+0	-2.560067E+0	2.000000E+0	33.485317E+0	1.948465E+0				
1.072887E+3	260.608164E+0	262.830000E+0	-2.483103E+0	2.000000E+0	33.212137E+0	2.005974E+0				
1.076693E+3	260.418103E+0	262.530000E+0	-2.667273E+0	2.000000E+0	33.343584E+0	2.134309E+0				
1.080499E+3	260.227843E+0	262.450000E+0	-2.922245E+0	2.000000E+0	33.547591E+0	2.049995E+0				
1.084344E+3	260.037532E+0	262.260000E+0	-3.251754E+0	2.000000E+0	33.622769E+0	1.940034E+0				
1.088143E+3	259.845271E+0	262.060000E+0	-3.277254E+0	2.000000E+0	33.637642E+0	1.916809E+0				
