Tiempo (s),Setpoint (K),Temperatura (K),dT/dt (K/min),Potencia_LS (%),Z_40Hz (Ohm),Fase_40Hz,Z_50kHz (Ohm),Fase_50kHz,V_Arduino (V),Vac (mV),Vdc (mV),P,I,D
863.356381E+0,281.933437E+0,290.460000E+0,-122.532727E-3,0.000000E+0,1.441066E+0,3.370706E+0,1.841860E+0,-18.430900E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
908.314952E+0,280.810847E+0,290.130000E+0,-247.302154E-3,0.000000E+0,1.403584E+0,4.168476E+0,1.847246E+0,-18.538220E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
953.197520E+0,279.686883E+0,289.910000E+0,-298.518009E-3,0.000000E+0,1.396718E+0,3.758294E+0,1.853374E+0,-18.625640E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.001412E+3,278.564819E+0,289.460000E+0,-322.902865E-3,0.000000E+0,1.356976E+0,3.609898E+0,1.862574E+0,-18.721040E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.046306E+3,277.359450E+0,288.890000E+0,-345.082912E-3,0.000000E+0,1.346970E+0,4.692454E+0,1.873588E+0,-18.786340E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.091185E+3,276.237111E+0,288.230000E+0,-388.783461E-3,0.000000E+0,1.354904E+0,4.512478E+0,1.889580E+0,-18.786660E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.136075E+3,275.115122E+0,287.460000E+0,-485.473367E-3,0.000000E+0,1.301560E+0,4.105952E+0,1.907126E+0,-18.965900E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.180962E+3,273.992882E+0,286.580000E+0,-637.059099E-3,0.000000E+0,1.303436E+0,3.624284E+0,1.926624E+0,-18.898140E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.225840E+3,272.870718E+0,285.380000E+0,-811.718735E-3,0.000000E+0,1.348724E+0,3.701292E+0,1.952740E+0,-18.534640E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.270724E+3,271.748754E+0,283.990000E+0,-960.200085E-3,0.000000E+0,1.433354E+0,3.383776E+0,1.979070E+0,-18.251460E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.315602E+3,270.626665E+0,282.160000E+0,-1.149608E+0,0.000000E+0,1.381184E+0,4.562378E+0,2.010626E+0,-18.427120E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.360472E+3,269.504701E+0,280.050000E+0,-1.408093E+0,0.000000E+0,1.401378E+0,4.052578E+0,2.042334E+0,-18.409680E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.405366E+3,268.382962E+0,277.740000E+0,-1.757964E+0,0.000000E+0,1.416202E+0,4.334998E+0,2.076318E+0,-18.558780E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.450269E+3,267.260597E+0,275.270000E+0,-2.172545E+0,0.000000E+0,1.372160E+0,3.544034E+0,2.115032E+0,-18.741300E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.495133E+3,266.138033E+0,272.530000E+0,-2.580268E+0,0.000000E+0,1.291016E+0,3.638250E+0,2.157722E+0,-19.372580E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.540021E+3,265.016444E+0,269.440000E+0,-2.927438E+0,3.000000E+0,942.103200E-3,2.924151E+0,2.202960E+0,-20.329920E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.584905E+3,263.894230E+0,265.900000E+0,-3.210219E+0,23.000000E+0,988.311600E-3,82.337000E-3,2.242682E+0,-19.982920E+0,880.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.629785E+3,262.772141E+0,262.630000E+0,-3.524549E+0,70.000000E+0,1.041364E+0,1.451217E+0,2.283314E+0,-19.947580E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.674674E+3,261.650126E+0,259.720000E+0,-3.937001E+0,100.000000E+0,1.050770E+0,5.744680E-3,2.314740E+0,-20.012520E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.719551E+3,260.527912E+0,258.310000E+0,-4.293516E+0,100.000000E+0,995.750800E-3,460.539200E-3,2.333710E+0,-20.271020E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.764434E+3,259.405973E+0,258.490000E+0,-4.371248E+0,91.000000E+0,789.879800E-3,-607.655600E-3,2.348656E+0,-20.836700E+0,4.500000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.809328E+3,258.283909E+0,258.780000E+0,-3.856676E+0,91.000000E+0,675.789200E-3,-4.777631E+0,2.367488E+0,-21.590060E+0,4.005000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.854218E+3,257.161545E+0,258.310000E+0,-2.613430E+0,98.000000E+0,552.098200E-3,-17.646940E+0,2.394478E+0,-23.088480E+0,3.510000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.899104E+3,256.039306E+0,257.380000E+0,-1.131861E+0,100.000000E+0,380.227000E-3,-17.311980E+0,2.413808E+0,-23.380420E+0,3.895000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.943985E+3,254.917166E+0,256.470000E+0,-209.456213E-3,100.000000E+0,370.798000E-3,-19.350240E+0,2.436142E+0,-24.210200E+0,4.390000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
1.988871E+3,253.795127E+0,255.640000E+0,-247.282820E-3,100.000000E+0,423.485000E-3,-20.489000E+0,2.461418E+0,-25.280720E+0,4.500000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.033798E+3,252.672988E+0,254.720000E+0,-761.936129E-3,100.000000E+0,446.617800E-3,-28.260240E+0,2.478688E+0,-25.598620E+0,4.500000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.078653E+3,251.549799E+0,253.730000E+0,-1.109510E+0,100.000000E+0,447.562400E-3,-27.860760E+0,2.490884E+0,-25.628060E+0,4.500000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.123534E+3,250.428435E+0,252.640000E+0,-1.187317E+0,100.000000E+0,422.574600E-3,-20.075820E+0,2.513126E+0,-26.571920E+0,4.500000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.168425E+3,249.306395E+0,251.660000E+0,-1.202842E+0,100.000000E+0,470.745800E-3,-10.862782E+0,2.471268E+0,-21.596760E+0,4.500000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.213312E+3,248.184131E+0,250.690000E+0,-1.278754E+0,100.000000E+0,785.662000E-3,-1.178675E+0,2.477202E+0,-21.008760E+0,4.500000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.258195E+3,247.061967E+0,249.530000E+0,-1.350223E+0,100.000000E+0,826.594600E-3,66.550846E-3,2.483730E+0,-21.014680E+0,4.500000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.303093E+3,245.939878E+0,248.570000E+0,-1.359158E+0,100.000000E+0,827.567600E-3,286.048400E-3,2.489046E+0,-20.906560E+0,4.500000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.347978E+3,244.817439E+0,247.250000E+0,-1.370122E+0,95.000000E+0,902.180200E-3,2.619676E+0,2.491392E+0,-20.792920E+0,4.500000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.392865E+3,243.695299E+0,246.400000E+0,-1.381214E+0,90.000000E+0,887.247800E-3,2.346050E+0,2.493176E+0,-20.809920E+0,4.225000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.437757E+3,242.573135E+0,245.360000E+0,-1.454695E+0,86.000000E+0,887.187400E-3,1.096146E+0,2.491042E+0,-20.634040E+0,3.675000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.482658E+3,241.450821E+0,244.330000E+0,-1.463596E+0,80.000000E+0,867.444000E-3,-1.043889E+0,2.499346E+0,-21.850820E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.527543E+3,240.328307E+0,243.310000E+0,-1.412370E+0,74.000000E+0,389.935200E-3,-14.750440E+0,2.511236E+0,-23.373740E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.572425E+3,239.206193E+0,242.290000E+0,-1.365539E+0,70.000000E+0,458.094800E-3,-21.717840E+0,2.504184E+0,-22.540680E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.617312E+3,238.084129E+0,241.200000E+0,-1.338739E+0,66.000000E+0,535.480400E-3,-12.578020E+0,2.502180E+0,-22.101120E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.662204E+3,236.961964E+0,240.020000E+0,-1.372215E+0,63.000000E+0,472.584000E-3,-14.185048E+0,2.518110E+0,-23.502500E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.707186E+3,235.839650E+0,238.870000E+0,-1.381250E+0,60.000000E+0,455.493000E-3,-26.751360E+0,2.516424E+0,-22.956140E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.752063E+3,234.715111E+0,237.710000E+0,-1.430290E+0,57.000000E+0,411.527400E-3,-19.897140E+0,2.529940E+0,-23.904520E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.796967E+3,233.593172E+0,236.570000E+0,-1.494283E+0,53.000000E+0,401.635800E-3,-13.867700E+0,2.531106E+0,-23.592120E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.841857E+3,232.470582E+0,235.510000E+0,-1.538326E+0,51.000000E+0,417.140200E-3,-20.371780E+0,2.530584E+0,-23.041560E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.886743E+3,231.348343E+0,234.390000E+0,-1.544998E+0,47.000000E+0,472.679200E-3,-24.079220E+0,2.531212E+0,-22.540860E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.931644E+3,230.226179E+0,233.260000E+0,-1.516510E+0,43.000000E+0,520.054600E-3,-10.218540E+0,2.535094E+0,-22.316440E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
2.976533E+3,229.103665E+0,232.080000E+0,-1.488025E+0,42.000000E+0,566.536800E-3,-11.229938E+0,2.538262E+0,-21.885700E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.021430E+3,227.981426E+0,230.820000E+0,-1.476853E+0,41.000000E+0,678.629600E-3,-10.466114E+0,2.544230E+0,-21.780240E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.066315E+3,226.859011E+0,229.640000E+0,-1.501371E+0,40.000000E+0,686.938200E-3,-10.910870E+0,2.552266E+0,-22.010300E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.111201E+3,225.736872E+0,228.490000E+0,-1.559232E+0,33.000000E+0,644.316800E-3,-14.138684E+0,2.555728E+0,-21.765960E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.156089E+3,224.614733E+0,227.560000E+0,-1.601585E+0,30.000000E+0,747.562600E-3,-2.792964E+0,2.559674E+0,-21.429060E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.200985E+3,223.492544E+0,226.640000E+0,-1.606150E+0,27.000000E+0,913.068400E-3,3.005760E+0,2.563094E+0,-20.861480E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.245864E+3,222.370130E+0,225.440000E+0,-1.526026E+0,26.000000E+0,987.569600E-3,-759.723400E-3,2.571206E+0,-20.789700E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.290753E+3,221.248166E+0,224.150000E+0,-1.394588E+0,26.000000E+0,999.247600E-3,-690.633400E-3,2.579812E+0,-20.830880E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.335644E+3,220.125926E+0,222.960000E+0,-1.347781E+0,22.000000E+0,1.018102E+0,-71.236700E-3,2.587260E+0,-20.787720E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.380516E+3,219.003662E+0,221.850000E+0,-1.439153E+0,21.000000E+0,1.057958E+0,235.262100E-3,2.593860E+0,-20.600820E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.425400E+3,217.881848E+0,220.750000E+0,-1.579514E+0,20.000000E+0,1.160438E+0,1.381452E+0,2.601164E+0,-20.450480E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.470297E+3,216.759759E+0,219.660000E+0,-1.619683E+0,16.000000E+0,1.232090E+0,1.706032E+0,2.608348E+0,-20.354740E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.515208E+3,215.637320E+0,218.570000E+0,-1.557366E+0,14.000000E+0,1.268588E+0,2.518286E+0,2.615870E+0,-20.237700E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.560084E+3,214.514555E+0,217.420000E+0,-1.492758E+0,12.000000E+0,1.294876E+0,2.381496E+0,2.624938E+0,-20.290920E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.604960E+3,213.392666E+0,216.290000E+0,-1.465778E+0,11.000000E+0,1.213528E+0,2.470194E+0,2.638964E+0,-20.811140E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.649842E+3,212.270752E+0,215.160000E+0,-1.472296E+0,10.000000E+0,949.155200E-3,3.374726E+0,2.652062E+0,-21.318800E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.694728E+3,211.148713E+0,214.040000E+0,-1.492509E+0,8.000000E+0,885.313400E-3,850.007400E-3,2.664648E+0,-21.678820E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.739609E+3,210.026549E+0,213.000000E+0,-1.510605E+0,5.000000E+0,800.597600E-3,-2.599767E+0,2.678976E+0,-22.248080E+0,1.780000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.784514E+3,208.904535E+0,211.970000E+0,-1.512933E+0,4.000000E+0,648.553000E-3,-11.158960E+0,2.693066E+0,-22.667080E+0,1.480000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.829391E+3,207.781895E+0,210.880000E+0,-1.486112E+0,2.000000E+0,492.989200E-3,-20.399852E+0,2.715806E+0,-23.733920E+0,1.240000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.874282E+3,206.659981E+0,209.800000E+0,-1.443632E+0,1.000000E+0,421.216400E-3,-10.075238E+0,2.737694E+0,-24.347240E+0,1.060000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.919161E+3,205.537717E+0,208.790000E+0,-1.414595E+0,0.000000E+0,436.390800E-3,-9.686466E+0,2.758254E+0,-24.611540E+0,880.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
3.964052E+3,204.415728E+0,207.730000E+0,-1.416823E+0,0.000000E+0,418.203400E-3,-16.851520E+0,2.782226E+0,-24.976900E+0,760.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.008941E+3,203.293464E+0,206.670000E+0,-1.421361E+0,0.000000E+0,412.255200E-3,-17.659260E+0,2.810518E+0,-25.466020E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.053837E+3,202.171224E+0,205.490000E+0,-1.410285E+0,0.000000E+0,453.445800E-3,-16.755380E+0,2.844362E+0,-26.204940E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.098725E+3,201.048835E+0,204.270000E+0,-1.399076E+0,0.000000E+0,448.944000E-3,-17.959040E+0,2.898534E+0,-28.137680E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.143616E+3,199.926621E+0,202.920000E+0,-1.432412E+0,0.000000E+0,411.781400E-3,-18.034760E+0,2.931422E+0,-28.476180E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.188537E+3,198.804357E+0,201.530000E+0,-1.505849E+0,1.000000E+0,408.868400E-3,-14.802660E+0,2.964372E+0,-28.640100E+0,700.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.233386E+3,197.681343E+0,200.080000E+0,-1.606101E+0,5.000000E+0,424.616200E-3,-15.237740E+0,3.007552E+0,-29.291100E+0,760.000000E-3,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.278275E+3,196.560103E+0,198.420000E+0,-1.717301E+0,14.000000E+0,488.232000E-3,-21.736880E+0,3.053882E+0,-30.065380E+0,1.060000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.323161E+3,195.437889E+0,196.780000E+0,-1.815413E+0,28.000000E+0,483.222400E-3,-19.817760E+0,3.088056E+0,-30.162640E+0,1.840000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.368053E+3,194.315725E+0,195.230000E+0,-1.936024E+0,39.000000E+0,492.386800E-3,-16.798560E+0,3.115268E+0,-30.153000E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.412953E+3,193.193436E+0,194.100000E+0,-2.061025E+0,41.000000E+0,448.146800E-3,-13.136248E+0,3.128658E+0,-29.577060E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.457834E+3,192.070922E+0,193.280000E+0,-2.138939E+0,39.000000E+0,480.200000E-3,-19.926180E+0,3.143238E+0,-29.320600E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.502727E+3,190.948908E+0,192.530000E+0,-2.042745E+0,40.000000E+0,482.209600E-3,-19.141120E+0,3.170236E+0,-29.605500E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.547620E+3,189.826593E+0,191.600000E+0,-1.741965E+0,42.000000E+0,484.622000E-3,-18.568920E+0,3.186792E+0,-29.473720E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.592511E+3,188.704254E+0,190.620000E+0,-1.381094E+0,45.000000E+0,515.861600E-3,-21.594540E+0,3.201540E+0,-29.215740E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.637399E+3,187.581990E+0,189.550000E+0,-1.158383E+0,45.000000E+0,526.480000E-3,-20.726600E+0,3.212896E+0,-28.840100E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.682293E+3,186.459776E+0,188.480000E+0,-1.149458E+0,48.000000E+0,467.500800E-3,-14.018640E+0,3.226706E+0,-28.466520E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.727186E+3,185.337437E+0,187.370000E+0,-1.256364E+0,50.000000E+0,489.219200E-3,-9.203440E+0,3.250850E+0,-28.692460E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.772080E+3,184.215097E+0,186.320000E+0,-1.358851E+0,50.000000E+0,495.841600E-3,-12.661530E+0,3.273784E+0,-29.011880E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.816974E+3,183.092758E+0,185.230000E+0,-1.418979E+0,52.000000E+0,476.181400E-3,-13.288500E+0,3.305652E+0,-29.664660E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.861865E+3,181.970419E+0,184.160000E+0,-1.443440E+0,50.000000E+0,472.316200E-3,-12.796480E+0,3.330816E+0,-30.101660E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.906764E+3,180.848130E+0,183.090000E+0,-1.443414E+0,55.000000E+0,522.958800E-3,-18.038400E+0,3.359382E+0,-30.616760E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.951644E+3,179.725666E+0,181.880000E+0,-1.438970E+0,54.000000E+0,554.807400E-3,-22.683680E+0,3.385700E+0,-31.087960E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
4.996531E+3,178.603651E+0,180.840000E+0,-1.434499E+0,53.000000E+0,552.245000E-3,-22.335600E+0,3.413026E+0,-31.636720E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.041423E+3,177.481487E+0,179.820000E+0,-1.465729E+0,52.000000E+0,548.486000E-3,-22.662220E+0,3.441208E+0,-32.118660E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.086305E+3,176.359173E+0,178.690000E+0,-1.485877E+0,54.000000E+0,542.189400E-3,-21.137400E+0,3.472264E+0,-32.755280E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.131199E+3,175.237134E+0,177.480000E+0,-1.468114E+0,55.000000E+0,511.689600E-3,-15.379400E+0,3.505672E+0,-33.333600E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.176083E+3,174.114770E+0,176.340000E+0,-1.439181E+0,53.000000E+0,517.445400E-3,-16.115620E+0,3.526058E+0,-33.494860E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.221030E+3,172.992681E+0,175.360000E+0,-1.459180E+0,53.000000E+0,522.830400E-3,-16.954760E+0,3.551350E+0,-33.782140E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.265865E+3,171.869016E+0,174.180000E+0,-1.523789E+0,54.000000E+0,521.939600E-3,-16.284580E+0,3.592282E+0,-34.683080E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.310760E+3,170.748127E+0,172.980000E+0,-1.516811E+0,54.000000E+0,533.166200E-3,-20.047680E+0,3.620826E+0,-35.263120E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.355657E+3,169.625763E+0,171.940000E+0,-1.476679E+0,53.000000E+0,561.347600E-3,-16.940980E+0,3.664738E+0,-36.253440E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
5.400549E+3,168.503324E+0,170.800000E+0,-1.483646E+0,53.000000E+0,519.891800E-3,-12.376434E+0,3.673334E+0,-36.098800E+0,2.650000E+0,200.000000E+0,120.000000E+0,40.000000E+0,3.000000E+0,1.000000E+0
