Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,2e-05,
Sample Interval,2e-07,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,0.2
Label,,
TIME,CH1,CH2
-4.440e-05,0,0.004
-4.420e-05,-0.04,-0.004
-4.400e-05,0,0.02
-4.380e-05,0.04,0.02
-4.360e-05,0.08,-0.012
-4.340e-05,0,0.004
-4.320e-05,-0.04,0.004
-4.300e-05,-0.04,-0.02
-4.280e-05,0,-0.036
-4.260e-05,-0.04,-0.028
-4.240e-05,0,0.02
-4.220e-05,-0.04,0.02
-4.200e-05,0.04,0.028
-4.180e-05,0.08,0.036
-4.160e-05,-0.08,-0.004
-4.140e-05,0,-0.004
-4.120e-05,0,0.004
-4.100e-05,0.04,0.02
-4.080e-05,-0.08,0.02
-4.060e-05,0,0.028
-4.040e-05,0,0.02
-4.020e-05,-0.04,0.02
-4.000e-05,0.04,0.02
-3.980e-05,-0.08,0.02
-3.960e-05,-0.04,-0.028
-3.940e-05,0.04,0.004
-3.920e-05,0,-0.004
-3.900e-05,0,0.028
-3.880e-05,0.04,0.036
-3.860e-05,0,0.036
-3.840e-05,0,-0.004
-3.820e-05,-0.08,0.012
-3.800e-05,-0.04,0.004
-3.780e-05,0.04,-0.02
-3.760e-05,-0.04,0.02
-3.740e-05,0,0.044
-3.720e-05,0.08,0.004
-3.700e-05,0,0.004
-3.680e-05,0,0.004
-3.660e-05,0.04,0.004
-3.640e-05,-0.08,-0.044
-3.620e-05,0,0.036
-3.600e-05,-0.04,0.036
-3.580e-05,0,0.036
-3.560e-05,0,0.012
-3.540e-05,0.08,0.02
-3.520e-05,0,0.004
-3.500e-05,-0.04,-0.004
-3.480e-05,0,-0.036
-3.460e-05,-0.12,-0.012
-3.440e-05,0,0.012
-3.420e-05,0,-0.004
-3.400e-05,0.04,0.012
-3.380e-05,-0.04,-0.004
-3.360e-05,0.04,0.012
-3.340e-05,0,-0.012
-3.320e-05,0,-0.02
-3.300e-05,0,-0.02
-3.280e-05,-0.04,-0.012
-3.260e-05,0.08,-0.028
-3.240e-05,0,0.02
-3.220e-05,0,0.004
-3.200e-05,0,-0.004
-3.180e-05,0,-0.012
-3.160e-05,0,-0.004
-3.140e-05,0.04,-0.012
-3.120e-05,0.04,-0.004
-3.100e-05,0.04,0.02
-3.080e-05,0.04,-0.004
-3.060e-05,0.04,0.044
-3.040e-05,0,0.004
-3.020e-05,-0.08,-0.012
-3.000e-05,-0.08,-0.02
-2.980e-05,0.04,-0.004
-2.960e-05,0,-0.012
-2.940e-05,0,-0.02
-2.920e-05,-0.04,-0.012
-2.900e-05,0,0.012
-2.880e-05,0.04,0.02
-2.860e-05,0.04,0.004
-2.840e-05,-0.08,-0.004
-2.820e-05,-0.04,0.02
-2.800e-05,0,-0.044
-2.780e-05,0,-0.06
-2.760e-05,0,-0.012
-2.740e-05,-0.04,-0.028
-2.720e-05,0,-0.004
-2.700e-05,0,-0.004
-2.680e-05,0.04,0.004
-2.660e-05,-0.04,-0.02
