Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.01,
Sample Interval,0.0001,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,0.05
Label,,
TIME,CH1,CH2
-2.200e-03,0,-0.036
-2.100e-03,0.08,-0.024
-2.000e-03,0,-0.012
-1.900e-03,-0.16,-0.052
-1.800e-03,0,0.028
-1.700e-03,0.08,0.076
-1.600e-03,0.08,-0.042
-1.500e-03,-0.08,-0.02
-1.400e-03,0,-0.02
-1.300e-03,0.08,-0.02
-1.200e-03,0.08,0.016
-1.100e-03,0.08,0.014
-1.000e-03,0,-0.022
-9.000e-04,-0.08,-0.026
-8.000e-04,0,0.002
-7.000e-04,0,0.002
-6.000e-04,-0.08,0.002
-5.000e-04,0,-0.01
-4.000e-04,0.16,0.04
-3.000e-04,1.28,0.168
-2.000e-04,3.36,0.454
-1.000e-04,5.44,0.454
-2.439e-19,7.44,0.454
1.000e-04,7.92,0.454
2.000e-04,8,0.454
3.000e-04,3.92,0.454
4.000e-04,2.08,0.29
5.000e-04,2.08,0.31
6.000e-04,2.08,0.312
7.000e-04,1.92,0.258
8.000e-04,1.92,0.262
9.000e-04,1.92,0.264
1.000e-03,2.08,0.262
1.100e-03,1.92,0.264
1.200e-03,2,0.278
1.300e-03,2.08,0.3
1.400e-03,2,0.312
1.500e-03,2,0.266
1.600e-03,2,0.28
1.700e-03,1.92,0.268
1.800e-03,1.92,0.286
1.900e-03,1.92,0.266
2.000e-03,2.08,0.278
2.100e-03,2.16,0.262
2.200e-03,2.08,0.284
2.300e-03,2.08,0.272
2.400e-03,2,0.284
2.500e-03,2.08,0.268
2.600e-03,2,0.296
2.700e-03,2.16,0.27
2.800e-03,2.16,0.28
2.900e-03,2.08,0.274
3.000e-03,2.08,0.258
3.100e-03,2.08,0.294
3.200e-03,2.08,0.272
3.300e-03,2.08,0.274
3.400e-03,1.92,0.286
3.500e-03,2.16,0.276
3.600e-03,2.16,0.258
3.700e-03,2.08,0.294
3.800e-03,2.08,0.298
3.900e-03,2.16,0.27
4.000e-03,2.08,0.288
4.100e-03,2.08,0.268
4.200e-03,2.08,0.26
4.300e-03,1.92,0.256
4.400e-03,1.92,0.29
4.500e-03,2.16,0.262
4.600e-03,1.84,0.256
4.700e-03,2.08,0.28
4.800e-03,1.92,0.258
4.900e-03,1.92,0.266
5.000e-03,2.08,0.286
5.100e-03,2.08,0.244
5.200e-03,2,0.244
5.300e-03,2.08,0.272
5.400e-03,2.08,0.278
5.500e-03,2,0.282
5.600e-03,2.08,0.286
5.700e-03,2,0.284
5.800e-03,1.92,0.272
5.900e-03,2.08,0.302
6.000e-03,2.08,0.272
6.100e-03,2.08,0.266
6.200e-03,2.08,0.274
6.300e-03,1.92,0.288
6.400e-03,2,0.29
6.500e-03,2,0.274
6.600e-03,2,0.272
6.700e-03,2.08,0.274
6.800e-03,1.92,0.264
6.900e-03,1.92,0.262
7.000e-03,2.08,0.29
7.100e-03,2.24,0.302
7.200e-03,1.92,0.28
7.300e-03,2.08,0.268
7.400e-03,1.92,0.264
7.500e-03,1.92,0.294
7.600e-03,2,0.278
7.700e-03,2,0.268
7.800e-03,2.08,0.258
7.900e-03,1.84,0.294
8.000e-03,2.08,0.292
8.100e-03,2.16,0.29
8.200e-03,1.92,0.25
8.300e-03,2,0.252
8.400e-03,2.08,0.324
8.500e-03,1.84,0.274
8.600e-03,2.08,0.264
8.700e-03,2.16,0.29
8.800e-03,2.16,0.24
8.900e-03,1.92,0.27
9.000e-03,1.92,0.306
9.100e-03,1.92,0.29
9.200e-03,2.08,0.294
9.300e-03,2,0.262
9.400e-03,2.08,0.27
9.500e-03,2.08,0.276
9.600e-03,1.92,0.264
9.700e-03,1.92,0.274
9.800e-03,2,0.294
9.900e-03,2.16,0.284
1.000e-02,2,0.292
1.010e-02,1.92,0.272
1.020e-02,2.08,0.302
1.030e-02,2,0.298
1.040e-02,2.08,0.272
1.050e-02,2,0.266
1.060e-02,2,0.288
1.070e-02,2,0.264
1.080e-02,2.08,0.29
1.090e-02,2,0.328
1.100e-02,1.92,0.246
1.110e-02,2.08,0.268
1.120e-02,2.08,0.318
1.130e-02,2.24,0.292
1.140e-02,2,0.282
1.150e-02,2.08,0.3
1.160e-02,2.08,0.252
1.170e-02,2.08,0.286
1.180e-02,2.08,0.28
1.190e-02,2.08,0.264
1.200e-02,2.08,0.29
1.210e-02,2.08,0.27
1.220e-02,2.08,0.276
1.230e-02,2.08,0.27
1.240e-02,2,0.274
1.250e-02,2,0.26
1.260e-02,2.08,0.306
1.270e-02,2.08,0.28
1.280e-02,1.92,0.304
1.290e-02,2.08,0.294
1.300e-02,1.92,0.264
1.310e-02,2,0.298
1.320e-02,2,0.282
1.330e-02,2.16,0.29
1.340e-02,2,0.268
1.350e-02,2,0.28
1.360e-02,2,0.268
1.370e-02,1.92,0.266
1.380e-02,2,0.258
1.390e-02,2,0.272
1.400e-02,2.08,0.274
1.410e-02,2.08,0.332
1.420e-02,2,0.288
1.430e-02,2.08,0.27
1.440e-02,1.92,0.264
1.450e-02,2,0.272
1.460e-02,2,0.264
1.470e-02,2,0.31
1.480e-02,2,0.262
1.490e-02,2.08,0.268
1.500e-02,2,0.282
1.510e-02,2.08,0.262
1.520e-02,1.92,0.26
1.530e-02,1.92,0.29
1.540e-02,2.08,0.284
1.550e-02,1.92,0.238
1.560e-02,2,0.282
1.570e-02,2,0.282
1.580e-02,1.92,0.252
1.590e-02,2.08,0.294
1.600e-02,2,0.254
1.610e-02,2,0.288
1.620e-02,2,0.254
1.630e-02,2,0.28
1.640e-02,1.92,0.282
1.650e-02,1.92,0.27
1.660e-02,1.92,0.272
1.670e-02,2.08,0.272
1.680e-02,2.08,0.262
1.690e-02,2.08,0.238
1.700e-02,2,0.262
1.710e-02,2,0.25
1.720e-02,2.08,0.28
1.730e-02,2.16,0.28
1.740e-02,2.08,0.288
1.750e-02,2.08,0.294
1.760e-02,2,0.286
1.770e-02,1.92,0.266
1.780e-02,2,0.268
1.790e-02,1.92,0.248
1.800e-02,1.84,0.282
1.810e-02,2.08,0.25
1.820e-02,1.92,0.282
1.830e-02,2,0.27
1.840e-02,2.16,0.268
1.850e-02,2,0.248
1.860e-02,2.08,0.288
1.870e-02,2.08,0.258
1.880e-02,2,0.258
1.890e-02,2,0.274
1.900e-02,1.92,0.262
1.910e-02,2.08,0.314
1.920e-02,2.08,0.284
1.930e-02,2.08,0.272
1.940e-02,2.08,0.282
1.950e-02,2.08,0.288
1.960e-02,2.08,0.316
1.970e-02,2.08,0.256
1.980e-02,2,0.246
1.990e-02,1.92,0.268
2.000e-02,2.16,0.288
2.010e-02,2,0.292
2.020e-02,2.08,0.252
2.030e-02,2.08,0.25
2.040e-02,1.92,0.278
2.050e-02,2.08,0.282
2.060e-02,1.92,0.298
2.070e-02,1.92,0.312
2.080e-02,2.08,0.26
2.090e-02,2.08,0.264
2.100e-02,2,0.298
2.110e-02,2,0.258
2.120e-02,2.08,0.268
2.130e-02,1.92,0.296
2.140e-02,2,0.244
2.150e-02,2.08,0.296
2.160e-02,2.08,0.298
2.170e-02,2.08,0.29
2.180e-02,2.16,0.294
2.190e-02,2,0.296
2.200e-02,2,0.278
2.210e-02,2,0.246
2.220e-02,2.08,0.264
2.230e-02,2,0.25
2.240e-02,2.08,0.278
2.250e-02,1.92,0.26
2.260e-02,2,0.286
2.270e-02,1.92,0.242
2.280e-02,2.08,0.27
2.290e-02,2.08,0.284
2.300e-02,2.16,0.262
2.310e-02,2.16,0.256
2.320e-02,2,0.238
2.330e-02,2,0.302
2.340e-02,2,0.29
2.350e-02,2.08,0.266
2.360e-02,2.08,0.272
2.370e-02,1.92,0.268
2.380e-02,2.08,0.256
2.390e-02,2.16,0.294
2.400e-02,2.08,0.272
2.410e-02,1.92,0.264
2.420e-02,2,0.278
2.430e-02,2.24,0.29
2.440e-02,2.08,0.256
2.450e-02,2.08,0.266
2.460e-02,2,0.296
2.470e-02,1.92,0.276
2.480e-02,2.08,0.276
2.490e-02,2.08,0.282
2.500e-02,2.08,0.3
2.510e-02,2.08,0.318
2.520e-02,2.16,0.268
2.530e-02,2,0.256
2.540e-02,2,0.266
2.550e-02,2,0.284
2.560e-02,2,0.314
2.570e-02,2.08,0.288
2.580e-02,1.92,0.252
2.590e-02,2.08,0.258
2.600e-02,2.08,0.28
2.610e-02,2,0.29
2.620e-02,2.16,0.29
2.630e-02,2,0.274
2.640e-02,1.92,0.262
2.650e-02,2,0.262
2.660e-02,2.08,0.282
2.670e-02,2.08,0.26
2.680e-02,1.92,0.292
2.690e-02,2,0.258
2.700e-02,1.92,0.278
2.710e-02,2.08,0.276
2.720e-02,1.92,0.28
2.730e-02,2.08,0.284
2.740e-02,1.92,0.282
2.750e-02,2.08,0.28
2.760e-02,2,0.29
2.770e-02,1.84,0.25
2.780e-02,1.92,0.276
2.790e-02,2,0.26
2.800e-02,2.16,0.268
2.810e-02,1.92,0.254
2.820e-02,2,0.29
2.830e-02,1.92,0.272
2.840e-02,2.08,0.278
2.850e-02,2.08,0.302
2.860e-02,2,0.276
2.870e-02,2,0.274
2.880e-02,2,0.238
2.890e-02,2.08,0.29
2.900e-02,2,0.28
2.910e-02,2.16,0.258
2.920e-02,2.08,0.264
2.930e-02,2.08,0.306
2.940e-02,2.08,0.27
2.950e-02,2,0.258
2.960e-02,2.08,0.28
2.970e-02,2,0.29
2.980e-02,1.92,0.252
2.990e-02,2.08,0.29
3.000e-02,2,0.272
3.010e-02,1.92,0.276
3.020e-02,1.92,0.244
3.030e-02,1.92,0.296
3.040e-02,2.08,0.272
3.050e-02,1.92,0.274
3.060e-02,2,0.258
3.070e-02,1.84,0.278
3.080e-02,2.08,0.312
3.090e-02,2.16,0.262
3.100e-02,1.92,0.274
3.110e-02,2,0.316
3.120e-02,2,0.252
3.130e-02,2.08,0.3
3.140e-02,1.92,0.28
3.150e-02,2,0.258
3.160e-02,2,0.27
3.170e-02,1.92,0.268
3.180e-02,1.92,0.268
3.190e-02,2,0.258
3.200e-02,2.08,0.286
3.210e-02,2,0.278
3.220e-02,1.92,0.262
3.230e-02,1.92,0.286
3.240e-02,2.08,0.3
3.250e-02,2.08,0.25
3.260e-02,2,0.286
3.270e-02,2,0.262
3.280e-02,2,0.29
