time, Ch1, Ch2, Rm, I=Ch2/4000, V=Ch1-Ch2
-1.00000e-05, 0.400000, 0.0700000, 18857.1, 1.75000e-05, 0.330000
-9.00000e-06, 0.560000, 0.0700000, 28000.0, 1.75000e-05, 0.490000
-8.00000e-06, 0.480000, 0.0500000, 34400.0, 1.25000e-05, 0.430000
-7.00000e-06, 0.560000, 0.0500000, 40800.0, 1.25000e-05, 0.510000
-6.00000e-06, 0.560000, 0.130000, 13230.8, 3.25000e-05, 0.430000
-5.00000e-06, 0.720000, 0.0700000, 37142.9, 1.75000e-05, 0.650000
-4.00000e-06, 0.640000, 0.0500000, 47200.0, 1.25000e-05, 0.590000
-3.00000e-06, 0.720000, 0.0700000, 37142.9, 1.75000e-05, 0.650000
-2.00000e-06, 0.800000, 0.110000, 25090.9, 2.75000e-05, 0.690000
-1.00000e-06, 0.720000, 0.0900000, 28000.0, 2.25000e-05, 0.630000
-2.26600e-19, 0.880000, 0.130000, 23076.9, 3.25000e-05, 0.750000
1.00000e-06, 0.880000, 0.0900000, 35111.1, 2.25000e-05, 0.790000
2.00000e-06, 0.880000, 0.110000, 28000.0, 2.75000e-05, 0.770000
3.00000e-06, 0.960000, 0.150000, 21600.0, 3.75000e-05, 0.810000
4.00000e-06, 1.04000, 0.0900000, 42222.2, 2.25000e-05, 0.950000
5.00000e-06, 1.04000, 0.0700000, 55428.6, 1.75000e-05, 0.970000
6.00000e-06, 1.20000, 0.110000, 39636.4, 2.75000e-05, 1.09000
7.00000e-06, 1.20000, 0.110000, 39636.4, 2.75000e-05, 1.09000
8.00000e-06, 1.12000, 0.110000, 36727.3, 2.75000e-05, 1.01000
9.00000e-06, 1.28000, 0.190000, 22947.4, 4.75000e-05, 1.09000
1.00000e-05, 1.36000, 0.190000, 24631.6, 4.75000e-05, 1.17000
1.10000e-05, 1.28000, 0.110000, 42545.5, 2.75000e-05, 1.17000
1.20000e-05, 1.52000, 0.110000, 51272.7, 2.75000e-05, 1.41000
1.30000e-05, 1.60000, 0.150000, 38666.7, 3.75000e-05, 1.45000
1.40000e-05, 1.36000, 0.130000, 37846.2, 3.25000e-05, 1.23000
1.50000e-05, 1.52000, 0.190000, 28000.0, 4.75000e-05, 1.33000
1.60000e-05, 1.52000, 0.170000, 31764.7, 4.25000e-05, 1.35000
1.70000e-05, 1.36000, 0.210000, 21904.8, 5.25000e-05, 1.15000
1.80000e-05, 1.52000, 0.250000, 20320.0, 6.25000e-05, 1.27000
1.90000e-05, 1.60000, 0.230000, 23826.1, 5.75000e-05, 1.37000
2.00000e-05, 1.60000, 0.210000, 26476.2, 5.25000e-05, 1.39000
2.10000e-05, 1.76000, 0.210000, 29523.8, 5.25000e-05, 1.55000
2.20000e-05, 1.60000, 0.150000, 38666.7, 3.75000e-05, 1.45000
2.30000e-05, 1.76000, 0.210000, 29523.8, 5.25000e-05, 1.55000
2.40000e-05, 1.76000, 0.250000, 24160.0, 6.25000e-05, 1.51000
2.50000e-05, 1.84000, 0.270000, 23259.3, 6.75000e-05, 1.57000
2.60000e-05, 1.76000, 0.250000, 24160.0, 6.25000e-05, 1.51000
2.70000e-05, 1.84000, 0.330000, 18303.0, 8.25000e-05, 1.51000
2.80000e-05, 2.00000, 0.350000, 18857.1, 8.75000e-05, 1.65000
2.90000e-05, 1.92000, 0.230000, 29391.3, 5.75000e-05, 1.69000
3.00000e-05, 2.00000, 0.290000, 23586.2, 7.25000e-05, 1.71000
3.10000e-05, 2.08000, 0.310000, 22838.7, 7.75000e-05, 1.77000
3.20000e-05, 2.08000, 0.270000, 26814.8, 6.75000e-05, 1.81000
3.30000e-05, 2.32000, 0.350000, 22514.3, 8.75000e-05, 1.97000
3.40000e-05, 2.32000, 0.350000, 22514.3, 8.75000e-05, 1.97000
3.50000e-05, 2.24000, 0.330000, 23151.5, 8.25000e-05, 1.91000
3.60000e-05, 2.32000, 0.370000, 21081.1, 9.25000e-05, 1.95000
3.70000e-05, 2.32000, 0.330000, 24121.2, 8.25000e-05, 1.99000
3.80000e-05, 2.24000, 0.350000, 21600.0, 8.75000e-05, 1.89000
3.90000e-05, 2.56000, 0.370000, 23675.7, 9.25000e-05, 2.19000
4.00000e-05, 2.64000, 0.350000, 26171.4, 8.75000e-05, 2.29000
4.10000e-05, 2.40000, 0.370000, 21945.9, 9.25000e-05, 2.03000
4.20000e-05, 2.48000, 0.390000, 21435.9, 9.75000e-05, 2.09000
4.30000e-05, 2.48000, 0.410000, 20195.1, 0.000102500, 2.07000
4.40000e-05, 2.72000, 0.350000, 27085.7, 8.75000e-05, 2.37000
4.50000e-05, 2.64000, 0.450000, 19466.7, 0.000112500, 2.19000
4.60000e-05, 2.72000, 0.390000, 23897.4, 9.75000e-05, 2.33000
4.70000e-05, 2.80000, 0.370000, 26270.3, 9.25000e-05, 2.43000
4.80000e-05, 2.64000, 0.410000, 21756.1, 0.000102500, 2.23000
4.90000e-05, 2.80000, 0.390000, 24717.9, 9.75000e-05, 2.41000
5.00000e-05, 2.80000, 0.450000, 20888.9, 0.000112500, 2.35000
5.10000e-05, 2.72000, 0.470000, 19148.9, 0.000117500, 2.25000
5.20000e-05, 2.96000, 0.530000, 18339.6, 0.000132500, 2.43000
5.30000e-05, 2.96000, 0.450000, 22311.1, 0.000112500, 2.51000
5.40000e-05, 2.88000, 0.430000, 22790.7, 0.000107500, 2.45000
5.50000e-05, 3.04000, 0.510000, 19843.1, 0.000127500, 2.53000
5.60000e-05, 3.12000, 0.490000, 21469.4, 0.000122500, 2.63000
5.70000e-05, 3.04000, 0.470000, 21872.3, 0.000117500, 2.57000
5.80000e-05, 3.12000, 0.570000, 17894.7, 0.000142500, 2.55000
5.90000e-05, 3.28000, 0.550000, 19854.5, 0.000137500, 2.73000
6.00000e-05, 3.20000, 0.570000, 18456.1, 0.000142500, 2.63000
6.10000e-05, 3.44000, 0.570000, 20140.4, 0.000142500, 2.87000
6.20000e-05, 3.20000, 0.530000, 20150.9, 0.000132500, 2.67000
6.30000e-05, 3.20000, 0.570000, 18456.1, 0.000142500, 2.63000
6.40000e-05, 3.44000, 0.550000, 21018.2, 0.000137500, 2.89000
6.50000e-05, 3.44000, 0.570000, 20140.4, 0.000142500, 2.87000
6.60000e-05, 3.44000, 0.610000, 18557.4, 0.000152500, 2.83000
6.70000e-05, 3.52000, 0.650000, 17661.5, 0.000162500, 2.87000
6.80000e-05, 3.60000, 0.610000, 19606.6, 0.000152500, 2.99000
6.90000e-05, 3.52000, 0.610000, 19082.0, 0.000152500, 2.91000
7.00000e-05, 3.76000, 0.670000, 18447.8, 0.000167500, 3.09000
7.10000e-05, 3.60000, 0.650000, 18153.8, 0.000162500, 2.95000
7.20000e-05, 3.76000, 0.630000, 19873.0, 0.000157500, 3.13000
7.30000e-05, 3.84000, 0.670000, 18925.4, 0.000167500, 3.17000
7.40000e-05, 3.68000, 0.650000, 18646.2, 0.000162500, 3.03000
7.50000e-05, 3.76000, 0.690000, 17797.1, 0.000172500, 3.07000
7.60000e-05, 4.00000, 0.710000, 18535.2, 0.000177500, 3.29000
7.70000e-05, 4.00000, 0.710000, 18535.2, 0.000177500, 3.29000
7.80000e-05, 3.92000, 0.730000, 17479.5, 0.000182500, 3.19000
7.90000e-05, 4.08000, 0.770000, 17194.8, 0.000192500, 3.31000
8.00000e-05, 4.00000, 0.750000, 17333.3, 0.000187500, 3.25000
8.10000e-05, 3.92000, 0.750000, 16906.7, 0.000187500, 3.17000
8.20000e-05, 4.16000, 0.770000, 17610.4, 0.000192500, 3.39000
8.30000e-05, 4.08000, 0.750000, 17760.0, 0.000187500, 3.33000
8.40000e-05, 4.08000, 0.810000, 16148.1, 0.000202500, 3.27000
8.50000e-05, 4.24000, 0.870000, 15494.3, 0.000217500, 3.37000
8.60000e-05, 4.24000, 0.810000, 16938.3, 0.000202500, 3.43000
8.70000e-05, 4.24000, 0.850000, 15952.9, 0.000212500, 3.39000
8.80000e-05, 4.32000, 0.810000, 17333.3, 0.000202500, 3.51000
8.90000e-05, 4.40000, 0.870000, 16229.9, 0.000217500, 3.53000
9.00000e-05, 4.24000, 0.830000, 16433.7, 0.000207500, 3.41000
9.10000e-05, 4.48000, 0.890000, 16134.8, 0.000222500, 3.59000
9.20000e-05, 4.56000, 0.930000, 15612.9, 0.000232500, 3.63000
9.30000e-05, 4.48000, 0.890000, 16134.8, 0.000222500, 3.59000
9.40000e-05, 4.40000, 0.970000, 14144.3, 0.000242500, 3.43000
9.50000e-05, 4.56000, 0.910000, 16044.0, 0.000227500, 3.65000
9.60000e-05, 4.48000, 0.930000, 15268.8, 0.000232500, 3.55000
9.70000e-05, 4.72000, 0.950000, 15873.7, 0.000237500, 3.77000
9.80000e-05, 4.56000, 0.930000, 15612.9, 0.000232500, 3.63000
9.90000e-05, 4.72000, 0.950000, 15873.7, 0.000237500, 3.77000
0.000100000, 4.80000, 1.01000, 15009.9, 0.000252500, 3.79000
0.000101000, 4.72000, 1.03000, 14330.1, 0.000257500, 3.69000
0.000102000, 4.72000, 1.01000, 14693.1, 0.000252500, 3.71000
0.000103000, 4.64000, 1.01000, 14376.2, 0.000252500, 3.63000
0.000104000, 4.96000, 1.03000, 15262.1, 0.000257500, 3.93000
0.000105000, 4.96000, 1.03000, 15262.1, 0.000257500, 3.93000
0.000106000, 5.04000, 1.05000, 15200.0, 0.000262500, 3.99000
0.000107000, 5.20000, 1.07000, 15439.2, 0.000267500, 4.13000
0.000108000, 5.04000, 1.11000, 14162.2, 0.000277500, 3.93000
0.000109000, 4.96000, 1.07000, 14542.1, 0.000267500, 3.89000
0.000110000, 5.04000, 1.15000, 13530.4, 0.000287500, 3.89000
0.000111000, 5.36000, 1.13000, 14973.5, 0.000282500, 4.23000
0.000112000, 5.12000, 1.11000, 14450.4, 0.000277500, 4.01000
0.000113000, 5.28000, 1.17000, 14051.3, 0.000292500, 4.11000
0.000114000, 5.28000, 1.13000, 14690.3, 0.000282500, 4.15000
0.000115000, 5.20000, 1.15000, 14087.0, 0.000287500, 4.05000
0.000116000, 5.36000, 1.21000, 13719.0, 0.000302500, 4.15000
0.000117000, 5.52000, 1.17000, 14871.8, 0.000292500, 4.35000
0.000118000, 5.44000, 1.23000, 13691.1, 0.000307500, 4.21000
0.000119000, 5.52000, 1.25000, 13664.0, 0.000312500, 4.27000
0.000120000, 5.52000, 1.19000, 14554.6, 0.000297500, 4.33000
0.000121000, 5.52000, 1.23000, 13951.2, 0.000307500, 4.29000
0.000122000, 5.76000, 1.27000, 14141.7, 0.000317500, 4.49000
0.000123000, 5.68000, 1.21000, 14776.9, 0.000302500, 4.47000
0.000124000, 5.68000, 1.25000, 14176.0, 0.000312500, 4.43000
0.000125000, 5.76000, 1.31000, 13587.8, 0.000327500, 4.45000
0.000126000, 5.76000, 1.35000, 13066.7, 0.000337500, 4.41000
0.000127000, 5.76000, 1.31000, 13587.8, 0.000327500, 4.45000
0.000128000, 5.92000, 1.33000, 13804.5, 0.000332500, 4.59000
0.000129000, 5.92000, 1.37000, 13284.7, 0.000342500, 4.55000
0.000130000, 5.92000, 1.35000, 13540.7, 0.000337500, 4.57000
