time, Ch1, Ch2, Rm, I=Ch2/4000, V=Ch1-Ch2
0.000190000, 8.00000, 2.15000, 10883.7, 0.000537500, 5.85000
0.000191000, 8.08000, 2.15000, 11032.6, 0.000537500, 5.93000
0.000192000, 7.84000, 2.13000, 10723.0, 0.000532500, 5.71000
0.000193000, 7.92000, 2.15000, 10734.9, 0.000537500, 5.77000
0.000194000, 8.08000, 2.15000, 11032.6, 0.000537500, 5.93000
0.000195000, 7.92000, 2.13000, 10873.2, 0.000532500, 5.79000
0.000196000, 8.08000, 2.11000, 11317.5, 0.000527500, 5.97000
0.000197000, 8.00000, 2.19000, 10611.9, 0.000547500, 5.81000
0.000198000, 8.08000, 2.21000, 10624.4, 0.000552500, 5.87000
0.000199000, 8.00000, 2.17000, 10746.5, 0.000542500, 5.83000
0.000200000, 8.00000, 2.11000, 11165.9, 0.000527500, 5.89000
0.000201000, 7.76000, 2.19000, 10173.5, 0.000547500, 5.57000
0.000202000, 7.92000, 2.15000, 10734.9, 0.000537500, 5.77000
0.000203000, 8.00000, 2.11000, 11165.9, 0.000527500, 5.89000
0.000204000, 7.92000, 2.17000, 10599.1, 0.000542500, 5.75000
0.000205000, 7.92000, 2.11000, 11014.2, 0.000527500, 5.81000
0.000206000, 7.92000, 2.17000, 10599.1, 0.000542500, 5.75000
0.000207000, 8.00000, 2.17000, 10746.5, 0.000542500, 5.83000
0.000208000, 7.84000, 2.17000, 10451.6, 0.000542500, 5.67000
0.000209000, 8.08000, 2.17000, 10894.0, 0.000542500, 5.91000
0.000210000, 7.92000, 2.13000, 10873.2, 0.000532500, 5.79000
0.000211000, 8.00000, 2.15000, 10883.7, 0.000537500, 5.85000
0.000212000, 8.16000, 2.13000, 11323.9, 0.000532500, 6.03000
0.000213000, 7.92000, 2.15000, 10734.9, 0.000537500, 5.77000
0.000214000, 7.92000, 2.19000, 10465.8, 0.000547500, 5.73000
0.000215000, 8.08000, 2.19000, 10758.0, 0.000547500, 5.89000
0.000216000, 8.08000, 2.17000, 10894.0, 0.000542500, 5.91000
0.000217000, 8.08000, 2.19000, 10758.0, 0.000547500, 5.89000
0.000218000, 8.00000, 2.15000, 10883.7, 0.000537500, 5.85000
0.000219000, 7.92000, 2.17000, 10599.1, 0.000542500, 5.75000
0.000220000, 8.00000, 2.11000, 11165.9, 0.000527500, 5.89000
0.000221000, 7.84000, 2.13000, 10723.0, 0.000532500, 5.71000
0.000222000, 8.16000, 2.15000, 11181.4, 0.000537500, 6.01000
0.000223000, 8.16000, 2.19000, 10904.1, 0.000547500, 5.97000
0.000224000, 8.00000, 2.21000, 10479.6, 0.000552500, 5.79000
0.000225000, 8.00000, 2.15000, 10883.7, 0.000537500, 5.85000
0.000226000, 8.00000, 2.17000, 10746.5, 0.000542500, 5.83000
0.000227000, 7.92000, 2.17000, 10599.1, 0.000542500, 5.75000
0.000228000, 8.00000, 2.15000, 10883.7, 0.000537500, 5.85000
0.000229000, 8.00000, 2.15000, 10883.7, 0.000537500, 5.85000
0.000230000, 8.08000, 2.19000, 10758.0, 0.000547500, 5.89000
0.000231000, 8.00000, 2.19000, 10611.9, 0.000547500, 5.81000
