Model,DPO3034
Firmware Version,2.16

Point Format,Y
Horizontal Units,S
Horizontal Scale,1e-05
Sample Interval,1e-07
Record Length,1000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.2
Label,
TIME,CH1
7.480e-05,0.08
7.490e-05,0.088
7.500e-05,0.088
7.510e-05,0.08
7.520e-05,0.08
7.530e-05,0.08
7.540e-05,0.088
7.550e-05,0.088
7.560e-05,0.08
7.570e-05,0.08
7.580e-05,0.08
7.590e-05,0.08
7.600e-05,0.08
7.610e-05,0.088
7.620e-05,0.088
7.630e-05,0.072
7.640e-05,0.072
7.650e-05,0.088
7.660e-05,0.064
7.670e-05,0.088
7.680e-05,0.072
7.690e-05,0.08
7.700e-05,0.08
7.710e-05,0.088
7.720e-05,0.088
7.730e-05,0.104
7.740e-05,0.08
7.750e-05,0.072
7.760e-05,0.08
7.770e-05,0.088
7.780e-05,0.08
7.790e-05,0.096
7.800e-05,0.088
7.810e-05,0.104
7.820e-05,0.064
7.830e-05,0.096
7.840e-05,0.072
7.850e-05,0.08
7.860e-05,0.104
7.870e-05,0.056
7.880e-05,0.088
7.890e-05,0.064
7.900e-05,0.072
7.910e-05,0.088
7.920e-05,0.088
7.930e-05,0.08
7.940e-05,0.08
7.950e-05,0.08
7.960e-05,0.088
7.970e-05,0.088
7.980e-05,0.072
7.990e-05,0.08
8.000e-05,0.088
8.010e-05,0.088
8.020e-05,0.096

