Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0001,
Sample Interval,1e-06,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,0.5
Label,,
TIME,CH1,CH2
-1.100e-04,0.08,0.07
-1.090e-04,0.08,0.03
-1.080e-04,0.16,0.01
-1.070e-04,0.16,0.05
-1.060e-04,0.08,0.03
-1.050e-04,0,-0.03
-1.040e-04,0,0.01
-1.030e-04,0.16,0.03
-1.020e-04,0.16,-0.03
-1.010e-04,0.24,0.05
-1.000e-04,0.08,0.03
-9.900e-05,0,-0.01
-9.800e-05,0.08,0.01
-9.700e-05,0,0.01
-9.600e-05,0.08,-0.01
-9.500e-05,0,0.01
-9.400e-05,-0.08,0.07
-9.300e-05,0.32,0.03
-9.200e-05,-0.08,-0.01
-9.100e-05,0.08,0.01
-9.000e-05,0.08,-0.03
-8.900e-05,0.08,-0.01
-8.800e-05,0.08,0.03
-8.700e-05,0.08,0.01
-8.600e-05,0.08,0.05
-8.500e-05,0.16,0.03
-8.400e-05,0.08,0.03
-8.300e-05,0,0.01
-8.200e-05,0.16,0.01
-8.100e-05,0,-0.01
-8.000e-05,-0.08,-0.01
-7.900e-05,0,0.01
-7.800e-05,0,-0.03
-7.700e-05,-0.08,0.03
-7.600e-05,-0.08,0.01
-7.500e-05,0.08,-0.01
-7.400e-05,0,-0.01
-7.300e-05,0.08,-0.01
-7.200e-05,0,-0.01
-7.100e-05,-0.08,0.01
-7.000e-05,0,0.05
-6.900e-05,0,0.03
-6.800e-05,0.16,-0.03
-6.700e-05,0,0.03
-6.600e-05,-0.08,0.03
-6.500e-05,-0.08,-0.01
-6.400e-05,0,0.01
-6.300e-05,0,0.01
-6.200e-05,0,0.05
-6.100e-05,0,0.01
-6.000e-05,-0.08,0.05
-5.900e-05,-0.16,0.01
-5.800e-05,0.08,-0.01
-5.700e-05,0,-0.01
-5.600e-05,0,-0.01
-5.500e-05,-0.16,-0.01
-5.400e-05,0,0.05
-5.300e-05,0,0.03
-5.200e-05,0.08,0.07
-5.100e-05,-0.08,-0.01
-5.000e-05,-0.24,0.01
-4.900e-05,0.08,0.01
-4.800e-05,0,-0.05
-4.700e-05,0.08,-0.01
-4.600e-05,0,0.03
-4.500e-05,0,0.03
-4.400e-05,0,-0.01
-4.300e-05,0,0.07
-4.200e-05,0,-0.05
-4.100e-05,0.08,-0.03
-4.000e-05,0,-0.03
-3.900e-05,-0.16,0.03
-3.800e-05,-0.16,0.01
-3.700e-05,0.08,0.01
-3.600e-05,0,0.03
-3.500e-05,0.08,0.03
-3.400e-05,0.16,-0.01
-3.300e-05,0,0.05
-3.200e-05,0,-0.01
-3.100e-05,0,0.01
-3.000e-05,0,0.01
-2.900e-05,0,0.03
-2.800e-05,0,0.03
-2.700e-05,0.08,-0.01
-2.600e-05,0,0.01
-2.500e-05,0.08,0.01
-2.400e-05,0.08,0.01
-2.300e-05,-0.16,-0.03
-2.200e-05,-0.08,0.03
-2.100e-05,0,-0.01
-2.000e-05,0,0.05
-1.900e-05,0.08,0.01
-1.800e-05,0.16,0.05
-1.700e-05,0.16,0.01
-1.600e-05,0.24,0.05
-1.500e-05,0.24,0.05
-1.400e-05,0.32,0.07
-1.300e-05,0.24,0.13
-1.200e-05,0.4,0.13
-1.100e-05,0.4,0.05
-1.000e-05,0.4,0.07
-9.000e-06,0.56,0.07
-8.000e-06,0.48,0.05
-7.000e-06,0.56,0.05
-6.000e-06,0.56,0.13
-5.000e-06,0.72,0.07
