Model,DPO3034
Firmware Version,2.16

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,4e-07,
Sample Interval,4e-09,
Record Length,1000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,10,5
Label,,
TIME,CH1,CH2
-2.880e-07,-0.2,0.1
-2.840e-07,-0.2,0.3
-2.800e-07,-0.6,0.3
-2.760e-07,-0.2,0.1
-2.720e-07,0.2,-0.1
-2.680e-07,-0.2,-0.1
-2.640e-07,-0.6,0.1
-2.600e-07,0.2,-0.1
-2.560e-07,-0.6,0.1
-2.520e-07,-0.2,0.3
-2.480e-07,-0.2,-0.1
-2.440e-07,-0.2,-0.1
-2.400e-07,0.2,-0.3
-2.360e-07,0.2,-0.1
-2.320e-07,-0.2,0.1
-2.280e-07,-0.6,0.1
-2.240e-07,0.2,-0.1
-2.200e-07,-0.2,-0.1
-2.160e-07,-1,0.1
-2.120e-07,-0.2,-0.1
-2.080e-07,-0.2,0.3
-2.040e-07,-0.2,0.1
-2.000e-07,-0.2,-0.1
-1.960e-07,-0.2,0.1
-1.920e-07,-0.6,-0.1
-1.880e-07,0.2,-0.3
-1.840e-07,0.2,-0.1
-1.800e-07,-0.2,0.1
-1.760e-07,0.2,0.3
-1.720e-07,-0.6,0.1
-1.680e-07,-0.2,-0.3
-1.640e-07,-0.2,-0.3
-1.600e-07,-0.2,-0.3
-1.560e-07,-0.2,0.3
-1.520e-07,-0.6,0.1
-1.480e-07,-0.2,-0.3
-1.440e-07,-0.2,-0.3
-1.400e-07,0.2,-0.1
-1.360e-07,0.2,-0.1
-1.320e-07,-0.6,0.1
-1.280e-07,-0.2,-0.1
-1.240e-07,-0.2,-0.1
-1.200e-07,-0.2,0.3
-1.160e-07,-0.2,-0.3
-1.120e-07,-0.6,-0.1
-1.080e-07,0.2,-0.3
-1.040e-07,-0.2,-0.3
-1.000e-07,-0.2,0.1
-9.600e-08,0.2,0.1
-9.200e-08,-0.6,0.1
-8.800e-08,0.2,0.1
-8.400e-08,0.2,-0.3
-8.000e-08,-0.6,-0.1
-7.600e-08,-0.2,-0.3
-7.200e-08,-1,0.1
-6.800e-08,-0.6,-0.1
-6.400e-08,0.2,-0.1
-6.000e-08,0.2,-0.3
-5.600e-08,0.2,-0.1
-5.200e-08,0.2,-0.1
-4.800e-08,0.2,0.1
-4.400e-08,0.2,-0.1
-4.000e-08,1,-0.3
-3.600e-08,1,0.1
-3.200e-08,0.6,0.1
-2.800e-08,1.8,0.1
-2.400e-08,2.2,0.5
-2.000e-08,2.2,0.5
-1.600e-08,2.2,0.5
-1.200e-08,2.6,0.7
-8.000e-09,3,0.9
-4.000e-09,4.2,1.3
1.588e-22,3.8,1.7
4.000e-09,4.6,2.1
8.000e-09,5.4,2.1
1.200e-08,6.6,2.7
1.600e-08,6.2,3.1
2.000e-08,6.6,3.1
2.400e-08,7.8,3.3
2.800e-08,7.8,3.5
3.200e-08,9,3.9
3.600e-08,9,4.3
4.000e-08,10.2,4.3
4.400e-08,10.6,4.3
4.800e-08,10.6,4.7
5.200e-08,11.8,5.1
5.600e-08,12.6,5.1
6.000e-08,13,5.3
6.400e-08,13.8,5.5
6.800e-08,14.6,5.5
7.200e-08,15,6.1
7.600e-08,15.8,6.3
8.000e-08,16.6,5.9
8.400e-08,16.6,6.5
8.800e-08,17.8,6.9
9.200e-08,18.2,6.7
9.600e-08,18.2,7.1
1.000e-07,19,7.5
1.040e-07,19.4,7.9
1.080e-07,20.2,7.7
1.120e-07,20.6,8.3
1.160e-07,22.2,8.3
1.200e-07,21.8,8.7
1.240e-07,23,8.5
1.280e-07,23.4,8.9
1.320e-07,24.2,8.9
1.360e-07,25,9.3
1.400e-07,26.2,9.3
1.440e-07,25.4,9.9
1.480e-07,26.2,10.1
1.520e-07,27.4,10.7
1.560e-07,28.2,11.1
1.600e-07,28.6,11.3
1.640e-07,29.4,11.5
1.680e-07,29.8,11.9
1.720e-07,29.4,12.1
1.760e-07,30.6,12.9
1.800e-07,31,13.1
1.840e-07,32.2,13.1
1.880e-07,32.6,13.7
1.920e-07,32.6,13.9
1.960e-07,33.8,14.1
2.000e-07,34.6,14.1
2.040e-07,34.6,14.5
2.080e-07,35,14.7
2.120e-07,36.2,15.1
2.160e-07,36.2,15.3
2.200e-07,36.6,15.5
2.240e-07,36.6,15.7
2.280e-07,36.6,15.7
2.320e-07,37.4,16.1
2.360e-07,37.4,16.5
2.400e-07,37,16.3
2.440e-07,37,16.7
2.480e-07,37.4,16.7
2.520e-07,37.4,16.5
2.560e-07,37.8,16.7
2.600e-07,38.2,16.5
2.640e-07,37.4,16.3
2.680e-07,37.8,16.5
2.720e-07,38.6,16.3
2.760e-07,38.6,16.3
2.800e-07,39,16.3
2.840e-07,39,16.7
2.880e-07,39.8,16.5
2.920e-07,39,16.5
2.960e-07,39.8,17.1
3.000e-07,40.2,17.1
3.040e-07,40.6,17.5
3.080e-07,39.8,17.9
3.120e-07,40.2,18.3
3.160e-07,40.6,18.3
3.200e-07,40.2,19.1
3.240e-07,41,18.9
3.280e-07,41.4,19.7
3.320e-07,41.8,19.7
3.360e-07,41.4,19.7
3.400e-07,42.6,19.9
3.440e-07,42.6,19.9
3.480e-07,43,19.9
3.520e-07,42.6,20.3
3.560e-07,43,20.5
3.600e-07,43.4,20.5
3.640e-07,43,20.9
3.680e-07,43,20.9
3.720e-07,43,20.9
3.760e-07,43.4,20.9
3.800e-07,43.8,20.9
3.840e-07,43.4,21.1
3.880e-07,43.4,20.9
3.920e-07,43.4,21.3
3.960e-07,43.8,20.9
4.000e-07,43.4,20.9
4.040e-07,43.8,20.7
4.080e-07,43.8,21.1
4.120e-07,43.8,20.9
4.160e-07,43.8,20.7
4.200e-07,44.2,20.9
4.240e-07,44.2,21.1
4.280e-07,44.2,21.1
4.320e-07,44.6,21.5
4.360e-07,44.6,21.5
4.400e-07,45,21.7
4.440e-07,44.6,21.9
4.480e-07,43.8,22.1
4.520e-07,45,22.5
4.560e-07,45,22.5
4.600e-07,44.6,22.7
4.640e-07,45,22.9
4.680e-07,45.4,22.9
4.720e-07,45,23.1
4.760e-07,45,23.1
4.800e-07,45.4,23.3
4.840e-07,45.8,22.9
4.880e-07,45.8,23.5
4.920e-07,45.4,23.5
4.960e-07,45,23.3
5.000e-07,45.8,23.5
5.040e-07,45.8,23.7
5.080e-07,45.8,23.7
5.120e-07,45.4,23.9
5.160e-07,45,23.9
5.200e-07,45.4,24.3
5.240e-07,45.4,24.1
5.280e-07,45.8,24.3
5.320e-07,45.8,23.9
5.360e-07,45,24.1
5.400e-07,45.8,24.1
5.440e-07,45.8,24.3
5.480e-07,45.8,24.1
5.520e-07,45.8,24.1
5.560e-07,45.8,24.3
5.600e-07,45.4,24.5
5.640e-07,45,24.3
5.680e-07,45.8,24.5
5.720e-07,45.8,24.7
5.760e-07,45.4,24.7
5.800e-07,45.8,25.1
5.840e-07,45.8,25.3
5.880e-07,45.4,25.3
5.920e-07,45,24.9
5.960e-07,45.8,25.3
6.000e-07,46.2,25.7
6.040e-07,46.2,25.7
6.080e-07,45.8,25.9
6.120e-07,46.6,25.9
6.160e-07,45.8,25.9
6.200e-07,46.6,25.7
6.240e-07,46.2,25.7
6.280e-07,46.2,25.7
6.320e-07,45.8,25.9
6.360e-07,45.8,25.7
6.400e-07,45.8,25.9
6.440e-07,46.2,25.7
6.480e-07,45.4,25.9
6.520e-07,45.8,25.9
6.560e-07,46.2,25.7
6.600e-07,45.8,25.7
6.640e-07,46.2,25.9
6.680e-07,45.8,25.7
6.720e-07,45.8,26.1
6.760e-07,46.2,26.3
6.800e-07,46.2,26.3
6.840e-07,46.2,26.1
6.880e-07,46.6,26.1
6.920e-07,46.6,26.3
6.960e-07,46.2,26.1
7.000e-07,47,26.5
7.040e-07,46.2,26.9
7.080e-07,47,26.7
7.120e-07,47.4,26.9
7.160e-07,46.2,26.9
7.200e-07,47,27.3
7.240e-07,47,27.1
7.280e-07,47,26.9
7.320e-07,47,26.9
7.360e-07,46.6,27.1
7.400e-07,46.2,27.3
7.440e-07,46.6,27.5
7.480e-07,47,27.3
7.520e-07,47,27.5
7.560e-07,47.4,27.1
7.600e-07,47.4,27.5
7.640e-07,46.2,27.5
7.680e-07,46.6,27.5
7.720e-07,47.8,27.9
7.760e-07,47,27.3
7.800e-07,46.2,27.5
7.840e-07,47,27.7
7.880e-07,47,27.7
7.920e-07,47,27.9
7.960e-07,47.4,27.9
8.000e-07,47,27.7
8.040e-07,46.6,27.5
8.080e-07,47,27.9
8.120e-07,47,27.9
8.160e-07,47,28.1
8.200e-07,47,28.3
8.240e-07,47.4,27.9
8.280e-07,47.4,27.9
8.320e-07,47,27.9
8.360e-07,47.8,28.1
8.400e-07,47.8,28.1
8.440e-07,47,28.1
8.480e-07,47.4,28.1
8.520e-07,47,28.3
8.560e-07,47.4,28.5
8.600e-07,47.8,28.3
8.640e-07,48.2,28.7
8.680e-07,47.4,28.5
8.720e-07,48.2,28.7
8.760e-07,47.8,28.9
8.800e-07,47.4,28.7
8.840e-07,47,28.5
8.880e-07,47.4,28.5
8.920e-07,46.6,28.3
8.960e-07,47.8,28.3
9.000e-07,48.2,28.7
9.040e-07,48.2,28.7
9.080e-07,47.8,28.5
9.120e-07,47,28.7
9.160e-07,47.4,28.9
9.200e-07,47.4,28.5
9.240e-07,47.4,28.5
9.280e-07,47.8,28.7
9.320e-07,47.8,28.5
9.360e-07,47.4,28.9
9.400e-07,47.8,28.9
9.440e-07,48.2,28.7
9.480e-07,47.4,28.9
9.520e-07,47.4,29.1
9.560e-07,47.4,28.9
9.600e-07,47.8,28.9
9.640e-07,48.2,29.1
9.680e-07,47.8,29.1
9.720e-07,47.4,29.1
9.760e-07,48.2,29.1
9.800e-07,47.8,28.9
9.840e-07,47.8,29.1
9.880e-07,47.8,29.3
9.920e-07,48.2,29.3
9.960e-07,47.4,29.1
1.000e-06,47.8,29.3
1.004e-06,47,29.1
1.008e-06,47.8,29.3
1.012e-06,48.2,29.1
1.016e-06,46.6,29.3
1.020e-06,47,29.5
1.024e-06,47.4,29.3
1.028e-06,47.4,29.3
1.032e-06,47.8,29.5
1.036e-06,47.4,29.1
1.040e-06,48.2,29.5
1.044e-06,47.4,29.5
1.048e-06,47.8,29.3
1.052e-06,47.4,29.5
1.056e-06,47,29.1
1.060e-06,47,29.5
1.064e-06,46.6,29.5
1.068e-06,47,29.5
1.072e-06,47.4,29.3
1.076e-06,47.4,29.3
1.080e-06,47,29.7
1.084e-06,47,29.7
1.088e-06,47.4,29.3
1.092e-06,46.6,29.5
1.096e-06,47,29.3
1.100e-06,47.4,29.5
1.104e-06,47.4,29.9
1.108e-06,47,29.3
1.112e-06,47.4,29.9
1.116e-06,47,29.7
1.120e-06,47.4,29.7
1.124e-06,47.4,29.7
1.128e-06,47,29.3
1.132e-06,47.8,29.5
1.136e-06,47.4,29.9
1.140e-06,47,29.9
1.144e-06,47.4,29.9
1.148e-06,47.4,29.7
1.152e-06,47.4,29.9
1.156e-06,47.4,30.1
1.160e-06,48.2,29.9
1.164e-06,46.6,29.9
1.168e-06,47,29.3
1.172e-06,47,29.9
1.176e-06,47.4,30.1
1.180e-06,47.4,29.7
1.184e-06,47.4,29.9
1.188e-06,47,29.9
1.192e-06,47.4,30.1
1.196e-06,47,29.7
1.200e-06,46.6,29.9
1.204e-06,47.4,30.1
1.208e-06,47,29.7
1.212e-06,47.4,29.9
1.216e-06,47,30.1
1.220e-06,47.4,30.3
1.224e-06,47,30.1
1.228e-06,47.4,29.9
1.232e-06,47.4,30.3
1.236e-06,47,30.1
1.240e-06,47.4,30.1
1.244e-06,47.4,30.1
1.248e-06,47,30.1
1.252e-06,47.8,30.1
1.256e-06,47.8,29.9
1.260e-06,47,30.3
1.264e-06,47.8,29.9
1.268e-06,48.2,30.1
1.272e-06,47.4,30.3
1.276e-06,47,30.3
1.280e-06,47.4,30.3
1.284e-06,47,30.1
1.288e-06,47.8,30.5
1.292e-06,47,30.3
1.296e-06,46.6,30.5
1.300e-06,47.8,30.3
1.304e-06,47.4,30.1
1.308e-06,47.4,30.3
1.312e-06,47,30.7
1.316e-06,47.4,30.1
1.320e-06,47.4,30.5
