Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
20.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,0.000000E+0,100.000000E+0
25.000000E+0,13.754600E+0,0.000000E+0,284.943000E-3,0.000000E+0,100.000000E+0
30.000000E+0,13.758700E+0,0.000000E+0,205.300000E-3,0.000000E+0,100.000000E+0
40.000000E+0,13.771700E+0,0.000000E+0,177.664000E-3,0.000000E+0,100.000000E+0
50.000000E+0,13.764000E+0,0.000000E+0,97.314800E-3,0.000000E+0,100.000000E+0
60.000000E+0,13.752000E+0,0.000000E+0,92.829700E-3,0.000000E+0,100.000000E+0
75.000000E+0,13.773700E+0,0.000000E+0,91.379600E-3,0.000000E+0,100.000000E+0
100.000000E+0,13.753400E+0,0.000000E+0,41.310800E-3,0.000000E+0,100.000000E+0
120.000000E+0,13.781100E+0,0.000000E+0,56.592000E-3,0.000000E+0,100.000000E+0
150.000000E+0,13.735200E+0,0.000000E+0,43.839000E-3,0.000000E+0,100.000000E+0
200.000000E+0,13.759500E+0,0.000000E+0,30.532800E-3,0.000000E+0,100.000000E+0
250.000000E+0,13.759500E+0,0.000000E+0,29.605400E-3,0.000000E+0,100.000000E+0
300.000000E+0,13.761500E+0,0.000000E+0,21.513900E-3,0.000000E+0,100.000000E+0
400.000000E+0,13.756100E+0,0.000000E+0,15.361300E-3,0.000000E+0,100.000000E+0
500.000000E+0,13.760200E+0,0.000000E+0,17.507600E-3,0.000000E+0,100.000000E+0
600.000000E+0,13.757800E+0,0.000000E+0,17.041700E-3,0.000000E+0,100.000000E+0
750.000000E+0,13.756900E+0,0.000000E+0,14.091500E-3,0.000000E+0,100.000000E+0
1.000000E+3,13.761700E+0,0.000000E+0,15.133400E-3,0.000000E+0,100.000000E+0
1.200000E+3,13.763100E+0,0.000000E+0,18.026800E-3,0.000000E+0,100.000000E+0
1.500000E+3,13.763900E+0,0.000000E+0,20.833500E-3,0.000000E+0,100.000000E+0
2.000000E+3,13.758300E+0,0.000000E+0,23.572400E-3,0.000000E+0,100.000000E+0
2.500000E+3,13.761100E+0,0.000000E+0,29.100900E-3,0.000000E+0,100.000000E+0
3.000000E+3,13.759500E+0,0.000000E+0,33.246000E-3,0.000000E+0,100.000000E+0
4.000000E+3,13.761200E+0,0.000000E+0,42.725600E-3,0.000000E+0,100.000000E+0
5.000000E+3,13.761000E+0,0.000000E+0,52.085900E-3,0.000000E+0,100.000000E+0
6.000000E+3,13.759400E+0,0.000000E+0,70.608100E-3,0.000000E+0,100.000000E+0
7.500000E+3,13.765200E+0,0.000000E+0,76.162300E-3,0.000000E+0,100.000000E+0
10.000000E+3,13.763700E+0,0.000000E+0,101.440000E-3,0.000000E+0,100.000000E+0
12.000000E+3,13.767400E+0,0.000000E+0,120.168000E-3,0.000000E+0,100.000000E+0
15.000000E+3,13.769600E+0,0.000000E+0,147.578000E-3,0.000000E+0,100.000000E+0
20.000000E+3,13.770300E+0,0.000000E+0,196.642000E-3,0.000000E+0,100.000000E+0
25.000000E+3,13.772700E+0,0.000000E+0,243.809000E-3,0.000000E+0,100.000000E+0
30.000000E+3,13.773300E+0,0.000000E+0,289.206000E-3,0.000000E+0,100.000000E+0
40.000000E+3,13.775100E+0,0.000000E+0,382.133000E-3,0.000000E+0,100.000000E+0
50.000000E+3,13.776000E+0,0.000000E+0,474.465000E-3,0.000000E+0,100.000000E+0
60.000000E+3,13.776900E+0,0.000000E+0,566.416000E-3,0.000000E+0,100.000000E+0
75.000000E+3,13.778200E+0,0.000000E+0,701.333000E-3,0.000000E+0,100.000000E+0
100.000000E+3,13.762400E+0,0.000000E+0,913.942000E-3,0.000000E+0,100.000000E+0
120.000000E+3,13.772900E+0,0.000000E+0,1.101740E+0,0.000000E+0,100.000000E+0
150.000000E+3,13.763500E+0,0.000000E+0,1.360760E+0,0.000000E+0,100.000000E+0
200.000000E+3,13.723800E+0,0.000000E+0,1.789630E+0,0.000000E+0,100.000000E+0
