Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
8.967176E-3	1.303000E+2	-3.000000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.152353E+2	8.647000E-1	9.964400E-2	9.910000E+37	9.910000E+40	1.000000E+0	6.921476E+0	8.647000E-1	5.985000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.000000E+0
2.898499E-2	1.303000E+2	-2.950000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.151715E+2	8.659000E-1	9.972700E-2	9.910000E+37	9.910000E+40	1.000000E+0	6.678600E+0	8.659000E-1	5.783000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	2.000000E+0
4.880279E-2	1.303000E+2	-2.900000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.143384E+2	8.752000E-1	1.000690E-1	9.910000E+37	9.910000E+40	1.000000E+0	5.908364E+0	8.752000E-1	5.171000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	3.000000E+0
6.865393E-2	1.303000E+2	-2.850000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.159705E+2	8.609000E-1	9.983900E-2	9.910000E+37	9.910000E+40	1.000000E+0	6.443257E+0	8.609000E-1	5.547000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	4.000000E+0
8.853840E-2	1.303000E+2	-2.800000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.146975E+2	8.760000E-1	1.004750E-1	9.910000E+37	9.910000E+40	1.000000E+0	6.957763E+0	8.760000E-1	6.095000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	5.000000E+0
1.087062E-1	1.303000E+2	-2.750000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.144669E+2	8.713000E-1	9.973500E-2	9.910000E+37	9.910000E+40	1.000000E+0	6.221738E+0	8.713000E-1	5.421000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	6.000000E+0
1.285740E-1	1.303000E+2	-2.700000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.158556E+2	8.602000E-1	9.965900E-2	9.910000E+37	9.910000E+40	1.000000E+0	6.242734E+0	8.602000E-1	5.370000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	7.000000E+0
1.484418E-1	1.303000E+2	-2.650000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.149828E+2	8.710000E-1	1.001500E-1	9.910000E+37	9.910000E+40	1.000000E+0	6.444317E+0	8.710000E-1	5.613000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	8.000000E+0
1.682930E-1	1.303000E+2	-2.600000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.151835E+2	8.664000E-1	9.979500E-2	9.910000E+37	9.910000E+40	1.000000E+0	6.867498E+0	8.664000E-1	5.950000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	9.000000E+0
1.881941E-1	1.303000E+2	-2.550000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.167029E+2	8.544000E-1	9.971100E-2	9.910000E+37	9.910000E+40	1.000000E+0	6.506320E+0	8.544000E-1	5.559000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.000000E+1
2.080952E-1	1.303000E+2	-2.500000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.153429E+2	8.662000E-1	9.991000E-2	9.910000E+37	9.910000E+40	1.000000E+0	6.779035E+0	8.662000E-1	5.872000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.100000E+1
2.279297E-1	1.303000E+2	-2.450000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.152093E+2	8.623000E-1	9.934500E-2	9.910000E+37	9.910000E+40	1.000000E+0	6.099965E+0	8.623000E-1	5.260000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.200000E+1
2.477808E-1	1.303000E+2	-2.400000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.146847E+2	8.722000E-1	1.000280E-1	9.910000E+37	9.910000E+40	1.000000E+0	6.493923E+0	8.722000E-1	5.664000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.300000E+1
2.676486E-1	1.303000E+2	-2.350000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.134260E+2	8.809000E-1	9.991700E-2	9.910000E+37	9.910000E+40	1.000000E+0	6.541038E+0	8.809000E-1	5.762000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.400000E+1
2.875498E-1	1.303000E+2	-2.300000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.157296E+2	8.676000E-1	1.004070E-1	9.910000E+37	9.910000E+40	1.000000E+0	6.258645E+0	8.676000E-1	5.430000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.500000E+1
3.072676E-1	1.303000E+2	-2.250000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.152350E+2	8.659000E-1	9.978200E-2	9.910000E+37	9.910000E+40	1.000000E+0	6.160065E+0	8.659000E-1	5.334000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.600000E+1
3.272354E-1	1.303000E+2	-2.200000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.150241E+2	8.696000E-1	1.000250E-1	9.910000E+37	9.910000E+40	1.000000E+0	6.517939E+0	8.696000E-1	5.668000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.700000E+1
3.471865E-1	1.303000E+2	-2.150000E+3	9.910000E+37	9.910000E+40	1.000000E+0	1.161822E+2	8.615000E-1	1.000910E-1	9.910000E+37	9.910000E+40	1.000000E+0	5.969820E+0	8.615000E-1	5.143000E-3	1.000000E-2	0.000000E+0	5.000000E+1	2.000000E+0	5.000000E+1	2.000000E+0	1.000000E+0	1.800000E+1
