Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.053394E-2	2.556400E+2	-1.500000E+3	-1.500525E+0	-4.452590E+1	3.370005E+1	3.669548E+1	1.075800E+0	3.947700E-2	-1.027060E-1	-4.452590E+1	2.306657E+0	2.809072E+0	1.075800E+0	3.022000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.000000E+0
3.266853E-2	2.556400E+2	-1.450000E+3	-1.449739E+0	-4.290020E+1	3.379329E+1	3.656032E+1	1.103300E+0	4.033700E-2	-9.861600E-2	-4.290020E+1	2.298731E+0	2.484365E+0	1.103300E+0	2.741000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	2.000000E+0
5.451979E-2	2.556400E+2	-1.400000E+3	-1.399808E+0	-4.129720E+1	3.389595E+1	3.668123E+1	1.098300E+0	4.028700E-2	-9.512200E-2	-4.129720E+1	2.303352E+0	2.594009E+0	1.098300E+0	2.849000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	3.000000E+0
7.633770E-2	2.556400E+2	-1.350000E+3	-1.350438E+0	-3.970510E+1	3.401170E+1	3.653667E+1	1.094900E+0	4.000400E-2	-9.127900E-2	-3.970510E+1	2.298924E+0	2.861449E+0	1.094900E+0	3.133000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	4.000000E+0
9.807228E-2	2.556400E+2	-1.300000E+3	-1.298865E+0	-3.807000E+1	3.411781E+1	3.667635E+1	1.101500E+0	4.039900E-2	-8.780300E-2	-3.807000E+1	2.306357E+0	2.869723E+0	1.101500E+0	3.161000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	5.000000E+0
1.199069E-1	2.556400E+2	-1.250000E+3	-1.250199E+0	-3.652660E+1	3.422708E+1	3.663030E+1	1.090600E+0	3.994900E-2	-8.462000E-2	-3.652660E+1	2.316668E+0	2.924995E+0	1.090600E+0	3.190000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	6.000000E+0
1.413248E-1	2.556400E+2	-1.200000E+3	-1.200008E+0	-3.495880E+1	3.432635E+1	3.641228E+1	1.104600E+0	4.022100E-2	-8.043200E-2	-3.495880E+1	2.300765E+0	2.094876E+0	1.104600E+0	2.314000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	7.000000E+0
1.631260E-1	2.556400E+2	-1.150000E+3	-1.150370E+0	-3.340410E+1	3.443799E+1	3.647991E+1	1.085200E+0	3.958800E-2	-7.702300E-2	-3.340410E+1	2.305795E+0	3.095282E+0	1.085200E+0	3.359000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	8.000000E+0
1.849272E-1	2.556400E+2	-1.100000E+3	-1.100033E+0	-3.184510E+1	3.454324E+1	3.671730E+1	1.086300E+0	3.988600E-2	-7.320500E-2	-3.184510E+1	2.298784E+0	2.665010E+0	1.086300E+0	2.895000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	9.000000E+0
2.064618E-1	2.556400E+2	-1.050000E+3	-1.050054E+0	-3.030360E+1	3.465113E+1	3.645053E+1	1.099600E+0	4.008100E-2	-6.999900E-2	-3.030360E+1	2.309924E+0	2.373590E+0	1.099600E+0	2.610000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.000000E+1
2.280797E-1	2.556400E+2	-1.000000E+3	-1.000235E+0	-2.878100E+1	3.475331E+1	3.661330E+1	1.086900E+0	3.979500E-2	-6.656600E-2	-2.878100E+1	2.312845E+0	2.715061E+0	1.086900E+0	2.951000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.100000E+1
2.497143E-1	2.556400E+2	-9.500000E+2	-9.497720E-1	-2.726050E+1	3.484059E+1	3.651460E+1	1.089400E+0	3.977900E-2	-6.308000E-2	-2.726050E+1	2.313971E+0	2.534423E+0	1.089400E+0	2.761000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.200000E+1
2.713655E-1	2.556400E+2	-9.000000E+2	-9.002720E-1	-2.576730E+1	3.493855E+1	3.634021E+1	1.105800E+0	4.018500E-2	-5.875300E-2	-2.576730E+1	2.280138E+0	2.205643E+0	1.105800E+0	2.439000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.300000E+1
2.939668E-1	2.556400E+2	-8.500000E+2	-8.496790E-1	-2.424650E+1	3.504337E+1	3.677743E+1	1.095400E+0	4.028600E-2	-5.596900E-2	-2.424650E+1	2.308333E+0	2.295965E+0	1.095400E+0	2.515000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.400000E+1
3.157681E-1	2.556400E+2	-8.000000E+2	-8.003340E-1	-2.276440E+1	3.515726E+1	3.667428E+1	1.094800E+0	4.015100E-2	-5.211000E-2	-2.276440E+1	2.289101E+0	2.647059E+0	1.094800E+0	2.898000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.500000E+1
3.383027E-1	2.556400E+2	-7.500000E+2	-7.490090E-1	-2.124440E+1	3.525677E+1	3.670096E+1	1.088800E+0	3.996000E-2	-4.970400E-2	-2.124440E+1	2.339628E+0	2.727774E+0	1.088800E+0	2.970000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.600000E+1
3.599873E-1	2.556400E+2	-7.000000E+2	-7.000260E-1	-1.980910E+1	3.533861E+1	3.670445E+1	1.085100E+0	3.982800E-2	-4.547100E-2	-1.980910E+1	2.295460E+0	2.514976E+0	1.085100E+0	2.729000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.700000E+1
