Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.058394E-2	1.402100E+2	-1.500000E+3	-1.499628E+0	-2.494430E+1	6.011907E+1	9.265362E+1	4.345000E-1	4.025800E-2	-8.676200E-2	-2.494430E+1	3.478229E+0	7.905639E+0	4.345000E-1	3.435000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.000000E+0
3.251852E-2	1.402100E+2	-1.450000E+3	-1.450690E+0	-2.396700E+1	6.052864E+1	9.266135E+1	4.261000E-1	3.948300E-2	-8.353400E-2	-2.396700E+1	3.485376E+0	7.570993E+0	4.261000E-1	3.226000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	2.000000E+0
5.456979E-2	1.402100E+2	-1.400000E+3	-1.400566E+0	-2.295190E+1	6.102179E+1	9.280938E+1	4.307000E-1	3.997300E-2	-7.998600E-2	-2.295190E+1	3.484940E+0	8.583701E+0	4.307000E-1	3.697000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	3.000000E+0
7.640437E-2	1.402100E+2	-1.350000E+3	-1.349681E+0	-2.193000E+1	6.154496E+1	9.347623E+1	4.292000E-1	4.012000E-2	-7.609200E-2	-2.193000E+1	3.469767E+0	7.532619E+0	4.292000E-1	3.233000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	4.000000E+0
9.842230E-2	1.402100E+2	-1.300000E+3	-1.299816E+0	-2.092720E+1	6.211132E+1	9.371715E+1	4.186000E-1	3.923000E-2	-7.275300E-2	-2.092720E+1	3.476480E+0	9.304826E+0	4.186000E-1	3.895000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	5.000000E+0
1.202069E-1	1.402100E+2	-1.250000E+3	-1.249237E+0	-1.996390E+1	6.257480E+1	9.206024E+1	4.349000E-1	4.003700E-2	-6.893600E-2	-1.996390E+1	3.453033E+0	6.180731E+0	4.349000E-1	2.688000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	6.000000E+0
1.427415E-1	1.402100E+2	-1.200000E+3	-1.200660E+0	-1.899770E+1	6.320028E+1	9.501434E+1	4.184000E-1	3.975400E-2	-6.563500E-2	-1.899770E+1	3.454892E+0	7.358987E+0	4.184000E-1	3.079000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	7.000000E+0
1.644427E-1	1.402100E+2	-1.150000E+3	-1.150199E+0	-1.804910E+1	6.372611E+1	9.343169E+1	4.304000E-1	4.021300E-2	-6.247500E-2	-1.804910E+1	3.461391E+0	7.651022E+0	4.304000E-1	3.293000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	8.000000E+0
1.869107E-1	1.402100E+2	-1.100000E+3	-1.099714E+0	-1.708360E+1	6.437250E+1	9.080449E+1	4.363000E-1	3.961800E-2	-5.934300E-2	-1.708360E+1	3.473682E+0	6.396975E+0	4.363000E-1	2.791000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	9.000000E+0
2.086286E-1	1.402100E+2	-1.050000E+3	-1.050068E+0	-1.614080E+1	6.505675E+1	9.263739E+1	4.258000E-1	3.944500E-2	-5.554800E-2	-1.614080E+1	3.441465E+0	6.636919E+0	4.258000E-1	2.826000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.000000E+1
