Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.051728E-2	8.491000E+1	-2.000000E+3	-1.999822E+0	-2.012100E+1	9.938979E+1	2.836042E+2	1.415000E-1	4.013000E-2	-6.951200E-2	-2.012100E+1	3.454699E+0	5.026855E+1	1.415000E-1	7.113000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	1.000000E+0
3.240186E-2	8.491000E+1	-1.950000E+3	-1.950006E+0	-1.944460E+1	1.002852E+2	3.188871E+2	1.240000E-1	3.954200E-2	-6.680600E-2	-1.944460E+1	3.435710E+0	6.116129E+1	1.240000E-1	7.584000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	2.000000E+0
5.486982E-2	8.491000E+1	-1.900000E+3	-1.899665E+0	-1.876570E+1	1.012307E+2	2.923370E+2	1.365000E-1	3.990400E-2	-6.417600E-2	-1.876570E+1	3.419856E+0	5.760440E+1	1.365000E-1	7.863000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	3.000000E+0
7.657105E-2	8.491000E+1	-1.850000E+3	-1.849824E+0	-1.811260E+1	1.021291E+2	2.737101E+2	1.442000E-1	3.946900E-2	-6.165200E-2	-1.811260E+1	3.403818E+0	5.222607E+1	1.442000E-1	7.531000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	4.000000E+0
9.907234E-2	8.491000E+1	-1.800000E+3	-1.799995E+0	-1.744560E+1	1.031776E+2	3.004556E+2	1.317000E-1	3.957000E-2	-5.879500E-2	-1.744560E+1	3.370191E+0	5.537585E+1	1.317000E-1	7.293000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	5.000000E+0
1.207569E-1	8.491000E+1	-1.750000E+3	-1.749864E+0	-1.679950E+1	1.041617E+2	2.863518E+2	1.387000E-1	3.971700E-2	-5.696600E-2	-1.679950E+1	3.390934E+0	5.431146E+1	1.387000E-1	7.533000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	6.000000E+0
1.432415E-1	8.491000E+1	-1.700000E+3	-1.700693E+0	-1.614670E+1	1.053276E+2	2.788293E+2	1.435000E-1	4.001200E-2	-5.347700E-2	-1.614670E+1	3.311946E+0	5.442509E+1	1.435000E-1	7.810000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	7.000000E+0
1.649094E-1	8.491000E+1	-1.650000E+3	-1.650066E+0	-1.550720E+1	1.064064E+2	3.079324E+2	1.301000E-1	4.006200E-2	-5.165200E-2	-1.550720E+1	3.330840E+0	5.566487E+1	1.301000E-1	7.242000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	8.000000E+0
1.870940E-1	8.491000E+1	-1.600000E+3	-1.600054E+0	-1.488690E+1	1.074807E+2	2.799231E+2	1.430000E-1	4.002900E-2	-4.966500E-2	-1.488690E+1	3.336155E+0	5.674126E+1	1.430000E-1	8.114000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	9.000000E+0
2.097287E-1	8.491000E+1	-1.550000E+3	-1.550842E+0	-1.427400E+1	1.086480E+2	2.759617E+2	1.461000E-1	4.031800E-2	-4.665100E-2	-1.427400E+1	3.268250E+0	5.050650E+1	1.461000E-1	7.379000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	1.000000E+1
2.315466E-1	8.491000E+1	-1.500000E+3	-1.499933E+0	-1.364120E+1	1.099561E+2	2.802839E+2	1.444000E-1	4.047300E-2	-4.511400E-2	-1.364120E+1	3.307187E+0	4.749307E+1	1.444000E-1	6.858000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	1.100000E+1
2.534145E-1	8.491000E+1	-1.450000E+3	-1.449515E+0	-1.303160E+1	1.112308E+2	2.928634E+2	1.362000E-1	3.988800E-2	-4.240100E-2	-1.303160E+1	3.253706E+0	5.999266E+1	1.362000E-1	8.171000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	1.200000E+1
