Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.065061E-2	1.704800E+2	-3.000000E+3	-2.350890E+0	-4.997840E+1	4.703812E+1	7.190712E+1	1.391100E+0	1.000300E-1	-1.691200E-1	-4.997840E+1	3.383862E+0	2.832291E+0	1.391100E+0	3.940000E-3	1.000000E-2	0.000000E+0	5.000000E+1	3.000000E+0	5.000000E+1	3.000000E+0	1.000000E+0	1.000000E+0
3.255186E-2	1.704800E+2	-2.950000E+3	-2.353450E+0	-5.001410E+1	4.705573E+1	7.226619E+1	1.390000E+0	1.004500E-1	-1.686200E-1	-5.001410E+1	3.371449E+0	2.827338E+0	1.390000E+0	3.930000E-3	1.000000E-2	0.000000E+0	5.000000E+1	3.000000E+0	5.000000E+1	3.000000E+0	1.000000E+0	2.000000E+0
5.448645E-2	1.704800E+2	-2.900000E+3	-2.354770E+0	-5.001290E+1	4.708325E+1	7.212402E+1	1.380400E+0	9.956000E-2	-1.704900E-1	-5.001290E+1	3.408920E+0	2.991886E+0	1.380400E+0	4.130000E-3	1.000000E-2	0.000000E+0	5.000000E+1	3.000000E+0	5.000000E+1	3.000000E+0	1.000000E+0	3.000000E+0
7.632104E-2	1.704800E+2	-2.850000E+3	-2.353470E+0	-4.999380E+1	4.707524E+1	7.149907E+1	1.398200E+0	9.997000E-2	-1.693400E-1	-4.999380E+1	3.387220E+0	2.867973E+0	1.398200E+0	4.010000E-3	1.000000E-2	0.000000E+0	5.000000E+1	3.000000E+0	5.000000E+1	3.000000E+0	1.000000E+0	4.000000E+0
9.908900E-2	1.704800E+2	-2.800000E+3	-2.359640E+0	-5.000360E+1	4.718940E+1	7.181251E+1	1.395300E+0	1.002000E-1	-1.696800E-1	-5.000360E+1	3.393356E+0	2.436752E+0	1.395300E+0	3.400000E-3	1.000000E-2	0.000000E+0	5.000000E+1	3.000000E+0	5.000000E+1	3.000000E+0	1.000000E+0	5.000000E+0
1.208402E-1	1.704800E+2	-2.750000E+3	-2.355320E+0	-5.002130E+1	4.708634E+1	7.148237E+1	1.380900E+0	9.871000E-2	-1.689500E-1	-5.002130E+1	3.377561E+0	2.650445E+0	1.380900E+0	3.660000E-3	1.000000E-2	0.000000E+0	5.000000E+1	3.000000E+0	5.000000E+1	3.000000E+0	1.000000E+0	6.000000E+0
1.430582E-1	1.704800E+2	-2.700000E+3	-2.354630E+0	-5.002350E+1	4.707048E+1	7.209453E+1	1.387900E+0	1.000600E-1	-1.705700E-1	-5.002350E+1	3.409797E+0	2.788385E+0	1.387900E+0	3.870000E-3	1.000000E-2	0.000000E+0	5.000000E+1	3.000000E+0	5.000000E+1	3.000000E+0	1.000000E+0	7.000000E+0
1.657761E-1	1.704800E+2	-2.650000E+3	-2.351960E+0	-4.999640E+1	4.704259E+1	7.180203E+1	1.396200E+0	1.002500E-1	-1.693700E-1	-4.999640E+1	3.387644E+0	2.864919E+0	1.396200E+0	4.000000E-3	1.000000E-2	0.000000E+0	5.000000E+1	3.000000E+0	5.000000E+1	3.000000E+0	1.000000E+0	8.000000E+0
1.874941E-1	1.704800E+2	-2.600000E+3	-2.352540E+0	-4.998770E+1	4.706238E+1	7.177954E+1	1.388000E+0	9.963000E-2	-1.697400E-1	-4.998770E+1	3.395635E+0	2.737752E+0	1.388000E+0	3.800000E-3	1.000000E-2	0.000000E+0	5.000000E+1	3.000000E+0	5.000000E+1	3.000000E+0	1.000000E+0	9.000000E+0
2.093286E-1	1.704800E+2	-2.550000E+3	-2.352220E+0	-4.999260E+1	4.705136E+1	7.212728E+1	1.398500E+0	1.008700E-1	-1.687800E-1	-4.999260E+1	3.376100E+0	2.409725E+0	1.398500E+0	3.370000E-3	1.000000E-2	0.000000E+0	5.000000E+1	3.000000E+0	5.000000E+1	3.000000E+0	1.000000E+0	1.000000E+1
