Tiempo (s)	Setpoint (K)	Temperatura (K)	dT/dt (K/min)	Potencia_LS (%)	Rrem1 (Ohm)	Rrem2 (Ohm)				
26.731529E+0	255.000000E+0	255.910000E+0	NaN	89.000000E+0	36.454610E+0	2.611687E+0				
30.650753E+0	255.000000E+0	255.910000E+0	NaN	86.000000E+0	36.102075E+0	1.984195E+0				
34.417969E+0	255.000000E+0	255.910000E+0	NaN	79.000000E+0	36.121350E+0	2.198070E+0				
38.203186E+0	255.000000E+0	255.910000E+0	NaN	81.000000E+0	35.690483E+0	2.111402E+0				
41.974401E+0	255.000000E+0	255.910000E+0	NaN	83.000000E+0	36.077862E+0	2.194601E+0				
45.767618E+0	255.000000E+0	255.910000E+0	NaN	81.000000E+0	36.087410E+0	2.199608E+0				
49.545834E+0	255.000000E+0	255.910000E+0	NaN	82.000000E+0	36.169081E+0	2.177970E+0				
53.320050E+0	255.000000E+0	255.910000E+0	0.000000E+0	81.000000E+0	35.798157E+0	2.210459E+0				
57.094266E+0	255.000000E+0	255.910000E+0	0.000000E+0	83.000000E+0	35.922732E+0	2.133329E+0				
60.869482E+0	255.000000E+0	255.910000E+0	0.000000E+0	83.000000E+0	36.225759E+0	2.197146E+0				
64.641697E+0	255.000000E+0	255.910000E+0	0.000000E+0	85.000000E+0	36.032374E+0	2.272133E+0				
68.432914E+0	255.000000E+0	255.820000E+0	0.000000E+0	86.000000E+0	35.969184E+0	2.065452E+0				
72.354139E+0	255.000000E+0	255.820000E+0	0.000000E+0	85.000000E+0	35.902529E+0	2.089813E+0				
76.129354E+0	255.000000E+0	255.820000E+0	-237.987193E-3	87.000000E+0	36.019951E+0	2.193870E+0				
79.905571E+0	255.000000E+0	255.820000E+0	-471.376323E-3	88.000000E+0	36.088908E+0	2.183868E+0				
83.679786E+0	255.000000E+0	255.740000E+0	-471.376323E-3	88.000000E+0	35.939098E+0	2.162249E+0				
87.459002E+0	255.000000E+0	255.740000E+0	-233.389130E-3	89.000000E+0	36.082771E+0	2.196249E+0				
91.738247E+0	255.000000E+0	255.640000E+0	-211.908412E-3	92.000000E+0	35.927256E+0	2.195779E+0				
95.509463E+0	255.000000E+0	255.640000E+0	-423.732654E-3	94.000000E+0	36.081673E+0	2.103302E+0				
99.286679E+0	255.000000E+0	255.640000E+0	-671.918995E-3	94.000000E+0	36.291492E+0	2.094506E+0				
103.059895E+0	255.000000E+0	255.640000E+0	-708.443566E-3	96.000000E+0	36.089377E+0	2.016045E+0				
106.834111E+0	255.000000E+0	255.550000E+0	-496.619325E-3	95.000000E+0	36.151577E+0	2.253931E+0				
111.110355E+0	255.000000E+0	255.550000E+0	-248.432984E-3	96.000000E+0	36.099491E+0	2.024701E+0				
114.885571E+0	255.000000E+0	255.550000E+0	-238.491732E-3	98.000000E+0	36.266444E+0	2.049433E+0				
118.659787E+0	255.000000E+0	255.450000E+0	-462.081430E-3	98.000000E+0	36.001878E+0	2.149460E+0				
122.462005E+0	255.000000E+0	255.450000E+0	-462.081430E-3	98.000000E+0	35.905119E+0	2.072366E+0				
126.734249E+0	255.000000E+0	255.450000E+0	-488.510298E-3	98.000000E+0	35.967788E+0	2.126720E+0				
130.506465E+0	255.000000E+0	255.450000E+0	-528.897058E-3	98.000000E+0	36.201837E+0	2.152732E+0				
134.318683E+0	255.000000E+0	255.450000E+0	-528.897058E-3	98.000000E+0	36.039087E+0	2.040798E+0				
138.591927E+0	255.000000E+0	255.450000E+0	-263.976459E-3	98.000000E+0	36.115548E+0	2.197435E+0				
142.367143E+0	255.000000E+0	255.450000E+0	0.000000E+0	98.000000E+0	36.144295E+0	1.991061E+0				
146.144359E+0	255.000000E+0	255.450000E+0	0.000000E+0	97.000000E+0	36.189277E+0	2.206056E+0				
150.924633E+0	255.000000E+0	255.450000E+0	0.000000E+0	96.000000E+0	36.037554E+0	2.129979E+0				
154.729850E+0	255.000000E+0	255.450000E+0	0.000000E+0	98.000000E+0	36.045926E+0	2.335869E+0				
158.518067E+0	255.000000E+0	255.450000E+0	0.000000E+0	96.000000E+0	36.365202E+0	2.057210E+0				
162.320284E+0	255.000000E+0	255.450000E+0	0.000000E+0	96.000000E+0	36.241986E+0	2.137246E+0				
166.142503E+0	255.000000E+0	255.450000E+0	0.000000E+0	96.000000E+0	36.067461E+0	2.044524E+0				
169.953721E+0	255.000000E+0	255.550000E+0	0.000000E+0	96.000000E+0	36.235940E+0	2.162418E+0				
173.768939E+0	255.000000E+0	255.550000E+0	0.000000E+0	94.000000E+0	36.373034E+0	2.119055E+0				
177.581157E+0	255.000000E+0	255.550000E+0	262.005186E-3	94.000000E+0	36.101673E+0	2.069252E+0				
181.399376E+0	255.000000E+0	255.550000E+0	524.250872E-3	95.000000E+0	36.289708E+0	2.127428E+0				
185.219594E+0	255.000000E+0	255.640000E+0	524.250872E-3	95.000000E+0	36.271229E+0	2.122721E+0				
189.545842E+0	255.000000E+0	255.640000E+0	262.245686E-3	95.000000E+0	36.047047E+0	2.248600E+0				
193.370060E+0	255.000000E+0	255.640000E+0	235.650310E-3	95.000000E+0	36.114626E+0	2.201417E+0				
197.183279E+0	255.000000E+0	255.640000E+0	456.605022E-3	93.000000E+0	36.396318E+0	2.156980E+0				
200.982496E+0	255.000000E+0	255.640000E+0	456.605022E-3	92.000000E+0	36.376850E+0	2.090279E+0				
205.311743E+0	255.000000E+0	255.640000E+0	220.954712E-3	93.000000E+0	36.224494E+0	2.157974E+0				
209.126962E+0	255.000000E+0	255.740000E+0	0.000000E+0	94.000000E+0	36.132714E+0	2.170296E+0				
212.959181E+0	255.000000E+0	255.740000E+0	0.000000E+0	94.000000E+0	36.280250E+0	2.088281E+0				
216.783400E+0	255.000000E+0	255.740000E+0	245.565519E-3	94.000000E+0	36.282494E+0	2.209598E+0				
220.614619E+0	255.000000E+0	255.740000E+0	507.091027E-3	93.000000E+0	36.328646E+0	2.156843E+0				
224.437837E+0	255.000000E+0	255.740000E+0	507.091027E-3	94.000000E+0	36.351491E+0	2.075722E+0				
228.767085E+0	255.000000E+0	255.740000E+0	261.525509E-3	95.000000E+0	36.352880E+0	2.135192E+0				
232.595304E+0	255.000000E+0	255.740000E+0	0.000000E+0	96.000000E+0	36.084918E+0	2.119342E+0				
236.414523E+0	255.000000E+0	255.640000E+0	0.000000E+0	94.000000E+0	36.187013E+0	2.129180E+0				
240.241741E+0	255.000000E+0	255.640000E+0	0.000000E+0	96.000000E+0	36.248716E+0	2.207439E+0				
244.059960E+0	255.000000E+0	255.640000E+0	-261.525509E-3	96.000000E+0	36.399000E+0	2.111338E+0				
247.886178E+0	255.000000E+0	255.640000E+0	-523.085233E-3	96.000000E+0	36.322446E+0	2.190987E+0				
251.708397E+0	255.000000E+0	255.640000E+0	-523.085233E-3	97.000000E+0	36.144186E+0	2.169121E+0				
256.036645E+0	255.000000E+0	255.640000E+0	-261.559725E-3	97.000000E+0	36.130368E+0	2.179120E+0				
259.861864E+0	255.000000E+0	255.640000E+0	0.000000E+0	97.000000E+0	36.232187E+0	2.014868E+0				
263.686082E+0	255.000000E+0	255.640000E+0	0.000000E+0	97.000000E+0	36.404791E+0	2.109578E+0				
267.519301E+0	255.000000E+0	255.640000E+0	0.000000E+0	97.000000E+0	36.179526E+0	2.264379E+0				
271.345520E+0	255.000000E+0	255.640000E+0	0.000000E+0	97.000000E+0	36.399347E+0	2.152771E+0				
275.166739E+0	255.000000E+0	255.640000E+0	0.000000E+0	98.000000E+0	36.346716E+0	2.007409E+0				
278.993958E+0	255.000000E+0	255.640000E+0	0.000000E+0	98.000000E+0	36.383632E+0	2.096288E+0				
282.819177E+0	255.000000E+0	255.640000E+0	0.000000E+0	99.000000E+0	36.255603E+0	2.298113E+0				
286.648396E+0	255.000000E+0	255.640000E+0	0.000000E+0	98.000000E+0	36.479566E+0	2.159340E+0				
290.465614E+0	255.000000E+0	255.640000E+0	0.000000E+0	98.000000E+0	36.317982E+0	2.117942E+0				
294.296833E+0	255.000000E+0	255.640000E+0	0.000000E+0	98.000000E+0	36.232343E+0	2.184897E+0				
298.118052E+0	255.000000E+0	255.640000E+0	0.000000E+0	99.000000E+0	36.309771E+0	2.144808E+0				
301.950271E+0	255.000000E+0	255.640000E+0	0.000000E+0	98.000000E+0	36.294225E+0	2.170735E+0				
305.778490E+0	255.000000E+0	255.640000E+0	0.000000E+0	98.000000E+0	36.256394E+0	2.244353E+0				
309.621710E+0	255.000000E+0	255.640000E+0	0.000000E+0	98.000000E+0	36.136526E+0	2.183553E+0				
313.449929E+0	255.000000E+0	255.640000E+0	0.000000E+0	98.000000E+0	36.507199E+0	2.054857E+0				
481.317530E+0	255.512393E+0	255.640000E+0	0.000000E+0	100.000000E+0	36.836377E+0	2.199779E+0				
485.153749E+0	255.512393E+0	255.640000E+0	0.000000E+0	100.000000E+0	36.263228E+0	2.176355E+0				
488.981968E+0	255.384519E+0	255.640000E+0	0.000000E+0	100.000000E+0	36.522351E+0	2.108552E+0				
492.867191E+0	255.256911E+0	255.640000E+0	0.000000E+0	100.000000E+0	36.378629E+0	2.232265E+0				
496.689409E+0	255.127404E+0	255.640000E+0	0.000000E+0	100.000000E+0	36.404882E+0	1.961787E+0				
500.540629E+0	254.999997E+0	255.640000E+0	0.000000E+0	100.000000E+0	36.380421E+0	2.108193E+0				
504.363848E+0	254.871623E+0	255.640000E+0	0.000000E+0	100.000000E+0	36.345648E+0	2.061360E+0				
508.191067E+0	254.744182E+0	255.640000E+0	0.000000E+0	98.000000E+0	36.548112E+0	2.134163E+0				
512.013286E+0	254.616608E+0	255.640000E+0	0.000000E+0	93.000000E+0	36.380396E+0	2.243315E+0				
515.838504E+0	254.489201E+0	255.640000E+0	0.000000E+0	85.000000E+0	36.330088E+0	2.183259E+0				
519.681725E+0	254.361694E+0	255.640000E+0	0.000000E+0	83.000000E+0	36.379672E+0	2.078579E+0				
523.511943E+0	254.233586E+0	255.640000E+0	0.000000E+0	78.000000E+0	36.487028E+0	2.145813E+0				
527.337162E+0	254.105912E+0	255.640000E+0	0.000000E+0	72.000000E+0	36.426073E+0	2.192487E+0				
531.159381E+0	253.978405E+0	255.740000E+0	0.000000E+0	70.000000E+0	36.250113E+0	2.122971E+0				
535.000600E+0	253.850998E+0	255.740000E+0	0.000000E+0	63.000000E+0	36.369255E+0	2.145143E+0				
538.825819E+0	253.722957E+0	255.740000E+0	259.860396E-3	63.000000E+0	36.414935E+0	2.133556E+0				
542.655038E+0	253.595450E+0	255.740000E+0	524.710836E-3	58.000000E+0	36.633056E+0	2.098964E+0				
546.480257E+0	253.467809E+0	255.740000E+0	524.710836E-3	58.000000E+0	36.460508E+0	2.054601E+0				
550.309476E+0	253.340302E+0	255.640000E+0	264.850440E-3	57.000000E+0	36.363471E+0	2.206632E+0				
554.131695E+0	253.212661E+0	255.640000E+0	0.000000E+0	55.000000E+0	36.347534E+0	2.067399E+0				
557.958914E+0	253.085254E+0	255.550000E+0	-248.432984E-3	53.000000E+0	36.440322E+0	2.136721E+0				
561.789133E+0	252.957680E+0	255.550000E+0	-513.388677E-3	52.000000E+0	36.315268E+0	2.209166E+0				
565.616352E+0	252.830006E+0	255.450000E+0	-751.785641E-3	53.000000E+0	36.563647E+0	2.241219E+0				
569.479573E+0	252.702432E+0	255.370000E+0	-741.844389E-3	51.000000E+0	36.631427E+0	2.181150E+0				
573.310792E+0	252.573658E+0	255.280000E+0	-725.321694E-3	53.000000E+0	36.506371E+0	2.292551E+0				
577.142011E+0	252.445951E+0	255.180000E+0	-934.048564E-3	53.000000E+0	36.756435E+0	2.095814E+0				
580.969230E+0	252.318243E+0	255.010000E+0	-1.145922E+0	54.000000E+0	36.379328E+0	2.155725E+0				
584.801449E+0	252.190669E+0	254.820000E+0	-1.399044E+0	55.000000E+0	36.506138E+0	1.989781E+0				
588.637669E+0	252.062929E+0	254.640000E+0	-1.620696E+0	55.000000E+0	36.599754E+0	2.196371E+0				
592.466887E+0	251.935055E+0	254.450000E+0	-2.065356E+0	58.000000E+0	36.715842E+0	2.070662E+0				
596.288106E+0	251.807414E+0	254.280000E+0	-2.539484E+0	60.000000E+0	36.683357E+0	2.161790E+0				
600.162328E+0	251.680040E+0	254.090000E+0	-2.785931E+0	60.000000E+0	36.631908E+0	2.238045E+0				
603.986547E+0	251.550899E+0	253.920000E+0	-2.785487E+0	64.000000E+0	36.704227E+0	2.041117E+0				
607.815765E+0	251.423425E+0	253.730000E+0	-2.763139E+0	63.000000E+0	36.574138E+0	2.371231E+0				
611.642984E+0	251.295785E+0	253.460000E+0	-2.689285E+0	63.000000E+0	36.673538E+0	2.207870E+0				
615.477203E+0	251.168211E+0	253.270000E+0	-2.633328E+0	66.000000E+0	36.609485E+0	1.966792E+0				
619.320423E+0	251.040404E+0	253.100000E+0	-2.891565E+0	66.000000E+0	36.684900E+0	2.214526E+0				
623.145642E+0	250.912296E+0	252.920000E+0	-3.262249E+0	68.000000E+0	36.875040E+0	2.264370E+0				
626.970861E+0	250.784789E+0	252.640000E+0	-3.367957E+0	70.000000E+0	36.789125E+0	2.257070E+0				
630.817081E+0	250.657282E+0	252.560000E+0	-3.073402E+0	69.000000E+0	36.739793E+0	2.220446E+0				
634.641300E+0	250.529074E+0	252.280000E+0	-3.067680E+0	70.000000E+0	36.856127E+0	1.962279E+0				
638.465518E+0	250.401600E+0	252.200000E+0	-3.067309E+0	72.000000E+0	36.778021E+0	2.288728E+0				
642.291737E+0	250.274126E+0	251.940000E+0	-3.093880E+0	72.000000E+0	36.865332E+0	2.296828E+0				
646.117956E+0	250.146586E+0	251.840000E+0	-2.830151E+0	75.000000E+0	36.990799E+0	2.205610E+0				
649.925174E+0	250.019045E+0	251.580000E+0	-2.720909E+0	75.000000E+0	36.766914E+0	2.077097E+0				
653.713390E+0	249.892138E+0	251.480000E+0	-2.660704E+0	77.000000E+0	37.085101E+0	2.185065E+0				
657.531609E+0	249.765864E+0	251.220000E+0	-2.660827E+0	78.000000E+0	37.079120E+0	2.115050E+0				
661.360828E+0	249.638590E+0	251.130000E+0	-2.771931E+0	76.000000E+0	37.108859E+0	2.182765E+0				
665.184047E+0	249.510949E+0	250.860000E+0	-2.774322E+0	78.000000E+0	36.809016E+0	2.185631E+0				
669.009265E+0	249.383509E+0	250.690000E+0	-2.691076E+0	78.000000E+0	36.962098E+0	2.113178E+0				
672.834484E+0	249.256002E+0	250.600000E+0	-2.686747E+0	78.000000E+0	37.019137E+0	2.103877E+0				
676.661703E+0	249.128494E+0	250.410000E+0	-2.950331E+0	76.000000E+0	37.231029E+0	2.148980E+0				
680.488922E+0	249.000920E+0	250.330000E+0	-2.770107E+0	76.000000E+0	37.045492E+0	2.153539E+0				
684.312141E+0	248.873346E+0	250.150000E+0	-2.560217E+0	74.000000E+0	36.972911E+0	2.187812E+0				
688.143360E+0	248.745906E+0	250.070000E+0	-2.073234E+0	72.000000E+0	37.154360E+0	2.185441E+0				
691.978579E+0	248.618198E+0	249.980000E+0	-2.031431E+0	74.000000E+0	37.219246E+0	2.147282E+0				
695.805798E+0	248.490358E+0	249.880000E+0	-1.979795E+0	73.000000E+0	37.081449E+0	2.271904E+0				
699.629017E+0	248.362784E+0	249.810000E+0	-1.762071E+0	72.000000E+0	37.109310E+0	2.140081E+0				
703.457236E+0	248.235343E+0	249.710000E+0	-1.621646E+0	70.000000E+0	37.160866E+0	2.111508E+0				
707.291455E+0	248.107736E+0	249.620000E+0	-1.386448E+0	70.000000E+0	37.287202E+0	2.234673E+0				
711.120674E+0	247.979929E+0	249.530000E+0	-1.386332E+0	68.000000E+0	37.126874E+0	2.167208E+0				
714.963894E+0	247.852288E+0	249.360000E+0	-1.355534E+0	67.000000E+0	37.291102E+0	2.265173E+0				
718.792113E+0	247.724181E+0	249.360000E+0	-1.352296E+0	66.000000E+0	37.255670E+0	2.181252E+0				
722.620332E+0	247.596573E+0	249.260000E+0	-1.587550E+0	65.000000E+0	37.095455E+0	2.205595E+0				
726.448551E+0	247.468966E+0	249.100000E+0	-1.565331E+0	61.000000E+0	37.357644E+0	2.191100E+0				
730.275770E+0	247.341359E+0	249.000000E+0	-1.384917E+0	62.000000E+0	37.116735E+0	2.091463E+0				
734.103989E+0	247.213785E+0	248.930000E+0	-1.385095E+0	61.000000E+0	37.431625E+0	2.124626E+0				
737.926207E+0	247.086177E+0	248.740000E+0	-1.620960E+0	60.000000E+0	37.378255E+0	2.165489E+0				
741.752426E+0	246.958770E+0	248.650000E+0	-1.804147E+0	61.000000E+0	37.367838E+0	1.978593E+0				
745.638649E+0	246.831230E+0	248.570000E+0	-1.803525E+0	60.000000E+0	37.319297E+0	2.198766E+0				
749.461867E+0	246.701689E+0	248.480000E+0	-1.856015E+0	61.000000E+0	37.415296E+0	2.305075E+0				
753.291086E+0	246.574248E+0	248.390000E+0	-1.856247E+0	60.000000E+0	37.101673E+0	2.104598E+0				
757.112305E+0	246.446608E+0	248.310000E+0	-1.621205E+0	57.000000E+0	37.293284E+0	2.177336E+0				
760.989526E+0	246.319234E+0	248.220000E+0	-1.359215E+0	60.000000E+0	37.298603E+0	2.124285E+0				
764.820745E+0	246.189993E+0	248.050000E+0	-1.358519E+0	58.000000E+0	37.447087E+0	2.098771E+0				
768.644964E+0	246.062286E+0	247.960000E+0	-1.357418E+0	58.000000E+0	37.510450E+0	2.080574E+0				
772.492184E+0	245.934812E+0	247.790000E+0	-1.564880E+0	58.000000E+0	37.437940E+0	2.234626E+0				
776.314403E+0	245.806571E+0	247.700000E+0	-1.102660E+0	60.000000E+0	37.182018E+0	2.066185E+0				
780.144622E+0	245.679164E+0	247.530000E+0	-641.075054E-3	58.000000E+0	37.778154E+0	2.123616E+0				
783.975841E+0	245.551490E+0	247.430000E+0	-641.694170E-3	58.000000E+0	37.364755E+0	2.316617E+0				
787.805060E+0	245.423782E+0	247.250000E+0	-1.334224E+0	58.000000E+0	37.480658E+0	2.224494E+0				
791.632279E+0	245.296142E+0	247.080000E+0	-2.053228E+0	59.000000E+0	37.375268E+0	2.139738E+0				
795.494500E+0	245.168568E+0	246.990000E+0	-2.104560E+0	57.000000E+0	37.377144E+0	2.216077E+0				
799.319719E+0	245.039827E+0	246.820000E+0	-2.342531E+0	57.000000E+0	37.370825E+0	2.345739E+0				
803.174939E+0	244.912320E+0	246.730000E+0	-2.321609E+0	58.000000E+0	37.393364E+0	2.194046E+0				
806.995158E+0	244.783812E+0	246.560000E+0	-2.271607E+0	57.000000E+0	37.553197E+0	2.215077E+0				
810.823377E+0	244.656472E+0	246.470000E+0	-2.039455E+0	58.000000E+0	37.757714E+0	2.159931E+0				
814.654596E+0	244.528864E+0	246.300000E+0	-2.037859E+0	57.000000E+0	37.425141E+0	2.138687E+0				
818.478815E+0	244.401157E+0	246.140000E+0	-2.035733E+0	58.000000E+0	37.497302E+0	2.233211E+0				
822.296033E+0	244.273683E+0	245.950000E+0	-2.035022E+0	58.000000E+0	37.548486E+0	2.258789E+0				
826.119252E+0	244.146443E+0	245.880000E+0	-2.219952E+0	60.000000E+0	37.644224E+0	2.256771E+0				
829.948471E+0	244.019002E+0	245.700000E+0	-2.455718E+0	58.000000E+0	37.798091E+0	2.335673E+0				
833.776690E+0	243.891361E+0	245.620000E+0	-2.454743E+0	60.000000E+0	37.574031E+0	2.021955E+0				
837.600908E+0	243.763754E+0	245.530000E+0	-2.244925E+0	60.000000E+0	37.637677E+0	2.245051E+0				
841.426127E+0	243.636280E+0	245.360000E+0	-2.010841E+0	59.000000E+0	37.673420E+0	2.256694E+0				
845.251346E+0	243.508773E+0	245.180000E+0	-1.776747E+0	59.000000E+0	37.765927E+0	2.205757E+0				
849.079565E+0	243.381266E+0	245.010000E+0	-1.803142E+0	58.000000E+0	37.600671E+0	2.234300E+0				
852.902783E+0	243.253658E+0	244.920000E+0	-2.038898E+0	60.000000E+0	37.781487E+0	2.156652E+0				
856.730002E+0	243.126218E+0	244.750000E+0	-2.508855E+0	58.000000E+0	37.841117E+0	2.204760E+0				
860.557221E+0	242.998644E+0	244.590000E+0	-2.508322E+0	58.000000E+0	38.049341E+0	2.193566E+0				
864.376440E+0	242.871070E+0	244.410000E+0	-2.269386E+0	57.000000E+0	37.771546E+0	2.059629E+0				
868.215659E+0	242.743762E+0	244.330000E+0	-2.213005E+0	58.000000E+0	37.954474E+0	2.164412E+0				
872.061879E+0	242.615788E+0	244.150000E+0	-2.421372E+0	57.000000E+0	37.901090E+0	2.038550E+0				
875.882098E+0	242.487581E+0	244.070000E+0	-2.424198E+0	58.000000E+0	38.106526E+0	2.153363E+0				
879.710317E+0	242.360240E+0	243.890000E+0	-2.245337E+0	58.000000E+0	37.804774E+0	2.224533E+0				
883.529535E+0	242.232633E+0	243.820000E+0	-2.035995E+0	56.000000E+0	37.861616E+0	2.050026E+0				
887.415758E+0	242.105326E+0	243.730000E+0	-2.035375E+0	59.000000E+0	37.698900E+0	2.278261E+0				
891.240976E+0	241.975785E+0	243.560000E+0	-2.010031E+0	58.000000E+0	38.116387E+0	2.255846E+0				
895.071196E+0	241.848278E+0	243.400000E+0	-1.747758E+0	58.000000E+0	38.042837E+0	2.084800E+0				
898.898414E+0	241.720604E+0	243.220000E+0	-1.744850E+0	57.000000E+0	38.083533E+0	2.419072E+0				
902.722633E+0	241.593030E+0	243.140000E+0	-1.953650E+0	57.000000E+0	37.753017E+0	2.218039E+0				
906.552852E+0	241.465556E+0	242.960000E+0	-2.425961E+0	56.000000E+0	38.170169E+0	2.232386E+0				
910.417073E+0	241.337882E+0	242.890000E+0	-2.429223E+0	57.000000E+0	37.968102E+0	2.161311E+0				
914.250292E+0	241.209075E+0	242.710000E+0	-2.244174E+0	57.000000E+0	38.180083E+0	2.265591E+0				
918.076511E+0	241.081301E+0	242.630000E+0	-2.008056E+0	54.000000E+0	38.080139E+0	2.241521E+0				
921.901730E+0	240.953760E+0	242.450000E+0	-1.982890E+0	53.000000E+0	38.043509E+0	2.265992E+0				
925.775952E+0	240.826253E+0	242.380000E+0	-1.983420E+0	55.000000E+0	38.173257E+0	2.162621E+0				
929.602170E+0	240.697112E+0	242.290000E+0	-2.009324E+0	54.000000E+0	38.232342E+0	2.182329E+0				
933.426389E+0	240.569571E+0	242.210000E+0	-2.009495E+0	55.000000E+0	38.134622E+0	2.269168E+0				
937.302611E+0	240.442097E+0	242.030000E+0	-1.749932E+0	53.000000E+0	38.280951E+0	2.297872E+0				
941.127830E+0	240.312890E+0	241.960000E+0	-1.516308E+0	52.000000E+0	38.073027E+0	2.186230E+0				
944.958049E+0	240.185383E+0	241.870000E+0	-1.543793E+0	52.000000E+0	38.208904E+0	2.224537E+0				
948.782268E+0	240.057709E+0	241.700000E+0	-1.783807E+0	51.000000E+0	38.349124E+0	2.178666E+0				
952.628488E+0	239.930235E+0	241.610000E+0	-1.760200E+0	53.000000E+0	38.485572E+0	2.220561E+0				
956.451706E+0	239.802027E+0	241.450000E+0	-1.758953E+0	53.000000E+0	38.293598E+0	2.333435E+0				
960.276925E+0	239.674587E+0	241.360000E+0	-1.780185E+0	53.000000E+0	38.293308E+0	2.278512E+0				
964.104144E+0	239.547080E+0	241.200000E+0	-2.013217E+0	54.000000E+0	38.324015E+0	2.120199E+0				
967.931363E+0	239.419506E+0	241.110000E+0	-1.986808E+0	54.000000E+0	38.264277E+0	2.287216E+0				
971.758582E+0	239.291932E+0	240.940000E+0	-1.960672E+0	54.000000E+0	38.163466E+0	2.064595E+0				
975.579800E+0	239.164358E+0	240.780000E+0	-1.960160E+0	54.000000E+0	38.179318E+0	2.372062E+0				
979.405019E+0	239.036984E+0	240.620000E+0	-1.986302E+0	55.000000E+0	38.371200E+0	2.201886E+0				
983.229238E+0	238.909476E+0	240.530000E+0	-2.195160E+0	57.000000E+0	38.503306E+0	2.267049E+0				
987.076458E+0	238.782002E+0	240.360000E+0	-2.376752E+0	55.000000E+0	38.164978E+0	2.006667E+0				
990.896677E+0	238.653762E+0	240.190000E+0	-2.349586E+0	54.000000E+0	38.456595E+0	2.354622E+0				
994.723895E+0	238.526421E+0	240.110000E+0	-2.167041E+0	55.000000E+0	38.415004E+0	2.366915E+0				
998.548114E+0	238.398847E+0	239.950000E+0	-2.220955E+0	53.000000E+0	38.552044E+0	2.337715E+0				
1.002432E+3	238.271373E+0	239.770000E+0	-2.220955E+0	54.000000E+0	38.670756E+0	2.153680E+0				
1.006261E+3	238.141899E+0	239.610000E+0	-2.167606E+0	54.000000E+0	38.493182E+0	2.345473E+0				
1.010081E+3	238.014292E+0	239.540000E+0	-2.165174E+0	54.000000E+0	38.581298E+0	2.165964E+0				
1.013907E+3	237.886951E+0	239.360000E+0	-2.399045E+0	51.000000E+0	38.734033E+0	2.335551E+0				
1.017754E+3	237.759411E+0	239.280000E+0	-2.373496E+0	49.000000E+0	38.491472E+0	2.282969E+0				
1.021579E+3	237.631170E+0	239.110000E+0	-2.140252E+0	49.000000E+0	38.566422E+0	2.222862E+0				
1.025415E+3	237.503663E+0	239.030000E+0	-1.933103E+0	50.000000E+0	38.437491E+0	2.389358E+0				
1.029237E+3	237.375822E+0	238.950000E+0	-1.985431E+0	49.000000E+0	38.581372E+0	2.438930E+0				
1.033066E+3	237.248415E+0	238.870000E+0	-1.985944E+0	47.000000E+0	38.608610E+0	2.229779E+0				
1.036891E+3	237.120774E+0	238.780000E+0	-1.725074E+0	46.000000E+0	38.891961E+0	2.411649E+0				
1.040723E+3	236.993267E+0	238.700000E+0	-1.486858E+0	47.000000E+0	38.516529E+0	2.150434E+0				
1.044545E+3	236.865560E+0	238.530000E+0	-1.274318E+0	46.000000E+0	38.504110E+0	2.267788E+0				
1.048401E+3	236.738152E+0	238.460000E+0	-1.300235E+0	44.000000E+0	38.757947E+0	2.282331E+0				
1.052237E+3	236.609612E+0	238.370000E+0	-1.538878E+0	45.000000E+0	38.750193E+0	2.362121E+0				
1.056070E+3	236.481738E+0	238.210000E+0	-1.721363E+0	45.000000E+0	38.730171E+0	2.192566E+0				
1.059896E+3	236.353964E+0	238.120000E+0	-1.692190E+0	45.000000E+0	38.921848E+0	2.370110E+0				
1.063756E+3	236.226456E+0	237.960000E+0	-1.691763E+0	45.000000E+0	38.816089E+0	2.071795E+0				
1.067587E+3	236.097782E+0	237.800000E+0	-1.720028E+0	45.000000E+0	38.644852E+0	2.331792E+0				
1.071419E+3	235.970075E+0	237.710000E+0	-1.956837E+0	44.000000E+0	38.864040E+0	2.365452E+0				
1.075285E+3	235.842334E+0	237.550000E+0	-2.140041E+0	43.000000E+0	38.782967E+0	2.367209E+0				
1.079191E+3	235.713494E+0	237.390000E+0	-2.140892E+0	43.000000E+0	38.992154E+0	2.338321E+0				
1.083019E+3	235.583286E+0	237.230000E+0	-2.141658E+0	44.000000E+0	38.777827E+0	2.373697E+0				
1.086843E+3	235.455679E+0	237.140000E+0	-2.141221E+0	44.000000E+0	38.843384E+0	2.188769E+0				
1.090668E+3	235.328205E+0	236.980000E+0	-2.320912E+0	44.000000E+0	38.927743E+0	2.136136E+0				
1.094494E+3	235.200698E+0	236.890000E+0	-2.318620E+0	45.000000E+0	39.077762E+0	2.250572E+0				
1.098344E+3	235.073190E+0	236.730000E+0	-2.133726E+0	45.000000E+0	38.850494E+0	2.293957E+0				
1.102177E+3	234.944850E+0	236.570000E+0	-1.952845E+0	44.000000E+0	39.093725E+0	2.190929E+0				
1.106000E+3	234.817076E+0	236.410000E+0	-1.956161E+0	44.000000E+0	39.005887E+0	2.224110E+0				
1.109825E+3	234.689635E+0	236.330000E+0	-2.140727E+0	47.000000E+0	39.225561E+0	2.320181E+0				
1.113653E+3	234.562128E+0	236.170000E+0	-2.325306E+0	46.000000E+0	38.977287E+0	2.388214E+0				
