Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.051726E-2	1.601900E+2	-1.500000E+3	-1.499860E+0	-2.875970E+1	5.215145E+1	7.078990E+1	5.621000E-1	3.979100E-2	-9.470000E-2	-2.875970E+1	3.292802E+0	5.934887E+0	5.621000E-1	3.336000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.000000E+0
3.221852E-2	1.601900E+2	-1.450000E+3	-1.449671E+0	-2.759650E+1	5.253097E+1	7.050865E+1	5.662000E-1	3.992200E-2	-9.090200E-2	-2.759650E+1	3.293968E+0	4.655599E+0	5.662000E-1	2.636000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	2.000000E+0
5.466980E-2	1.601900E+2	-1.400000E+3	-1.399596E+0	-2.647550E+1	5.286382E+1	7.243982E+1	5.525000E-1	4.002300E-2	-8.750000E-2	-2.647550E+1	3.304942E+0	5.216290E+0	5.525000E-1	2.882000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	3.000000E+0
7.632103E-2	1.601900E+2	-1.350000E+3	-1.350339E+0	-2.537070E+1	5.322435E+1	7.207466E+1	5.572000E-1	4.016000E-2	-8.312100E-2	-2.537070E+1	3.276260E+0	5.141780E+0	5.572000E-1	2.865000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	4.000000E+0
9.805561E-2	1.601900E+2	-1.300000E+3	-1.299800E+0	-2.424680E+1	5.360707E+1	7.235488E+1	5.461000E-1	3.951300E-2	-7.947000E-2	-2.424680E+1	3.277546E+0	6.185680E+0	5.461000E-1	3.378000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	5.000000E+0
1.197902E-1	1.601900E+2	-1.250000E+3	-1.250248E+0	-2.312360E+1	5.406805E+1	7.156457E+1	5.599000E-1	4.006900E-2	-7.573100E-2	-2.312360E+1	3.275052E+0	5.199143E+0	5.599000E-1	2.911000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	6.000000E+0
1.422581E-1	1.601900E+2	-1.200000E+3	-1.200036E+0	-2.202230E+1	5.449186E+1	7.283276E+1	5.507000E-1	4.010900E-2	-7.256300E-2	-2.202230E+1	3.294978E+0	5.278736E+0	5.507000E-1	2.907000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	7.000000E+0
1.639594E-1	1.601900E+2	-1.150000E+3	-1.150196E+0	-2.095650E+1	5.488493E+1	7.211652E+1	5.613000E-1	4.047900E-2	-6.835500E-2	-2.095650E+1	3.261756E+0	4.596472E+0	5.613000E-1	2.580000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	8.000000E+0
1.859273E-1	1.601900E+2	-1.100000E+3	-1.100373E+0	-1.987270E+1	5.537109E+1	7.050790E+1	5.631000E-1	3.970300E-2	-6.476800E-2	-1.987270E+1	3.259144E+0	4.604866E+0	5.631000E-1	2.593000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	9.000000E+0
2.075785E-1	1.601900E+2	-1.050000E+3	-1.050000E+0	-1.880720E+1	5.582968E+1	7.250820E+1	5.486000E-1	3.977800E-2	-6.144300E-2	-1.880720E+1	3.266993E+0	4.987240E+0	5.486000E-1	2.736000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.000000E+1
2.300465E-1	1.601900E+2	-1.000000E+3	-1.000142E+0	-1.775350E+1	5.633492E+1	7.332108E+1	5.441000E-1	3.989400E-2	-5.807200E-2	-1.775350E+1	3.271017E+0	5.184709E+0	5.441000E-1	2.821000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.100000E+1
2.517811E-1	1.601900E+2	-9.500000E+2	-9.494070E-1	-1.673190E+1	5.674233E+1	7.064168E+1	5.657000E-1	3.996200E-2	-5.470700E-2	-1.673190E+1	3.269623E+0	4.953155E+0	5.657000E-1	2.802000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.200000E+1
2.737990E-1	1.601900E+2	-9.000000E+2	-8.997880E-1	-1.568470E+1	5.736724E+1	7.080093E+1	5.581000E-1	3.951400E-2	-5.052900E-2	-1.568470E+1	3.221547E+0	5.267873E+0	5.581000E-1	2.940000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.300000E+1
2.954836E-1	1.601900E+2	-8.500000E+2	-8.496860E-1	-1.467990E+1	5.788091E+1	7.178138E+1	5.608000E-1	4.025500E-2	-4.749700E-2	-1.467990E+1	3.235513E+0	5.162268E+0	5.608000E-1	2.895000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.400000E+1
3.171681E-1	1.601900E+2	-8.000000E+2	-7.996380E-1	-1.367580E+1	5.847102E+1	7.142014E+1	5.591000E-1	3.993100E-2	-4.447700E-2	-1.367580E+1	3.252241E+0	5.133250E+0	5.591000E-1	2.870000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.500000E+1
3.388360E-1	1.601900E+2	-7.500000E+2	-7.503780E-1	-1.271950E+1	5.899430E+1	7.161076E+1	5.575000E-1	3.992300E-2	-4.108400E-2	-1.271950E+1	3.230001E+0	4.661883E+0	5.575000E-1	2.599000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.600000E+1
3.605873E-1	1.601900E+2	-7.000000E+2	-6.997030E-1	-1.174700E+1	5.956440E+1	7.206193E+1	5.587000E-1	4.026100E-2	-3.787300E-2	-1.174700E+1	3.224057E+0	4.956148E+0	5.587000E-1	2.769000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.700000E+1
3.822885E-1	1.601900E+2	-6.500000E+2	-6.494300E-1	-1.076650E+1	6.031951E+1	7.242359E+1	5.595000E-1	4.052100E-2	-3.427500E-2	-1.076650E+1	3.183486E+0	4.303843E+0	5.595000E-1	2.408000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.800000E+1
4.047731E-1	1.601900E+2	-6.000000E+2	-5.993990E-1	-9.817600E+0	6.105352E+1	7.148702E+1	5.548000E-1	3.966100E-2	-3.190800E-2	-9.817600E+0	3.250081E+0	4.571017E+0	5.548000E-1	2.536000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	1.900000E+1
4.265577E-1	1.601900E+2	-5.500000E+2	-5.503090E-1	-8.921500E+0	6.168346E+1	7.226500E+1	5.532000E-1	3.997700E-2	-2.875900E-2	-8.921500E+0	3.223561E+0	5.742950E+0	5.532000E-1	3.177000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	2.000000E+1
4.490924E-1	1.601900E+2	-5.000000E+2	-5.001340E-1	-7.999200E+0	6.252300E+1	7.038630E+1	5.695000E-1	4.008500E-2	-2.547200E-2	-7.999200E+0	3.184318E+0	4.245830E+0	5.695000E-1	2.418000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	2.100000E+1
4.709269E-1	1.601900E+2	-4.500000E+2	-4.500670E-1	-7.114400E+0	6.326141E+1	7.214995E+1	5.535000E-1	3.993500E-2	-2.212500E-2	-7.114400E+0	3.109890E+0	5.295393E+0	5.535000E-1	2.931000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	2.200000E+1
4.929615E-1	1.601900E+2	-4.000000E+2	-3.996610E-1	-6.240100E+0	6.404721E+1	7.077723E+1	5.674000E-1	4.015900E-2	-2.018100E-2	-6.240100E+0	3.234083E+0	5.437081E+0	5.674000E-1	3.085000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	2.300000E+1
5.146294E-1	1.601900E+2	-3.500000E+2	-3.499950E-1	-5.395100E+0	6.487275E+1	7.133623E+1	5.523000E-1	3.939900E-2	-1.639300E-2	-5.395100E+0	3.038498E+0	4.705776E+0	5.523000E-1	2.599000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	2.400000E+1
5.371474E-1	1.601900E+2	-3.000000E+2	-3.002010E-1	-4.571400E+0	6.566938E+1	7.297957E+1	5.531000E-1	4.036500E-2	-1.380200E-2	-4.571400E+0	3.019206E+0	5.512566E+0	5.531000E-1	3.049000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	2.500000E+1
5.587986E-1	1.601900E+2	-2.500000E+2	-2.498630E-1	-3.744400E+0	6.672978E+1	7.255415E+1	5.540000E-1	4.019500E-2	-1.129500E-2	-3.744400E+0	3.016505E+0	4.203971E+0	5.540000E-1	2.329000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	2.600000E+1
5.808499E-1	1.601900E+2	-2.000000E+2	-2.002580E-1	-2.969100E+0	6.744737E+1	7.191778E+1	5.522000E-1	3.971300E-2	-8.599000E-3	-2.969100E+0	2.896164E+0	5.432814E+0	5.522000E-1	3.000000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	2.700000E+1
6.025511E-1	1.601900E+2	-1.500000E+2	-1.499080E-1	-2.196700E+0	6.824236E+1	7.278460E+1	5.455000E-1	3.970400E-2	-6.256000E-3	-2.196700E+0	2.847908E+0	5.417049E+0	5.455000E-1	2.955000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	2.800000E+1
6.251024E-1	1.601900E+2	-1.009804E+2	-1.008100E-1	-1.457500E+0	6.916638E+1	7.133441E+1	5.583000E-1	3.982600E-2	-3.614000E-3	-1.457500E+0	2.479588E+0	4.762672E+0	5.583000E-1	2.659000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	2.900000E+1
6.468203E-1	1.601900E+2	-5.198019E+1	-5.223800E-2	-7.650000E-1	6.828497E+1	7.234893E+1	5.428000E-1	3.927100E-2	-1.927000E-3	-7.650000E-1	2.518954E+0	5.821665E+0	5.428000E-1	3.160000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	3.000000E+1
6.688549E-1	1.601900E+2	-2.979997E+0	-2.462000E-3	-4.940000E-2	4.983806E+1	7.171289E+1	5.517000E-1	3.956400E-2	8.220000E-4	-4.940000E-2	-1.663968E+1	5.448613E+0	5.517000E-1	3.006000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	3.100000E+1
6.905395E-1	1.601900E+2	4.900020E+1	4.900000E-2	6.832000E-1	7.172131E+1	7.244528E+1	5.574000E-1	4.038100E-2	2.995000E-3	6.832000E-1	4.383782E+0	4.730893E+0	5.574000E-1	2.637000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	3.200000E+1
7.130408E-1	1.601900E+2	9.800039E+1	9.838900E-2	1.404600E+0	7.004770E+1	7.168229E+1	5.546000E-1	3.975500E-2	5.348000E-3	1.404600E+0	3.807490E+0	4.954922E+0	5.546000E-1	2.748000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	3.300000E+1
7.347254E-1	1.601900E+2	1.470006E+2	1.460680E-1	2.106600E+0	6.933827E+1	7.153045E+1	5.665000E-1	4.052200E-2	7.996000E-3	2.106600E+0	3.795690E+0	5.495146E+0	5.665000E-1	3.113000E-3	1.000000E-2	0.000000E+0	6.000000E+1	2.000000E+0	6.000000E+1	2.000000E+0	1.000000E+0	3.400000E+1
