Tiempo (min)	T (K) 	I pulso(mA)	Vinst 1 (V)	Iinst 1 (mA)	Rinst 1(Ohm)	Rrem 1 (Ohm)	Ibias 1 (mA)	Vbias 1 (V)	Vinst 2 (V)	Iinst 2 (mA)	Rinst 2(Ohm)	Rrem 2 (Ohm)	Ibias 2 (mA)	Vbias 2 (V)	Ancho pulso (s)	Periodo (s)	Icc 1 (mA)	Vcc 1 (V)	Icc 2 (mA)	Vcc 2 (V)	2W 1?	N
1.046727E-2	1.000000E+2	-1.500000E+3	-1.499966E+0	-1.699010E+1	8.828471E+1	2.047745E+2	1.929000E-1	3.950100E-2	-6.095800E-2	-1.699010E+1	3.587854E+0	2.813893E+1	1.929000E-1	5.428000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	1.000000E+0
3.266854E-2	1.000000E+2	-1.450000E+3	-1.450041E+0	-1.625780E+1	8.919048E+1	2.028978E+2	1.967000E-1	3.991000E-2	-5.748000E-2	-1.625780E+1	3.535534E+0	2.700559E+1	1.967000E-1	5.312000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	2.000000E+0
5.425310E-2	1.000000E+2	-1.400000E+3	-1.400421E+0	-1.553370E+1	9.015373E+1	1.912828E+2	2.097000E-1	4.011200E-2	-5.520400E-2	-1.553370E+1	3.553822E+0	2.591321E+1	2.097000E-1	5.434000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	3.000000E+0
7.600435E-2	1.000000E+2	-1.350000E+3	-1.350493E+0	-1.482650E+1	9.108643E+1	2.060818E+2	1.932000E-1	3.981500E-2	-5.216600E-2	-1.482650E+1	3.518430E+0	2.591097E+1	1.932000E-1	5.006000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	4.000000E+0
9.777226E-2	1.000000E+2	-1.300000E+3	-1.300043E+0	-1.411690E+1	9.209125E+1	1.964037E+2	2.041000E-1	4.008600E-2	-4.969800E-2	-1.411690E+1	3.520461E+0	2.704557E+1	2.041000E-1	5.520000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	5.000000E+0
1.199569E-1	1.000000E+2	-1.250000E+3	-1.249971E+0	-1.340610E+1	9.323897E+1	1.866186E+2	2.150000E-1	4.012300E-2	-4.662700E-2	-1.340610E+1	3.478044E+0	2.455814E+1	2.150000E-1	5.280000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	6.000000E+0
1.416248E-1	1.000000E+2	-1.200000E+3	-1.199889E+0	-1.272300E+1	9.430865E+1	2.052664E+2	1.971000E-1	4.045800E-2	-4.369600E-2	-1.272300E+1	3.434410E+0	2.632166E+1	1.971000E-1	5.188000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	7.000000E+0
1.632927E-1	1.000000E+2	-1.150000E+3	-1.150754E+0	-1.206290E+1	9.539613E+1	2.070286E+2	1.925000E-1	3.985300E-2	-4.148100E-2	-1.206290E+1	3.438725E+0	2.598442E+1	1.925000E-1	5.002000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	8.000000E+0
1.850439E-1	1.000000E+2	-1.100000E+3	-1.100100E+0	-1.139330E+1	9.655675E+1	2.011666E+2	1.963000E-1	3.948900E-2	-3.901800E-2	-1.139330E+1	3.424644E+0	2.726949E+1	1.963000E-1	5.353000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	9.000000E+0
2.076619E-1	1.000000E+2	-1.050000E+3	-1.049786E+0	-1.072840E+1	9.785112E+1	2.023297E+2	1.953000E-1	3.951500E-2	-3.626400E-2	-1.072840E+1	3.380187E+0	2.700461E+1	1.953000E-1	5.274000E-3	1.000000E-2	0.000000E+0	4.000000E+1	2.000000E+0	4.000000E+1	2.000000E+0	1.000000E+0	1.000000E+1
