Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
20 12 59,288.601,293.167,0.0,0.04614037,5.500000000000001e-06,8389.15818181818,0.00838886305,1e-06,8388.863050000002
20 13 09,293.628,292.967,0.0,0.0083887224,1e-06,8388.7224,0.008388609549999999,1e-06,8388.60955
20 13 18,286.744,292.767,100.0,0.0083888351,1e-06,8388.8351,0.00838876505,1e-06,8388.76505
20 13 27,293.343,292.567,99.0,0.008388869600000001,1e-06,8388.869600000002,0.00838859645,1e-06,8388.596450000001
20 13 37,292.483,292.367,0.0,0.00838856465,1e-06,8388.56465,0.008388402100000001,1e-06,8388.402100000001
20 13 46,298.876,292.167,100.0,0.008388548650000001,1e-06,8388.54865,0.0083885433,1e-06,8388.543300000001
20 13 55,298.123,291.967,0.0,0.008388569549999999,1e-06,8388.56955,0.0083886211,1e-06,8388.6211
20 14 05,292.642,291.767,0.0,0.00838859975,1e-06,8388.59975,0.0083882604,1e-06,8388.260400000001
20 14 14,299.811,291.567,0.0,0.00838826315,1e-06,8388.26315,0.00838829265,1e-06,8388.292650000001
20 14 23,286.317,291.367,100.0,0.008388494600000001,1e-06,8388.494600000002,0.0083884912,1e-06,8388.4912
20 14 33,300.514,291.167,0.0,0.008388706,1e-06,8388.706,0.0083888269,1e-06,8388.8269
20 14 42,289.513,290.967,100.0,0.00838879135,1e-06,8388.791350000001,0.00838880065,1e-06,8388.800650000001
20 14 51,298.915,290.767,100.0,0.00838866265,1e-06,8388.66265,0.008388603049999999,1e-06,8388.60305
20 15 01,293.133,290.567,0.0,0.0083887689,1e-06,8388.7689,0.008388629849999999,1e-06,8388.62985
20 15 10,290.249,290.367,100.0,0.00838863365,1e-06,8388.63365,0.0083887339,1e-06,8388.733900000001
