Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
19 44 52,290.26,291.193,0.0,0.04614047635,5.500000000000001e-06,8389.177518181818,0.0083888105,1e-06,8388.8105
19 45 01,290.901,291.393,0.0,0.00838892325,1e-06,8388.92325,0.0083888072,1e-06,8388.807200000001
19 45 11,290.513,291.593,0.0,0.008388708750000001,1e-06,8388.708750000002,0.0083887076,1e-06,8388.7076
19 45 20,290.816,291.793,0.0,0.008388814849999999,1e-06,8388.814849999999,0.0083888395,1e-06,8388.8395
19 45 29,290.799,291.993,0.0,0.008388933599999999,1e-06,8388.933599999998,0.008388942350000001,1e-06,8388.942350000001
19 45 39,290.238,292.193,0.0,0.008388848800000001,1e-06,8388.848800000002,0.00838879245,1e-06,8388.79245
19 45 48,292.372,292.393,0.0,0.008388651300000001,1e-06,8388.651300000001,0.0083887618,1e-06,8388.7618
19 45 57,290.251,292.593,0.0,0.0083887744,1e-06,8388.7744,0.008388823100000001,1e-06,8388.823100000001
19 46 07,290.59,292.793,0.0,0.00838876125,1e-06,8388.76125,0.00838871915,1e-06,8388.71915
19 46 16,290.009,292.993,59.5,0.0083886688,1e-06,8388.668800000001,0.00838862315,1e-06,8388.62315
19 46 25,290.861,293.193,68.6,0.0083886609,1e-06,8388.6609,0.00838882585,1e-06,8388.825850000001
19 46 35,291.104,293.393,0.0,0.0083888089,1e-06,8388.8089,0.008388758,1e-06,8388.758
19 46 44,290.363,293.593,65.1,0.00838883185,1e-06,8388.83185,0.0083888417,1e-06,8388.8417
19 46 53,290.919,293.793,58.4,0.00838881595,1e-06,8388.81595,0.008388859200000001,1e-06,8388.8592
19 47 03,290.419,293.993,16.4,0.00838883405,1e-06,8388.834050000001,0.008388772749999999,1e-06,8388.77275
19 47 13,292.01,294.193,22.3,0.00838863485,1e-06,8388.63485,0.00838860525,1e-06,8388.60525
19 47 22,291.455,294.393,27.3,0.008388627650000001,1e-06,8388.627650000002,0.00838861615,1e-06,8388.61615
19 47 32,291.706,294.593,53.5,0.008388627,1e-06,8388.627,0.00838858485,1e-06,8388.584850000001
19 47 41,291.6,294.793,65.8,0.00838843115,1e-06,8388.43115,0.008388544500000001,1e-06,8388.544500000002
19 47 51,291.644,295.0,25.7,0.008388308550000001,1e-06,8388.308550000002,0.00838825385,1e-06,8388.25385
19 48 00,291.398,295.0,55.7,0.00838839225,1e-06,8388.39225,0.008388375850000001,1e-06,8388.375850000002
