Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
19 50 03,289.747,292.368,0.0,0.04613921355,5.500000000000001e-06,8388.947918181817,0.008388523049999999,1e-06,8388.52305
19 50 12,290.88,292.568,59.9,0.0083885088,1e-06,8388.5088,0.00838853285,1e-06,8388.53285
19 50 21,292.017,292.768,4.4,0.00838854765,1e-06,8388.54765,0.008388588249999999,1e-06,8388.588249999999
19 50 31,291.342,292.968,0.0,0.0083887011,1e-06,8388.7011,0.0083887574,1e-06,8388.7574
19 50 40,291.215,293.168,17.8,0.0083887651,1e-06,8388.7651,0.008388817600000001,1e-06,8388.817600000002
19 50 49,291.26,293.368,9.2,0.00838895605,1e-06,8388.95605,0.008388886,1e-06,8388.886
19 50 59,290.651,293.568,60.3,0.00838892975,1e-06,8388.92975,0.008388897499999999,1e-06,8388.8975
19 51 08,291.202,293.768,0.0,0.0083887804,1e-06,8388.780400000001,0.00838869725,1e-06,8388.697250000001
19 51 18,292.022,293.968,36.4,0.0083888663,1e-06,8388.866300000002,0.008388819799999999,1e-06,8388.8198
19 51 27,291.355,294.168,48.7,0.0083889068,1e-06,8388.9068,0.008388875050000001,1e-06,8388.875050000002
19 51 37,291.676,294.368,5.1,0.00838891065,1e-06,8388.91065,0.008388978500000002,1e-06,8388.978500000001
19 51 46,291.776,294.568,42.9,0.0083889117,1e-06,8388.9117,0.0083888718,1e-06,8388.871799999999
19 51 56,292.136,294.768,56.7,0.0083887952,1e-06,8388.7952,0.008388803949999999,1e-06,8388.80395
19 52 05,289.739,295.0,54.8,0.008388886,1e-06,8388.886,0.008388791900000001,1e-06,8388.791900000002
19 52 15,291.327,295.0,46.1,0.0083890633,1e-06,8389.0633,0.00838898285,1e-06,8388.98285
