Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
19 53 37,292.51,291.939,100.0,0.0461406519,5.500000000000001e-06,8389.209436363635,0.0083890053,1e-06,8389.0053
19 53 46,294.108,292.139,21.3,0.00838891825,1e-06,8388.91825,0.00838867795,1e-06,8388.67795
19 53 55,293.968,292.339,0.0,0.00838895005,1e-06,8388.95005,0.00838895,1e-06,8388.949999999999
19 54 05,294.077,292.539,17.7,0.008389003150000001,1e-06,8389.003150000002,0.008389057299999999,1e-06,8389.057299999999
19 54 14,293.845,292.739,0.0,0.008389026649999999,1e-06,8389.02665,0.00838906165,1e-06,8389.06165
19 54 24,293.282,292.939,49.7,0.008389011299999999,1e-06,8389.0113,0.00838898615,1e-06,8388.98615
19 54 34,293.029,293.139,8.7,0.008389067699999999,1e-06,8389.0677,0.0083890365,1e-06,8389.0365
19 54 43,293.717,293.339,0.5,0.00838907095,1e-06,8389.070950000001,0.0083890436,1e-06,8389.0436
19 54 53,293.509,293.539,1.3,0.0083889325,1e-06,8388.9325,0.0083889823,1e-06,8388.982300000001
19 55 02,294.323,293.739,1.5,0.0083889823,1e-06,8388.982300000001,0.008388958200000001,1e-06,8388.958200000001
19 55 11,294.331,293.939,0.0,0.00838899435,1e-06,8388.99435,0.0083891142,1e-06,8389.114200000002
19 55 21,294.277,294.139,57.4,0.0083889725,1e-06,8388.9725,0.00838892325,1e-06,8388.92325
19 55 30,293.985,294.339,31.6,0.00838894235,1e-06,8388.94235,0.00838897245,1e-06,8388.972450000001
19 55 39,293.17,294.539,47.2,0.00838890515,1e-06,8388.90515,0.008388851,1e-06,8388.850999999999
19 55 49,293.415,294.739,47.6,0.00838868905,1e-06,8388.68905,0.00838864635,1e-06,8388.64635
19 55 58,293.9,295.0,6.4,0.00838869125,1e-06,8388.69125,0.00838867205,1e-06,8388.672050000001
19 56 07,293.962,295.0,66.0,0.00838873775,1e-06,8388.73775,0.0083887651,1e-06,8388.7651
19 56 15,293.879,295.0,24.4,0.00838874705,1e-06,8388.74705,0.008388735000000001,1e-06,8388.735000000002
19 56 22,294.461,295.0,8.4,0.008388812150000001,1e-06,8388.812150000002,0.00838897085,1e-06,8388.97085
19 56 30,285.13,293.781,0.0,0.00838897245,1e-06,8388.972450000001,0.008389010249999999,1e-06,8389.01025
19 56 40,293.461,293.581,13.0,0.008388995449999999,1e-06,8388.995449999999,0.0083890545,1e-06,8389.0545
19 56 49,293.877,293.381,13.7,0.00838905785,1e-06,8389.05785,0.00838912895,1e-06,8389.12895
19 56 58,294.322,293.181,22.4,0.00838923565,1e-06,8389.23565,0.00838925645,1e-06,8389.25645
19 57 08,293.817,292.981,9.8,0.0083891995,1e-06,8389.1995,0.0083891979,1e-06,8389.1979
19 57 17,294.464,292.781,18.7,0.00838915685,1e-06,8389.15685,0.008389263550000001,1e-06,8389.263550000001
19 57 27,293.952,292.581,19.9,0.008389251,1e-06,8389.251,0.008389237300000001,1e-06,8389.237300000003
19 57 36,293.506,292.381,1.7,0.0083892674,1e-06,8389.2674,0.00838928765,1e-06,8389.28765
19 57 45,294.227,292.181,6.5,0.0083891897,1e-06,8389.1897,0.008389192949999999,1e-06,8389.192949999999
19 57 54,293.897,291.981,15.7,0.0083891727,1e-06,8389.1727,0.008389143750000001,1e-06,8389.143750000001
19 58 04,294.151,291.781,0.0,0.008389112550000001,1e-06,8389.112550000002,0.0083891487,1e-06,8389.1487
