Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
19 31 26,293.564,294.08,0.0,0.0209715728,2.5000000000000006e-06,8388.629119999998,0.008387648816666668,1e-06,8387.648816666668
19 31 48,292.492,294.28,0.0,0.008387614366666666,1e-06,8387.614366666667,0.008387680666666668,1e-06,8387.680666666669
19 32 09,293.431,294.48,0.0,0.008387638800000001,1e-06,8387.638800000002,0.008387674149999998,1e-06,8387.674149999999
19 32 31,292.97,294.68,0.0,0.00838775435,1e-06,8387.754350000001,0.008387687583333333,1e-06,8387.687583333332
19 32 52,292.885,295.0,0.0,0.008387744666666667,1e-06,8387.744666666667,0.008387737550000001,1e-06,8387.737550000002
19 33 14,293.244,295.0,0.0,0.0083877332,1e-06,8387.7332,0.00838774065,1e-06,8387.74065
19 33 35,290.159,295.0,100.0,0.008387813983333332,1e-06,8387.813983333333,0.008387747783333335,1e-06,8387.747783333336
19 33 57,296.448,295.0,0.0,0.00838785885,1e-06,8387.85885,0.008387771833333333,1e-06,8387.771833333334
19 34 18,292.901,295.0,0.0,0.008387703283333334,1e-06,8387.703283333334,0.0083877691,1e-06,8387.7691
19 34 39,292.483,295.0,0.0,0.008387771466666668,1e-06,8387.771466666669,0.008387749033333333,1e-06,8387.749033333334
19 35 01,293.015,295.0,100.0,0.008387746133333334,1e-06,8387.746133333334,0.0083877321,1e-06,8387.7321
19 35 22,292.55,295.0,42.5,0.008387781866666668,1e-06,8387.781866666668,0.008387694883333333,1e-06,8387.694883333334
19 35 44,291.034,295.0,78.0,0.0083876459,1e-06,8387.645900000001,0.008387680666666668,1e-06,8387.680666666669
19 36 05,293.283,295.0,18.3,0.008387704016666666,1e-06,8387.704016666667,0.008387706016666668,1e-06,8387.706016666669
19 36 27,291.241,295.0,100.0,0.008387663883333334,1e-06,8387.663883333335,0.008387747783333335,1e-06,8387.747783333336
19 36 48,294.337,295.0,0.0,0.008387727133333333,1e-06,8387.727133333334,0.0083877082,1e-06,8387.708200000001
19 37 09,293.123,295.0,100.0,0.008387672,1e-06,8387.672,0.00838761165,1e-06,8387.61165
19 37 31,290.26,295.0,100.0,0.0083876799,1e-06,8387.679900000001,0.008387682100000002,1e-06,8387.682100000002
19 37 52,293.778,295.0,1.4,0.008387696350000001,1e-06,8387.696350000002,0.0083877142,1e-06,8387.7142
19 38 14,294.345,295.0,48.5,0.0083877257,1e-06,8387.725699999999,0.008387654199999999,1e-06,8387.654199999999
19 38 36,291.293,295.0,100.0,0.008387675150000001,1e-06,8387.675150000001,0.008387631316666668,1e-06,8387.631316666668
