Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
16 49 07,304.224,304.227,0.0,0.020971606216666664,2.5000000000000006e-06,8388.642486666664,0.008387699333333333,1e-06,8387.699333333334
16 49 29,304.151,304.0,0.0,0.008387606333333334,1e-06,8387.606333333335,0.008387632950000001,1e-06,8387.632950000001
