Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
25.000000E+0,269.575500E-3,11.202537E-3,-79.002000E-3,1.409245E-3,200.000000E+0
30.000000E+0,224.734250E-3,256.518396E-6,-81.381400E-3,753.334119E-6,200.000000E+0
40.000000E+0,265.526000E-3,2.198414E-3,-151.838000E-3,809.471741E-6,200.000000E+0
50.000000E+0,321.902250E-3,1.371799E-3,-194.706000E-3,1.301795E-3,200.000000E+0
60.000000E+0,372.056750E-3,720.148379E-6,-199.731000E-3,857.338615E-6,200.000000E+0
75.000000E+0,341.829750E-3,1.041588E-3,-243.578500E-3,831.821345E-6,200.000000E+0
100.000000E+0,353.194500E-3,2.115652E-3,-420.596000E-3,1.512645E-3,200.000000E+0
120.000000E+0,491.491000E-3,47.297687E-3,-355.512500E-3,16.951984E-3,200.000000E+0
150.000000E+0,446.436250E-3,2.845908E-3,-402.390000E-3,5.784261E-3,200.000000E+0
200.000000E+0,329.650250E-3,2.479830E-3,-309.611500E-3,1.680872E-3,200.000000E+0
250.000000E+0,206.438000E-3,1.162756E-3,-246.923750E-3,1.252811E-3,200.000000E+0
300.000000E+0,537.437000E-3,2.109227E-3,-446.808000E-3,1.329655E-3,200.000000E+0
400.000000E+0,372.214250E-3,106.265784E-3,-412.443750E-3,30.434396E-3,200.000000E+0
500.000000E+0,155.293000E-3,837.071383E-6,115.681250E-3,392.779439E-6,200.000000E+0
600.000000E+0,138.890250E-3,1.839995E-3,155.567000E-3,4.841739E-3,200.000000E+0
750.000000E+0,202.084500E-3,325.648200E-6,25.875725E-3,584.899057E-6,200.000000E+0
1.000000E+3,225.471750E-3,91.597967E-6,1.497935E-3,55.783299E-6,200.000000E+0
1.200000E+3,246.469750E-3,64.433590E-6,4.558573E-3,7.996275E-6,200.000000E+0
1.500000E+3,206.430500E-3,23.606143E-6,20.817975E-3,47.548258E-6,200.000000E+0
2.000000E+3,234.725750E-3,650.223567E-6,-11.670300E-3,218.963616E-6,200.000000E+0
2.500000E+3,249.427500E-3,2.499309E-3,-34.527725E-3,5.791421E-3,200.000000E+0
3.000000E+3,279.232000E-3,275.191751E-6,-51.737125E-3,46.803973E-6,200.000000E+0
4.000000E+3,325.768000E-3,448.051894E-6,-103.094500E-3,51.480579E-6,200.000000E+0
5.000000E+3,328.971250E-3,94.769127E-6,-59.076425E-3,25.848537E-6,200.000000E+0
6.000000E+3,415.953000E-3,73.562898E-6,-44.696750E-3,52.297443E-6,200.000000E+0
7.500000E+3,546.002250E-3,183.932562E-6,-21.617250E-3,160.224943E-6,200.000000E+0
10.000000E+3,854.340500E-3,569.912493E-6,-37.662350E-3,571.325391E-6,200.000000E+0
12.000000E+3,1.041735E+0,615.731272E-6,-44.471850E-3,445.129928E-6,200.000000E+0
15.000000E+3,1.274070E+0,79.686889E-6,-63.371775E-3,292.877102E-6,200.000000E+0
20.000000E+3,1.644480E+0,568.110905E-6,-65.708450E-3,510.152891E-6,200.000000E+0
25.000000E+3,1.793600E+0,111.803398E-6,-45.205950E-3,218.975073E-6,200.000000E+0
30.000000E+3,1.779645E+0,119.687091E-6,-55.957625E-3,121.980416E-6,200.000000E+0
40.000000E+3,1.791285E+0,97.082439E-6,-88.132800E-3,282.895078E-6,200.000000E+0
50.000000E+3,1.770058E+0,313.239125E-6,-78.856150E-3,107.835094E-6,200.000000E+0
60.000000E+3,1.767933E+0,213.234026E-6,-95.701050E-3,300.720381E-6,200.000000E+0
75.000000E+3,1.766917E+0,161.612963E-6,-126.672250E-3,164.464852E-6,200.000000E+0
100.000000E+3,1.765188E+0,294.225678E-6,-186.299000E-3,73.698711E-6,200.000000E+0
120.000000E+3,1.763325E+0,104.522725E-6,-236.478000E-3,170.708816E-6,200.000000E+0
150.000000E+3,1.756410E+0,141.244468E-6,-310.991000E-3,124.448785E-6,200.000000E+0
200.000000E+3,1.742930E+0,191.702895E-6,-569.535500E-3,298.888357E-6,200.000000E+0
