Model,DPO3034
Firmware Version,2.16

Point Format,Y
Horizontal Units,Hz
Horizontal Scale,1.25e+08
Sample Interval,1250
Record Length,1e+06
Gating,0.0% to 0.020%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Label,
TIME,MATH
0.000000e+00,0.613344
1.250000e+03,0.62325
2.500000e+03,0.633172
3.750000e+03,0.453359
5.000000e+03,0.273562
6.250000e+03,0.200406
7.500000e+03,0.127266
8.750000e+03,0.110953
1.000000e+04,0.0946562
1.125000e+04,0.0827344
1.250000e+04,0.0708281
1.375000e+04,0.0585781
1.500000e+04,0.0463281
1.625000e+04,0.0347187
1.750000e+04,0.0231094
1.875000e+04,0.0131094
2.000000e+04,0.00310937
2.125000e+04,0.00823437
2.250000e+04,0.0133594
2.375000e+04,0.01875
2.500000e+04,0.0241562
2.625000e+04,0.0268437
2.750000e+04,0.0295469
2.875000e+04,0.0296719
3.000000e+04,0.0298125
3.125000e+04,0.0277969
3.250000e+04,0.0257969
3.375000e+04,0.0222344
3.500000e+04,0.0186719
3.625000e+04,0.0142656
3.750000e+04,0.00985938
3.875000e+04,0.0054375
4.000000e+04,0.00103125
4.125000e+04,0.00426562
4.250000e+04,0.0075
4.375000e+04,0.0105625
4.500000e+04,0.0136406
4.625000e+04,0.0153906
4.750000e+04,0.0171562
4.875000e+04,0.0174687
5.000000e+04,0.0177969
5.125000e+04,0.0167969
5.250000e+04,0.0157969
5.375000e+04,0.0137656
5.500000e+04,0.01175
5.625000e+04,0.00910937
5.750000e+04,0.00648437
5.875000e+04,0.0036875
6.000000e+04,0.00090625
6.125000e+04,0.00295313
6.250000e+04,0.005
6.375000e+04,0.00720312
6.500000e+04,0.00942187
6.625000e+04,0.01075
6.750000e+04,0.0120781
6.875000e+04,0.0123906
7.000000e+04,0.0127188
7.125000e+04,0.0120781
7.250000e+04,0.0114375
7.375000e+04,0.00998437
7.500000e+04,0.00853125
7.625000e+04,0.00654688
7.750000e+04,0.00457812
7.875000e+04,0.00251562
8.000000e+04,0.000453125
8.125000e+04,0.00221875
8.250000e+04,0.004
8.375000e+04,0.00564063
8.500000e+04,0.00728125
8.625000e+04,0.00829687
8.750000e+04,0.00932812
8.875000e+04,0.009625
9.000000e+04,0.00992187
9.125000e+04,0.0094375
9.250000e+04,0.00896875
9.375000e+04,0.00784375
9.500000e+04,0.00673437
9.625000e+04,0.0051875
9.750000e+04,0.00364063
9.875000e+04,0.00201562
1.000000e+05,0.000390625
1.012500e+05,0.0018125
1.025000e+05,0.00325
1.037500e+05,0.00459375
1.050000e+05,0.00595313
1.062500e+05,0.00679687
1.075000e+05,0.00764062
1.087500e+05,0.00785938
1.100000e+05,0.00809375
1.112500e+05,0.00770312
1.125000e+05,0.0073125
1.137500e+05,0.00640625
1.150000e+05,0.0055
1.162500e+05,0.00421875
1.175000e+05,0.00295313
1.187500e+05,0.00160937
1.200000e+05,0.00028125
1.212500e+05,0.00151562
1.225000e+05,0.00276562
1.237500e+05,0.00389062
1.250000e+05,0.00501562
1.262500e+05,0.00571875
1.275000e+05,0.0064375
1.287500e+05,0.00664062
1.300000e+05,0.00684375
1.312500e+05,0.00653125
1.325000e+05,0.00623437
1.337500e+05,0.00548437
1.350000e+05,0.00475
1.362500e+05,0.00367187
1.375000e+05,0.00259375
1.387500e+05,0.00140625
1.400000e+05,0.00021875
1.412500e+05,0.00126562
1.425000e+05,0.0023125
1.437500e+05,0.00328125
1.450000e+05,0.00426562
1.462500e+05,0.00490625
1.475000e+05,0.00554688
1.487500e+05,0.00575
1.500000e+05,0.00595313
1.512500e+05,0.00570312
1.525000e+05,0.00545313
1.537500e+05,0.00479687
1.550000e+05,0.00414063
1.562500e+05,0.0031875
1.575000e+05,0.00225
1.587500e+05,0.00121875
1.600000e+05,0.0001875
1.612500e+05,0.001125
1.625000e+05,0.00207812
1.637500e+05,0.00292187
1.650000e+05,0.00378125
1.662500e+05,0.00432812
1.675000e+05,0.00489062
1.687500e+05,0.00509375
1.700000e+05,0.00529687
1.712500e+05,0.00507812
1.725000e+05,0.004875
1.737500e+05,0.0043125
1.750000e+05,0.00376562
1.762500e+05,0.00296875
1.775000e+05,0.0021875
1.787500e+05,0.00123438
1.800000e+05,0.000296875
1.812500e+05,0.00103125
1.825000e+05,0.00178125
1.837500e+05,0.00257812
1.850000e+05,0.00339062
1.862500e+05,0.00389062
1.875000e+05,0.00440625
1.887500e+05,0.0045625
1.900000e+05,0.00471875
1.912500e+05,0.0045
1.925000e+05,0.00429687
1.937500e+05,0.00375
1.950000e+05,0.00320312
1.962500e+05,0.00242187
1.975000e+05,0.00165625
1.987500e+05,0.000921875
2.000000e+05,0.0001875
2.012500e+05,0.000953125
2.025000e+05,0.00171875
2.037500e+05,0.002375
2.050000e+05,0.00303125
2.062500e+05,0.00348437
2.075000e+05,0.00395313
2.087500e+05,0.00409375
2.100000e+05,0.00423437
2.112500e+05,0.004
2.125000e+05,0.00378125
2.137500e+05,0.00325
2.150000e+05,0.00273437
2.162500e+05,0.00204688
2.175000e+05,0.001375
2.187500e+05,0.00075
2.200000e+05,0.000140625
2.212500e+05,0.000921875
2.225000e+05,0.00170312
2.237500e+05,0.002375
2.250000e+05,0.00304688
2.262500e+05,0.00335937
2.275000e+05,0.0036875
2.287500e+05,0.00370312
2.300000e+05,0.00373437
2.312500e+05,0.00351562
2.325000e+05,0.00329687
2.337500e+05,0.002875
2.350000e+05,0.00245313
2.362500e+05,0.00185937
2.375000e+05,0.00128125
2.387500e+05,0.000734375
2.400000e+05,0.0001875
2.412500e+05,0.00078125
2.425000e+05,0.001375
2.437500e+05,0.00195312
2.450000e+05,0.00253125
2.462500e+05,0.00292187
2.475000e+05,0.00332812

