Tiempo,T(K),Setpoint(K),Heater,V muestra 1 (V),I muestra 1 (A),R muestra 1 (Ohm),V muestra 2 (V),I muestra 2 (A),R muestra 2 (Ohm)
14 21 09,299.099,298.929,0.0,0.0009071143333333333,0.0005185,1.7494972677595628,0.0009071143333333333,0.0005185,1.7494972677595628
14 21 18,299.057,298.729,0.0,0.0017493018333333335,0.001,1.7493018333333334,0.0017493018333333335,0.001,1.7493018333333334
14 21 26,298.983,298.529,0.0,0.0017493681666666669,0.001,1.7493681666666667,0.0017493681666666669,0.001,1.7493681666666667
14 21 35,299.047,298.329,0.0,0.0017492906666666669,0.001,1.7492906666666668,0.0017492906666666669,0.001,1.7492906666666668
14 21 43,298.976,298.129,0.0,0.0017493256666666667,0.001,1.7493256666666666,0.0017493256666666667,0.001,1.7493256666666666
14 21 52,298.915,297.929,0.0,0.0017493311666666666,0.001,1.7493311666666667,0.0017493311666666666,0.001,1.7493311666666667
14 22 00,299.016,297.729,0.0,0.0017493163333333333,0.001,1.7493163333333333,0.0017493163333333333,0.001,1.7493163333333333
14 22 09,298.996,297.529,0.0,0.0017493000000000003,0.001,1.7493000000000003,0.0017493000000000003,0.001,1.7493000000000003
14 22 17,298.866,297.329,0.0,0.0017492998333333337,0.001,1.7492998333333336,0.0017492998333333337,0.001,1.7492998333333336
14 22 26,298.8,297.129,0.0,0.0017493333333333336,0.001,1.7493333333333336,0.0017493333333333336,0.001,1.7493333333333336
14 22 34,299.124,296.929,0.0,0.0017492833333333333,0.001,1.7492833333333333,0.0017492833333333333,0.001,1.7492833333333333
14 22 43,299.001,296.729,0.0,0.0017493148333333332,0.001,1.7493148333333333,0.0017493148333333332,0.001,1.7493148333333333
14 22 52,298.907,296.529,0.0,0.0017492925,0.001,1.7492925,0.0017492925,0.001,1.7492925
14 23 00,298.873,296.329,0.0,0.0017493111666666665,0.001,1.7493111666666665,0.0017493111666666665,0.001,1.7493111666666665
14 23 09,298.891,296.129,0.0,0.0017492424999999998,0.001,1.7492424999999998,0.0017492424999999998,0.001,1.7492424999999998
14 23 17,298.841,295.929,0.0,0.0017493038333333333,0.001,1.7493038333333333,0.0017493038333333333,0.001,1.7493038333333333
14 23 26,299.088,295.729,0.0,0.0017493148333333336,0.001,1.7493148333333335,0.0017493148333333336,0.001,1.7493148333333335
14 23 34,299.267,295.529,0.0,0.0017492740000000003,0.001,1.7492740000000002,0.0017492740000000003,0.001,1.7492740000000002
14 23 43,298.928,295.329,0.0,0.0017492851666666665,0.001,1.7492851666666664,0.0017492851666666665,0.001,1.7492851666666664
14 23 51,298.868,295.129,0.0,0.0017492685,0.001,1.7492685,0.0017492685,0.001,1.7492685
14 23 59,298.989,294.929,0.0,0.0017492906666666669,0.001,1.7492906666666668,0.0017492906666666669,0.001,1.7492906666666668
14 24 08,298.888,294.729,0.0,0.001749311,0.001,1.7493109999999998,0.001749311,0.001,1.7493109999999998
14 24 16,299.016,294.529,0.0,0.0017493128333333334,0.001,1.7493128333333334,0.0017493128333333334,0.001,1.7493128333333334
14 24 25,298.972,294.329,0.0,0.001749303666666667,0.001,1.749303666666667,0.001749303666666667,0.001,1.749303666666667
14 24 34,299.206,294.129,0.0,0.0017492961666666668,0.001,1.7492961666666669,0.0017492961666666668,0.001,1.7492961666666669
14 24 43,298.936,293.929,0.0,0.001749298,0.001,1.749298,0.001749298,0.001,1.749298
14 24 51,298.889,293.729,0.0,0.0017493201666666663,0.001,1.7493201666666662,0.0017493201666666663,0.001,1.7493201666666662
14 24 59,298.792,293.529,0.0,0.0017493238333333334,0.001,1.7493238333333334,0.0017493238333333334,0.001,1.7493238333333334
