Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
25.000000E+0,9.959730E-3,163.610812E-6,-232.271250E-3,71.138509E-6,200.000000E+0
30.000000E+0,15.916650E-3,43.021419E-6,-268.179000E-3,77.048686E-6,200.000000E+0
40.000000E+0,30.171350E-3,20.612314E-6,-346.647250E-3,75.829991E-6,200.000000E+0
50.000000E+0,47.681150E-3,147.588575E-6,-420.610000E-3,152.625358E-6,200.000000E+0
60.000000E+0,73.642875E-3,110.090925E-6,-499.653500E-3,181.406312E-6,200.000000E+0
75.000000E+0,117.675500E-3,119.853035E-6,-614.867500E-3,266.767220E-6,200.000000E+0
100.000000E+0,212.825000E-3,340.191123E-6,-801.631000E-3,270.672311E-6,200.000000E+0
120.000000E+0,312.048250E-3,1.040264E-3,-937.912750E-3,346.778297E-6,200.000000E+0
150.000000E+0,490.228500E-3,1.179862E-3,-1.126832E+0,187.666594E-6,200.000000E+0
200.000000E+0,434.431250E-3,247.211827E-6,-693.425500E-3,104.581308E-6,200.000000E+0
250.000000E+0,143.222500E-3,992.361955E-6,-1.018375E+0,585.000000E-6,200.000000E+0
300.000000E+0,139.277750E-3,719.559370E-6,-811.499500E-3,403.369868E-6,200.000000E+0
400.000000E+0,181.796250E-3,167.874023E-6,-781.311500E-3,112.041287E-6,200.000000E+0
500.000000E+0,119.324250E-3,102.721407E-6,-453.643000E-3,163.623042E-6,200.000000E+0
600.000000E+0,62.444725E-3,863.011044E-6,-248.455750E-3,341.383490E-6,200.000000E+0
750.000000E+0,759.695250E-6,126.742150E-6,-88.006275E-3,187.859554E-6,200.000000E+0
1.000000E+3,-31.688875E-3,636.653066E-6,-33.958850E-3,198.270945E-6,200.000000E+0
1.200000E+3,-39.883300E-3,848.267894E-6,-19.352325E-3,290.349198E-6,200.000000E+0
1.500000E+3,-26.342800E-3,194.092800E-6,-28.026250E-3,210.697099E-6,200.000000E+0
2.000000E+3,-41.786525E-3,10.017398E-3,11.461575E-3,3.444296E-3,200.000000E+0
2.500000E+3,-1.472568E-3,162.288783E-6,-45.175600E-3,187.423424E-6,200.000000E+0
3.000000E+3,4.982168E-3,239.232400E-6,-43.185025E-3,43.051503E-6,200.000000E+0
4.000000E+3,6.509572E-3,267.882557E-6,-30.205675E-3,73.506067E-6,200.000000E+0
5.000000E+3,4.134685E-3,276.426970E-6,-26.194425E-3,86.647400E-6,200.000000E+0
6.000000E+3,-13.254200E-3,117.920121E-6,-13.437450E-3,31.971980E-6,200.000000E+0
7.500000E+3,-19.698975E-3,183.824514E-6,-1.135385E-3,118.565234E-6,200.000000E+0
10.000000E+3,-20.420275E-3,473.510118E-6,7.461037E-3,211.006269E-6,200.000000E+0
12.000000E+3,-14.172775E-3,385.722616E-6,5.202940E-3,248.410028E-6,200.000000E+0
15.000000E+3,-9.340718E-3,49.808145E-6,5.740108E-3,31.478803E-6,200.000000E+0
20.000000E+3,-4.324450E-3,139.663860E-6,9.568913E-3,59.631303E-6,200.000000E+0
25.000000E+3,-23.601200E-3,44.800112E-6,21.272175E-3,46.848232E-6,200.000000E+0
30.000000E+3,-9.005437E-3,3.131070E-3,109.056500E-3,4.835674E-3,200.000000E+0
40.000000E+3,6.121037E-3,25.752876E-6,9.027030E-3,7.384419E-6,200.000000E+0
50.000000E+3,-11.323875E-3,38.060831E-6,38.732850E-3,27.417194E-6,200.000000E+0
60.000000E+3,-10.604325E-3,41.907838E-6,45.135700E-3,17.629946E-6,200.000000E+0
75.000000E+3,-9.710557E-3,18.308602E-6,53.245000E-3,18.090467E-6,200.000000E+0
100.000000E+3,-11.335025E-3,50.525952E-6,64.665350E-3,20.123432E-6,200.000000E+0
120.000000E+3,-15.163400E-3,24.833345E-6,72.742475E-3,19.245048E-6,200.000000E+0
150.000000E+3,-25.895375E-3,9.351571E-6,84.907450E-3,38.416175E-6,200.000000E+0
200.000000E+3,-19.479325E-3,26.010034E-6,-10.240275E-3,42.737944E-6,200.000000E+0
