Tiempo (s),Setpoint (K),Temperatura (K),dT/dt (K/min),Potencia_LS (%),Z_40Hz (Ohm),Fase_40Hz,Z_50kHz (Ohm),Fase_50kHz,Vac (mV),Vdc (mV),V_Arduino (V),P,I,D
30.395695E+3,109.295202E+0,112.590000E+0,-176.064654E-3,0.000000E+0,3.617728E+0,7.307670E+0,8.021414E+0,-81.242820E+0,1.947500E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
30.440582E+3,107.798483E+0,114.160000E+0,1.187447E+0,0.000000E+0,3.671286E+0,8.824762E+0,8.164050E+0,-82.026300E+0,1.481500E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
30.485462E+3,106.302231E+0,113.020000E+0,1.980484E+0,0.000000E+0,3.678510E+0,6.662392E+0,8.493218E+0,-83.751900E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
30.530352E+3,104.806245E+0,111.490000E+0,2.031583E+0,0.000000E+0,3.754350E+0,9.270704E+0,8.870286E+0,-85.555800E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
30.575243E+3,103.309893E+0,109.970000E+0,1.298622E+0,0.000000E+0,3.744984E+0,6.398632E+0,9.279294E+0,-87.378000E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
30.620134E+3,104.806245E+0,108.560000E+0,178.092868E-3,0.000000E+0,3.729908E+0,9.843230E+0,9.630268E+0,-88.855840E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
30.665016E+3,106.302631E+0,107.250000E+0,-1.178479E+0,0.000000E+0,3.646354E+0,7.755058E+0,10.058380E+0,-90.715100E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
30.709906E+3,107.798683E+0,106.020000E+0,-1.926974E+0,19.000000E+0,3.625146E+0,8.880260E+0,10.263900E+0,-91.443260E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
30.754446E+3,109.295002E+0,105.880000E+0,-1.938093E+0,0.000000E+0,3.738598E+0,9.460556E+0,9.577020E+0,-88.553180E+0,2.471750E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
30.798963E+3,110.779687E+0,108.720000E+0,-1.824546E+0,6.000000E+0,3.639426E+0,9.638400E+0,9.222744E+0,-87.124440E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
30.843852E+3,112.263572E+0,109.630000E+0,-1.478240E+0,2.000000E+0,3.637264E+0,8.517912E+0,8.978372E+0,-85.981240E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
30.888738E+3,113.759891E+0,111.010000E+0,-265.915347E-3,0.000000E+0,3.684132E+0,9.166712E+0,8.384266E+0,-83.063100E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
30.933623E+3,112.263705E+0,113.330000E+0,1.138837E+0,14.000000E+0,3.600410E+0,8.075148E+0,8.252844E+0,-82.432200E+0,1.481500E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
30.978528E+3,110.767520E+0,113.950000E+0,1.955385E+0,0.000000E+0,3.683010E+0,9.171046E+0,8.075562E+0,-81.496620E+0,2.180500E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.023415E+3,109.270701E+0,114.270000E+0,2.173351E+0,0.000000E+0,3.694608E+0,6.926290E+0,8.386312E+0,-83.100960E+0,2.180500E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.068297E+3,107.774448E+0,112.860000E+0,1.989342E+0,0.000000E+0,3.608110E+0,9.203168E+0,8.741570E+0,-84.935980E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.113188E+3,106.278396E+0,111.210000E+0,1.688551E+0,0.000000E+0,3.786368E+0,7.706558E+0,9.122326E+0,-86.564680E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.158083E+3,104.782044E+0,109.610000E+0,621.387650E-3,0.000000E+0,3.665676E+0,9.183346E+0,9.524240E+0,-88.358740E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.202958E+3,106.278563E+0,108.140000E+0,-715.198724E-3,0.000000E+0,3.757856E+0,8.812820E+0,9.921696E+0,-90.111880E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.247849E+3,107.774382E+0,106.790000E+0,-1.648514E+0,54.000000E+0,3.677468E+0,8.452106E+0,10.274640E+0,-91.546260E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.292377E+3,109.270767E+0,105.660000E+0,-2.089638E+0,0.000000E+0,3.602016E+0,8.956568E+0,9.898084E+0,-90.051940E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.336916E+3,110.755019E+0,107.910000E+0,-2.036211E+0,4.000000E+0,3.680216E+0,9.883520E+0,9.350952E+0,-87.659000E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.381436E+3,112.239670E+0,109.400000E+0,-1.866960E+0,1.000000E+0,3.628154E+0,8.908284E+0,9.030828E+0,-86.236180E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.426320E+3,113.723655E+0,110.880000E+0,-931.494754E-3,0.000000E+0,3.747158E+0,8.267282E+0,8.465082E+0,-83.543100E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.471207E+3,112.227503E+0,113.090000E+0,536.696323E-3,9.000000E+0,3.577696E+0,10.111506E+0,8.257006E+0,-82.468160E+0,1.423250E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.516098E+3,110.731284E+0,113.880000E+0,1.755787E+0,0.000000E+0,3.776224E+0,7.093668E+0,8.101764E+0,-81.684900E+0,1.889250E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.560986E+3,109.234932E+0,114.340000E+0,2.326381E+0,0.000000E+0,3.554846E+0,7.472454E+0,8.328988E+0,-82.814860E+0,1.889250E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.605876E+3,107.738646E+0,112.880000E+0,2.154811E+0,0.000000E+0,3.640954E+0,5.974840E+0,8.716552E+0,-84.831480E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.650771E+3,106.242327E+0,111.210000E+0,1.768873E+0,0.000000E+0,3.689226E+0,6.736782E+0,9.129354E+0,-86.674860E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.695656E+3,104.745808E+0,109.570000E+0,724.011362E-3,0.000000E+0,3.655470E+0,8.659158E+0,9.569032E+0,-88.597620E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.740563E+3,106.241961E+0,108.060000E+0,-641.530344E-3,0.000000E+0,3.672474E+0,9.384140E+0,9.958564E+0,-90.355360E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.785435E+3,107.738880E+0,106.680000E+0,-1.657348E+0,55.000000E+0,3.698174E+0,9.270656E+0,10.323560E+0,-91.740380E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.829960E+3,109.234599E+0,105.580000E+0,-2.136197E+0,0.000000E+0,3.696070E+0,9.269692E+0,9.908302E+0,-90.126900E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.874504E+3,110.718750E+0,107.870000E+0,-2.082779E+0,5.000000E+0,3.624088E+0,7.566276E+0,9.350478E+0,-87.686460E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.919032E+3,112.203568E+0,109.380000E+0,-1.900257E+0,1.000000E+0,3.699792E+0,9.484498E+0,9.068524E+0,-86.428620E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
31.963908E+3,113.687820E+0,110.880000E+0,-931.427825E-3,0.000000E+0,3.641822E+0,8.395260E+0,8.483748E+0,-83.646740E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.008797E+3,112.191934E+0,113.020000E+0,565.615738E-3,6.000000E+0,3.683414E+0,7.639804E+0,8.267620E+0,-82.586180E+0,1.423250E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.053683E+3,110.695649E+0,114.020000E+0,1.793797E+0,0.000000E+0,3.671526E+0,8.293856E+0,8.087122E+0,-81.566120E+0,1.714500E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.098592E+3,109.199430E+0,114.500000E+0,2.337594E+0,0.000000E+0,3.722178E+0,7.428730E+0,8.336370E+0,-82.966380E+0,1.714500E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.143467E+3,107.702478E+0,113.020000E+0,2.183878E+0,0.000000E+0,3.683180E+0,9.212744E+0,8.700900E+0,-84.731040E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.188357E+3,106.206659E+0,111.290000E+0,1.840170E+0,0.000000E+0,3.660354E+0,8.302232E+0,9.150670E+0,-86.807700E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.233255E+3,104.710306E+0,109.610000E+0,806.405794E-3,0.000000E+0,3.676780E+0,8.370362E+0,9.564856E+0,-88.582680E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.278120E+3,106.206892E+0,108.080000E+0,-608.319480E-3,0.000000E+0,3.735444E+0,8.165522E+0,9.979022E+0,-90.420380E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.323059E+3,107.702411E+0,106.660000E+0,-1.697525E+0,57.000000E+0,3.594624E+0,8.235218E+0,10.385940E+0,-91.975360E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.367538E+3,109.200363E+0,105.560000E+0,-2.189981E+0,0.000000E+0,3.737652E+0,10.069470E+0,9.927848E+0,-90.254480E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.412073E+3,110.683015E+0,107.850000E+0,-2.131767E+0,7.000000E+0,3.710284E+0,7.316596E+0,9.409968E+0,-87.933080E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.456602E+3,112.167500E+0,109.250000E+0,-1.935845E+0,2.000000E+0,3.693410E+0,7.004156E+0,9.092630E+0,-86.552980E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.501487E+3,113.651818E+0,110.790000E+0,-953.256113E-3,0.000000E+0,3.670666E+0,10.273320E+0,8.481820E+0,-83.660220E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.546369E+3,112.155666E+0,113.070000E+0,532.345964E-3,9.000000E+0,3.562252E+0,7.195170E+0,8.293888E+0,-82.715500E+0,1.481500E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.591258E+3,110.659613E+0,113.840000E+0,1.753604E+0,0.000000E+0,3.679988E+0,7.499372E+0,8.136934E+0,-81.895760E+0,1.889250E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.636150E+3,109.163294E+0,114.220000E+0,2.337332E+0,0.000000E+0,3.558240E+0,8.379342E+0,8.407326E+0,-83.288740E+0,1.889250E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.681043E+3,107.666909E+0,112.750000E+0,2.188221E+0,0.000000E+0,3.774420E+0,8.685764E+0,8.807022E+0,-85.216400E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.725932E+3,106.170457E+0,111.010000E+0,1.786785E+0,0.000000E+0,3.575886E+0,6.775788E+0,9.234984E+0,-87.190900E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.770814E+3,104.674171E+0,109.350000E+0,692.882378E-3,0.000000E+0,3.626016E+0,6.541870E+0,9.646478E+0,-88.921260E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.815731E+3,106.170257E+0,107.830000E+0,-701.687652E-3,0.000000E+0,3.730140E+0,8.682308E+0,10.063300E+0,-90.786800E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.860582E+3,107.667476E+0,106.420000E+0,-1.715348E+0,52.000000E+0,3.739254E+0,9.084070E+0,10.420700E+0,-92.078600E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.905116E+3,109.162494E+0,105.510000E+0,-2.180793E+0,0.000000E+0,3.683452E+0,9.430882E+0,9.872382E+0,-90.070080E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.949683E+3,110.646979E+0,108.040000E+0,-2.118529E+0,12.000000E+0,3.671006E+0,9.201908E+0,9.447164E+0,-88.077000E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
32.994180E+3,112.132531E+0,109.100000E+0,-1.880150E+0,1.000000E+0,3.662282E+0,8.241758E+0,9.085974E+0,-86.532820E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.039093E+3,113.615782E+0,110.810000E+0,-808.270374E-3,0.000000E+0,3.669468E+0,7.889580E+0,8.448570E+0,-83.504940E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.083965E+3,112.118697E+0,113.110000E+0,650.690797E-3,9.000000E+0,3.653140E+0,8.147686E+0,8.282558E+0,-82.664960E+0,1.423250E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.128844E+3,110.622945E+0,113.840000E+0,1.789410E+0,0.000000E+0,3.634986E+0,8.373970E+0,8.135948E+0,-81.866480E+0,1.889250E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.173734E+3,109.126992E+0,114.200000E+0,2.319021E+0,0.000000E+0,3.685376E+0,7.831876E+0,8.395232E+0,-83.197280E+0,1.889250E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.218648E+3,107.630640E+0,112.750000E+0,2.188061E+0,0.000000E+0,3.665426E+0,7.974756E+0,8.791440E+0,-85.143580E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.263518E+3,106.133521E+0,111.010000E+0,1.811289E+0,0.000000E+0,3.662282E+0,8.104514E+0,9.202070E+0,-87.083080E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.308403E+3,104.637869E+0,109.350000E+0,675.295042E-3,0.000000E+0,3.692966E+0,8.189580E+0,9.632364E+0,-88.895200E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.353288E+3,106.134055E+0,107.830000E+0,-710.506506E-3,0.000000E+0,3.748176E+0,6.825668E+0,10.058580E+0,-90.762260E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.398173E+3,107.630207E+0,106.410000E+0,-1.710969E+0,53.000000E+0,3.648984E+0,8.987968E+0,10.404980E+0,-92.090680E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.442708E+3,109.126392E+0,105.470000E+0,-2.176694E+0,0.000000E+0,3.623088E+0,7.904706E+0,9.874454E+0,-90.052140E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.487239E+3,110.610877E+0,107.970000E+0,-2.121099E+0,11.000000E+0,3.772256E+0,10.300980E+0,9.423054E+0,-88.028840E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.531771E+3,112.095262E+0,109.120000E+0,-1.891328E+0,1.000000E+0,3.721982E+0,10.108342E+0,9.096802E+0,-86.577680E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.576656E+3,113.579647E+0,110.790000E+0,-832.550051E-3,0.000000E+0,3.588668E+0,10.242396E+0,8.502254E+0,-83.826320E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.621539E+3,112.083461E+0,113.000000E+0,642.099863E-3,8.000000E+0,3.663812E+0,6.763830E+0,8.288554E+0,-82.671120E+0,1.423250E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.666425E+3,110.587376E+0,113.810000E+0,1.800697E+0,0.000000E+0,3.665516E+0,7.347978E+0,8.129168E+0,-81.867000E+0,1.831000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.711318E+3,109.091190E+0,114.250000E+0,2.314845E+0,0.000000E+0,3.653656E+0,8.228928E+0,8.397156E+0,-83.299700E+0,1.831000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.756218E+3,107.594738E+0,112.750000E+0,2.168046E+0,0.000000E+0,3.677826E+0,7.651644E+0,8.777680E+0,-85.101680E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.801107E+3,106.098086E+0,111.030000E+0,1.815755E+0,0.000000E+0,3.767952E+0,7.111556E+0,9.208372E+0,-87.078300E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.845997E+3,104.601767E+0,109.350000E+0,715.207464E-3,0.000000E+0,3.743136E+0,10.906960E+0,9.635710E+0,-88.910100E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.890874E+3,106.098086E+0,107.830000E+0,-674.873084E-3,0.000000E+0,3.595964E+0,8.719272E+0,10.053160E+0,-90.740360E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.935763E+3,107.594005E+0,106.410000E+0,-1.710749E+0,56.000000E+0,3.567288E+0,10.092852E+0,10.428260E+0,-91.980260E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
33.980289E+3,109.090290E+0,105.430000E+0,-2.187606E+0,0.000000E+0,3.566866E+0,7.945950E+0,9.909244E+0,-90.217780E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.024819E+3,110.574475E+0,107.890000E+0,-2.125406E+0,10.000000E+0,3.672978E+0,9.021078E+0,9.437244E+0,-88.122020E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.069360E+3,112.058827E+0,109.080000E+0,-1.904819E+0,1.000000E+0,3.680910E+0,7.713264E+0,9.114394E+0,-86.719960E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.114238E+3,113.543512E+0,110.680000E+0,-859.488661E-3,0.000000E+0,3.662064E+0,7.942514E+0,8.470520E+0,-83.644620E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.159122E+3,112.047559E+0,113.070000E+0,615.116822E-3,14.000000E+0,3.643238E+0,7.884342E+0,8.315624E+0,-82.853020E+0,1.423250E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.204014E+3,110.551440E+0,113.650000E+0,1.775972E+0,0.000000E+0,3.661872E+0,8.318340E+0,8.159964E+0,-82.046460E+0,2.180500E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.248910E+3,109.055022E+0,114.040000E+0,2.332614E+0,0.000000E+0,3.690752E+0,7.913078E+0,8.410750E+0,-83.322040E+0,2.180500E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.293814E+3,107.558503E+0,112.570000E+0,2.174690E+0,0.000000E+0,3.683336E+0,7.878588E+0,8.801504E+0,-85.242500E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.338709E+3,106.061684E+0,110.860000E+0,1.766726E+0,0.000000E+0,3.674120E+0,8.541280E+0,9.238596E+0,-87.207180E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.383574E+3,104.565198E+0,109.210000E+0,637.175797E-3,0.000000E+0,3.671832E+0,8.893326E+0,9.697966E+0,-89.153960E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.428456E+3,106.060684E+0,107.680000E+0,-732.717322E-3,0.000000E+0,3.673190E+0,8.366108E+0,10.104760E+0,-90.960840E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.473348E+3,107.556769E+0,106.260000E+0,-1.697452E+0,52.000000E+0,3.664814E+0,8.978068E+0,10.421340E+0,-92.127600E+0,1.365000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.517874E+3,109.053155E+0,105.390000E+0,-2.165575E+0,0.000000E+0,3.651422E+0,8.839224E+0,9.891822E+0,-90.105620E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.562409E+3,110.537373E+0,107.930000E+0,-2.114533E+0,12.000000E+0,3.663422E+0,8.557398E+0,9.473284E+0,-88.232600E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.606934E+3,110.000000E+0,109.020000E+0,-1.878063E+0,1.000000E+0,3.676700E+0,9.286720E+0,9.148636E+0,-86.865500E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.651823E+3,110.000000E+0,110.660000E+0,-794.381890E-3,0.000000E+0,3.668228E+0,7.152116E+0,8.637442E+0,-84.493760E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.696705E+3,110.000000E+0,112.330000E+0,678.002915E-3,0.000000E+0,3.634086E+0,8.122470E+0,8.787456E+0,-85.206680E+0,1.423250E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.741593E+3,110.000000E+0,111.180000E+0,1.800845E+0,38.000000E+0,3.681674E+0,7.941146E+0,9.131796E+0,-86.775460E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.786486E+3,110.000000E+0,109.570000E+0,2.163261E+0,11.000000E+0,3.655102E+0,9.056242E+0,9.207666E+0,-87.094120E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.831379E+3,110.000000E+0,109.860000E+0,1.463932E+0,3.000000E+0,3.677254E+0,8.855256E+0,9.029972E+0,-86.305320E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.876269E+3,110.000000E+0,110.430000E+0,238.461974E-3,54.000000E+0,3.689680E+0,8.273742E+0,9.217134E+0,-87.156840E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.921246E+3,110.000000E+0,109.570000E+0,-793.009079E-3,4.000000E+0,3.639932E+0,8.954364E+0,9.060740E+0,-86.487340E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
34.966134E+3,110.000000E+0,110.450000E+0,-717.287800E-3,34.000000E+0,3.655452E+0,8.495844E+0,9.107112E+0,-86.712200E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
35.011020E+3,110.000000E+0,110.000000E+0,-166.999026E-3,17.000000E+0,3.691220E+0,8.530780E+0,9.126694E+0,-86.755200E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
35.055908E+3,110.000000E+0,110.120000E+0,131.484121E-3,16.000000E+0,3.668914E+0,8.514370E+0,9.037802E+0,-86.382780E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
35.101307E+3,110.000000E+0,110.270000E+0,35.708428E-3,31.000000E+0,3.672384E+0,8.323520E+0,9.154872E+0,-86.897800E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
35.146158E+3,110.000000E+0,109.970000E+0,26.730313E-3,12.000000E+0,3.657876E+0,7.905574E+0,9.074912E+0,-86.504700E+0,2.650000E+0,100.000000E+0,0.000000E+0,50.000000E+0,5.000000E+0,1.000000E+0
39.800906E+3,108.694948E+0,110.190000E+0,82.088365E-3,22.000000E+0,3.613236E+0,8.550676E+0,9.070254E+0,-86.461060E+0,2.650000E+0,100.000000E+0,0.000000E+0,30.000000E+0,5.000000E+0,1.000000E+0
39.845813E+3,108.694948E+0,110.210000E+0,-46.949606E-3,0.000000E+0,3.697254E+0,9.064044E+0,9.161458E+0,-86.844820E+0,2.650000E+0,100.000000E+0,0.000000E+0,30.000000E+0,5.000000E+0,1.000000E+0
39.890703E+3,107.198062E+0,109.780000E+0,26.849271E-3,24.000000E+0,3.726014E+0,8.342034E+0,9.451256E+0,-88.140500E+0,2.650000E+0,100.000000E+0,0.000000E+0,30.000000E+0,5.000000E+0,1.000000E+0
39.935590E+3,105.701743E+0,108.470000E+0,-33.803031E-3,5.000000E+0,3.683880E+0,8.150618E+0,9.753060E+0,-89.403100E+0,2.650000E+0,100.000000E+0,0.000000E+0,30.000000E+0,5.000000E+0,1.000000E+0
39.980491E+3,104.205491E+0,107.460000E+0,-91.880054E-3,0.000000E+0,3.629298E+0,8.664574E+0,10.122560E+0,-91.035820E+0,2.650000E+0,100.000000E+0,0.000000E+0,30.000000E+0,5.000000E+0,1.000000E+0
40.025360E+3,102.708805E+0,106.200000E+0,-479.787635E-3,0.000000E+0,3.700134E+0,11.086400E+0,10.524420E+0,-92.515560E+0,1.656250E+0,100.000000E+0,0.000000E+0,30.000000E+0,5.000000E+0,1.000000E+0
40.069893E+3,101.213153E+0,104.930000E+0,-995.716561E-3,0.000000E+0,3.545660E+0,10.032938E+0,10.916480E+0,-93.871480E+0,1.365000E+0,100.000000E+0,0.000000E+0,30.000000E+0,5.000000E+0,1.000000E+0
