Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
25.000000E+0,1.809667E+0,189.786063E-6,224.862250E-3,130.889982E-6,200.000000E+0
30.000000E+0,1.809388E+0,145.322914E-6,187.205250E-3,546.975948E-6,200.000000E+0
40.000000E+0,1.807755E+0,4.019916E-3,143.904750E-3,1.064043E-3,200.000000E+0
50.000000E+0,1.799220E+0,273.769976E-6,113.553500E-3,1.369469E-3,200.000000E+0
60.000000E+0,1.807413E+0,3.496000E-3,93.101750E-3,2.503687E-3,200.000000E+0
75.000000E+0,1.807075E+0,1.956687E-3,73.393600E-3,1.221360E-3,200.000000E+0
100.000000E+0,1.806072E+0,983.981072E-6,52.297075E-3,3.554239E-3,200.000000E+0
120.000000E+0,1.814560E+0,220.113606E-6,43.178675E-3,922.824646E-6,200.000000E+0
150.000000E+0,1.811140E+0,2.769278E-3,41.202500E-3,175.598847E-6,200.000000E+0
200.000000E+0,1.807632E+0,152.377000E-6,27.225500E-3,373.236580E-6,200.000000E+0
250.000000E+0,1.806963E+0,758.332875E-6,19.324300E-3,580.636603E-6,200.000000E+0
300.000000E+0,1.811445E+0,118.427194E-6,18.646375E-3,351.532476E-6,200.000000E+0
400.000000E+0,1.805802E+0,379.958879E-6,12.149150E-3,939.829959E-6,200.000000E+0
500.000000E+0,1.807368E+0,264.137749E-6,9.685457E-3,204.174470E-6,200.000000E+0
600.000000E+0,1.808385E+0,165.604949E-6,7.158712E-3,441.228912E-6,200.000000E+0
750.000000E+0,1.807187E+0,397.641484E-6,4.293350E-3,228.366348E-6,200.000000E+0
1.000000E+3,1.807368E+0,521.410346E-6,2.882063E-3,228.003971E-6,200.000000E+0
1.200000E+3,1.807315E+0,253.525147E-6,1.541485E-3,164.559729E-6,200.000000E+0
1.500000E+3,1.807537E+0,288.129746E-6,-573.814500E-6,321.182288E-6,200.000000E+0
2.000000E+3,1.807277E+0,327.595406E-6,-4.190825E-3,279.500176E-6,200.000000E+0
2.500000E+3,1.806882E+0,180.468141E-6,-6.450090E-3,196.813721E-6,200.000000E+0
3.000000E+3,1.806880E+0,186.413521E-6,-8.544920E-3,201.254058E-6,200.000000E+0
4.000000E+3,1.806893E+0,251.731505E-6,-11.056175E-3,163.659301E-6,200.000000E+0
5.000000E+3,1.805090E+0,250.199922E-6,-15.425575E-3,295.689621E-6,200.000000E+0
6.000000E+3,1.804565E+0,442.408182E-6,-17.670575E-3,877.225659E-6,200.000000E+0
7.500000E+3,1.802935E+0,367.253317E-6,-23.235475E-3,710.874730E-6,200.000000E+0
10.000000E+3,1.804482E+0,120.286120E-6,-28.566625E-3,224.358289E-6,200.000000E+0
12.000000E+3,1.798437E+0,110.989866E-6,-35.041175E-3,165.163622E-6,200.000000E+0
15.000000E+3,1.795552E+0,60.570205E-6,-41.277650E-3,88.322831E-6,200.000000E+0
20.000000E+3,1.802292E+0,460.563514E-6,-53.417775E-3,80.437037E-6,200.000000E+0
25.000000E+3,1.788288E+0,207.650548E-6,-58.293525E-3,254.295019E-6,200.000000E+0
30.000000E+3,1.787060E+0,118.953770E-6,-65.938975E-3,190.593250E-6,200.000000E+0
40.000000E+3,1.804483E+0,139.171654E-6,-104.162500E-3,361.802778E-6,200.000000E+0
50.000000E+3,1.789162E+0,155.944704E-6,-99.722850E-3,66.125884E-6,200.000000E+0
60.000000E+3,1.791275E+0,114.345967E-6,-119.669750E-3,129.629038E-6,200.000000E+0
75.000000E+3,1.794412E+0,164.677717E-6,-152.208000E-3,168.153204E-6,200.000000E+0
100.000000E+3,1.794540E+0,171.901134E-6,-211.839000E-3,137.362659E-6,200.000000E+0
120.000000E+3,1.791215E+0,137.386317E-6,-260.951500E-3,337.064163E-6,200.000000E+0
150.000000E+3,1.780203E+0,189.522424E-6,-334.292250E-3,86.822736E-6,200.000000E+0
200.000000E+3,1.759607E+0,303.098581E-6,-592.569750E-3,197.341550E-6,200.000000E+0
