axis_index,artist_type,label,x,y
0,scatter,$I=10.0$ mA,14.6,0.08707317073170731
0,scatter,$I=10.0$ mA,14.6,0.08707317073170731
0,scatter,$I=10.0$ mA,14.6,0.08707317073170731
0,scatter,$I=10.0$ mA,18.1,0.08902439024390243
0,scatter,$I=10.0$ mA,24.0,0.09048780487804878
0,scatter,$I=10.0$ mA,30.0,0.09146341463414634
0,scatter,$I=10.0$ mA,36.0,0.0924390243902439
0,scatter,$I=10.0$ mA,41.9,0.09292682926829268
0,scatter,$I=10.0$ mA,48.0,0.09365853658536585
0,scatter,$I=10.0$ mA,53.9,0.09439024390243902
0,scatter,$I=10.0$ mA,60.1,0.0951219512195122
0,scatter,$I=10.0$ mA,66.1,0.09560975609756098
0,scatter,$I=10.0$ mA,72.1,0.09634146341463415
0,scatter,$I=10.0$ mA,78.0,0.09707317073170732
0,scatter,$I=10.0$ mA,84.1,0.09780487804878048
0,scatter,$I=10.0$ mA,90.1,0.09853658536585366
0,scatter,$I=10.0$ mA,95.9,0.09902439024390243
0,scatter,$I=10.0$ mA,102.0,0.0997560975609756
0,scatter,$I=10.0$ mA,108.0,0.10048780487804879
0,scatter,$I=10.0$ mA,114.0,0.10170731707317072
0,scatter,$I=10.0$ mA,120.0,0.10097560975609755
0,scatter,$I=10.0$ mA,126.0,0.09926829268292683
0,scatter,$I=10.0$ mA,132.0,0.09780487804878048
0,scatter,$I=10.0$ mA,138.0,0.09634146341463415
0,scatter,$I=10.0$ mA,144.0,0.0948780487804878
0,scatter,$I=10.0$ mA,150.0,0.09365853658536585
0,scatter,$I=10.0$ mA,156.0,0.09219512195121951
0,scatter,$I=10.0$ mA,162.0,0.09097560975609756
0,scatter,$I=10.0$ mA,168.0,0.08951219512195122
0,scatter,$I=10.0$ mA,174.0,0.08804878048780487
0,scatter,$I=10.0$ mA,180.0,0.08682926829268293
0,scatter,$I=10.0$ mA,186.0,0.08560975609756097
0,scatter,$I=10.0$ mA,192.0,0.08414634146341464
0,scatter,$I=10.0$ mA,198.0,0.08121951219512195
0,scatter,$I=10.0$ mA,204.0,0.07658536585365854
0,scatter,$I=10.0$ mA,210.0,0.07195121951219513
0,scatter,$I=10.0$ mA,216.0,0.0675609756097561
0,scatter,$I=10.0$ mA,222.0,0.06414634146341464
0,scatter,$I=10.0$ mA,228.0,0.06195121951219512
0,scatter,$I=10.0$ mA,234.0,0.06
0,scatter,$I=10.0$ mA,240.0,0.059024390243902436
0,scatter,$I=10.0$ mA,246.0,0.05829268292682927
0,scatter,$I=10.0$ mA,252.0,0.05780487804878049
0,scatter,$I=10.0$ mA,258.0,0.05707317073170731
0,scatter,$I=10.0$ mA,264.0,0.05634146341463415
0,scatter,$I=10.0$ mA,270.0,0.055365853658536586
0,scatter,$I=10.0$ mA,276.0,0.05341463414634146
0,scatter,$I=10.0$ mA,282.0,0.050731707317073174
0,scatter,$I=10.0$ mA,288.0,0.04731707317073171
0,scatter,$I=10.0$ mA,294.0,0.04463414634146342
0,scatter,$I=1.0$ mA,99.97,0.09373011382113822
0,scatter,$I=1.0$ mA,106.99,0.09258346341463415
0,scatter,$I=1.0$ mA,114.0,0.09094695528455285
0,scatter,$I=1.0$ mA,121.04,0.0891226219512195
0,scatter,$I=1.0$ mA,128.04,0.08712246341463414
0,scatter,$I=1.0$ mA,134.96,0.08523541056910568
0,scatter,$I=1.0$ mA,142.02,0.08344680081300813
0,scatter,$I=1.0$ mA,148.99,0.08171423983739837
0,scatter,$I=1.0$ mA,156.0,0.07965945528455283
0,scatter,$I=1.0$ mA,163.03,0.07699755284552844
0,scatter,$I=1.0$ mA,169.97,0.07452417886178862
0,scatter,$I=1.0$ mA,177.03,0.07236124796747967
0,scatter,$I=1.0$ mA,183.99,0.07026836991869918
0,scatter,$I=1.0$ mA,190.96,0.0683668617886179
0,scatter,$I=1.0$ mA,198.06,0.06571765853658534
0,scatter,$I=1.0$ mA,205.04,0.06325744715447154
0,scatter,$I=1.0$ mA,211.97,0.061316857723577235
0,scatter,$I=1.0$ mA,219.01,0.05981506504065041
0,scatter,$I=1.0$ mA,226.03,0.0576189837398374
0,scatter,$I=1.0$ mA,233.04,0.055757284552845524
0,scatter,$I=1.0$ mA,239.95,0.054052239837398375
0,scatter,$I=1.0$ mA,247.08,0.05234750813008131
0,scatter,$I=1.0$ mA,254.0,0.05077675609756097
0,scatter,$I=1.0$ mA,261.03,0.04948801626016261
0,scatter,$I=1.0$ mA,267.96,0.048227760162601635
0,scatter,$I=1.0$ mA,274.98,0.04684660162601627
0,scatter,$I=1.0$ mA,281.95,0.04502272764227642
0,scatter,$I=1.0$ mA,289.02,0.04368839837398374
0,scatter,$I=1.0$ mA,289.79,0.04353409349593496
0,scatter,$I=1.0$ mA,44.95,0.09321160975609756
0,scatter,$I=1.0$ mA,51.02,0.08942422764227644
0,scatter,$I=1.0$ mA,56.95,0.08931160975609756
0,scatter,$I=1.0$ mA,62.95,0.09042236991869919
0,scatter,$I=1.0$ mA,68.95,0.09191686585365853
0,scatter,$I=1.0$ mA,74.98,0.0932384918699187
0,scatter,$I=1.0$ mA,81.0,0.09422110162601625
0,scatter,$I=1.0$ mA,87.03,0.09444745934959349
0,scatter,$I=1.0$ mA,92.98,0.09423524390243901
0,scatter,$I=1.0$ mA,98.98,0.09382354471544715
0,scatter,,61.92,0.08999860975609755
0,scatter,,43.11,0.09491296341463412
0,scatter,,39.25,0.10005537398373986
0,scatter,,37.09,0.10483354065040651
0,scatter,,34.91,0.10999658943089431
0,scatter,,33.12,0.11498934146341463
0,scatter,,31.19,0.11996133739837399
0,scatter,,29.75,0.12507670325203252
0,scatter,,28.51,0.12978568699186993
0,scatter,,26.95,0.13513555284552844
0,scatter,,25.34,0.1399278861788618
0,scatter,,21.85,0.1447733048780488
0,scatter,,19.09,0.15002195528455284
0,scatter,,17.72,0.15506971951219514
0,scatter,,16.64,0.1599656300813008
0,scatter,,15.38,0.16507603658536582
0,scatter,,14.23,0.16998877642276422
0,scatter,,13.06,0.17514101626016262
0,scatter,,12.11,0.18003997560975607
0,scatter,,11.21,0.18500647154471545
0,scatter,,10.54,0.19013885772357722
0,scatter,,10.2,0.1944138170731707
0,scatter,,10.2,0.1944138170731707
0,scatter,$I=0.1$ mA,99.95,0.09623372522041553
0,scatter,$I=0.1$ mA,107.05,0.09630871796205961
0,scatter,$I=0.1$ mA,114.04,0.09605495305510388
0,scatter,$I=0.1$ mA,120.97,0.09567422958355916
0,scatter,$I=0.1$ mA,127.93,0.09486933232791327
0,scatter,$I=0.1$ mA,135.03,0.0928139975907859
0,scatter,$I=0.1$ mA,141.99,0.09213027151219512
0,scatter,$I=0.1$ mA,148.96,0.09086187015898825
0,scatter,$I=0.1$ mA,155.88,0.08895451636585366
0,scatter,$I=0.1$ mA,163.21,0.0866861988572719
0,scatter,$I=0.1$ mA,170.11,0.08329893125654923
0,scatter,$I=0.1$ mA,176.88,0.07966585548148149
0,scatter,$I=0.1$ mA,183.99,0.07830491717886179
0,scatter,$I=0.1$ mA,190.85,0.07674117934417343
0,scatter,$I=0.1$ mA,198.12,0.0736302613071364
0,scatter,$I=0.1$ mA,205.04,0.07008070469828365
0,scatter,$I=0.1$ mA,211.97,0.06897940746883469
0,scatter,$I=0.1$ mA,219.01,0.06750804174977416
0,scatter,$I=0.1$ mA,226.03,0.06361746135320685
0,scatter,$I=0.1$ mA,232.95,0.061534642548328806
0,scatter,$I=0.1$ mA,240.02,0.06009763809123758
0,scatter,$I=0.1$ mA,246.99,0.05997057545889792
0,scatter,$I=0.1$ mA,254.0,0.059800150992773256
0,scatter,$I=0.1$ mA,261.21,0.0638133847037037
0,scatter,$I=0.1$ mA,267.85,0.061194158748870825
0,scatter,$I=0.1$ mA,274.98,0.05367571437850044
0,scatter,$I=0.1$ mA,282.06,0.04945473863504967
0,scatter,$I=0.1$ mA,289.02,0.046111717466124656
0,scatter,$I=0.1$ mA,296.02,0.04377002229810298
0,scatter,$I=0.1$ mA,44.97,0.09332420957542907
0,scatter,$I=0.1$ mA,50.94,0.08912261848690152
0,scatter,$I=0.1$ mA,57.0,0.08719645615627822
0,scatter,$I=0.1$ mA,62.93,0.08659440496928636
0,scatter,$I=0.1$ mA,69.09,0.086643227535682
0,scatter,$I=0.1$ mA,74.98,0.08862863500361334
0,scatter,$I=0.1$ mA,80.96,0.08799258362149952
0,scatter,$I=0.1$ mA,86.97,0.08928761493676604
0,scatter,$I=0.1$ mA,93.18,0.093849128303523
0,scatter,$I=0.1$ mA,98.96,0.09588721865492321
0,scatter,,151.91,0.09000764230713643
0,scatter,,127.42,0.094989611234869
0,scatter,,40.96,0.09982760072357723
0,scatter,,38.74,0.10495923547244802
0,scatter,,36.52,0.10992443450677508
0,scatter,,34.82,0.11500185832520327
0,scatter,,33.54,0.12021920551219512
0,scatter,,32.62,0.12493891734507678
0,scatter,,31.42,0.1299815263477868
0,scatter,,30.21,0.13495692517253838
0,scatter,,29.39,0.14020569150858175
0,scatter,,28.2,0.14469788557633245
0,scatter,,27.4,0.15033087277868112
0,scatter,,25.9,0.1552341297804878
0,scatter,,25.39,0.16004262661878949
0,scatter,,24.92,0.16525243270099366
0,scatter,,23.2,0.16978130096476962
