Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
30.000000E+0,10.839450E-3,38.850000E-6,-167.255000E-3,187.000000E-6,50.000000E+0
40.000000E+0,52.581550E-3,59.750000E-6,-204.830500E-3,238.500000E-6,50.000000E+0
50.000000E+0,74.337750E-3,24.050000E-6,-254.983000E-3,330.000000E-6,50.000000E+0
60.000000E+0,52.289950E-3,203.450000E-6,-329.754500E-3,1.114500E-3,50.000000E+0
75.000000E+0,81.200400E-3,109.600000E-6,-410.343000E-3,411.000000E-6,50.000000E+0
100.000000E+0,172.167000E-3,140.000000E-6,-517.557500E-3,105.500000E-6,50.000000E+0
120.000000E+0,209.491500E-3,54.500000E-6,-625.892000E-3,308.000000E-6,50.000000E+0
150.000000E+0,321.836500E-3,6.500002E-6,-744.904000E-3,240.000000E-6,50.000000E+0
200.000000E+0,298.107000E-3,178.000000E-6,-465.216000E-3,164.000000E-6,50.000000E+0
250.000000E+0,106.792000E-3,50.000000E-6,-692.480500E-3,2.499989E-6,50.000000E+0
300.000000E+0,101.362000E-3,999.999347E-9,-545.919000E-3,77.000000E-6,50.000000E+0
400.000000E+0,124.520500E-3,39.500000E-6,-516.517500E-3,225.500000E-6,50.000000E+0
500.000000E+0,83.323650E-3,69.650000E-6,-297.860000E-3,28.000000E-6,50.000000E+0
600.000000E+0,46.697800E-3,36.600000E-6,-178.536500E-3,61.500000E-6,50.000000E+0
750.000000E+0,8.949355E-3,48.365000E-6,-46.621750E-3,45.050000E-6,50.000000E+0
1.000000E+3,-32.333750E-3,25.750000E-6,-8.864680E-3,85.540000E-6,50.000000E+0
1.200000E+3,-54.374200E-3,559.700000E-6,3.258720E-3,156.570000E-6,50.000000E+0
1.500000E+3,-24.794700E-3,507.000000E-6,7.474820E-3,132.340000E-6,50.000000E+0
2.000000E+3,-5.666650E-3,27.340000E-6,-25.463700E-3,71.300000E-6,50.000000E+0
2.500000E+3,-14.902400E-3,465.600000E-6,3.399080E-3,923.930000E-6,50.000000E+0
3.000000E+3,6.853600E-3,122.690000E-6,-28.593650E-3,39.950000E-6,50.000000E+0
4.000000E+3,6.339795E-3,74.925000E-6,-19.310550E-3,7.450000E-6,50.000000E+0
5.000000E+3,7.000395E-3,9.605000E-6,-17.124250E-3,10.050000E-6,50.000000E+0
6.000000E+3,-6.605440E-3,19.820000E-6,-10.301050E-3,30.450000E-6,50.000000E+0
7.500000E+3,-4.777870E-3,109.810000E-6,31.284750E-3,202.550000E-6,50.000000E+0
10.000000E+3,-15.423000E-3,488.200000E-6,5.545805E-3,398.105000E-6,50.000000E+0
12.000000E+3,-8.840220E-3,804.770000E-6,2.972185E-3,815.855000E-6,50.000000E+0
15.000000E+3,-3.362795E-3,12.425000E-6,4.006430E-3,74.570000E-6,50.000000E+0
20.000000E+3,-8.641840E-3,26.610000E-6,9.701410E-3,49.770000E-6,50.000000E+0
25.000000E+3,-17.834650E-3,125.150000E-6,7.554850E-3,77.450000E-6,50.000000E+0
30.000000E+3,-46.843300E-3,1.591500E-3,92.864750E-3,6.783950E-3,50.000000E+0
40.000000E+3,2.599116E-3,2.737124E-3,12.564750E-3,510.350000E-6,50.000000E+0
50.000000E+3,-2.349225E-3,186.235000E-6,8.773255E-3,53.785000E-6,50.000000E+0
60.000000E+3,-2.133370E-3,70.680000E-6,7.824440E-3,65.780000E-6,50.000000E+0
75.000000E+3,-1.430655E-3,34.065000E-6,7.222940E-3,33.910000E-6,50.000000E+0
100.000000E+3,-505.858000E-6,34.872000E-6,6.106115E-3,25.365000E-6,50.000000E+0
120.000000E+3,1.057790E-3,30.280000E-6,5.946545E-3,16.845000E-6,50.000000E+0
150.000000E+3,2.416550E-3,83.940000E-6,4.934635E-3,106.115000E-6,50.000000E+0
200.000000E+3,-22.507400E-3,131.500000E-6,4.224040E-3,26.560000E-6,50.000000E+0
