Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
25.000000E+0,578.806250E-3,2.028072E-3,3.012298E-3,11.269394E-3,200.000000E+0
30.000000E+0,635.083250E-3,3.585658E-3,-49.527725E-3,542.518559E-6,200.000000E+0
40.000000E+0,663.271500E-3,4.996100E-3,-53.100875E-3,3.440901E-3,200.000000E+0
50.000000E+0,737.485750E-3,5.901484E-3,75.796675E-3,2.073128E-3,200.000000E+0
60.000000E+0,750.107250E-3,11.545998E-3,33.222875E-3,49.803344E-3,200.000000E+0
75.000000E+0,890.298250E-3,29.033249E-3,34.776575E-3,6.901084E-3,200.000000E+0
100.000000E+0,948.486000E-3,3.120623E-3,69.642300E-3,3.381458E-3,200.000000E+0
120.000000E+0,971.546250E-3,38.574732E-3,-15.539750E-3,24.552541E-3,200.000000E+0
150.000000E+0,1.062690E+0,7.076359E-3,-68.488575E-3,4.683314E-3,200.000000E+0
200.000000E+0,1.297235E+0,13.578790E-3,37.115750E-3,6.586577E-3,200.000000E+0
250.000000E+0,1.228325E+0,3.404515E-3,-104.661500E-3,2.336441E-3,200.000000E+0
300.000000E+0,1.273560E+0,2.543443E-3,92.445575E-3,2.662289E-3,200.000000E+0
400.000000E+0,1.514737E+0,4.725470E-3,195.873750E-3,3.336135E-3,200.000000E+0
500.000000E+0,1.378562E+0,3.190481E-3,-99.162575E-3,1.797712E-3,200.000000E+0
600.000000E+0,1.311040E+0,5.243382E-3,132.020500E-3,1.436232E-3,200.000000E+0
750.000000E+0,1.279390E+0,2.337552E-3,46.815050E-3,1.521062E-3,200.000000E+0
1.000000E+3,1.741345E+0,6.074333E-3,-707.422500E-6,17.028814E-3,200.000000E+0
1.200000E+3,1.809240E+0,1.000875E-3,20.764200E-3,3.028151E-3,200.000000E+0
1.500000E+3,1.548312E+0,987.025202E-6,-53.240400E-3,3.989990E-3,200.000000E+0
2.000000E+3,1.813070E+0,113.578168E-6,-3.807062E-3,104.590434E-6,200.000000E+0
2.500000E+3,1.812978E+0,258.202923E-6,-5.912508E-3,216.019514E-6,200.000000E+0
3.000000E+3,1.812110E+0,123.693170E-6,-7.882132E-3,221.892839E-6,200.000000E+0
4.000000E+3,1.804963E+0,321.043221E-6,-8.645115E-3,351.876225E-6,200.000000E+0
5.000000E+3,1.808712E+0,307.194970E-6,-13.740700E-3,534.209636E-6,200.000000E+0
6.000000E+3,1.809632E+0,174.839211E-6,-17.854650E-3,121.188789E-6,200.000000E+0
7.500000E+3,1.809022E+0,353.509195E-6,-22.038250E-3,783.084263E-6,200.000000E+0
10.000000E+3,1.810260E+0,199.874961E-6,-26.704375E-3,59.553983E-6,200.000000E+0
12.000000E+3,1.804545E+0,43.874819E-6,-32.439375E-3,305.404661E-6,200.000000E+0
15.000000E+3,1.801667E+0,172.681064E-6,-38.367975E-3,189.938363E-6,200.000000E+0
20.000000E+3,1.808290E+0,156.524759E-6,-49.620900E-3,140.409473E-6,200.000000E+0
25.000000E+3,1.794227E+0,144.633158E-6,-53.238950E-3,162.328286E-6,200.000000E+0
30.000000E+3,1.792570E+0,237.170825E-6,-60.065825E-3,124.426010E-6,200.000000E+0
40.000000E+3,1.809802E+0,125.374439E-6,-96.621875E-3,139.826649E-6,200.000000E+0
50.000000E+3,1.794250E+0,181.796590E-6,-90.368625E-3,138.917320E-6,200.000000E+0
60.000000E+3,1.796510E+0,186.681548E-6,-108.868750E-3,225.530901E-6,200.000000E+0
75.000000E+3,1.799485E+0,150.416088E-6,-139.242750E-3,243.795380E-6,200.000000E+0
100.000000E+3,1.799985E+0,147.394031E-6,-195.110250E-3,160.428138E-6,200.000000E+0
120.000000E+3,1.797337E+0,202.777590E-6,-240.835500E-3,190.321439E-6,200.000000E+0
150.000000E+3,1.787320E+0,127.475488E-6,-310.132500E-3,76.231555E-6,200.000000E+0
200.000000E+3,1.769452E+0,40.233704E-6,-561.724750E-3,94.787591E-6,200.000000E+0
