Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
30.000000E+0,3.336190E+0,2.590000E-3,384.941500E-3,2.294500E-3,200.000000E+0
40.000000E+0,3.381415E+0,6.795000E-3,281.416500E-3,4.033500E-3,200.000000E+0
50.000000E+0,3.404895E+0,895.000001E-6,232.608000E-3,795.000000E-6,200.000000E+0
60.000000E+0,3.334800E+0,2.900000E-3,194.825500E-3,5.286500E-3,200.000000E+0
75.000000E+0,3.334915E+0,7.015000E-3,153.757500E-3,953.500000E-6,200.000000E+0
100.000000E+0,3.368100E+0,1.820000E-3,136.934500E-3,9.305500E-3,200.000000E+0
120.000000E+0,3.363050E+0,3.540000E-3,81.010050E-3,3.430350E-3,200.000000E+0
150.000000E+0,3.334580E+0,10.230000E-3,111.294000E-3,1.408000E-3,200.000000E+0
200.000000E+0,3.336485E+0,1.345000E-3,53.931600E-3,210.200000E-6,200.000000E+0
250.000000E+0,3.353190E+0,1.200000E-3,38.812650E-3,6.231450E-3,200.000000E+0
300.000000E+0,3.336835E+0,4.315000E-3,31.565650E-3,3.272150E-3,200.000000E+0
400.000000E+0,3.328860E+0,2.090000E-3,15.705050E-3,1.455150E-3,200.000000E+0
500.000000E+0,3.335165E+0,4.695000E-3,18.352000E-3,1.400100E-3,200.000000E+0
600.000000E+0,3.336120E+0,819.999998E-6,10.007180E-3,695.620000E-6,200.000000E+0
750.000000E+0,3.337770E+0,3.270000E-3,-2.206680E-3,343.560000E-6,200.000000E+0
1.000000E+3,3.339525E+0,1.005000E-3,-4.289445E-3,946.045000E-6,200.000000E+0
1.200000E+3,3.339695E+0,1.935000E-3,-9.466150E-3,569.250000E-6,200.000000E+0
1.500000E+3,3.333455E+0,1.325000E-3,-15.843400E-3,657.100000E-6,200.000000E+0
2.000000E+3,3.333900E+0,510.000000E-6,-25.656400E-3,30.600000E-6,200.000000E+0
2.500000E+3,3.332890E+0,1.240000E-3,-33.710000E-3,612.200000E-6,200.000000E+0
3.000000E+3,3.332325E+0,114.999999E-6,-43.299800E-3,222.200000E-6,200.000000E+0
4.000000E+3,3.335300E+0,60.000002E-6,-59.797200E-3,399.100000E-6,200.000000E+0
5.000000E+3,3.337930E+0,10.000000E-6,-77.639000E-3,160.400000E-6,200.000000E+0
6.000000E+3,3.336660E+0,9.999912E-6,-93.199500E-3,79.900000E-6,200.000000E+0
7.500000E+3,3.336150E+0,1.370000E-3,-117.797000E-3,421.000000E-6,200.000000E+0
10.000000E+3,3.330965E+0,2.485000E-3,-152.901500E-3,1.208500E-3,200.000000E+0
12.000000E+3,3.334650E+0,1.670000E-3,-187.750000E-3,1.683000E-3,200.000000E+0
15.000000E+3,3.327565E+0,854.999999E-6,-232.831000E-3,795.000000E-6,200.000000E+0
20.000000E+3,3.330810E+0,450.000001E-6,-309.367500E-3,556.500000E-6,200.000000E+0
25.000000E+3,3.326690E+0,1.470000E-3,-388.075000E-3,1.054000E-3,200.000000E+0
30.000000E+3,3.324365E+0,274.999999E-6,-466.851000E-3,518.000000E-6,200.000000E+0
40.000000E+3,3.318750E+0,90.000014E-6,-621.197000E-3,2.298000E-3,200.000000E+0
50.000000E+3,3.303395E+0,4.955000E-3,-768.845500E-3,2.761500E-3,200.000000E+0
60.000000E+3,3.295515E+0,465.000001E-6,-922.372000E-3,4.209000E-3,200.000000E+0
75.000000E+3,3.277310E+0,1.510000E-3,-1.145230E+0,4.060000E-3,200.000000E+0
100.000000E+3,3.241070E+0,1.280000E-3,-1.518255E+0,955.000000E-6,200.000000E+0
120.000000E+3,3.207785E+0,104.999998E-6,-1.831345E+0,6.135000E-3,200.000000E+0
150.000000E+3,3.144365E+0,1.025000E-3,-2.270485E+0,4.365000E-3,200.000000E+0
200.000000E+3,2.827190E+0,1.820000E-3,-2.964495E+0,9.425000E-3,200.000000E+0
